"","gene","distance","Z","FC","p.value","p.adj"
"76","AC130827.2",9.24864548473627e-08,1.44532933503957,0.789422493145859,0.374274808015776,0.99999999999561
"440","Arpc1b",9.23636724978581e-08,1.44515047967472,0.787327855400755,0.374909348291684,0.99999999999561
"104","Acaa1a",9.16753825662679e-08,1.44414353166486,0.775637313496655,0.378478734222368,0.99999999999561
"513","Atp5d",9.15159210558439e-08,1.44390918939264,0.772941350306803,0.379308657367272,0.99999999999561
"5435","Rps26",9.14317738293095e-08,1.44378536686145,0.771520592733638,0.379747055495801,0.99999999999561
"534","Atp6v0e",9.11535076666118e-08,1.44337510345889,0.766831601767183,0.381199009862333,0.99999999999561
"389","Arhgap44",9.10564421100662e-08,1.44323170607165,0.765199337516539,0.381706285171251,0.99999999999561
"3363","Mpp5",9.08233471549811e-08,1.44288673756055,0.761286691593474,0.382926155554311,0.99999999999561
"2979","Liph",9.05510372659936e-08,1.44248263467057,0.756728499787222,0.384354273336392,0.99999999999561
"5608","Sec61b",9.0523552738466e-08,1.44244178212473,0.756269197066842,0.384498595595593,0.99999999999561
"6472","Tmem38b",9.04879625443062e-08,1.44238886342261,0.755674645137496,0.384685530251732,0.99999999999561
"444","Arpc5",8.99989053147453e-08,1.44165962025698,0.747528380334903,0.387259890169026,0.99999999999561
"6937","Zbtb7a",8.98140631046378e-08,1.44138298866396,0.744460945150679,0.388235614879554,0.99999999999561
"5623","Sema3b",8.96164213587151e-08,1.44108658487975,0.741188079765097,0.389280559427784,0.99999999999561
"1597","Dram2",8.9426513685836e-08,1.44080117702353,0.738050079816606,0.390286223909069,0.99999999999561
"5542","Sbds",8.93218417044051e-08,1.44064361442572,0.73632334465921,0.3908411934043,0.99999999999561
"6194","Tacc2",8.9132601774953e-08,1.44035829290922,0.73320665632612,0.391845756976702,0.99999999999561
"5155","RP23-92G13.4",8.91255439319483e-08,1.44034764017632,0.733090544993448,0.391883253195549,0.99999999999561
"4625","Rap1a",8.90021682616377e-08,1.44016129011904,0.731062328795555,0.392539062982418,0.99999999999561
"2585","Hspa5",8.8869467275785e-08,1.4399605726381,0.728883946597407,0.393245184187992,0.99999999999561
"5362","Rpl39",8.87094637474929e-08,1.43971816843081,0.726261695786493,0.394097608686363,0.99999999999561
"1716","Eif1a",8.85245041296096e-08,1.43943742252474,0.723236335431395,0.395084379971944,0.99999999999561
"5034","RP23-383D12.6",8.84059973353371e-08,1.43925724212957,0.721301254247054,0.395717405632732,0.99999999999561
"6576","Tprgl",8.83063482440227e-08,1.4391055504966,0.719676104196085,0.396250173393139,0.99999999999561
"6968","Zfand5",8.78942570616968e-08,1.43847645860758,0.712974883063338,0.398457988318233,0.99999999999561
"4077","Pgap2",8.78207565964732e-08,1.43836395090874,0.711782949113097,0.398852550697292,0.99999999999561
"5951","Snx2",8.77332713556505e-08,1.4382299165127,0.710365528247497,0.399322492084476,0.99999999999561
"687","Brd7",8.76552171019933e-08,1.43811022076307,0.709102099099171,0.399742054464937,0.99999999999561
"1664","Echs1",8.74786465060958e-08,1.43783906570353,0.706248179441249,0.400692146105487,0.99999999999561
"1044","Chmp2a",8.73557867231775e-08,1.43765007702294,0.704265785575597,0.401354030102931,0.99999999999561
"2098","Foxp2",8.69262021813325e-08,1.43698722029238,0.697356162065018,0.403673490627498,0.99999999999561
"1020","Chchd10",8.6799932536145e-08,1.43679177464338,0.695331664080885,0.404356782963662,0.99999999999561
"3475","mt-Nd4",8.66973264405523e-08,1.43663275158044,0.693688734264402,0.404912532249188,0.99999999999561
"4755","Rin2",8.66330705305998e-08,1.43653307143014,0.692660857517489,0.405260796406162,0.99999999999561
"2155","Gadd45b",8.60099141274323e-08,1.43556260109744,0.68273200113211,0.408647553896086,0.99999999999561
"6501","Tmem9b",8.57425683362898e-08,1.43514414151151,0.678494307011956,0.410105686698347,0.99999999999561
"2465","Hdgf",8.57289007864464e-08,1.43512271428351,0.6782780173476,0.41018031398663,0.99999999999561
"5552","Scamp2",8.56403575671077e-08,1.43498382014505,0.67687765167221,0.410663971416175,0.99999999999561
"5665","Setd8",8.55296074546378e-08,1.43480989313412,0.675128107268671,0.411269408122618,0.99999999999561
"244","Alas1",8.53702883169339e-08,1.43455930440718,0.672615278031228,0.412141285399201,0.99999999999561
"278","Amotl2",8.51716601290354e-08,1.43424624622726,0.669489016313555,0.413229815922333,0.99999999999561
"5420","Rps19-ps6",8.51408615479248e-08,1.4341976406097,0.669004921399655,0.41339875194209,0.99999999999561
"6606","Trib1",8.4744139236834e-08,1.43357000056397,0.662784856826561,0.415578502338339,0.99999999999561
"2102","Fras1",8.41912446903751e-08,1.43269047621866,0.654164680272717,0.418627621248916,0.99999999999561
"5253","RP24-417N21.2",8.36065826802056e-08,1.4317542510646,0.645110597922001,0.421866211798961,0.99999999999561
"2167","Gan",8.35573464482452e-08,1.43167511651861,0.644351005521483,0.422139612725643,0.99999999999561
"4458","Psme1",8.35208532072323e-08,1.43161643361244,0.643788294458201,0.422342320857387,0.99999999999561
"3143","March2",8.34329665531565e-08,1.43147500462061,0.642434126535412,0.42283073678386,0.99999999999561
"4524","Pvrl3",8.32698818998387e-08,1.4312121790258,0.639925076356364,0.423737929402425,0.99999999999561
"4647","Rb1cc1",8.28767440546086e-08,1.43057652676822,0.63389684917733,0.425929516588802,0.99999999999561
"3569","Nabp1",8.26529334981304e-08,1.43021333595307,0.630477765988454,0.427180120362666,0.99999999999561
"1103","Clip4",8.26525959595003e-08,1.43021278748286,0.630472616499914,0.427182008068041,0.99999999999561
"5025","RP23-371K8.1",8.25479459585188e-08,1.43004263484259,0.628877090315337,0.427767503896255,0.99999999999561
"4523","Pvrl2",8.25284088698548e-08,1.43001084571175,0.628579445755427,0.427876861734756,0.99999999999561
"2425","H2afj",8.248565005267e-08,1.42994124642158,0.627928267542522,0.428116258774981,0.99999999999561
"5291","Rpl10",8.23784811478359e-08,1.42976665052007,0.626297664672222,0.428716615901023,0.99999999999561
"2439","Hagh",8.19730090226812e-08,1.42910405301672,0.620147483902751,0.430992485309845,0.99999999999561
"2793","Kank2",8.18762136711143e-08,1.4289454021395,0.618683783748867,0.431536821016923,0.99999999999561
"137","Actg1",8.17111050191582e-08,1.42867435966531,0.616191068346499,0.432466240547662,0.99999999999561
"5298","Rpl13a",8.1384332746075e-08,1.42813634741991,0.611272482639183,0.434309099856657,0.99999999999561
"4801","Rnf215",8.09738066276678e-08,1.42745743695857,0.605121165898214,0.436630713471198,0.99999999999561
"5303","Rpl17",8.09292925995271e-08,1.42738361938257,0.604456037807759,0.436882878818659,0.99999999999561
"5948","Snx15",8.00299012971967e-08,1.425883591333,0.591095691874797,0.441995733981133,0.99999999999561
"4176","Plcb4",7.99972894158561e-08,1.42582889116605,0.590614051521575,0.442181766998475,0.99999999999561
"4074","Pfn2",7.95240899540968e-08,1.42503272654741,0.583647523797256,0.444886149119197,0.99999999999561
"105","Acaa2",7.92742515623588e-08,1.42461049915242,0.579986029437549,0.446317796998177,0.99999999999561
"2915","Lamc1",7.91091142223599e-08,1.42433070174153,0.577572191636232,0.447265520809933,0.99999999999561
"6230","Tbc1d10a",7.83152204800272e-08,1.42297755839039,0.566037991658535,0.4518376223295,0.99999999999561
"1047","Chmp4b",7.79449535959162e-08,1.42234186733712,0.560698297204429,0.453979024790005,0.99999999999561
"1361","Cxcl16",7.7795093609923e-08,1.42208374096784,0.558544329332428,0.454847349653569,0.99999999999561
"1393","Dab2ip",7.73262779750352e-08,1.42127307765633,0.551832715591623,0.457569813029782,0.99999999999561
"733","Cab39",7.71780745263161e-08,1.42101580810399,0.549719458866542,0.458432345737916,0.99999999999561
"3635","Ndufa7",7.70193932279118e-08,1.42073981368067,0.547461291023217,0.459356868575336,0.99999999999561
"442","Arpc3",7.69669993170248e-08,1.42064856280461,0.546716702404731,0.459662359729889,0.99999999999561
"2238","Gltscr2",7.66989982727156e-08,1.42018085160843,0.542915968215319,0.461226760801565,0.99999999999561
"5558","Scd2",7.6640470824508e-08,1.42007849781485,0.542087708047338,0.461568798128533,0.99999999999561
"250","Aldh2",7.63459515958273e-08,1.4195622746033,0.537929370164287,0.463292131647944,0.99999999999561
"2234","Gls",7.61316689830933e-08,1.41918546194285,0.534913960858664,0.464548223273505,0.99999999999561
"6986","Zfp266",7.60088837413776e-08,1.41896907827008,0.533189932557707,0.46526882451135,0.99999999999561
"5150","RP23-8J15.1",7.59889798599782e-08,1.41893396958723,0.5329107241509,0.46538569478099,0.99999999999561
"1048","Chmp5",7.58120153294407e-08,1.41862142380157,0.530431509791791,0.466425500308605,0.99999999999561
"6736","Txndc9",7.56798512049334e-08,1.41838753645617,0.528583704819118,0.46720290868987,0.99999999999561
"344","Apc",7.53356205122478e-08,1.41777648032973,0.523786102277972,0.469231091828588,0.99999999999561
"6598","Trappc2l",7.51812188086021e-08,1.41750150879237,0.521641284456622,0.470142395309869,0.99999999999561
"3552","Myof",7.47890939817989e-08,1.41680068989138,0.516213996449427,0.472461166835284,0.99999999999561
"930","Cdh1",7.45478880402923e-08,1.41636781108066,0.512889632199871,0.473890624889855,0.99999999999561
"5709","Sh3glb1",7.45329186168293e-08,1.41634090117021,0.512683673548378,0.473979416421059,0.99999999999561
"4430","Psmb10",7.41861343069415e-08,1.41571601737121,0.507923976814012,0.476038934238467,0.99999999999561
"6948","Zc3hav1",7.40284741573778e-08,1.41543097838744,0.50576739381692,0.476976881831773,0.99999999999561
"5336","Rpl3-ps1",7.39193655841495e-08,1.41523336959038,0.504277618630484,0.477626579577539,0.99999999999561
"4356","Prdx6",7.37494634749898e-08,1.41492508769491,0.501962139703316,0.478639241486753,0.99999999999561
"996","Cers2",7.34021818323973e-08,1.41429278966954,0.497245853186526,0.480712776524496,0.99999999999561
"3280","Mgst3",7.33656807663856e-08,1.41422616210296,0.496751440337012,0.480930999436155,0.99999999999561
"2455","Hcfc1r1",7.31941776310273e-08,1.41391267258816,0.494431694883016,0.481957058880906,0.99999999999561
"2565","Hras",7.30745664293101e-08,1.41369361051195,0.492817051498452,0.482673366251298,0.99999999999561
"867","Ccnl1",7.29866337633767e-08,1.41353234235217,0.491631724062809,0.483200331264376,0.99999999999561
"2045","Fgf1",7.28453516637749e-08,1.41327283320721,0.489730237939272,0.48404766379372,0.99999999999561
"5369","Rpl7",7.28153872267306e-08,1.41321773080072,0.489327426437299,0.484227477572794,0.99999999999561
"6904","Yipf3",7.2540549979859e-08,1.4127112882047,0.485640524414802,0.485878438443459,0.99999999999561
"5722","Shroom3",7.22775965384575e-08,1.41222498425489,0.482126092975945,0.487460858933088,0.99999999999561
"4827","Rorc",7.22746358688927e-08,1.41221949897213,0.48208659562454,0.487478691692648,0.99999999999561
"3354","Mpc2",7.146115328181e-08,1.41070395849427,0.471295478399,0.492391790881101,0.99999999999561
"2108","Frmd4a",7.14182475334602e-08,1.4106235562018,0.470729710460207,0.492651659046675,0.99999999999561
"5441","Rps27rt",7.121264455724e-08,1.41023761424141,0.468023284023264,0.493897958593951,0.99999999999561
"4203","Plscr1",7.10222671495787e-08,1.40987927961889,0.465524234584682,0.495053468309481,0.99999999999561
"6319","Thap2",7.04947613453339e-08,1.40888146143636,0.458634711256106,0.498262734799294,0.99999999999561
"2825","Kdm5b",7.032461004215e-08,1.40855804897973,0.45642339472526,0.499300265375365,0.99999999999561
"2968","Lifr",7.01189071563709e-08,1.40816603903282,0.453757178830809,0.50055610920175,0.99999999999561
"1303","Csrnp1",7.00953947594666e-08,1.40812115962979,0.453452920519919,0.500699762135168,0.99999999999561
"3367","Mprip",6.97906976487019e-08,1.40753823215438,0.449519266980216,0.502563335239204,0.99999999999561
"2471","Hebp1",6.96248321711057e-08,1.40721986160605,0.447385139349831,0.503579332728405,0.99999999999561
"4020","Pdia3",6.95967606461607e-08,1.40716590632776,0.447024456215209,0.503751390145161,0.99999999999561
"5502","Runx1",6.92299683695048e-08,1.40645894537373,0.442325011931413,0.506002400626936,0.99999999999561
"2066","Fkbp8",6.91980086346326e-08,1.40639717230845,0.441916711093157,0.506198788435529,0.99999999999561
"1104","Clk1",6.91003651194511e-08,1.40620826998803,0.440670436588903,0.50679904157445,0.99999999999561
"533","Atp6v0d1",6.9084666561812e-08,1.40617787501235,0.440470232019313,0.506895581686289,0.99999999999561
"4951","RP23-285C18.7",6.90779464975729e-08,1.40616486180398,0.440384544574077,0.506936910459103,0.99999999999561
"6608","Trim13",6.86927541677823e-08,1.4054168711226,0.435486894763099,0.50930882140167,0.99999999999561
"2673","Il17re",6.86653440560002e-08,1.40536348821969,0.435139423968509,0.509477826744929,0.99999999999561
"2898","Krt8-ps",6.8573603609958e-08,1.40518466624997,0.433977463218734,0.510043693776308,0.99999999999561
"5406","Rps15",6.84906964976689e-08,1.40502286098388,0.432928719499446,0.510555358352758,0.99999999999561
"6922","Ywhag",6.81989116190577e-08,1.40445187308407,0.429247840753711,0.512358252270709,0.99999999999561
"2926","Lap3",6.80918127199552e-08,1.40424169383937,0.427900726169887,0.513020831789596,0.99999999999561
"4126","Pigp",6.79561753543196e-08,1.40397504398767,0.426197686746636,0.513860607948927,0.99999999999561
"397","Arhgef16",6.78746968972872e-08,1.4038146149175,0.425176289889449,0.514365411899752,0.99999999999561
"897","Cd55",6.74542164700349e-08,1.40298369371238,0.419924714420516,0.516974612691753,0.99999999999561
"139","Actn4",6.68509004607706e-08,1.40178257540419,0.412446625232544,0.52073029999314,0.99999999999561
"5225","RP24-321J24.3",6.67856362284913e-08,1.40165200853314,0.411641703455806,0.521137415527966,0.99999999999561
"1766","Elf1",6.67327168276387e-08,1.40154604694629,0.410989611088678,0.521467644784587,0.99999999999561
"1520","Dlgap4",6.67048114993414e-08,1.40149013844611,0.410645959499463,0.521641823814726,0.99999999999561
