gene,distance,Z,FC,p.value,p.adj
Dmd,1.85645318169856e-05,2.3213655632785,357444.695923275,0,0
Rac2,5.8367371170353e-07,1.7822728307205,353.33049476454,7.9778680889734e-79,3.85809700782754e-75
Ptpn18,5.17624939263031e-07,1.76415675234993,277.888925716865,2.16591751275298e-62,6.98291806111561e-59
Cd53,4.91581195730115e-07,1.75638120287667,250.629032727655,1.8936754511816e-56,4.57890724095711e-53
Hmha1,4.53766317984625e-07,1.74433919250323,213.55284762104,2.30550109136053e-48,4.45976131112781e-45
Gmfg,4.42364093358793e-07,1.74051424907611,202.955390620244,4.73066880638728e-46,7.62583811589629e-43
Srgn,3.55139503994877e-07,1.70757818795764,130.809360455648,2.72564983815573e-30,3.7660693192346e-27
Cd52,3.50321167138601e-07,1.70553389698472,127.283940806381,1.61008659005786e-29,1.94659468737996e-26
Ptprc,3.47245852186363e-07,1.70421463777582,125.059010592336,4.94034836123292e-29,5.30922770553832e-26
Lcp1,3.15941099177131e-07,1.69009196985219,103.526874853673,2.56885776974307e-24,2.48459923489549e-21
Ikzf1,3.13002237422073e-07,1.68869629549711,101.609833275532,6.76088407357032e-24,5.94466097814292e-21
Coro1a,3.12735961777941e-07,1.68856920525474,101.437024828774,7.37719117363408e-24,5.94601608594907e-21
Anxa3,3.02423049807911e-07,1.68356340522479,94.8572723574101,2.04619109969694e-22,1.52236617817452e-19
Arhgap30,3.01382250674234e-07,1.68304892981318,94.2054868524865,2.84411211051678e-22,1.96487516663702e-19
Cytip,2.82812589204148e-07,1.67356420985999,82.9541906569953,8.39771325999721e-20,5.4148455100462e-17
Btg1,2.70267646459036e-07,1.66680399349508,75.7580825766901,3.20635947506282e-18,1.93824430267547e-15
Arhgdib,2.66811946022444e-07,1.66488761579739,73.833149685508,8.50069671569125e-18,4.83639639024504e-15
Pla1a,2.61815646355157e-07,1.66207335104621,71.0938524374244,3.40629785425909e-17,1.83031738035522e-14
Igfbp7,2.55847325896455e-07,1.658641618276,67.8895013776442,1.72919433328066e-16,8.80250925867925e-14
Car8,2.528509985504e-07,1.65688900199426,66.3086522649816,3.85562501861873e-16,1.86458025900402e-13
Laptm5,2.52098600202868e-07,1.65644570453812,65.914615523272,4.70886822411188e-16,2.16877016493381e-13
Ucp2,2.44602470405519e-07,1.65195680036639,62.0529642812877,3.34342700468142e-15,1.46989209042176e-12
Selplg,2.40921374462894e-07,1.64970275415994,60.1993107823079,8.57222118210585e-15,3.6048053597099e-12
Pi16,2.40486069864064e-07,1.64943397098124,59.9819671544909,9.57304602389292e-15,3.85793754762885e-12
Sbsn,2.40155913772695e-07,1.64922979401702,59.8173853299772,1.04079893491297e-14,4.02664291939131e-12
Sparcl1,2.3567875762748e-07,1.64643346007103,57.6078590098572,3.19944685686347e-14,1.19019423075321e-11
Hcls1,2.31825781386133e-07,1.64398489150141,55.7396605161691,8.27322579926457e-14,2.87960317301991e-11
Gpm6b,2.31794719983251e-07,1.64396499002233,55.7247248515246,8.33632018657542e-14,2.87960317301991e-11
Aldh1a3,2.30505617593702e-07,1.64313672579682,55.1066337677641,1.14164940751259e-13,3.80759761015922e-11
Epsti1,2.26799092297611e-07,1.64072964795105,53.3486555183241,2.79302320255629e-13,9.00470680504147e-11
Itga4,2.26083972531108e-07,1.64026079504648,53.0127588330412,3.31388789514355e-13,1.03393302328479e-10
Chst1,2.21276523804787e-07,1.6370705734642,50.7822027495781,1.03205298566563e-12,3.11938014917436e-10
Bmp7,2.13651237723517e-07,1.63186810662087,47.3425537557401,5.96041093421632e-12,1.74694225926485e-09
Bmp3,2.11404307030054e-07,1.63030029000666,46.352004177522,9.88063867131535e-12,2.81075109496947e-09
Cd48,2.04721688836399e-07,1.62553883889063,43.4678906535796,4.30973351930598e-11,1.19096407424936e-08
Bin2,2.03735813671381e-07,1.62482350053154,43.0502433721499,5.33519803751334e-11,1.43338987274525e-08
Matn2,2.03436985820856e-07,1.62460600347569,42.9240487976424,5.69067935719855e-11,1.48757434440066e-08
AB124611,2.02429416813274e-07,1.62387034132403,42.4999190274137,7.06851490979222e-11,1.79912305809238e-08
Lurap1l,1.98644804386172e-07,1.62107456701392,40.925620770152,1.58134382864774e-10,3.9217326950464e-08
Il18,1.96906362378929e-07,1.61977276584743,40.2124332544806,2.27793858802338e-10,5.44421907417892e-08
Procr,1.96808174921525e-07,1.61969890359436,40.1723393529468,2.32517298158247e-10,5.44421907417892e-08
Ms4a6b,1.96728679414084e-07,1.61963907598784,40.1398927786747,2.3641149825839e-10,5.44421907417892e-08
Wnt2,1.95884557547064e-07,1.61900232896327,39.7961679189997,2.81897651349511e-10,6.34073042756389e-08
Tpd52,1.9488345226185e-07,1.61824366252537,39.3904355918523,3.46992416342914e-10,7.62752420651969e-08
Dpp4,1.91362591256341e-07,1.61554471364365,37.9799983098476,7.14736192389092e-10,1.53620632284162e-07
Atp1a2,1.90902380558264e-07,1.61518833681944,37.7975406632655,7.84806493602294e-10,1.65014095785248e-07
Smpd3,1.88494859115479e-07,1.61331014567743,36.8502021676263,1.27562861643518e-09,2.62508084641725e-07
Wfdc1,1.87840442797759e-07,1.61279554032876,36.5947733261793,1.45421111753748e-09,2.93023540183802e-07
Rorb,1.86581210576654e-07,1.61180036114882,36.1057746996683,1.86892185763759e-09,3.68902289940219e-07
Lat2,1.86179585611023e-07,1.61148156676382,35.9505031859768,2.02394100310552e-09,3.91511147640733e-07
Crlf3,1.84047143903988e-07,1.6097775230848,35.1316881795691,3.08145437394375e-09,5.84388758917332e-07
Ms4a4d,1.83625900048381e-07,1.60943861302258,34.971054641713,3.34643178897003e-09,6.22436312748425e-07
Emp2,1.83391506224126e-07,1.60924970165847,34.8818322868895,3.50334658398443e-09,6.39327701137686e-07
Opcml,1.83147337168494e-07,1.60905265957348,34.7890101668616,3.67441771247786e-09,6.58129039168257e-07
Sema3c,1.82900970138716e-07,1.60885358211731,34.6954778170383,3.85526104568483e-09,6.77965178797522e-07
Ptpn6,1.80763050840973e-07,1.60711489059051,33.8891112770556,5.8344321668185e-09,1.00768978424051e-06
Npr1,1.80627337250383e-07,1.60700383910186,33.8382437302928,5.98899037995503e-09,1.01623710447237e-06
Cd9,1.77187639182971e-07,1.60416150814363,32.561747045434,1.15465119340123e-08,1.92548040389253e-06
Pcdh20,1.76314842113264e-07,1.60343166991786,32.2417495340894,1.36133918651305e-08,2.23167332406004e-06
Emilin2,1.75825258406394e-07,1.60302072230395,32.062943037145,1.4925736144137e-08,2.40602866643489e-06
Fam49b,1.75171344238952e-07,1.60247008251573,31.8248950495827,1.68716325759612e-08,2.67512180778191e-06
Plekho1,1.72606380356147e-07,1.60029054509671,30.8997200882457,2.71710963961135e-08,4.2386910377937e-06
Efhd1,1.71694228279323e-07,1.5995077844319,30.5739989854922,3.2137186177546e-08,4.93382324935277e-06
Cnn2,1.71330490666514e-07,1.59919450459395,30.4445929643462,3.43539528157258e-08,5.19174111927657e-06
Fam65b,1.69376018638054e-07,1.59749989331136,29.7539545272447,4.90504718539296e-08,7.29871021186473e-06
Tm6sf1,1.67819181741383e-07,1.59613625215651,29.2094953096412,6.49600793590912e-08,9.51960435698683e-06
Ly86,1.66751028113223e-07,1.59519344667857,28.8388471539343,7.86575261870672e-08,1.13548596012136e-05
Efemp1,1.66122585998058e-07,1.59463597752623,28.6218842386647,8.79822050052496e-08,1.25141748060408e-05
Hn1,1.64965449197748e-07,1.59360408306836,28.2245380542828,1.08026351042983e-07,1.51424763375034e-05
Vwa1,1.62322076391996e-07,1.59121989696619,27.3272565303241,1.71772951464391e-07,2.37341140937656e-05
Tspan13,1.62140248169408e-07,1.59105449859877,27.2660685070137,1.77295569506277e-07,2.415215138401e-05
Tyrobp,1.59553733633056e-07,1.58868176926417,26.4030925135883,2.77096481235987e-07,3.72232939793676e-05
H2-DMa,1.59234972416393e-07,1.58838674427471,26.2977001225472,2.92636951915697e-07,3.87723917661454e-05
Fcer1g,1.59024076833915e-07,1.58819123386514,26.2280873231601,3.03377752468741e-07,3.92994371668406e-05
Stmn4,1.58997821122332e-07,1.58816687572989,26.2194272477674,3.04741293167188e-07,3.92994371668406e-05
Edn1,1.58433855286714e-07,1.58764271351584,26.0337563175815,3.35499700550634e-07,4.26967513648122e-05
Fyb,1.57696479850781e-07,1.58695460988834,25.7919900574819,3.80263303517259e-07,4.77650217093367e-05
Kcna2,1.56865506395773e-07,1.58617536571365,25.5208871071589,4.37619605330515e-07,5.42648310609839e-05
Tmem158,1.56487862972943e-07,1.58581989051447,25.3981552943852,4.66363864769721e-07,5.70971050639588e-05
Rhou,1.54586689085552e-07,1.58401742465095,24.7847787283594,6.41016707401688e-07,7.74989199248641e-05
Mdk,1.52346626362573e-07,1.581865519083,24.0716875491843,9.28149746258116e-07,0.000110568303806504
Ndrg2,1.52219969002798e-07,1.58174292001422,24.0316789308151,9.47636617126469e-07,0.000110568303806504
Dpep1,1.52175002128832e-07,1.5816993698496,24.0174827662529,9.54649276223359e-07,0.000110568303806504
Galnt16,1.52139185685447e-07,1.58166467278328,24.0061784183981,9.60270628592467e-07,0.000110568303806504
Ctss,1.48649054030528e-07,1.57824455370321,22.91738993974,1.6911493983433e-06,0.000192432905656192
Tmsb4x,1.48007632515102e-07,1.57760743095287,22.7200393084737,1.87403297621528e-06,0.000210763336580862
Spry1,1.46709997318504e-07,1.57631015911937,22.3233964974598,2.30382550082746e-06,0.000256121841885094
Tmem204,1.46486014827242e-07,1.57608509962163,22.2552861674435,2.38700732802987e-06,0.000262353805417102
Gfpt2,1.4571679748231e-07,1.57530960221103,22.0221689692458,2.69519408288334e-06,0.000292897945726379
Napsa,1.44685175892221e-07,1.57426322334222,21.7114549559129,3.1689336084579e-06,0.000340554731788942
Ndufa4l2,1.43996368459659e-07,1.57356047564044,21.5052221743179,3.52866423313128e-06,0.00037504659849281
Creb5,1.43691129698812e-07,1.57324800322352,21.4141466823197,3.70030874678007e-06,0.000389015067378879
Pdgfrl,1.42631394423959e-07,1.5721580711659,21.0994488442027,4.36053526164171e-06,0.000453495667210738
Lpl,1.40672173622258e-07,1.57012191655983,20.5237752856677,5.88951527413683e-06,0.000605993529057994
Col6a6,1.40002185885346e-07,1.56941922517308,20.3287412314198,6.52136039041944e-06,0.000663943133643546
Fn1,1.39881816356576e-07,1.569292630288,20.2938002185132,6.64154440805916e-06,0.000669135599111961
Fxyd6,1.39581768567177e-07,1.56897659814726,20.2068328133995,6.95042324610173e-06,0.00069303601686903
Ncf2,1.3884885549812e-07,1.56820182716029,19.9951866883701,7.76373477987717e-06,0.000766233089703795
Ppp1r15a,1.37567378848125e-07,1.56683746310947,19.6278070365599,9.40898258199925e-06,0.000917071928225457
Traf3ip3,1.37515806006773e-07,1.56678229357997,19.6130931989817,9.48171968802168e-06,0.000917071928225457
Col18a1,1.37433486242e-07,1.56669419072586,19.589618632448,9.59893571606719e-06,0.000919216893522791
Col4a2,1.37018604813526e-07,1.56624937302632,19.4715236642582,1.02110667463909e-05,0.000965325263088525
Pygm,1.36973358636791e-07,1.56620078209491,19.4586660448325,1.0280035369946e-05,0.000965325263088525
Adgrd1,1.36679065311282e-07,1.5658843483945,19.3751402596993,1.07396022956466e-05,0.000998783013495133
Meox1,1.36480337610167e-07,1.56567029127765,19.3188393492233,1.10609604044052e-05,0.00101887246696578
Mgp,1.35480418527631e-07,1.56458857478521,19.0367985405042,1.28221746708939e-05,0.00116996295676307
B4galnt1,1.34939185121577e-07,1.56399979153409,18.8850013893715,1.3884000292769e-05,0.0012362773560776
Abca8a,1.3493221975133e-07,1.56399219911945,18.8830518054653,1.38981970920002e-05,0.0012362773560776
Ier5,1.34915463636189e-07,1.5639739329898,18.8783622369561,1.39324061013708e-05,0.0012362773560776
Hdac7,1.34541773179138e-07,1.56356598669844,18.7739280442117,1.47165244226144e-05,0.00129398385650479
Tsc22d1,1.33492186524036e-07,1.56241420609874,18.4821524398436,1.71502838533989e-05,0.00149439230117184
Dbn1,1.33036627935215e-07,1.56191152154793,18.3562224230601,1.83219625272605e-05,0.00158223233538986
Sema5a,1.32142056834468e-07,1.56091947244115,18.1101888741556,2.08482856206566e-05,0.00178446565064593
Fam105a,1.31820005205434e-07,1.56056071284274,18.0220215079619,2.18364294228983e-05,0.00185264864366906
Tek,1.31024466193058e-07,1.55967079470959,17.8051506571824,2.4471988041981e-05,0.00205820059427861
Samhd1,1.30843754945785e-07,1.5594679052596,17.7560701732461,2.5111497985403e-05,0.00209377938374843
5730508B09Rik,1.30325445729202e-07,1.55888445528818,17.6156751393139,2.70350778310318e-05,0.00223489976736529
Cst3,1.30128324625106e-07,1.55866196186069,17.5624269767117,2.78027821590727e-05,0.00227888566985213
Thbd,1.29348883238208e-07,1.55777894142688,17.3526665619646,3.10462355929908e-05,0.00252335454332275
Rbp1,1.29114204608616e-07,1.5575120530108,17.2897575409548,3.20911978297459e-05,0.00258655054507752
Adam33,1.28890719031209e-07,1.55725745071076,17.2299551772517,3.31173171293801e-05,0.00264719579566417
Vps37b,1.27407080118926e-07,1.55555616669865,16.8355760269853,4.07619496837699e-05,0.00323155391263461
Cspg4,1.27096070267547e-07,1.55519706705913,16.7534826420629,4.25640669376726e-05,0.00334698906846479
Sertad4,1.26874812446796e-07,1.55494107163516,16.6952021226435,4.3891863432191e-05,0.0034235653477109
Cd248,1.26686616553119e-07,1.55472298362133,16.6457102155998,4.50520811140797e-05,0.00348594982828303
Deptor,1.25830629925907e-07,1.55372700496885,16.4215291755605,5.07060368053727e-05,0.00387210210513013
Il1rl2,1.25810986693701e-07,1.55370407118159,16.4164024948333,5.08433589073126e-05,0.00387210210513013
Cav1,1.24115878289451e-07,1.55171164240375,15.9770113771536,6.41163427839337e-05,0.00484479115161099
Boc,1.23801251896961e-07,1.55133889257478,15.8961124911296,6.69160235113325e-05,0.00501714557675665
F2r,1.23102782944803e-07,1.55050805407061,15.7172512879841,7.35502953017976e-05,0.00547214197045375
Clec1a,1.214000875831e-07,1.54846311713488,15.2854720356837,9.24246166558464e-05,0.00682389994118585
Rassf3,1.20955997722775e-07,1.54792513421436,15.1738459641405,9.80521319499063e-05,0.00718454712287495
Spry4,1.20423963070383e-07,1.54727805284191,15.0406527844767,0.000105220062115887,0.00760408722700988
Synm,1.20414619406823e-07,1.54726666364593,15.0383188744521,0.000105350257280741,0.00760408722700988
Plau,1.20271294472835e-07,1.54709185291024,15.0025411035214,0.000107366504916369,0.00769221359667498
Cpe,1.19853606798786e-07,1.54658123787372,14.898518022344,0.000113452076878819,0.00806844476155836
Enho,1.18920841983681e-07,1.54543461385386,14.6675239360725,0.00012823684227414,0.00905333385748524
Anxa1,1.18713702040124e-07,1.54517878382345,14.6164717573498,0.000131757860792629,0.00923450746077032
Clec11a,1.18465514418453e-07,1.54487167961489,14.5554200797617,0.000136096583224363,0.00942136013976549
Olfml3,1.18450009963248e-07,1.5448524736375,14.5516103788217,0.000136372045033826,0.00942136013976549
Slc43a3,1.17707666367265e-07,1.54393000280745,14.3697877686597,0.000150192895834625,0.0102980638170429
Mef2c,1.17656548076209e-07,1.54386627075338,14.3573094057212,0.000151191590366015,0.0102980638170429
Slc16a9,1.16280498512343e-07,1.54214037575529,14.0234420676745,0.000180545693744415,0.0122114541950768
Rgs2,1.15800386042242e-07,1.54153347692034,13.9078778956743,0.000191992069777103,0.0128954673533621
Epha4,1.1481780385502e-07,1.5402836769883,13.6728587189652,0.000217576457134656,0.0145130999545269
Col5a3,1.14456973492607e-07,1.53982207886119,13.5870561660746,0.00022775051262991,0.0150876914942225
Lyn,1.14393789151943e-07,1.53974110226553,13.5720592252875,0.000229577382558722,0.0150907101564951
Fscn1,1.14347770762318e-07,1.53968209778121,13.5611418723605,0.000230916573941405,0.0150907101564951
Enpp1,1.14016283076668e-07,1.53925637616455,13.4826298800433,0.000240782087276834,0.0155329157718741
Lrrfip1,1.14012560268343e-07,1.53925158815346,13.4817494369002,0.000240895095717651,0.0155329157718741
Spats2l,1.1349977589621e-07,1.53859061007337,13.3607507699717,0.000256945424754473,0.0164581201869223
Qpct,1.13184499172444e-07,1.5381827616714,13.2866275703251,0.000267305875281001,0.0170090949060385
C3,1.12824040019144e-07,1.53771509525355,13.2021343697782,0.000279630478157515,0.0176770325799966
Tmem119,1.12733097458475e-07,1.53759687290044,13.1808596128126,0.000282822992445937,0.0177627531359552
Cd82,1.12566766974403e-07,1.53738040622875,13.1419932736119,0.000288750508970621,0.0180180317597667
Cystm1,1.1244439562039e-07,1.53722094843472,13.1134354778194,0.000293185549052497,0.0181775040412548
Krtdap,1.1215532582143e-07,1.53684359402713,13.046098629043,0.000303916829139111,0.0187228252957547
Plekha6,1.11974526818078e-07,1.5366070915373,13.0040708352791,0.000310814532698534,0.0190265706345583
Basp1,1.11743135218119e-07,1.53630386140008,12.9503814148476,0.000319856319857281,0.0194569202871674
Gnb4,1.11572306341133e-07,1.53607960056886,12.910815528894,0.000326688922585853,0.0197483453703148
C1s1,1.11470223738409e-07,1.53594542750854,12.8872009463808,0.000330836849421293,0.0198748696124394
Gas6,1.11391356009688e-07,1.53584168445171,12.8689714196679,0.000334075176237871,0.0199455253368685
Stk10,1.10910421695796e-07,1.53520749545723,12.7580872484377,0.00035447319628567,0.0210335261010736
Il18r1,1.10770395805176e-07,1.53502234123934,12.725893072528,0.000360627603800592,0.0212682328290203
Cmah,1.10652950742057e-07,1.53486686800778,12.6989219494595,0.000365866440319594,0.0213224320117246
Enpp2,1.10650962938384e-07,1.53486423516817,12.6984656988709,0.000365955718977076,0.0213224320117246
Emilin1,1.0983057749191e-07,1.53377365263059,12.5108664752619,0.000404591921297982,0.0234324135496651
Phlda3,1.0963105459796e-07,1.5335072068534,12.4654522202061,0.000414548146279482,0.0238661289929473
Scn7a,1.09535888685501e-07,1.53337995313776,12.4438201879756,0.000419377115897219,0.0240012749405793
Sept11,1.09383223291729e-07,1.53317558545561,12.4091572687775,0.000427233625747936,0.0243070801660826
Zfp385a,1.0894312497423e-07,1.53258487026436,12.3095028148266,0.000450657998715607,0.0254898489098091
Myo10,1.08734470401874e-07,1.53230398754109,12.2623961353563,0.000462177668678275,0.0258719179598926
Mmp23,1.08724001951684e-07,1.53228988137801,12.2600351158317,0.000462762800564664,0.0258719179598926
Stard13,1.07815118486892e-07,1.53106005442946,12.0559151788613,0.000516282960934634,0.0286982114836769
Fam132a,1.07584230436953e-07,1.5307460139558,12.0043345423917,0.000530769597332536,0.0293348774022874
H2-DMb1,1.06911243865781e-07,1.52982686660721,11.8546195176445,0.000575184862531799,0.0316090226727702
Mbnl2,1.06177117299983e-07,1.52881771395237,11.6923744420218,0.000627567619133714,0.0342226718443273
Lamb1,1.0614682352264e-07,1.52877592414898,11.6857034065476,0.000629821710948124,0.0342226718443273
Cldn3,1.05617785634442e-07,1.52804423014623,11.5695101264524,0.000670420783870877,0.0362251945340733
Dact3,1.05374674252081e-07,1.52770678344975,11.5163099487473,0.000689881989281869,0.0370696588907458
Cdh11,1.04776545973294e-07,1.52687329624749,11.3859431183697,0.00074001971188128,0.0395440367586505
Evl,1.0463538083585e-07,1.52667590226698,11.3552832897567,0.000752336448641382,0.0399813084135134
Dmkn,1.04379160552945e-07,1.5263169554128,11.2997400941553,0.000775179415253181,0.0409701382750206
Baz1a,1.04268744016094e-07,1.52616200264779,11.2758460862048,0.000785220589994555,0.0412752910131921
Col4a4,1.04191334774835e-07,1.52605327447695,11.2591098975388,0.000792331956029914,0.0414239712363315
Pdgfra,1.03878710115176e-07,1.5256133567287,11.1916456551691,0.000821664394373773,0.0427265485074362
Tsc22d3,1.03608192501423e-07,1.52523164049273,11.1334317022736,0.000847855850155577,0.0438527368059077
Prrx2,1.03363649792595e-07,1.52488573318769,11.0809380441133,0.000872196679309715,0.0448717355440615
Rcsd1,1.03020500124922e-07,1.52439898822671,11.0074865256723,0.000907446155836025,0.0464381969272277
Tmeff2,1.02801216974504e-07,1.52408710881673,10.9606766687332,0.000930658257024944,0.0473754034839224
Tbc1d1,1.01984903594884e-07,1.52292032165543,10.7872969522658,0.00102199008741224,0.0517522938505298
Dact2,1.01800525097414e-07,1.52265551314676,10.7483275043083,0.00104373602764198,0.0525782023924646
Ncald,1.01741816084116e-07,1.52257109508749,10.7359338207968,0.00105074964485178,0.0526200589647789
Aif1l,1.0170269132976e-07,1.52251481079208,10.7276784145839,0.00105544783283366,0.0526200589647789
Ank,1.01196978885018e-07,1.52178538055061,10.6212577818043,0.00111794979712428,0.0554503099373643
Etv1,1.01121411953095e-07,1.52167607692014,10.6054012571637,0.00112757784870015,0.0556425150644277
Ackr3,1.00965690302828e-07,1.52145058048862,10.572762888111,0.00114766069476665,0.0563460621308784
Rras2,1.00474296981331e-07,1.52073676084669,10.4700994534318,0.00121322187031403,0.0592640501498852
Csf2ra,1.00343957617051e-07,1.52054684886219,10.4429525910529,0.00123118302624242,0.0598392071850082
Bgn,9.97295173913132e-08,1.519648298796,10.3154526423323,0.00131920936254472,0.0637969647726626
Abca9,9.9532603440636e-08,1.51935918360981,10.2747575452724,0.00134862594765903,0.0646822654372366
Pycard,9.95176061037548e-08,1.51933714104066,10.2716614262984,0.00135089098617884,0.0646822654372366
Plpp1,9.92134816185825e-08,1.51888944417403,10.2089772315683,0.00139758659414724,0.0665884607812419
Nxn,9.91464801819154e-08,1.51879063127615,10.1951931134557,0.00140807213857791,0.0667591849231642
Ecm2,9.89813219960882e-08,1.51854677769568,10.1612551028975,0.00143422947656949,0.0674805398323473
Pcsk6,9.8962488171606e-08,1.51851894446102,10.1573885736544,0.00143724061264098,0.0674805398323473
Tenm3,9.8752056900362e-08,1.51820760810585,10.1142376840738,0.0014712827639357,0.0684288443373214
Il6ra,9.87501901589663e-08,1.51820484331854,10.1138553024139,0.00147158805026498,0.0684288443373214
Chd7,9.85364911558389e-08,1.51788799897367,10.0701291646917,0.00150692467623151,0.0697367247297186
Fbn1,9.82320371108033e-08,1.51743542775084,10.0079967487967,0.00155861965459784,0.0717855680917634
Arl4d,9.79381261808008e-08,1.51699722030316,9.94819835135792,0.0016100689334734,0.0737490231976782
Dcn,9.79019948815263e-08,1.51694326111668,9.9408595336083,0.00161650050846855,0.0737490231976782
Slc25a5,9.74834082561807e-08,1.5163167061639,9.85603561772628,0.00169275481603784,0.0768653736183944
Thbs1,9.70589739332517e-08,1.51567869483474,9.77039780208554,0.00177344077984117,0.0801528935636624
Col6a2,9.69887083484252e-08,1.5155728070768,9.75625641598598,0.00178713460252054,0.0803961203515287
Adamts16,9.68509314256982e-08,1.51536496326796,9.72855768137092,0.00181426801030482,0.0812388897947602
Cd302,9.60186283213565e-08,1.51410318127833,9.562068484481,0.00198639154957135,0.0885363090666089
Sgk1,9.59457021419828e-08,1.51399211300895,9.54754921203686,0.0020021656544587,0.0888300284858925
Kctd12,9.58984363084045e-08,1.51392008175811,9.53814469038458,0.00201245068079364,0.0888487906453216
Ctsc,9.58594940208188e-08,1.51386070906134,9.53039979335501,0.00202096091211443,0.0888487906453216
Taldo1,9.56322691774625e-08,1.51351380156263,9.48527172282533,0.00207127935002088,0.090648931553855
Cacna2d1,9.53864798872538e-08,1.5131376389628,9.43657723448567,0.00212700084904003,0.0926682532068251
Heg1,9.5041202104147e-08,1.51260760562388,9.36838427004082,0.00220760026261526,0.09574847417047
Mfap5,9.46110917433122e-08,1.51194469531606,9.28378261503825,0.00231191518217686,0.0998251948304221
Pcolce2,9.45196134382208e-08,1.51180332221223,9.26583854292143,0.00233467563202717,0.100039628592778
Srpx2,9.45080477162659e-08,1.51178543865886,9.26357108642697,0.0023375678310554,0.100039628592778
Gsn,9.43295907254894e-08,1.51150922593014,9.22861981483596,0.00238261180093047,0.10151815567665
Actb,9.4144817625636e-08,1.51122269600714,9.19250112501217,0.00243008610676205,0.103086810634222
Lama2,9.3970982908862e-08,1.51095262376615,9.15858527983027,0.00247553878207456,0.104556380350328
Hspa8,9.37047656320113e-08,1.51053807213764,9.10676673079852,0.00254665622551207,0.107092430491968
Sema3e,9.3511313514623e-08,1.51023610369088,9.06920397144958,0.00259950206719456,0.108841489151107
Sgcb,9.32281152341295e-08,1.50979293809787,9.01435512568067,0.00267867381610857,0.11167298771294
Mustn1,9.31459000620582e-08,1.50966403527358,8.99846313920819,0.00270206741079895,0.112164789687757
Kank1,9.30073916537995e-08,1.5094466190136,8.97172151919985,0.00274190128738172,0.113331919878444
Laptm4b,9.2399710700595e-08,1.50848897110228,8.85486771766617,0.00292308302085422,0.120306633947668
Itpr1,9.21036387690639e-08,1.50802014670554,8.79821218247023,0.00301525878353928,0.123574504044034
Pamr1,9.19363913239438e-08,1.5077546589497,8.76628852498488,0.00306849218383343,0.125026981180642
Gda,9.19112967811181e-08,1.50771478308453,8.76150356493912,0.00307655309356831,0.125026981180642
Entpd2,9.17560151850182e-08,1.50746779867666,8.73192393671908,0.00312686381907786,0.126539861331051
Cacna1g,9.16817967755932e-08,1.50734960497336,8.71780372011005,0.00315117427659954,0.126992323346962
Uchl1,9.16331549162042e-08,1.50727209125289,8.70855569689189,0.00316720038953711,0.127108556712046
Clu,9.14668382030103e-08,1.50700674998866,8.67697184630671,0.0032225599029741,0.128795865213081
Hpse,9.1211861238413e-08,1.50659903901889,8.62866266111673,0.00330914418110002,0.131712109134154
Gpx3,9.10159360361399e-08,1.50628499133912,8.5916333370843,0.0033771096870701,0.133866413497303
Auts2,9.09341382901655e-08,1.50615368159935,8.57619734922012,0.00340585914238315,0.134454978061754
H2-K1,9.08933700712647e-08,1.5060881931514,8.56850919333569,0.00342027099113054,0.134475044822011
Fmo2,9.0831267478191e-08,1.50598837855588,8.55680438247026,0.00344233140678895,0.134794450876367
Meox2,9.06328281021097e-08,1.50566898643558,8.51945706476182,0.00351369301032532,0.137034027402687
Ifi27l2a,9.05804674939135e-08,1.50558459649176,8.50961614715125,0.0035327457564412,0.137223762876704
Gpr1,9.03943565133407e-08,1.50528425195191,8.47468353878095,0.00360123027366766,0.139324396827655
Efna5,9.03132374104474e-08,1.50515315247509,8.45948015014567,0.00363145632803541,0.139934046234097
Irf5,9.0183398011591e-08,1.50494307353758,8.43517398403404,0.00368031667249366,0.141254058953804
Gan,9.01323222574345e-08,1.50486035203489,8.42562209576747,0.00369970043646607,0.14143676925494
Calm2,9.00245116582273e-08,1.50468559242039,8.40547775518393,0.00374092070088367,0.141983307991727
Trim30d,9.00181748723754e-08,1.50467531417706,8.40429448105266,0.00374335644519131,0.141983307991727
Ly6c1,8.98626066196015e-08,1.50442275996102,8.3752711941809,0.00380360796229069,0.143317613461597
Cav2,8.98509172252449e-08,1.50440376570529,8.3730924129516,0.0038081706637335,0.143317613461597
Ildr2,8.91004791396052e-08,1.50317926221545,8.23381175387376,0.0041117082934134,0.154141250441451
Gng2,8.90196484592058e-08,1.50304676565441,8.21887933765119,0.00414567940352113,0.154814715022611
Bicc1,8.89164170925652e-08,1.50287737829773,8.19982839301254,0.00418943520726535,0.155581226534969
Sept9,8.88954420419517e-08,1.5028429377474,8.19596023153966,0.00419837677063968,0.155581226534969
Plxnd1,8.86016132493263e-08,1.5023596369587,8.14186906373994,0.00432546754882623,0.159679092107814
Tcf4,8.84920017959268e-08,1.50217894068348,8.12173647164326,0.00437376455102142,0.160848101663419
Scara5,8.82922011291678e-08,1.50184899983415,8.08510273300187,0.00446306009406647,0.163278950322828
Enah,8.82687973482348e-08,1.50181030403732,8.08081703410546,0.00447362715421314,0.163278950322828
Inmt,8.80030946577289e-08,1.5013702835212,8.03224124405044,0.00459519443184538,0.167085415581987
Col6a1,8.77228427007636e-08,1.5009047525389,7.98116424450434,0.00472665347986384,0.171221694596416
Hsp90aa1,8.75431439087927e-08,1.50060548294023,7.94849916991365,0.00481272717660025,0.173689168851036
