"","gene","distance","Z","FC","p.value","p.adj"
"3862","Mecp2",2.49295177477199e-05,3.88011279115158,2444771.61123563,0,0
"2950","H3f3b",1.43043333236211e-07,2.31956478629929,80.4907144882073,2.92074166211972e-19,1.14697525071441e-15
"8180","Vamp1",1.22226030755488e-07,2.27758502756417,58.7676001524313,1.77439208700168e-14,4.13148092626393e-11
"7517","Syt11",1.21876791193901e-07,2.27682407520387,58.4322436174492,2.10414103705828e-14,4.13148092626393e-11
"5246","Prdx1",1.20365343682809e-07,2.27350664206401,56.9919425110734,4.37601148907415e-14,6.87383884703767e-11
"1621","Ctxn1",1.19002287579105e-07,2.27048065190252,55.7084607744753,8.40557405696403e-14,9.88822816352606e-11
"7041","Slc36a1",1.18902852924705e-07,2.27025861444944,55.6154031131327,8.81303757890023e-14,9.88822816352606e-11
"3889","Meg3",1.17936473926173e-07,2.26809141744241,54.7150521353824,1.3933502526339e-13,1.36792161052333e-10
"5341","Psma6",1.10972460235572e-07,2.25195365917161,48.4441084791795,3.39837754128861e-12,2.96565080103119e-09
"3349","Kcna2",1.08311193272029e-07,2.2455302674098,46.1484607777096,1.09623105253816e-11,8.60979868663471e-09
"4714","Pafah1b3",1.03669178042466e-07,2.23395687677455,42.2775536761169,7.91963216332172e-11,5.65461736461171e-08
"3686","Lynx1",1.01829251552975e-07,2.22923225835511,40.7901819601761,1.69482447674404e-10,1.0737281499114e-07
"7422","Stmn1",1.01659260492719e-07,2.22879164902839,40.654107531978,1.81704887637148e-10,1.0737281499114e-07
"6753","Scn8a",1.01532245060773e-07,2.2284619716181,40.5525826304388,1.9139539214107e-10,1.0737281499114e-07
"4289","Nat8l",1.00373232186414e-07,2.22543536601294,39.6320336529463,3.06612490025489e-10,1.59392606852442e-07
"2643","Gas7",1.00231303899872e-07,2.2250624506827,39.5200330790464,3.24711192976709e-10,1.59392606852442e-07
"5345","Psmb2",9.82377784358975e-08,2.2197705646695,37.9636188652033,7.20761877163536e-10,3.32991987249554e-07
"5346","Psmb3",9.77457460293818e-08,2.21844868807524,37.5842830836852,8.75470680038569e-10,3.81997040056829e-07
"958","Calm2",9.6969799446777e-08,2.21635110360348,36.9899320948081,1.18740784601232e-09,4.90836906451621e-07
"1831","Diras1",9.6000948526409e-08,2.21370945532052,36.2544722333196,1.7316218371418e-09,6.80007895445587e-07
"4266","Nacc2",9.43569188558325e-08,2.20916813245901,35.0233787820791,3.25770403497606e-09,1.21838130908105e-06
"5771","Rnf157",9.31867718606922e-08,2.20588960468466,34.1600953237919,5.07592261265201e-09,1.81210437271677e-06
"3356","Kcnc1",9.08603655878423e-08,2.19925313139791,32.4757731482653,1.20687713100082e-08,4.1212230377741e-06
"3352","Kcnab2",9.00597323359924e-08,2.196931645424,31.9059619544352,1.61819717164744e-08,5.29555024421626e-06
"2325","Fam168a",8.85267217884199e-08,2.19243111644888,30.8289904895203,2.81796459220829e-08,8.85291756288155e-06
"6749","Scn2b",8.80234597915459e-08,2.1909374462015,30.4794698355356,3.37418449474796e-08,1.01926327006733e-05
"5349","Psmb6",8.76662053952539e-08,2.18987217083857,30.2325623047684,3.83221214897859e-08,1.11474793400288e-05
"1720","Dctn3",8.74732061106783e-08,2.18929495371597,30.0995933899374,4.10417259261609e-08,1.15122041222881e-05
"6746","Scn1a",8.71800775042979e-08,2.18841594440939,29.8981998676449,4.553353824311e-08,1.23317382538409e-05
"5698","Rheb",8.70160753107024e-08,2.18792291769386,29.7858173504425,4.82508916080289e-08,1.2632083422982e-05
"277","Ahcyl1",8.65577630941838e-08,2.18654041567725,29.4728808363482,5.67046178989552e-08,1.43663893218837e-05
"2473","Fgf1",8.62216522537573e-08,2.18552208937594,29.2444340467914,6.37992280636471e-08,1.56587230378714e-05
"646","Atp2b2",8.59275677028099e-08,2.18462798050604,29.0452806084267,7.07061398340618e-08,1.63517977619629e-05
