"","Cftr","Akap7","Zranb1","Krcc1","Mta1","Rps8"
"EMB",1.00463756239209,0.138628243803612,0.979854311142838,0.935237495484568,0.786839821820871,1.17747285727078
"EMC10",1.00701816413585,-0.0158296991306908,0.763920272955715,0.620626978547031,1.56331759959204,0.383149970892437
"EMC2",-1.28082570950678,-0.246035992866593,-1.0646186559334,-1.16657515195363,-0.54232672030328,-1.13959823563587
"EMC3",0.765942637785465,-0.246980929184288,0.935620445624912,0.225398951342788,-0.525381852632669,-0.0198244075702886
"EMC4",0.320216205012721,0.145617712813559,-0.499831410009,0.687957878689004,-0.916315170395448,1.14194402946121
"EMC6",0.710860025015531,0.830267778679665,0.835415468633171,1.05192594546535,1.17058027984925,1.36964834844036
"EMC7",0.905655421353281,0.141316841949108,0.958528234730846,0.867068669084307,0.400346763378007,1.14687019359012
"EMC8",-1.26241605034415,-0.246597193829739,-1.09806699392945,-1.20995771075292,-0.529411780228817,-1.26132239986456
"EMC9",-1.23570042657511,-0.246451054819791,-1.0953250799722,-1.23507696758271,-0.521127358325995,-1.24496990230649
"EMD",1.16854789043823,-0.296292937743355,1.38176005003953,0.78497928941743,0.445674739870543,1.1276522334588
"EMG1",0.391278037049612,0.150110205801428,-0.082003052280081,0.804424129973338,-0.107873706777386,1.18688670216149
"EML2",0.056635971775286,0.145440942057128,-0.320231154243882,0.361700869142956,-0.532129337320183,0.361422891904595
"EML4",0.162133925806997,-0.241358063074419,1.14195363722281,-0.122955339112066,-0.943670495235477,-0.20239951411242
"EMP2",1.09688760946009,0.143211221291069,1.16706246020426,0.917799265393125,0.236036795205715,1.15800822687225
"ENO1",0.900643978534667,-0.258692743351674,0.942312762498911,0.475667976097881,-0.112496397029566,0.263504459624755
"ENPEP",1.09668516285472,-0.243865262470379,1.15886849887873,0.738142600905576,-0.705231886674255,1.13183566696957
"ENPP5",0.879512048739995,-0.254975420758327,0.939993161104679,0.28806128132565,-0.194862913813114,0.0459851428363246
"ENSA",0.704762047825695,-0.226271705357568,1.13771809316042,0.298745404900948,-0.177116041109186,0.0703651187517169
"ENTPD1",1.08571709252967,-0.219756383102645,1.15264448972239,0.64595539288037,-0.0394876276845558,0.403217129820978
"ENY2",0.555228305102219,0.546305821226657,-1.02144581681781,0.948878169527104,-0.772382350694989,1.30958991132429
"EP300",0.896481753649395,-0.257322475223557,0.941772545778309,0.370171778731659,-0.0955334818674805,0.128377157915071
"EP400",0.856952396832734,-0.253537257983432,1.14559170378837,0.302469926242365,-0.25914660593134,0.0352960514464319
"EPAS1",1.01079673333612,0.141409312725102,0.941503770536847,0.644576713143815,-0.202768246905645,0.526497135087229
"EPB41",-1.22839660280683,-0.246562975390023,-0.913316761682204,-1.41520724978062,-0.528122533546276,-1.29269416717916
"EPB41L1",-1.18826380835876,-0.246567150066148,-1.06454764049519,-1.22778552786032,-0.519877044927397,-1.28084992650338
"EPB41L4AOS",-0.554707392381044,0.151223587621934,-0.00211161083629572,0.81978771973105,0.0212910916072663,1.19478751461883
"EPB41L5",0.333055374882961,-0.24651367159739,-1.05408455059198,-0.140715094459125,-0.527683671954313,-0.249587694289695
"EPC1",-1.22074832404461,-0.246522527324883,-1.09172964247683,-1.23595482361589,-0.523484204033496,-1.27126953430994
"EPC2",0.900839149066166,-0.262387939122066,0.944734006088868,0.609869248252755,-0.0216459159517208,0.307296276235647
"EPCAM",1.25802221899268,-0.228593935073131,1.37204259997213,0.826171415503608,-0.193413104162763,1.14007898144604
"EPHA2",0.901134110227374,-0.269475986891237,0.948252953534269,0.504025183348435,0.11241716560055,0.276270180070362
"EPHA7",-1.23004290031115,-0.246417683340552,-1.10998016815441,-1.19611091802054,-0.533076427650164,-1.244816413694
"EPHB3",-1.11715763324818,-0.24624427043486,-0.913253703833004,-1.30737428673698,-0.486427780345139,-1.14639094960339
"EPHX1",0.638169657757163,-0.247337720794818,-1.21780827962709,0.121610990139126,-0.462206919180536,-0.138837881355493
"EPM2AIP1",-1.22122857136955,-0.246595198902741,-1.09735222169932,-1.24522358934099,-0.522405161526506,-1.22542541381693
"EPN1",0.901078495797663,-0.274735436594184,0.950179601427626,0.461457805607493,0.180027300822211,0.244733164745706
"EPN2",0.882939098650365,-0.255977299274072,0.940875711587117,0.540014095102338,-0.17771812024872,0.209413093840866
"EPN3",0.888204406484632,-0.254645484421518,0.940274296926035,0.31075320616967,-0.199350107683102,0.0955891746015503
"EPOP",0.862261872516232,-0.254199676544816,0.939719383526651,0.281171291989639,-0.232046121600235,0.0791654622049763
"EPPK1",0.901314885616729,-0.281023554224147,0.953349401812838,0.482584778696961,0.277526327443856,0.264442759237256
"EPRS",-1.1504454168373,-0.246830697050329,-0.881739035509886,-1.31847688304847,-0.507650321850274,-1.33338531250506
"EPS15",-1.20255157801312,-0.246688189814928,-1.06892808522921,-1.33666641239988,-0.531239245118091,-1.269990897807
"EPS8",-1.32222130296829,-0.246334145976348,-1.25110478697651,-1.26998791799715,-0.52960186026621,-1.2132835756602
"EPS8L1",-1.23264309441815,-0.246439355375667,-1.18119798183181,-1.21893435307222,-0.518056417441736,-1.28272078148868
"EPS8L2",0.191207262250553,-0.246632494052351,-0.925867469224215,-1.15859666280739,-0.488506727518527,-0.884549998955215
"ERBB2",0.158230757836247,-0.228715243437073,1.13850125828917,-0.126013148828455,-0.26894904194572,-0.0374002512139038
"ERBB2IP",0.870884171945593,-0.254803403995708,0.940068234616309,0.293712077643454,-0.200631153235945,0.0864058226831
"ERBB3",1.14222329910796,0.236394927775976,1.27105344748466,0.646937733563599,0.265167938519285,0.368618234053176
"ERCC1",-1.11830456255901,-0.246816171080539,-0.946279844882268,-1.36335066656379,-0.507864498753688,-1.23819743588908
"ERF",-1.26108828395267,-0.246379196981024,-1.08864753948631,-1.24161316194414,-0.518878907754715,-1.23600077301716
"ERGIC1",-1.14826113273597,-0.246707864712046,-0.891898316848535,-1.39062613942404,-0.510274767838449,-1.30016468736167
"ERGIC2",-1.22739983577175,-0.246711054326372,-1.17070493534991,-1.36536381351548,-0.538351231345608,-1.18238790775104
"ERGIC3",0.73774166684037,0.546810757315469,0.927323738533292,0.95904011904626,-0.335111079088515,1.30797736833072
"ERH",0.22624441654796,0.151541313299324,-0.0191706557739763,0.825805647548311,0.0152369821036573,1.19425111075203
"ERI3",0.720840755498629,-0.253568184532017,-0.435080767819119,0.198975333098261,-0.19038474640139,-0.0384260307841058
"ERLEC1",-1.25858772002504,-0.24640118528525,-1.21094967874986,-1.20117738643145,-0.519550234416947,-1.18159904400225
"ERLIN1",-1.19503970106845,-0.246576406183716,-1.03459477304239,-1.23018749739039,-0.51134427390397,-1.22448391103737
"ERLIN2",-1.23540239172508,-0.246204861035635,-1.32169918602464,-0.950432085758743,-0.554518761493965,-0.253680404567313
"ERN1",0.652786821524885,-0.189061918074364,1.12558960317386,0.184312330061786,0.466701148052752,0.116380878458464
"ERP29",0.849775855235437,0.147424141632775,0.943543036418587,0.916512890187289,-0.0247108160225123,1.20265631239548
"ERP44",0.893112329026284,0.201591114975828,0.772183221653325,0.823135360278185,1.52102102369416,1.16357577046795
"ERRFI1",1.32000502287686,-0.185620755065945,1.55048557413474,0.909260958408258,0.49294270234826,1.15395448331571
"ESAM",1.0645344828454,-0.223606542330395,1.15381493464407,0.652958229820295,-0.149155938993905,0.448193144251003
"ESCO1",0.900382970295427,-0.261673499435454,0.94355650139815,0.393850645529195,-0.0419921042326502,0.165400863355559
"ESD",0.54100330793594,0.548011659952763,-0.33259862727584,1.00656772506737,-0.252699246040527,1.31628944710046
"ESF1",-1.29383002193503,-0.246221477401944,-1.14710545179068,-1.1873146221267,-0.517461543516927,-1.20524559121745
"ESRP1",0.48702895403057,-0.310294242918142,0.231349847357698,0.0438744080049544,0.55975693128073,0.0288817760425671
"ESRP2",-1.26381853712864,-0.246486376237052,-1.08957410222766,-1.23751744833389,-0.514870798905366,-1.25437430249967
"ESRRA",-1.23643322089911,-0.246275187306617,-1.04667518855548,-1.49019460814918,-0.505750179109618,-1.22018533136815
"ESYT2",1.12793807619805,0.237721789577994,1.27140766814781,0.679814721299707,0.237138765437999,0.504631653702655
"ETF1",0.996862444668195,-0.278410400749186,0.952799878592595,0.624074146635265,0.228490795592456,0.358382667872288
"ETFA",-0.689035309880245,0.146851433695403,-0.225153710574108,0.644407109758024,-0.398117991684117,1.11728291775328
"ETFB",0.682908792943249,1.23912968775549,-0.379325520778753,1.12269158865807,-0.220386487745601,1.41906576895164
"ETFDH",1.1200782209548,-0.251098596115396,1.37639498107017,0.658762791884036,-0.303385136396652,0.390655575356591
"ETFRF1",-1.22198526831003,-0.246513175360183,-1.10076680633258,-1.2555525371517,-0.518649846273633,-1.2454453287356
"ETL4",0.333020350362039,-0.246087746909246,-1.2502344205657,-0.140697813654087,-0.545503537928275,-0.249571523476576
"ETNK1",0.84726523671244,-0.253516255893633,0.939749624055165,0.253188729322638,-0.221730879224413,0.0811882042136798
"ETS2",0.901171766908435,-0.269318635488112,1.1503729273308,0.522562694895959,0.108492339484773,0.304640744729725
"ETV3",0.163498341109882,-0.245949699922342,1.14310859956992,-0.12213888343414,-0.554823084538064,-0.268572738829524
"ETV5",0.893213373881459,0.200035600234271,0.774627852316216,0.785473631815707,1.51224187128099,1.16378983636754
"EVA1B",0.2297139909068,0.145135900827337,-1.15478325175823,0.681162568784632,-0.593170674415157,1.14097117023179
"EVA1C",-1.22540890392203,-0.246388766244977,-1.08065442672561,-1.26087118921364,-0.514881012575354,-1.23527673057759
"EVI5",0.862563911087659,-0.254398083382142,0.939822848307993,0.498284963129833,-0.222481888039928,0.304663989966635
"EWSR1",0.87407226111675,-0.260152793146329,0.94262901974174,0.364809565533425,-0.0718147489723133,0.176313497451618
"EXOC3",-1.16497091335066,-0.246894953314204,-0.966337191502467,-1.29320549418527,-0.474555094917611,-1.16598284855471
"EXOC4",0.0570523782956375,-0.239124390791801,-0.4233288504038,0.114628578702148,-0.762040501410181,0.0633873910451776
"EXOC5",-1.23575199405081,-0.246497608012293,-1.10142454066321,-1.21523510103481,-0.524734113104441,-1.22518484727046
"EXOC7",-1.18863132066261,-0.246924896533805,-0.985291103910601,-1.26198365189869,-0.51093538691874,-1.45902484575629
"EXOC8",-1.32549020677373,-0.246476942672235,-1.29889877048326,-1.20289652931671,-0.527117912715652,-1.23015433092355
"EXOSC1",-1.23785316804181,-0.246446942976773,-1.0444169756683,-1.18114297648138,-0.537781031385754,-1.18727241522371
"EXOSC3",0.894786186592013,-0.0498817610389415,0.798679845597689,0.747081501928513,1.40525276709683,1.13369210554763
"EXOSC4",-0.736062229369967,-0.236990755792393,-0.334151455092716,0.572161009838427,-0.634857639124837,1.09271099560005
"EXOSC5",0.883407601527435,-0.267471160666583,0.946424493306001,0.578013908710643,0.0600602752824683,0.268517799737019
"EXOSC7",0.561579601600994,0.830292879349825,-0.0735798268104507,1.02047885877927,0.0722423312913127,1.31964843965353
"EXOSC8",-1.2907457956354,-0.246102092986601,-1.14798389550102,-1.2440187939735,-0.525652308112147,-1.21505911365816
"EXT1",0.657702639460356,-0.271529409007533,1.27819563235798,0.285398625949072,0.136621823390584,0.307039120904247
"EXT2",0.901299915817616,-0.277830381116659,0.951824613952254,0.484803359366647,0.226852556678891,0.253285899493541
"EZR",1.2721693803834,-0.2307396836211,1.44736004289225,0.854617672833219,-0.26782283792932,1.13635777617207
"F11R",1.0480671373262,0.148965573787963,1.15347220651878,0.888643929811199,-0.129537975951141,1.14746773284187
"F2RL1",0.846018865694287,-0.247306751617126,0.936215508660871,0.246124586122109,-0.459752773315976,-0.0279722369503853
"F3",1.30081276286354,0.217273767913523,1.45172751248982,0.737897235494873,-0.0125770282256289,0.586251767313988
"F8A",-1.2309206574163,-0.246505685172143,-1.13293125118936,-1.22468257545203,-0.529893393526826,-1.16685684400927
"FAAH",-1.24871420079498,-0.24614294459645,-1.0526379986555,-1.20308315479236,-0.522108676206779,-1.23041655863004
"FAAP20",0.55801400868744,-0.245331508144494,0.935388514188707,0.277528560706554,-0.554641664823694,0.0611931674281734
"FABP12",0.495630407573006,0.86856282562836,1.40856326674593,0.851603546740141,4.12127046506317,1.19217775592222
"FABP5",0.771502192497644,1.23895083288124,1.06034489684637,1.11596209570491,-0.0894098417543987,1.41849793587959
"FADS1",0.830016540705633,-0.259613981743628,0.942238143624174,0.293888216582133,-0.0825470448577917,0.161479941636709
"FADS3",0.691231644068554,-0.246809078050983,-0.813002058351446,0.0351468284467529,-0.530531542088835,-0.0701455090726593
"FAF1",0.896951377031078,-0.267461390595612,1.14952845225741,0.576540299750404,0.0732050334686576,0.27837138911509
"FAF2",0.879530669040009,-0.254978446068979,0.940074592285644,0.288084871183352,-0.196525336583107,0.0460144376599953
"FAH",-1.17857147908809,-0.246863498758601,-0.950785874555397,-1.39086742545407,-0.492206080378747,-1.47851631987899
"FAHD1",-1.23256201039959,-0.246455299300625,-1.12847669975999,-1.23205117593553,-0.530056575900688,-1.2321316853159
"FAHD2A",0.759341384876208,-0.245844867983503,1.14361933836877,0.341966422422512,-0.517487686671444,0.21808097975617
"FAM101B",-1.33476343341353,-0.246274744644147,-1.18654129889545,-1.32443804083157,-0.520741623367325,-1.23312171528633
"FAM102B",0.706908281083313,-0.246597472051811,-1.05143473140296,0.181319879722934,-0.445497654624554,-0.109898019946004
"FAM103A1",0.480177366432758,0.145031754174183,-0.0197716754900007,0.897634854548418,0.159891067409206,1.20780869537557
"FAM104A",0.617552380357305,-0.254920745268606,-0.351548246028842,0.568552094297768,-0.219686231475538,1.08421849002498
"FAM110A",1.06047130986305,-0.214060021420426,1.15090147198593,0.613069219284889,0.101216203366693,0.377820762266207
"FAM114A2",0.711049186026985,-0.247136810167538,0.936246890428328,0.209083235052176,-0.493820804674793,-0.0880343132052502
"FAM117A",0.0595632502198676,-0.245933237013033,-1.59765714345198,0.291186671323134,-0.562102463330619,-0.0135735753388936
"FAM117B",0.953040868801512,-0.120702331968938,0.858278397756945,0.492141297918735,1.01990386604973,0.310077807847432
"FAM120A",0.727818659122848,-0.287537818667237,1.28109535385,0.499128704585428,0.337265318549792,0.434834633303594
"FAM122A",0.633307011547412,-0.246917309458481,-1.21639847279546,0.0982022196177015,-0.421279677596068,-0.0903680153325209
"FAM126B",-1.30135100832891,-0.246390687620415,-1.12048976651232,-1.22723870103401,-0.520034803910073,-1.21956831657507
"FAM129A",-1.28443070808472,-0.245970420998162,-1.21442779590731,-1.25537216367063,-0.532693893350819,-1.17798459691165
"FAM129B",1.21277720753629,0.263003954422047,1.35559619152599,0.727081702892816,1.01684155040958,0.479116214122312
"FAM132A",-1.25620995573193,-0.246295222790442,-1.03907039202285,-1.47788846679398,-0.53930333553814,-1.24878975333888
"FAM133B",0.630568037830406,0.271567921028648,1.2684558518723,0.295063037077362,3.52059032571111,0.218566498640511
"FAM134A",1.18527544630929,0.228760335806352,1.37291946157948,0.666811258079987,-0.293638517986824,0.391066349180969
"FAM134C",0.888165935501246,-0.255373060307308,0.940134825118368,0.294963298326245,-0.196672741257883,0.0745108131977798
"FAM136A",-0.953928538677525,0.143945498674619,-0.846248328832017,0.517387808793961,-0.476999594691761,1.06211931675324
"FAM149B",-1.17296294561087,-0.246354640854512,-0.932155444230355,-1.2860564945759,-0.498810735653857,-1.30920374781228
"FAM150A",0.0541412965586637,-0.230822910591966,-0.202619586743477,0.11902331867863,-0.30610081294514,0.17412931899278
"FAM160A2",-1.14633655936685,-0.246663386163694,-0.924419317014884,-1.25587819352603,-0.48330019540091,-1.15983169956447
"FAM160B1",-1.26480873466542,-0.246492546855007,-1.07292700395811,-1.25731856536046,-0.501084023186913,-1.12994839873289
"FAM162A",0.539344787141291,0.547802733977232,-0.351905201376035,1.01031487695242,-0.433818640339721,1.31689717573694
"FAM168A",-1.14984563412427,-0.247072627865035,-1.00665532316432,-1.32350914419292,-0.504360439869725,-1.28594691435919
"FAM168B",-1.2119321305782,-0.246457087995038,-1.13415822757161,-1.22128502897814,-0.520426291899371,-1.24626351531222
"FAM173A",0.520014857356964,0.546496241864161,-0.558914556708544,0.960698813600321,-0.446398244614387,1.31310444831759
"FAM173B",0.731812526838632,-0.260556542156017,0.943220389614774,0.342845017973216,-0.0648804367877131,0.193262501475004
"FAM174A",0.904871668724124,0.12667290748191,1.01752547070003,0.750898898352089,1.25064246095529,1.12147311127752
"FAM174B",-1.25631370627442,-0.246497588998876,-1.16719018874244,-1.28341409810365,-0.529338414420483,-1.27527581120466
"FAM175B",-1.26587412905832,-0.245982637215214,-1.14784170340724,-1.28599609402437,-0.529312250534708,-1.24822882096122
"FAM178B",0.893154026807726,0.544404954428382,0.890064454602816,2.37199960267895,0.741808864668033,1.43108889795396
"FAM179B",-1.25677965699424,-0.246632350095495,-1.0169306752968,-1.23940351792924,-0.502618069996585,-1.27058172414816
"FAM184A",-1.19254664942871,-0.246465031835185,-0.949349634184694,-1.2330739877976,-0.503543665429562,-1.35134627867544
"FAM188A",-1.20857633280496,-0.246566244120004,-0.973291005880407,-1.27771742024592,-0.506195447728072,-1.45080827981579
"FAM189A2",-1.21825339894334,-0.246562693783655,-0.976738852353862,-1.27853678246202,-0.503192016180674,-1.37817088939156
"FAM192A",-1.21566333644302,-0.246568783748427,-1.15279345029175,-1.17648989287672,-0.522109440831456,-1.25114183799221
"FAM193A",0.738956164632096,-0.247147229080715,1.14370098002152,0.247293875196885,-0.465683184085889,-0.0135942805303741
"FAM193B",0.350687052376494,0.523710237897546,1.00507938710511,0.458168076965254,3.19148670697175,0.428061390521839
"FAM195B",0.453735474447587,0.144075800070312,0.121218172068066,0.897027828102973,0.362582018984566,1.20934048822231
"FAM199X",0.333051511504743,-0.246293628472858,-1.19203120689251,-0.14074962505105,-0.529526500519878,-0.249602957780203
"FAM204A",0.475646243507757,-0.249636386186835,-0.584955562072987,0.333785394355524,-0.389428922185883,0.23298341081816
"FAM208A",-1.15632534570665,-0.246925969789398,-0.982967135516141,-1.51458053068444,-0.485850617598412,-1.28659183583082
"FAM210A",0.191151671494004,-0.246515505153608,-1.03567454625672,-1.20196969323172,-0.515479017613618,-0.886593670219436
"FAM210B",-1.31458143907048,-0.246549993220432,-1.23413652987967,-1.31499621004165,-0.527903091084918,-1.20918384018271
"FAM213A",-1.20567346961662,-0.246388138080758,-1.1023320159206,-1.22928754757257,-0.517018496334425,-1.26855229945716
"FAM214A",0.883009203535934,-0.257007588283655,0.941175511776368,0.549793552621018,-0.151128362226495,0.216938243905689
"FAM220A",0.983245442151667,-0.234841259591686,0.930752443625512,0.488018532371603,-0.485623635396573,0.286321546645551
"FAM221A",0.874083796026358,-0.259936243525255,0.9429556142226,0.333796747788883,-0.0645740821112353,0.137216446762564
"FAM234A",-1.1869212189804,-0.246454668551662,-0.951203344450626,-1.30680789269864,-0.486084492384052,-1.27027630603605
"FAM32A",0.981627543531809,0.144562479802543,1.28070715857307,0.8613801138767,-0.132755791102583,1.14003793919528
"FAM3A",0.900764183042612,-0.258963416377585,0.94301591708696,0.593544346512354,-0.107814402981322,0.329302140626932
"FAM3C",-1.13301068729727,0.14313187899714,-0.979416063251723,0.0693266944519424,-0.500992734723843,0.111001345466617
"FAM46A",0.191257123489741,-0.246025425443444,-1.05734534150109,-1.23689810584813,-0.523586530584728,-0.888669826035958
"FAM49B",0.901372650639994,-0.279889998651635,1.15314465113665,0.44144210428534,0.26790128796852,0.269360545991853
"FAM50A",-1.1452728442719,-0.246048126778164,-0.95122893408789,-1.25422984828277,-0.488117454420886,-1.19398844752755
"FAM53A",-1.21659664529282,-0.246632635706749,-1.08400418547599,-1.23849933078964,-0.527723562980651,-1.27970658495454
"FAM53B",-1.20097899987294,-0.246481365743884,-1.08784783843927,-1.20072615183912,-0.527256238309249,-1.21922039671679
"FAM63A",-1.17124476198677,-0.246693432318051,-0.966761501033232,-1.3538225510238,-0.501233594494599,-1.35214743783263
"FAM63B",-1.21375383367278,-0.246234103379981,-1.09606672616172,-1.20234985668898,-0.521693888403639,-1.21283903665594
"FAM69B",0.471005920776742,0.146117259986375,-0.268978596611055,0.463240092134419,-0.490054949419515,0.414248117417884
"FAM73A",-1.28576405680678,-0.246158380398581,-1.10555535118898,-1.24810086071782,-0.510293594941959,-1.19421746228779
"FAM76A",-1.22148703129778,-0.246526929470413,-1.11396725883201,-1.19698056829148,-0.538592804955855,-1.2589171956256
"FAM76B",-1.15193234800295,-0.246803285716973,-0.926402803473918,-1.58628448091659,-0.491641907782194,-1.25834091637335
"FAM84B",-1.1800435032574,-0.246382421273234,-0.934271623613283,-1.25465495433761,-0.498670979031657,-1.35275473124841
"FAM8A1",1.04345280592492,0.383777080527777,1.40049077945494,0.613199509421685,3.71175479481631,0.330461529854209
"FAM91A1",0.0644888566897078,0.141610155413329,-0.257221564499178,0.253554607066477,-0.133281178750075,0.226395635425754
"FAM92A",-1.28070405193847,-0.246612772668924,-1.05757647966933,-1.22728187569692,-0.512431281991768,-1.36102801863845
"FAM96A",0.541918521095956,0.546108096335069,0.0392674472434196,0.951630972148629,0.22771861420011,1.2174548073488
"FAM96B",0.538410125891013,0.547003402298246,-0.260584323761605,0.965780001589071,-0.362978262247512,1.31279361301833
"FANCE",0.61655727283782,-0.24680909663456,-0.815842399579918,0.124489800127542,-0.500573014411374,-0.175628961106902
"FAR1",0.900199166062565,-0.255363522682048,0.939860556770507,0.323257731495096,-0.167384934218361,0.112281131069697
"FARP1",0.0598165469903833,-0.246524301567803,-1.00923907175207,0.0300373081001119,-0.522437177596415,-0.0482382302851139
"FARS2",-1.26013649908468,-0.246074220103062,-1.03574274088273,-1.2329284619246,-0.526224720906552,-1.19156384119281
"FARSA",-1.16168505214949,-0.246954084565249,-0.973223960497841,-1.42805434325811,-0.50948956501687,-1.30499511192234
"FARSB",-1.19692445327913,-0.246117731209415,-0.950879612012387,-1.30761792733749,-0.497770213792012,-1.25381175518646
"FASN",0.935041165861317,0.136133391363741,0.978885774258299,0.867328335448139,0.773452898852963,1.1287309232349
"FASTK",0.436274932499315,-0.24625935835276,-1.34774389919266,-0.0107193746870781,-0.521786802862196,-0.192154839069115
"FAT1",0.876148418000201,-0.259461483796773,0.942462535416775,0.452126064467688,-0.0884063351899203,0.204837091799988
"FAU",0.943249603044969,1.85168890776045,1.60066248746391,2.12939688678466,5.05655248918753,1.54933312570007
"FBL",0.886412671713965,-0.230585555269483,0.927115618384362,0.745431311059652,-0.280931062739748,1.14925711193017
"FBRS",0.879509569917716,-0.254270726322024,0.939824577274282,0.288056713798682,-0.196152649605137,0.0459772015871568
"FBRSL1",-1.18204569203693,-0.246659776983942,-0.979919642999982,-1.21744723913545,-0.503732449813379,-1.19972298611708
"FBXL14",-1.23312005347086,-0.246568931386436,-1.05417469703107,-1.23965096650606,-0.502188246668473,-1.22592574958291
"FBXL20",0.383234790099248,-0.258353786352707,-0.247066322531273,-0.112696671641877,-0.126353487505325,-0.101534461911806
"FBXL3",-1.13586607117352,-0.246490818488224,-1.29457442484582,-1.20603783850968,-0.534729234704854,-1.16351617412574
"FBXL5",-0.920923309822903,0.144713519469609,-0.702590516913461,0.572617809494734,-0.780610691877578,0.450525367805373
"FBXL6",-1.21651699787569,-0.246616977169212,-1.08688002031303,-1.21961532155256,-0.530438794796716,-1.20102891344688
"FBXO11",-1.22235947570349,-0.246371800839265,-0.934442940850758,-1.29376573347423,-0.496560755750098,-1.31725814244279
"FBXO28",-1.3605014036121,-0.24639660237118,-1.18437558839237,-1.18859289260055,-0.556105313939709,-1.20388993006788
"FBXO3",-1.23041738678187,-0.246577806825857,-0.978241591257612,-1.27684284271808,-0.503120223899907,-1.33490283914951
"FBXO31",0.850392295521064,-0.261092520794742,1.14767641990793,0.314570568537835,-0.0604106013449026,0.077602172746268
"FBXO33",0.481442293967534,-0.254820404295812,-0.330809800660262,0.0145968299956998,-0.204015698809713,-0.0776489911943046
"FBXO38",-1.22279311959956,-0.246568105023888,-1.01795375024921,-1.28202167634354,-0.49142033320496,-1.27762625541996
"FBXO4",0.90106324519116,-0.273600772085697,0.950103265990258,0.465164708738302,0.183095191761377,0.245253949483026
"FBXO6",-0.589065744572453,0.150360089047653,-0.0613269069261849,0.80555342992454,-0.0549591968584168,1.19064360008898
"FBXO7",1.03669059645977,0.269819236974553,1.11784157073769,0.609389696188854,1.09224755403378,0.320139512119941
"FBXO8",-1.26185979755006,-0.246583704016081,-1.20329399732512,-1.22545304499337,-0.529903188902193,-1.23284283170313
"FBXO9",0.0526796540384062,0.152282512323699,0.0493404535673909,0.795021539944412,0.136892375142675,1.18827980514848
"FBXW11",-1.1188765637528,-0.246835444161558,-0.967273493822605,-1.34799690092434,-0.50209963784418,-1.27373108064676
"FBXW2",0.900455420186893,-0.251580686920235,0.938787744322835,0.49417713877135,-0.306839409611894,0.254152811973023
"FBXW5",0.882817658580198,-0.254227047225063,0.939764314368591,0.288065770227946,-0.218623617266545,0.0621832382255777
"FBXW8",0.879595766136378,-0.324966010758313,1.16395616452175,0.643938694130223,0.66555205771026,0.478236849725911
"FCF1",0.268536909683673,0.129658014286772,0.55541512702828,0.874626534015945,1.24905704194354,1.20648973146033
"FCGRT",0.660372511430261,-0.24688296097763,-0.854312310037423,0.144427323123809,-0.485497913393196,-0.108512233621845
"FCHO2",-1.22163218508345,-0.246242675912993,-0.982108498014444,-1.19798413515148,-0.532368961169422,-1.20188531110411
"FCHSD2",-1.15142023111564,-0.246405474770422,-1.11042988631165,-1.22385000103978,-0.531906337716154,-1.23325730185292
"FDFT1",0.900807437343795,-0.266568745501249,0.946557920212923,0.395089071917847,0.0641949889120734,0.19750388461816
"FDPS",-1.17872555718363,-0.246283728411899,-0.933973685097299,-1.26832759646517,-0.497378532508137,-1.28538151034258
"FDX1",1.21005103663939,0.143337555115966,1.37713201915389,0.940428340619401,0.0538684628282582,1.14305986947778
"FECH",0.333080157230714,-0.246441985062568,-1.05399656448585,-0.140698353109117,-0.522039971818933,-0.24959057760192
"FEM1A",-1.21512467111669,-0.246495475805268,-1.16946472733777,-1.18775395980574,-0.533358974570261,-1.24509537601457
"FEM1B",-1.23879718023975,-0.246487927285853,-1.2064221149191,-1.23129865922123,-0.529056553055341,-1.23196736902301
"FEM1C",0.988915889334824,-0.184394103196768,0.902869643025962,0.605459418312915,0.49542701781282,0.340801567499766
"FERMT2",1.23113535386241,0.236241261309524,1.36798139149282,0.707555995314874,0.362100472692321,0.422535192990414
"FGD2",0.90044216983034,-0.261737824955434,0.943498446769647,0.35354952963081,-0.0424658426071389,0.140330026832261
"FGD6",-1.14436079346876,-0.246494091110055,-0.864869740198226,-1.35916338032669,-0.470267815466158,-1.26173315389367
"FGF1",-1.25280312014251,-0.246631179747564,-1.0947229281274,-1.27259516772314,-0.51406838254809,-1.2709802539661
"FGFBP1",-1.24186851949285,-0.246530663885255,-1.08794970093126,-1.1848539479634,-0.539283286628029,-1.20705102153747
"FGFR1OP2",0.888198822408043,-0.255465214720505,0.94022577425238,0.36019143876904,-0.186912823012895,0.110466599690394
"FGFR2",0.0704079606432484,-0.253621948340309,-0.364088145502224,-0.188016428440004,-0.241860170523742,-0.17542645218886
"FH1",0.880039839490882,0.265321023678989,0.683386256436856,0.502494815902883,2.55068741409739,0.363973224467419
"FHAD1",0.88827146461967,-0.255974063956837,0.940497444004785,0.360298901891844,-0.18177724080701,0.11819874546225
"FHDC1",-1.29583607167174,-0.246147427146817,-1.17438209594968,-1.20455311733874,-0.527067457769892,-1.18758559134733
"FHOD1",-1.22096997596012,-0.246508861067496,-0.979518227723479,-1.26109060435374,-0.499742189572387,-1.36479617005681
"FIBP",-1.16396166131916,-0.246496294709196,-0.941599158137071,-1.24736173778869,-0.487381296641207,-1.12943569366999
