"gene","distance","Z","FC","p.value","p.adj"
"Hint1",1.63280006340601e-07,1.81675336050823,6.85663298234383,0.00883128069319931,0.284885691615444
"Cpd",1.62449721054261e-07,1.81181992469505,6.78707777911645,0.00918200920691689,0.294148403934081
"Rpl21",1.62356698759971e-07,1.81126586552827,6.77930714362255,0.00922206804766418,0.294148403934081
"Cox6a1",1.62271242365548e-07,1.81075663254334,6.77217244966566,0.00925900611475339,0.294148403934081
"Apoc1",1.62177033978454e-07,1.81019498242088,6.76431141111556,0.0092998801367191,0.294148403934081
"Aprt",1.61373015249691e-07,1.80539028140374,6.69740734363338,0.00965532103130824,0.303908260033993
"Rpl10",1.60917484314789e-07,1.80265905803543,6.65964923210159,0.00986203259363489,0.307670323394355
"Rpl8",1.60900653445167e-07,1.80255801950615,6.65825619732195,0.00986974510580286,0.307670323394355
"Gm8186",1.60412558364398e-07,1.79962398852935,6.61792158377224,0.0100957583164852,0.313210033129617
"Marcks",1.60178871584958e-07,1.79821656686393,6.59865383662956,0.0102055899371607,0.315109738821665
"Rps27l",1.59832675443165e-07,1.79612832601289,6.57016119215031,0.0103702558064988,0.318676486489754
"Usp18",1.59664271946916e-07,1.79511113302698,6.55632353063463,0.0104512072818197,0.319649188751503
"Plin2",1.59537190414112e-07,1.79434292969185,6.54589093911887,0.0105126670235005,0.320019403663743
"Arpc2",1.5840009818966e-07,1.78744600462447,6.45291254471561,0.0110770607543645,0.334689620795625
"Slc23a2",1.58359263284276e-07,1.78719754267869,6.44958590399907,0.011097820553834,0.334689620795625
"Eef1a1",1.58162277647524e-07,1.78599820869011,6.43355039616565,0.0111984511020204,0.336160911784722
"Rpl13",1.57799622501314e-07,1.78378688312287,6.40408084998912,0.0113858354877905,0.340210863146699
"Ldha",1.5722958599264e-07,1.78030228374593,6.35789612309769,0.0116860030829044,0.34732237199719
"Susd3",1.5714531555343e-07,1.77978623294918,6.35108265839938,0.0117309684557965,0.34732237199719
"Ltc4s",1.56854531771998e-07,1.77800373905021,6.3276001490924,0.0118873067866568,0.350253318445678
"Ost4",1.56760974576297e-07,1.7774296397423,6.32005410028729,0.0119379986700331,0.350253318445678
"Rbx1",1.56461145644595e-07,1.77558782173567,6.2959011132291,0.0121017480199548,0.353458261988229
"Kctd12",1.55986539347208e-07,1.77266622334113,6.25776330822266,0.0123650219649536,0.359528261976498
