"gene","distance","Z","FC","p.value","p.adj"
"Ivns1abp",2.94014101084061e-07,2.40527825467092,23.4940272493973,1.25302155817543e-06,0.000231665785798663
"Adgrg1",2.89369864508742e-07,2.38930398080556,22.7576676191565,1.83769437388229e-06,0.000330325563705341
"Fscn1",2.88845558371554e-07,2.38748685684871,22.6752735861515,1.91820442021606e-06,0.000334532996789504
"Ifngr1",2.88553587268898e-07,2.38647373125475,22.629455477767,1.96449604048851e-06,0.000334532996789504
"Pla2g16",2.87630269018836e-07,2.38326409053341,22.4848670104847,2.11805659937398e-06,0.000348528655137723
"Jund",2.87421150756177e-07,2.38253593153231,22.4521841702863,2.15440367879909e-06,0.000348528655137723
"Zfp36l2",2.85951550297937e-07,2.37740591945463,22.2231725925098,2.42726574241582e-06,0.000383093576077385
"Arhgap45",2.84861884984053e-07,2.37358761293321,22.0541252057448,2.65069404449716e-06,0.000408396218141455
"Slco2b1",2.82451872472529e-07,2.36509817097261,21.6825354257334,3.21706883459321e-06,0.000484131451829131
"Adap2os",2.8152504772569e-07,2.36181689114152,21.5404727137586,3.46439469042617e-06,0.00050950222822154
"Cx3cr1",2.79957722227505e-07,2.3562469704474,21.3012971639157,3.92465835081673e-06,0.000564365870847445
"Ccr5",2.79484147093833e-07,2.35455875358247,21.2292917742122,4.07489129045729e-06,0.000569392762544914
"Lpcat2",2.79297512316751e-07,2.35389276049251,21.2009481185208,4.13559880074347e-06,0.000569392762544914
"Malat1",2.7891666928586e-07,2.35253256919935,21.1431693838518,4.26217703537829e-06,0.000574594741581935
"Pld4",2.75949643342862e-07,2.34188110667734,20.6957334594304,5.38358243490695e-06,0.000710962488495569
"Il6ra",2.74354979469563e-07,2.33611588546394,20.4572306688144,6.09787444896457e-06,0.000789186911184994
"Olfml3",2.73350031970413e-07,2.33246796364127,20.3076376808832,6.59368507327233e-06,0.000836622276649907
"F11r",2.71313037538091e-07,2.32503848229124,20.0061018544314,7.71954373234097e-06,0.000945519357503981
"Mettl26",2.7127173645423e-07,2.32488735385856,20.0000113929669,7.74417029017323e-06,0.000945519357503981
"Gna15",2.68594441398942e-07,2.31504845605573,19.6071824265186,9.51109800003883e-06,0.00113974657700465
"Golm1",2.66807252375533e-07,2.30843393380337,19.3471237323627,1.08983277385829e-05,0.00128223779629763
"Ecscr",2.64373810173535e-07,2.2993664876117,18.9958183795376,1.31005239899723e-05,0.00151381233462698
"Sft2d1",2.62275345013343e-07,2.29148982065549,18.6954568526708,1.53347419619335e-05,0.00172839402017263
"Marcks",2.62139101353064e-07,2.29097656698808,18.6760385128051,1.54917096538422e-05,0.00172839402017263
"Junb",2.60989415814142e-07,2.28663640642878,18.5125795976549,1.68786591971883e-05,0.00185121701127128
"Dbi",2.59936900298369e-07,2.28264873384883,18.3635659819491,1.82514800008027e-05,0.00196842211808657
"Rgs2",2.59159453662835e-07,2.27969435405598,18.2538828822782,1.93331445496276e-05,0.00205089800624
"Gal3st4",2.58668879521447e-07,2.27782622372718,18.1848411610299,2.00468105784462e-05,0.0020923050202117
"Il10ra",2.55685447769635e-07,2.26639958374368,17.7677800904586,2.49574107963335e-05,0.0025634826232234
"Clk1",2.55458876914482e-07,2.26552716667665,17.7363048732932,2.53737550931483e-05,0.00256552451887129
"Hexb",2.51024693973647e-07,2.24831881548661,17.1259251225247,3.49815329821034e-05,0.00344402545376677
"Fgd2",2.50826366732551e-07,2.24754309264888,17.0988744314174,3.54833279545107e-05,0.00344402545376677
"Ubc",2.5075754474412e-07,2.2472737848936,17.0894925062968,3.56590488954371e-05,0.00344402545376677
"Zfp36",2.50027246631894e-07,2.24441215589122,16.9900956938224,3.7575317913993e-05,0.00357573356208013
"Adap2",2.4575968405911e-07,2.22754582058604,16.4150582562313,5.08794272156262e-05,0.00477160541322199
"Il16",2.44617565450833e-07,2.2229895177559,16.2628414276877,5.51346431910729e-05,0.00509680394413475
"Itgb5",2.41849258371835e-07,2.21186995656239,15.8968350618041,6.68904809420613e-05,0.00609645496022646
"Csnk1e",2.38110974562204e-07,2.19668050092958,15.4091957905769,8.65660061638624e-05,0.00778011980397713
"Susd3",2.37477401019982e-07,2.19408600220551,15.3273022944094,9.04005091328768e-05,0.00798385032134351
"Txnip",2.37332393747891e-07,2.19349136293365,15.3085898466796,9.13004054673806e-05,0.00798385032134351
"Cd81",2.35547042490177e-07,2.18614453658577,15.0791360486768,0.000103096503950205,0.00878935377691007
"0610040J01Rik",2.35528194439443e-07,2.18606672246074,15.0767229345304,0.000103228386191495,0.00878935377691007
"Bin2",2.3392242523214e-07,2.17941770384124,14.871845470196,0.000115067644405014,0.009670165284998
"Frmd4a",2.3347827568628e-07,2.17757173142539,14.8154246065126,0.000118561796498034,0.00978197246900597
"Rnase4",2.33345272541634e-07,2.17701836095345,14.7985499161409,0.000119627453827981,0.00978197246900597
"Egr1",2.33183836853524e-07,2.17634633261246,14.7780807832999,0.000120933054786042,0.00978197246900597
"Idh3a",2.32924181897008e-07,2.17526460096299,14.7451877185521,0.000123061216672531,0.00983122386528329
"Pik3r1",2.32643628415958e-07,2.17409464743106,14.7096884213451,0.000125400324430654,0.00989592072427762
"Tgfbr1",2.31302151598558e-07,2.1684837640838,14.540538597854,0.000137175784593565,0.0106947530374091
"Scamp2",2.31036073881798e-07,2.1673675621378,14.5071045118533,0.000139631947201227,0.0107566467897517
"Irf2bpl",2.30511097706342e-07,2.16516205233244,14.4412513189228,0.000144599983496738,0.0110083116847929
"Ltc4s",2.30022717322281e-07,2.16310643318624,14.3801232207113,0.000149370738527587,0.0111180316252275
"Mef2a",2.29992179960184e-07,2.16297777604325,14.3763053205854,0.000149673913028168,0.0111180316252275
"Comt",2.2983978085786e-07,2.16233548435482,14.357259367467,0.000151195608564367,0.0111180316252275
"Mafb",2.28757820763412e-07,2.15776503891519,14.2224052626234,0.000162425045964548,0.0118095783419842
"Zfhx3",2.27547674917835e-07,2.15263118836284,14.0723281167276,0.000175912904347986,0.0126481378226202
"Unc93b1",2.27365255635446e-07,2.15185528276652,14.0497742934727,0.000178035198283214,0.0126600633856119
"Mef2c",2.24042963291447e-07,2.13763035350003,13.6421796613903,0.00022116054386173,0.0155557595579267
"Basp1",2.22614177699134e-07,2.13145733027571,13.4687343788324,0.000242571879952097,0.016878307905054
"Rgs10",2.20590378345765e-07,2.12265541747897,13.2249573288093,0.000276246012920025,0.0190168930809094
"Cyth4",2.17841711576341e-07,2.11058982825548,12.897431485156,0.000329033363498431,0.0223897226005227
"Kctd12",2.17692131629408e-07,2.10992950773859,12.8797256494254,0.000332160928705019,0.0223897226005227
"Pmepa1",2.16560243476586e-07,2.10492019233729,12.7461378287108,0.000356745050811722,0.0237989404515738
"Mtdh",2.15845199929785e-07,2.1017441417197,12.6621058108615,0.000373141699767694,0.0246387748897627
"Glul",2.1537831428362e-07,2.09966549703796,12.6073873207508,0.000384225188652523,0.0251143555128331
"Ctss",2.14847527567131e-07,2.09729767668719,12.5453236173206,0.000397199071935394,0.0257027519449393
"Bin1",2.14492317695229e-07,2.09571030698158,12.5038752554663,0.000406108759275874,0.0260191067452889
"Tpst2",2.1422019665396e-07,2.09449272733673,12.4721686730137,0.000413060259186722,0.0262050287960517
"Laptm5",2.13454603958138e-07,2.09106005746701,12.3831804383787,0.000433218599126049,0.0268601260549272
"Ccng2",2.13372034042638e-07,2.09068921293443,12.3736020045328,0.00043544672363968,0.0268601260549272
"Dusp6",2.13246423801158e-07,2.09012482722825,12.359037831156,0.000438856803501861,0.0268601260549272
"Fcgr3",2.1320489507334e-07,2.08993816996992,12.3542245720913,0.000439989702027859,0.0268601260549272
"Pcp4",2.12640548742537e-07,2.08739854622449,12.2889086805728,0.000455658099367746,0.0275566687944737
"Lyl1",2.11703169084217e-07,2.08316748253746,12.1808015226339,0.00048283892499108,0.0289300989223822
"Hk2",2.1153253319126e-07,2.08239556053178,12.1611736227767,0.000487946640306177,0.0289679147653327
"Upk1b",2.09649256373257e-07,2.07384049361826,11.9455953964908,0.000547767232593048,0.0322236523828147
"Cebpa",2.08703261923334e-07,2.06951838643243,11.8380350669062,0.000580330314030565,0.0338316888476738
"Itgam",2.06543024724918e-07,2.05958552198249,11.5942380732305,0.000661564735024398,0.0382230839316329
"Camk1",2.05951220372764e-07,2.05684890402966,11.5278916985761,0.000685597227003058,0.0390916891377334
"Thrsp",2.0587669092335e-07,2.05650378953261,11.5195498012836,0.000688680661675414,0.0390916891377334
"Tubb4b",2.0321567346482e-07,2.04411128016897,11.2236870811767,0.000807598865723963,0.045085595981409
"Hpgds",2.03202956884956e-07,2.04405172649174,11.2222824410226,0.000808210343663027,0.045085595981409
"Tmcc3",2.0234477098945e-07,2.0400253384677,11.1276926004753,0.000850483241485573,0.0470382654329328
"Adrb2",2.01315990953056e-07,2.03517930466091,11.0148273597912,0.000903859440215604,0.049566732522332
"Nav3",2.01080473169049e-07,2.03406693230875,10.9890701384183,0.000916507825113308,0.0498380011454472
"Sox4",1.99876681923367e-07,2.02836387926497,10.8578893318485,0.000983757537184328,0.0530491251926649
"Lrba",1.98587908819711e-07,2.02222561904255,10.7183208526105,0.00106079896068555,0.0567308270627785
"Slc16a6",1.97277957949095e-07,2.01595153584953,10.5773841154791,0.00114479534403651,0.0607034129724164
"Mfng",1.9705291639751e-07,2.01487010825395,10.5532659292925,0.00115982971632881,0.0607034129724164
"Inka1",1.97002480774408e-07,2.01462759736964,10.5478644113989,0.00116322410888265,0.0607034129724164
"Lair1",1.96533810881171e-07,2.01237154132027,10.4977372637372,0.00119520820267549,0.0618735382361047
"C1qa",1.95603974445487e-07,2.0078819168969,10.3986389190824,0.00126108233511108,0.0647655856389192
"Entpd1",1.94773517563817e-07,2.00385670471476,10.3105293644204,0.00132273335272693,0.067026039338406
"Rhoh",1.94522080021735e-07,2.00263510064036,10.2839263553,0.00134194081383595,0.067026039338406
"Pou2f2",1.94512075130183e-07,2.00258646419701,10.2828685121808,0.00134271039006889,0.067026039338406
"Srgap2",1.94462517433014e-07,2.00234551952823,10.2776294506347,0.0013465283749023,0.067026039338406
"Pag1",1.94214219735141e-07,2.00113753045148,10.2514004109905,0.0013658087709332,0.0674667828756391
"Pip4p1",1.92699339246354e-07,1.9937388134705,10.0921012568665,0.00148906212377889,0.0729978863861608
"Fos",1.9163288980701e-07,1.98850040071222,9.98070560909474,0.00158189053407559,0.0769655161353621
"Nrip1",1.91285162170232e-07,1.98678697667308,9.94451747439736,0.00161329152471321,0.0774624891137073
"Tagap",1.91254953658489e-07,1.98663799904244,9.94137676710358,0.00161604636537637,0.0774624891137073
"Csf3r",1.90703984903287e-07,1.98391728594122,9.88418088038973,0.0016670572459081,0.0793200546931716
"Cmtm7",1.90479836585906e-07,1.98280850858944,9.8609593364722,0.00168823050404055,0.0797411649025284
"Rab3il1",1.90063270164042e-07,1.9807449488474,9.81787600606002,0.00172823811326377,0.0810214632467984
"Ctsf",1.89938624988203e-07,1.98012673902536,9.80500292851322,0.00174037759099134,0.0810214632467984
"Rtn4rl1",1.89317165017932e-07,1.97703926948142,9.74094593845075,0.00180208136432053,0.0827376608174522
"Sall1",1.89268271923214e-07,1.97679599711873,9.73591519026455,0.00180702020449781,0.0827376608174522
"Git2",1.89183625314231e-07,1.97637470276422,9.72720873446377,0.00181560003648249,0.0827376608174522
"Apbb1ip",1.88954408000917e-07,1.97523305746042,9.70365179167454,0.00183902194090284,0.0832189578991769
"Thumpd3",1.88653726803956e-07,1.97373368306138,9.67279372163485,0.00187016715077683,0.0840406363380336
"Mertk",1.88275978037347e-07,1.9718471094356,9.63409607383082,0.00190998180455339,0.0852378776363104
"Pla2g15",1.87982404299075e-07,1.97037869414423,9.60407511663357,0.00194146036520193,0.086049246734395
"C1qc",1.87335687233227e-07,1.96713698417095,9.5381068657638,0.00201249215474645,0.0878654440300054
"Cfh",1.87251613430052e-07,1.9667148573577,9.52954763192079,0.00202189950789217,0.0878654440300054
"Commd8",1.87240261611469e-07,1.96665784852341,9.52839224089518,0.00202317279562213,0.0878654440300054
"Cd37",1.8688301273563e-07,1.96486223501354,9.49206714697932,0.00206362187041803,0.0890246474898336
"Tnfaip8l2",1.86697819338851e-07,1.96393025743674,9.47326397012474,0.00208488089856947,0.0893461211565766
"Adora3",1.85936549074019e-07,1.9600908875526,9.39616600376125,0.00217439671232854,0.0925692179307763
"Crybb1",1.83993944546174e-07,1.95023243583711,9.2008554654917,0.00241902053606675,0.102310339143059
"Slc1a3",1.83448956480444e-07,1.94745073497831,9.14643052013918,0.00249203731723387,0.104714113505327
"Camk2n1",1.83165681005698e-07,1.94600206635638,9.11820513185756,0.00253078148937655,0.105088863811966
"Smad7",1.83146420033116e-07,1.94590349644667,9.11628756450495,0.00253343575253697,0.105088863811966
"Sirpa",1.8218937400235e-07,1.9409945373907,9.02126074381924,0.00266857267835838,0.109989387271701
"Fam49b",1.81374589153218e-07,1.93679789328525,8.94075165304829,0.00278877938961318,0.114216401456879
"Iffo1",1.80532871298186e-07,1.93244558928452,8.85796025354916,0.00291813478887419,0.118762579992484
"Nipsnap2",1.80248830395644e-07,1.93097297736816,8.83010888534096,0.00296300706677815,0.119835117057009
"1700017B05Rik",1.77148204109946e-07,1.91476754196103,8.5289320834153,0.00349544738941166,0.140490932030328
"Lrrc3",1.75127808827599e-07,1.90407712566878,8.33549462987435,0.00388778913806316,0.154919795971244
"Mylip",1.7497287963876e-07,1.90325301652866,8.32075293695968,0.00391946701009207,0.154919795971244
"Epb41l2",1.74939791239611e-07,1.90307692988369,8.31760622802268,0.00392626279389337,0.154919795971244
"Lag3",1.74677652591226e-07,1.90168089977716,8.29269785865194,0.00398048089738454,0.155784382426389
"Smap2",1.74601668804582e-07,1.90127591060916,8.28548487487082,0.00399632320858918,0.155784382426389
"Cttnbp2nl",1.7431610753865e-07,1.89975253888649,8.25840519394073,0.00405637472964199,0.157178448356367
"Rsrp1",1.73640026432977e-07,1.89613736513972,8.19446934382086,0.00420182826021224,0.161845420665675
"Cd53",1.73089405862245e-07,1.89318416897792,8.14258165951047,0.00432376805348923,0.164745776437444
"Btg1",1.7307034811492e-07,1.89308181118663,8.14078870493676,0.00432804543260168,0.164745776437444
"Zbtb7a",1.7251802488533e-07,1.8901111334528,8.08891185702526,0.0044536894374223,0.168536984500349
"Celf2",1.71689313153475e-07,1.88563862736299,8.01138632415549,0.0046484138501037,0.174883058279192
"Ctc1",1.70939725783763e-07,1.88157724523665,7.94158437073749,0.00483115177058913,0.180707416806256
"Irf8",1.70231908629143e-07,1.87772819729542,7.87595244485102,0.005009647937821,0.186307079342757
"Wsb1",1.70057217220022e-07,1.87677613848889,7.8597961873108,0.00505460898986758,0.186904998705332
"Irf5",1.6964068089236e-07,1.87450266396093,7.8213399409116,0.00516329013198123,0.18983892297756
"Son",1.69191445086314e-07,1.87204536548998,7.77997045794379,0.0052828661186124,0.193138003692321
"Dusp1",1.67467993792242e-07,1.8625661838222,7.62227798713787,0.00576516191403997,0.209586307560408
"Ssh2",1.66839659374286e-07,1.85908954463089,7.56518821408004,0.00595064397868546,0.214287507284044
"Socs3",1.66806068946585e-07,1.85890337070506,7.5621422677209,0.00596070952111387,0.214287507284044
"Klf3",1.66421008317144e-07,1.85676689388608,7.52726916824399,0.00607719577574031,0.217268142899533
"C1qb",1.65895180872501e-07,1.85384255633708,7.47977766714476,0.00623957759420326,0.220719296831954
"Rnf13",1.65887603666855e-07,1.8538003586419,7.47909441017558,0.00624194580748689,0.220719296831954
"Ints6l",1.64169016718924e-07,1.84418670233112,7.32493107196693,0.00680045723117089,0.239161732298407
"BC037034",1.63764715451832e-07,1.84191258925153,7.28889708290245,0.00693820576598659,0.242687186549726
"Adrb1",1.63534003583101e-07,1.8406127323762,7.26837434065118,0.00701792944626377,0.244156029283725
"Arl4c",1.63202389594462e-07,1.8387416360075,7.23892663243743,0.0071339615837303,0.246865590418817
"Tmem173",1.62282150141485e-07,1.83353222697191,7.15752139232125,0.00746502813765064,0.256947856801794
"Vgll4",1.61457951452875e-07,1.82884504152241,7.08500276646377,0.00777316993716144,0.266138532610432
"Ywhah",1.60891339122786e-07,1.82561087506338,7.03536252469372,0.00799156950763567,0.272176033073213
"Dnmt3a",1.59717583005557e-07,1.81888013363925,6.93308631592124,0.00846155484917475,0.286673934183297
"Cd33",1.59026790012842e-07,1.81489910921819,6.87324355825103,0.00874957059651134,0.294887871510546
"Ppcdc",1.58800294885671e-07,1.81359060838479,6.85367896083061,0.00884589360952077,0.296589520969994
"Tanc2",1.58224653304709e-07,1.81025784338625,6.80408066600792,0.00909497700114633,0.301846914618868
"Slc29a3",1.58222342148506e-07,1.81024444174143,6.8038818957397,0.00909598954577025,0.301846914618868
"Plxdc2",1.58096936320375e-07,1.80951700331818,6.79310075960269,0.00915108241641775,0.302125787329792
"Atf3",1.57749242368891e-07,1.80749756400176,6.76325422519148,0.00930539112947744,0.305660842633749
"Arhgap5",1.57205022005466e-07,1.80432903774963,6.7166695116555,0.0095515831827528,0.312163104927239
"Cxxc5",1.5638771119405e-07,1.79955290125291,6.64701096928644,0.00993223089879555,0.322972191688975
"Cyfip1",1.55991720926178e-07,1.79723117550304,6.61339171377514,0.0101214704351887,0.32748017593053
"Cd300c2",1.55736581854866e-07,1.79573260552582,6.59177576245221,0.0102450929341057,0.329830827744267
"A830008E24Rik",1.5546093688951e-07,1.79411123572349,6.56846226994675,0.0103801599226128,0.33252482603578
"Elmo1",1.54451543998699e-07,1.78815286105599,6.48344239603165,0.0108883908095318,0.34694851375151
"Lgals1",1.54355961720961e-07,1.78758692384214,6.47542032743296,0.0109376443834505,0.34694851375151
"Gm12166",1.54243957768794e-07,1.78692337394364,6.46602633287729,0.0109956119123997,0.34708587651287
"Serpine2",1.54099531667238e-07,1.78606713652844,6.45392309358404,0.0110707623487407,0.347327483040942
"Sat1",1.54001205111825e-07,1.78548381046461,6.4456895894038,0.0111221861540506,0.347327483040942
"Traf3ip3",1.53921000516801e-07,1.7850077580834,6.43897744320347,0.011164289363702,0.347327483040942
"Ogfrl1",1.53305125811483e-07,1.7813451745901,6.38755275574956,0.0114923362164061,0.355822524671597
"Pcca",1.53202730774616e-07,1.78073501759184,6.3790229004066,0.0115476988363937,0.355834091287161
"Plekho1",1.51431642226292e-07,1.77012587254446,6.23238699400515,0.012543454072945,0.384685740786859
"Rrbp1",1.50740977993933e-07,1.76595993639862,6.17566607948736,0.0129519141382535,0.395338850889805
"Pde3b",1.50275161960336e-07,1.76314102322625,6.13755727158174,0.01323400078871,0.399731234245225
"Cmklr1",1.50235502913688e-07,1.76290067966852,6.13431817940046,0.0132582663879631,0.399731234245225
"Inpp5d",1.50198188080069e-07,1.76267449314729,6.13127132787636,0.0132811335748298,0.399731234245225
"Ythdf2",1.49873168425092e-07,1.76070233168968,6.10476464911759,0.0134817903146977,0.402052341683953
"Edem2",1.49872001473727e-07,1.76069524425972,6.10466958292555,0.0134825155533021,0.402052341683953
"Tsc22d3",1.49680539890127e-07,1.75953177181888,6.08908210672426,0.0136019732052214,0.403753984454072
"Acp2",1.49024267940289e-07,1.75553407622156,6.03580419384451,0.0140185631198783,0.414219734925718
"Zfp36l1",1.48779866161407e-07,1.75404145508344,6.01602282990584,0.0141765594002359,0.41698416308603
"Fcgr1",1.48510292889988e-07,1.75239267541676,5.99424179501519,0.0143526484753898,0.418351564731055
"St3gal6",1.48480402963173e-07,1.75220970356839,5.9918291754586,0.0143722913209413,0.418351564731055
"Ppp1r10",1.48412507107712e-07,1.75179396069916,5.98635064299443,0.0144169987536741,0.418351564731055
"Alox5ap",1.48221698508422e-07,1.75062472303651,5.97096766846855,0.0145432979733791,0.420132505293466
"Pabpn1",1.47844016493116e-07,1.74830656707296,5.94057732760443,0.0147961712616297,0.425537885484469
"Gramd1a",1.4767913750664e-07,1.74729297853831,5.9273345840022,0.0149077739976542,0.42685046698593
"Wasf2",1.47324588508555e-07,1.7451101223369,5.89890798442054,0.0151502751562508,0.431882953903519
"Cd164",1.4680373305394e-07,1.74189521613049,5.85727138908854,0.0155128247357749,0.440278459935084
"Man1a2",1.46117617273822e-07,1.73764536620144,5.80264913933635,0.0160020471934084,0.452180119600636
"Lrch4",1.45894633919836e-07,1.73626052258711,5.78495234253495,0.0161639361185312,0.45476882879572
"Qk",1.45410224311118e-07,1.73324584625826,5.74660090696364,0.0165205923864416,0.46279113996824
"Garnl3",1.44456257080196e-07,1.72728376519064,5.67144681984891,0.0172432287545108,0.48095229857948
"Mob3c",1.42881521165339e-07,1.71736806249128,5.54847046663095,0.0184968436122207,0.513704184612361
"Mtus1",1.41894212930424e-07,1.71110354340011,5.4720557709786,0.0193228833978882,0.534352044733909
"H3f3b",1.41669151355562e-07,1.70967030941518,5.45471083815742,0.0195156337754891,0.537385813451872
"Prkca",1.41445869258153e-07,1.70824648504428,5.43753025255486,0.0197085178244702,0.540397537466723
"Ncf1",1.41349050157494e-07,1.70762849281919,5.43008886719811,0.0197926719223489,0.5404151055254
"Supt20",1.40891884321902e-07,1.7047055308473,5.39502055070871,0.0201942876399362,0.549064013941291
"Tle1",1.40578649370612e-07,1.70269813494176,5.37105848248857,0.0204735498911602,0.554327788057311
"Mfap3",1.40028305915904e-07,1.69916193839716,5.32908708928081,0.0209723675795164,0.565467460862711
"Ankrd44",1.3944630577709e-07,1.69540939985705,5.28488054180234,0.0215113678745509,0.577593616249871
"Rbm39",1.38931032178069e-07,1.69207591370358,5.24589595666606,0.0219985972707472,0.585637663837523
"Tspan7",1.38844281921722e-07,1.69151365787153,5.23934679724209,0.0220815634142092,0.585637663837523
"3222401L13Rik",1.38843347392774e-07,1.69150759926114,5.23927626780143,0.0220824586580676,0.585637663837523
"Ncor1",1.38194914471414e-07,1.68729534933632,5.19045309956949,0.0227112942766208,0.596318939220762
"Dapp1",1.3811524949299e-07,1.68677667857853,5.18447056176433,0.0227896147454945,0.596318939220762
"Neurl3",1.38059162857897e-07,1.68641136490124,5.18026073744871,0.0228448954704408,0.596318939220762
"Rnaset2a",1.38050114940823e-07,1.6863524204917,5.17958176717628,0.0228538242816796,0.596318939220762
"Tra2a",1.37611911299191e-07,1.68349370165927,5.1467515258776,0.0232899041027843,0.605256905418142
"Fam102b",1.37350073731743e-07,1.68178183420912,5.12718445760595,0.0235539057115504,0.609669295437771
"Stard3",1.37176158920666e-07,1.68064325610898,5.1142084357651,0.0237306897941025,0.61179798269975
"Nr3c1",1.36845948958635e-07,1.6784780555268,5.08961626180377,0.0240695171176422,0.618070814556598
"Slc46a1",1.3643058728729e-07,1.67574816764747,5.05876663525721,0.0245016689742917,0.626681027401744
"Wnk1",1.36233366884106e-07,1.67444948747801,5.04415157133603,0.0247092049636711,0.627143275286018
"Ntpcr",1.36128626636842e-07,1.67375912875979,5.03639836668903,0.0248200414646872,0.627143275286018
"Mzt2",1.36062015687869e-07,1.67331985000486,5.0314707154824,0.0248907531866526,0.627143275286018
"Maf",1.35960574098973e-07,1.67265052099081,5.02397104533947,0.0249987749635369,0.627143275286018
"Itm2b",1.35955375597127e-07,1.67261620889893,5.02358686597534,0.025004321592303,0.627143275286018
"Hps4",1.34922669216781e-07,1.66577763309968,4.94755917259064,0.0261275309390385,0.652784759484626
"Ikzf1",1.33977074938073e-07,1.65947660284216,4.87845307435883,0.0271939800736638,0.674722542002118
"Snx20",1.33959525862883e-07,1.65935930496644,4.87717514329704,0.0272141220000854,0.674722542002118
"Sla",1.33773234304303e-07,1.65811332412049,4.86361963398116,0.0274287328276056,0.677447824913877
"Ypel3",1.32961363422324e-07,1.65266589920619,4.80476407824179,0.0283811524429268,0.693861132913717
"Itm2c",1.32949535441291e-07,1.65258632711843,4.80390927156485,0.0283952360145313,0.693861132913717
"Agmo",1.32932979664005e-07,1.6524749388908,4.80271291537183,0.0284149590823883,0.693861132913717
"Spi1",1.32334811736939e-07,1.64844246312763,4.75958794667512,0.0291355222630095,0.708781821668926
"Gnas",1.32204710724325e-07,1.6475633429891,4.75023405383307,0.0292943096748868,0.70997557268237
