"gene","distance","Z","FC","p.value","p.adj"
"Rps2",7.97226366948336e-09,2.25630141318165,15.7639810114948,7.17556761477023e-05,0.00820658338257669
"Pla2g16",7.95702234559791e-09,2.2545912304241,15.703763667282,7.40766250150263e-05,0.00832595721505097
"Clec5a",7.9308588430035e-09,2.25164860229476,15.6006622909572,7.82271842075846e-05,0.00864344091269905
"Ifi204",7.91829912144698e-09,2.25023288976089,15.5512893723445,8.02968662778811e-05,0.00872425452109178
"Ftl1",7.72357358150862e-09,2.22802057987457,14.7958245278212,0.000119800467542874,0.0128029384903606
"Fabp5",7.60429273210979e-09,2.21416346251641,14.3423477810318,0.00015239785042175,0.0160238965628934
"Ank",7.59602688115885e-09,2.21319595299631,14.3111845208881,0.000154941552204011,0.0160327615685389
"Tmsb10",7.56023832526287e-09,2.20899595216693,14.1766483800149,0.000166423134735854,0.0169517564897349
"Parp12",7.54495323458618e-09,2.20719668851352,14.1193823795982,0.00017156681312981,0.0170133804077075
"Tpm4",7.54296213243176e-09,2.20696206666714,14.1119311940723,0.000172247753782589,0.0170133804077075
"Gm8730",7.47577762235443e-09,2.1990124440708,13.8616632408469,0.000196771674808223,0.0191455902697732
"Rpl35",7.45428964224984e-09,2.19645627151076,13.7820912996603,0.000205283784794931,0.0196800734276199
"Rps24",7.3736001880918e-09,2.18679788420044,13.4853358360347,0.000240435101188525,0.0224721902743678
"Rps25",7.37175187711774e-09,2.18657552986528,13.4785760525797,0.000241302856144462,0.0224721902743678
"Cxcl14",7.35384054818287e-09,2.18441816405669,13.4131571610756,0.000249865513648531,0.022941877232039
"Il4i1",7.32556143019985e-09,2.18100236208336,13.3101951969911,0.000263966881377073,0.0239000013846825
"Rps19",7.31752672720547e-09,2.18002969013094,13.2810138657775,0.00026810746707568,0.023942364080361
"Rpsa",7.30231555892319e-09,2.17818560257954,13.2258559491565,0.000276113602781816,0.0242121113054401
"Glipr1",7.29350185075698e-09,2.1771155090451,13.1939486764995,0.000280854510348749,0.0242121113054401
"Rps18",7.29089671192316e-09,2.17679898955351,13.1845249647747,0.000282270357296126,0.0242121113054401
"Tspo",7.27831832609259e-09,2.1752693025336,13.1390718488032,0.000289201084861716,0.024484439898877
"Rpl19",7.25333612953348e-09,2.17222407548288,13.0490291965735,0.000303441653001039,0.0253607196912022
"Ctsd",7.2394094850639e-09,2.17052236582891,12.9989681697485,0.000311662669995766,0.0257180879202835
"Gabarap",7.2270974701121e-09,2.16901548859892,12.9547912521834,0.000319103768565293,0.0257495721408181
"Tpd52",7.2202850652098e-09,2.16818071774629,12.9303798784182,0.000323292168827749,0.0257495721408181
"Emp3",7.21931300361218e-09,2.16806154644304,12.9268984979678,0.000323893989192681,0.0257495721408181
"Rpl6",7.16660643243433e-09,2.16157814158876,12.7388347948875,0.000358140746793387,0.0281291509439288
"Cd36",7.14249493827349e-09,2.15859785281371,12.6532613373542,0.000374911092688417,0.0290957787289975
"Aplp2",7.06510268382279e-09,2.14897013232798,12.3805389800401,0.000433831900948518,0.0332723548503928
"Cd22",7.04714171334155e-09,2.14672216519392,12.3176711481051,0.000448690157097062,0.0337729383634861
"Itgb2",7.04473087347312e-09,2.14642003497735,12.3092447947319,0.000450720300295029,0.0337729383634861
"Cyp4f18",7.00360515703794e-09,2.14125168006731,12.1659465209027,0.000486699605742726,0.0360544855663276
"Ccl12",6.99414310936275e-09,2.14005869229128,12.1330957242243,0.00049534823312197,0.0362828666485632
"Uba52",6.98091539626555e-09,2.13838848216378,12.0872455493111,0.000507679198135897,0.0367728965849768
"Sh3bgrl3",6.96119140969308e-09,2.13589270482106,12.0190390595818,0.000526598451742511,0.037724124251752
"Rps5",6.93837405267789e-09,2.13299753827733,11.9403763039035,0.000549303837899617,0.0380445436281387
"Ms4a6c",6.93821761760888e-09,2.13297765948776,11.9398378859629,0.00054946260633556,0.0380445436281387
"Phf11b",6.9364908869531e-09,2.13275821050154,11.9338956340036,0.000551217935071282,0.0380445436281387
"Hacd2",6.93335898887668e-09,2.13236005402005,11.9231215098478,0.000554415039833284,0.0380445436281387
"Rab7b",6.92586504020645e-09,2.13140669362185,11.8973611322605,0.000562135257363036,0.0381724973203087
"Tmsb4x",6.85041428311734e-09,2.12175585797789,11.6395520949692,0.000645641473798448,0.0433911006978565
"Cd48",6.81014806998275e-09,2.1165661436424,11.5031214408635,0.000694794136397981,0.0462179895426371
"Actr3",6.8011067355744e-09,2.11539704667787,11.4725980138655,0.000706298743623335,0.0463126548850103
"Bcl2a1d",6.7966899072685e-09,2.11482541544073,11.4577016025743,0.00071198304908118,0.0463126548850103
"Bst2",6.79241127187903e-09,2.11427134973382,11.4432804953278,0.000717530011257254,0.0463126548850103
"Oasl2",6.78263102672722e-09,2.11300366509807,11.4103503590629,0.000730360565633437,0.0466786326212194
"Rpl23",6.76464809613751e-09,2.11066846553663,11.3499255700956,0.000754509929025218,0.0477538857020912
"Rpl32",6.75222857839141e-09,2.10905244021548,11.3082881627628,0.000771618786977699,0.0483671430029579
"B2m",6.7411451559208e-09,2.1076080020505,11.2711947294757,0.000787190499163804,0.0487349865149682
"Rpl9",6.7355773955008e-09,2.10688157969745,11.2525838274742,0.000795122551280273,0.0487349865149682
"Hsd17b12",6.73223860086112e-09,2.10644570937249,11.241430884614,0.000799914642905598,0.0487349865149682
"Oas1a",6.72532406052617e-09,2.10554241511255,11.2183510697697,0.000809924264752705,0.048887928536323
"Rpl28",6.71521229375147e-09,2.10421993578163,11.1846420410225,0.000824771664110421,0.049327398883815
"Gm2000",6.70688740531165e-09,2.10312980674379,11.1569278964519,0.000837184435104212,0.0496145939313124
"Morn2",6.68833050766378e-09,2.10069541585323,11.0952743943511,0.000865479770896829,0.0505899991189135
"Rpl36a",6.68595583358267e-09,2.10038345416592,11.0873970972698,0.00086916396706831,0.0505899991189135
"H2afj",6.6699856986385e-09,2.09828285282246,11.0344934407009,0.000894321100215888,0.0515936217018352
"Pea15a",6.63907809174659e-09,2.09420456256807,10.9324663549366,0.00094493619431055,0.0540354302693901
"Rps28",6.53378101840268e-09,2.08018076847707,10.5884342737209,0.00113797310130975,0.0642690503542752
"Rps7",6.52833748170459e-09,2.07945025332708,10.5707983841871,0.00114888096472364,0.0642690503542752
"Rpl37a",6.52606099709392e-09,2.07914458929332,10.5634274220671,0.00115347122126863,0.0642690503542752
"Rpl12",6.51744045071982e-09,2.07798623460433,10.5355385096396,0.00117100757179741,0.0646932064453162
"Cd14",6.50560531394309e-09,2.07639367807786,10.4973099052552,0.00119548467437497,0.0654904587584068
"Rps8",6.48497344836912e-09,2.07361115992389,10.4308331833683,0.00123928823421825,0.0673243333239062
"Eif4a1",6.47860218643306e-09,2.07275028565376,10.4103473865272,0.00125311169080188,0.0675126868788222
"Tlr2",6.43857606185873e-09,2.06732449076681,10.2821102562582,0.0013432622928028,0.0717764498916515
"Fcer1g",6.43174754818524e-09,2.06639580620908,10.260312176081,0.00135922677856386,0.0720390192638847
"Rpl13",6.42001370110469e-09,2.06479791259313,10.2229092423,0.00138706886898366,0.0729217899750364
"Mettl26",6.40940075851857e-09,2.06335039149152,10.1891381392831,0.00141270328681778,0.0736753018141209
"Atp5g1",6.40426828091288e-09,2.06264958663837,10.172826291465,0.0014252562907308,0.0737400457085245
"mt-Co2",6.34789457011103e-09,2.05491862125376,9.99452147742318,0.00157006622633001,0.0800713057561305
"Mif",6.34710284875929e-09,2.05480960610341,9.99202856185495,0.0015721931487628,0.0800713057561305
"Rps16",6.32770579368976e-09,2.05213491280639,9.93104963101698,0.00162513835282774,0.0821261776905741
"Arpc2",6.30784931229068e-09,2.04938919791988,9.86881971501169,0.00168103312763176,0.0833177303392927
"Rpl27",6.30710911898125e-09,2.04928669482136,9.86650374157251,0.00168315051844577,0.0833177303392927
"Atp6v0e",6.30574489790858e-09,2.04909774697763,9.86223597440312,0.00168705942702663,0.0833177303392927
"Slfn2",6.29093267432429e-09,2.04704384224306,9.81595751771601,0.00173004181742626,0.0847980647203141
"Rpl23a",6.26883670621001e-09,2.0439718322703,9.74712442312296,0.00179603446864299,0.0873757365752514
"Rps13",6.2482623599387e-09,2.04110258107173,9.68324921478157,0.00185955493065112,0.0894557486029876
"Nceh1",6.24613655445511e-09,2.04080563560001,9.67666139839538,0.00186623436263327,0.0894557486029876
"Rpl41",6.2399001006885e-09,2.03993396347638,9.65734772388615,0.00188595712464082,0.089504494435229
"Ssr4",6.23715128574141e-09,2.0395495107888,9.64884104453723,0.00189471088081939,0.089504494435229
"Rpl15",6.22468322851836e-09,2.03780379195978,9.61030356013082,0.00193488655774794,0.0904800242961537
"Psmb8",6.22215726348976e-09,2.03744973406046,9.6025054555906,0.00194312063222297,0.0904800242961537
"Sdf2l1",6.1969474186804e-09,2.0339090153279,9.52485159434217,0.00202707979715556,0.093720093600405
"H2-D1",6.17890335352746e-09,2.03136674353666,9.46946405826049,0.00208920401411176,0.0951490056876346
"Rpl10a",6.17474000715757e-09,2.03077920903681,9.45670730374106,0.00210378382356061,0.0951490056876346
"Rps20",6.15432783023697e-09,2.02789344736925,9.39428753411914,0.00217662572769319,0.0951490056876346
"Csf1",6.15405634928413e-09,2.02785500874578,9.39345874697939,0.00217760991349037,0.0951490056876346
"Srgn",6.14962589029937e-09,2.02722748977848,9.37993844405628,0.0021937291839075,0.0951490056876346
"Ybx1",6.14578792070482e-09,2.02668355982083,9.36823409473507,0.00220778113634401,0.0951490056876346
"Rpl27a",6.14262699631075e-09,2.02623535287941,9.35859996322491,0.0022194161206854,0.0951490056876346
"Pfn1",6.14179269647878e-09,2.02611701766927,9.35605794068531,0.00222249643749734,0.0951490056876346
"Pabpc1",6.13895831430341e-09,2.02571488696126,9.3474244598399,0.00223299054181272,0.0951490056876346
"Rpl3",6.13631815082156e-09,2.02534016055579,9.33938615083324,0.00224280639039945,0.0951490056876346
"Cotl1",6.13527938251847e-09,2.02519268516009,9.3362244382479,0.00224667924726932,0.0951490056876346
"Csf2ra",6.13471937814659e-09,2.0251131712095,9.33452016772796,0.00224876966198399,0.0951490056876346
"Rpl26",6.13214544785359e-09,2.0247476195525,9.32668888404642,0.00225840070778288,0.0951490056876346
"Rpl14",6.12844866473233e-09,2.02422235724855,9.31544702635508,0.00227229933277191,0.0951490056876346
"Ctsc",6.12722409972044e-09,2.02404830030505,9.31172463870618,0.00227692052266774,0.0951490056876346
"Alas1",6.11542243651615e-09,2.02236922808522,9.27588850709475,0.00232190028749749,0.0959444696781501
"Rpl8",6.11451524075763e-09,2.02224003660498,9.27313663749619,0.00232539134976955,0.0959444696781501
"Bcl2a1a",6.0954084352113e-09,2.01951506006059,9.215273280199,0.00240004383409265,0.0981000417961646
"Rpl17",6.0934716473499e-09,2.01923840915675,9.20941798959663,0.00240773227295388,0.0981000417961646
"Arpc5",6.0848652491292e-09,2.01800811067523,9.18342166107784,0.00244217038437363,0.0988851474269051
"Rpl31",6.07376989698326e-09,2.01641969427713,9.1499614626351,0.0024872330458488,0.100088100159804
"Tpt1",6.06314911684283e-09,2.01489676444684,9.11798963462415,0.00253107963604612,0.101227657345918
"Herc6",6.05185859341922e-09,2.01327515845857,9.0840630324428,0.0025784655245745,0.102494004601836
"Blvrb",6.04500357223222e-09,2.01228927154654,9.06349540821907,0.00260763014801741,0.103025096575306
"Rpl22l1",6.03357591726277e-09,2.01064350616308,9.02925999480829,0.00265692016804842,0.104340135997034
"Tmed3",6.02651062825593e-09,2.00962458442918,9.00812593407062,0.00268781881520953,0.104644425462351
"Rpl10",6.02447702425673e-09,2.00933110824021,9.00204750120895,0.00269677304458888,0.104644425462351
"Slc11a1",6.01817314434335e-09,2.00842080616903,8.98321826960705,0.00272470335942898,0.104901009630706
"Syngr1",6.01573679918939e-09,2.00806875907271,8.97594636510738,0.00273556858984815,0.104901009630706
"Rps17",6.00370667496974e-09,2.00632854236131,8.94008250213502,0.00278980119538687,0.106355052589047
"Plek",5.99398635329742e-09,2.00492015128209,8.91115699523005,0.00283433634620033,0.10742464326093
"Cfap36",5.98785722914332e-09,2.00403103455635,8.89294218462592,0.0028627505904107,0.107874399415534
"Vim",5.97879574086303e-09,2.00271503169013,8.86604698170967,0.00290523574001776,0.108846159707907
"Rps27a",5.97214283268627e-09,2.00174768199651,8.8463265626748,0.00293679367101555,0.109399759664859
"Ifi207",5.94677180794562e-09,1.99804972809904,8.77132379083182,0.00306003276909434,0.11271155057492
"Creg1",5.94672250141898e-09,1.99804252758318,8.77117833991116,0.00306027679885885,0.11271155057492
"Rpl21",5.93841020387704e-09,1.99682786455229,8.74667486308772,0.00310167095475931,0.113594342438629
"Gm11808",5.92885213744593e-09,1.99542926242861,8.71854140076193,0.00314989948670034,0.114716171808936
"Phf11d",5.92377015449086e-09,1.99468480341415,8.7036014129074,0.00317581982605583,0.115017608033655
"Rps26",5.91580890641677e-09,1.99351740243498,8.68022273141876,0.00321681670848834,0.115858718909588
"Rplp2",5.90375425376967e-09,1.9917470635021,8.64488336802032,0.00327981133708387,0.117478517068405
"Crip1",5.89292681750016e-09,1.99015417139406,8.61320315670747,0.0033373486600341,0.118886207184493
"Rpl35a",5.88789825028656e-09,1.98941348949615,8.59850974789529,0.00336438194594521,0.1191978581827
"Fau",5.88273264400878e-09,1.98865202815705,8.58342897368226,0.00339235942858773,0.119328954504718
"Rpl4",5.88046797954016e-09,1.98831800410585,8.57682155288866,0.00340469175301083,0.119328954504718
"Gng5",5.86166024617154e-09,1.98553948783797,8.52204611308219,0.00350869780194543,0.122316582731991
"Cxcl10",5.85549217413165e-09,1.9846265112056,8.50412049611659,0.00354343142126937,0.122870369336463
"mt-Atp6",5.84754554604547e-09,1.98344899943271,8.48105386937306,0.00358864150856998,0.12372691024908
"Gusb",5.84450261464904e-09,1.98299772319427,8.47222946599558,0.00360609187717828,0.12372691024908
"mt-Co3",5.83585047885323e-09,1.98171342556588,8.44716364729925,0.00365613200772481,0.124787039572555
"mt-Co1",5.8253157713799e-09,1.98014736407181,8.4166940255389,0.00371791215699568,0.12554364762051
"Cfl1",5.82272038995445e-09,1.97976114945398,8.4091958345586,0.00373327760001087,0.12554364762051
"Ctsl",5.81816265085592e-09,1.97908254359893,8.39603637717015,0.00376040054766875,0.12554364762051
"mt-Cytb",5.81738873622092e-09,1.97896726714133,8.39380289431371,0.00376502383419631,0.12554364762051
"Ifih1",5.81579007767712e-09,1.97872909928127,8.38919017835901,0.00377459041779719,0.12554364762051
"Rap2b",5.8103996279438e-09,1.97792559561725,8.37364609913696,0.00380701063271464,0.125979199566836
"Eef1a1",5.80626929978664e-09,1.97730947137331,8.36174550166937,0.00383202299179413,0.126166453957101
"H2-K1",5.78460378460997e-09,1.97407112029088,8.29945988533007,0.00396568708395008,0.129911126132013
"Rpl38",5.77637845906829e-09,1.97283881293137,8.27587409546078,0.00401753168747918,0.130951445353384
"Rps15",5.76528672760128e-09,1.97117455604473,8.2441221446045,0.00408841770358746,0.132598980147695
"Rbm3",5.7283755445302e-09,1.96561535185886,8.13889713053601,0.004332562754837,0.139821666330606
"Rps14",5.72394371009203e-09,1.96494570106243,8.1263084686378,0.00436274861255344,0.14010225716865
"Thyn1",5.71546431772001e-09,1.96366315940211,8.10224983945278,0.00442103485045418,0.141278069559367
"Rps15a",5.69093329699202e-09,1.95994305779986,8.03284868075089,0.00459365365573264,0.145414110432403
"Pdcd1",5.69073452344559e-09,1.95991285499151,8.03228754609981,0.00459507696718437,0.145414110432403
"Idh3a",5.68252328773812e-09,1.95866435985485,8.0091244825738,0.00465422342343225,0.145495405741817
"Gm10076",5.67935183020675e-09,1.95818171309674,8.00018707616297,0.00467725171893459,0.145495405741817
"Tubb6",5.6784906798841e-09,1.9580506173812,7.99776115095999,0.0046835224070651,0.145495405741817
"Pde8b",5.67720080394615e-09,1.95785422182358,7.99412816163657,0.004692929210177,0.145495405741817
"mt-Nd1",5.67496988360872e-09,1.95751444852537,7.9878466297254,0.00470923924091476,0.145495405741817
"Rpl37",5.66300059992657e-09,1.9556894448545,7.95418725239206,0.00479762485719651,0.147242266917234
"Ctsa",5.66121302582455e-09,1.95541658788873,7.94916643180137,0.00481095303779274,0.147242266917234
"Rpl24",5.64754532289399e-09,1.95332776486857,7.91082987976856,0.00491397219562057,0.149692452071264
"Rpl18",5.63974462614167e-09,1.95213354669682,7.88899123560307,0.00497365973519524,0.150559189657012
"Rpl23a-ps3",5.63780328203427e-09,1.95183611245821,7.88356098593251,0.00498861557998385,0.150559189657012
"Nipsnap2",5.62482866621053e-09,1.94984589051769,7.84731691307623,0.0050896187381626,0.152899652322958
"Pdcd6ip",5.61885326619183e-09,1.94892791002143,7.83065295627727,0.00513675400495587,0.153607795221593
"Rps6",5.61111918433141e-09,1.94773844098643,7.80911075642011,0.00519834780379532,0.15473985996777
"Ncl",5.59566081366268e-09,1.94535657107633,7.76614255664956,0.00532346123402179,0.15718470502529
"Rps23",5.5950202643091e-09,1.94525774540696,7.76436463871181,0.00532870375986948,0.15718470502529
"Calm1",5.57037468223449e-09,1.94144758809951,7.69611257857112,0.00553398864738836,0.162504828794256
"Cox17",5.56383843896711e-09,1.94043454741831,7.67806203300094,0.00558961641411062,0.163402284321018
"Bcl2a1b",5.56036282408046e-09,1.93989543087034,7.66847237582347,0.00561940121696334,0.163539627381179
"Fis1",5.55046983018753e-09,1.93835922350717,7.64120916870664,0.00570496614464087,0.164941581447261
"H2-T22",5.54895430986825e-09,1.9381236718518,7.63703697170885,0.00571817723685856,0.164941581447261
"Clic4",5.51479875488478e-09,1.93279955278518,7.54330960493616,0.00602333029752284,0.172978370967187
"Nmi",5.51186402798051e-09,1.93234070541356,7.53528332353398,0.00605022222897048,0.172988590836222
"Grn",5.50566139405674e-09,1.93137019220842,7.51833359266624,0.00610741530625196,0.173109559335349
"Rpl11",5.50448494201027e-09,1.93118600396042,7.51512089456844,0.0061183178808246,0.173109559335349
"Mfsd12",5.50069602346184e-09,1.93059256008098,7.50477864406108,0.00615355029227149,0.173109559335349
"Wdr89",5.49993257365544e-09,1.93047293922103,7.50269558978067,0.00616067153946939,0.173109559335349
"Rpl34",5.48948412166821e-09,1.92883432050431,7.47421629781194,0.00625888034128802,0.175114338819127
"Prdx1",5.48563531524161e-09,1.92823000761876,7.46373927427407,0.00629541038053643,0.175383676370585
"Sdcbp",5.4821308005826e-09,1.92767942032519,7.4542058558002,0.006328839462393,0.175564699809957
"Rps3a1",5.47921794165868e-09,1.9272215452518,7.44628656953577,0.00635674630871978,0.175591649095527
"Mdh1",5.46657543263579e-09,1.92523170951303,7.41196373763966,0.00647915644058571,0.177984042306777
"Mcee",5.46393436805081e-09,1.92481550180704,7.40480358905018,0.00650499454226468,0.177984042306777
"Slc16a3",5.46186925848992e-09,1.92448993293854,7.39920731358938,0.00652526248064422,0.177984042306777
"Psme1",5.45890538525192e-09,1.92402247801993,7.39117916012038,0.00655445056194444,0.178035263388816
"Rpl36",5.4517682217544e-09,1.92289588188854,7.3718648231073,0.00662521939187702,0.179210810023428
"Cox6a2",5.43741920489579e-09,1.92062686865747,7.33311049478354,0.00676958034419994,0.182359067205948
"Timp2",5.42846274019783e-09,1.91920784191153,7.30897233287232,0.00686111538715138,0.183900282241369
"Rps3",5.42631659230018e-09,1.91886750115518,7.30319425698142,0.00688321350926431,0.183900282241369
"Rps29",5.41572324642668e-09,1.91718580493273,7.2747072549601,0.00699322895023225,0.186076977659445
"Pmf1",5.39848478902155e-09,1.91444284308225,7.22846960898458,0.00717563518465983,0.190154332393486
"Rpl29",5.38571585355541e-09,1.91240596845858,7.19431532014714,0.0073134890077583,0.193022813123791
"Prelid1",5.38287236879466e-09,1.91195178866151,7.18672059133727,0.00734450898412828,0.193059895433598
"Rpl22",5.35742128771314e-09,1.90787691304928,7.11892132634608,0.00762745844250105,0.199692375850058
"Eef1g",5.35061300168451e-09,1.90678390461147,7.10083917326613,0.00770478704608027,0.200887743670502
"Hsp90ab1",5.34799156363206e-09,1.9063627220692,7.09388301698755,0.00773474822231876,0.200887743670502
"Eef1e1",5.30475772924879e-09,1.89938941180178,6.97965094449752,0.00824416868614283,0.213023389272854
"Lamp1",5.30246447257787e-09,1.89901809599797,6.97361761661876,0.00827200984776186,0.213023389272854
"Tubb4b",5.30016286496602e-09,1.89864528238307,6.96756494130351,0.00830003694973233,0.213023389272854
"Bcap31",5.28858995452205e-09,1.89676849051359,6.93717079160402,0.008442254054371,0.215823741884096
"Hnrnpf",5.28502423465533e-09,1.89618948725913,6.92781946391243,0.0084865095184984,0.216107638871449
"Rps27",5.27605888619199e-09,1.89473213173222,6.90433513088412,0.00859869964730249,0.218112540859008
"Rps12",5.25287479367681e-09,1.89095307742073,6.84379029773549,0.00889499109477248,0.224082078905712
"Fgr",5.25227427036912e-09,1.89085499117309,6.84222558476476,0.00890278546350352,0.224082078905712
"Rps27rt",5.2432788842683e-09,1.88938452138772,6.81880877451759,0.00902027154397513,0.22616596228913
"Scimp",5.23754363867261e-09,1.88844579637185,6.80389972413495,0.00909589872241652,0.227188366940358
"Fam3c",5.22215479544347e-09,1.88592241537653,6.76397630444533,0.00930162664860318,0.231440092069634
"Uap1l1",5.2103262207926e-09,1.88397826562182,6.73336917406301,0.00946257020832531,0.234549411361493
"Tmed2",5.20316774013762e-09,1.88279976021481,6.71487989742048,0.00956117298174191,0.236095782833241
"Calr",5.18000534205624e-09,1.8789764727652,6.65522910597094,0.00988652585959481,0.243208536146032
"mt-Nd4",5.17681142932079e-09,1.87844806232496,6.6470246094641,0.00993215486002281,0.243412471926649
"Cndp2",5.17276831930764e-09,1.8777787363078,6.63664595939397,0.00999018469626466,0.243766814781449
"Gng12",5.17060210462689e-09,1.87741993113262,6.63108862962456,0.0100213999634036,0.243766814781449
