"gene","distance","Z","FC","p.value","p.adj"
"Cxcl16",2.04973035956255e-07,2.3273167938739,17.5227905320207,2.8388430026177e-05,0.00397075614876782
"Mif",2.04242382014071e-07,2.32334446803098,17.3980885023878,3.03130670328303e-05,0.00402196825762191
"Rhob",2.04156474124751e-07,2.32287665180836,17.3834557047048,3.05473393165703e-05,0.00402196825762191
"Pkm",2.04140911541978e-07,2.32279188766918,17.3808055692309,3.05899624096586e-05,0.00402196825762191
"Jun",1.99794835435437e-07,2.2989107604352,16.6486229458533,4.4982953125467e-05,0.00579839085974157
"Ier5",1.96731422296562e-07,2.28182113429033,16.1419971207828,5.87663489703491e-05,0.00742942265636683
"Cd9",1.95755585592039e-07,2.27633160703097,15.982257651698,6.3938905756081e-05,0.00765946465844657
"Lgmn",1.95748034188455e-07,2.27628903975799,15.9810246227704,6.398056423161e-05,0.00765946465844657
"Myl6",1.95729790622986e-07,2.27618619521121,15.9780459233007,6.40813136925101e-05,0.00765946465844657
"Tpi1",1.95331416122826e-07,2.27393847952725,15.9130709559914,6.63191275945786e-05,0.00778539187154929
"Csf1r",1.94201335566303e-07,2.26754185364732,15.7294749692895,7.30765387704394e-05,0.00842816080485735
"Gapdh",1.93476044188362e-07,2.26342041069242,15.612203388814,7.77511784341385e-05,0.00881269391424184
"Fam20c",1.92883049639761e-07,2.26004134081681,15.5166487793816,8.17817820982506e-05,0.00911243111040508
"Cxcl14",1.91756291222163e-07,2.25359723855905,15.3358921164375,8.99904118609492e-05,0.00985994945956467
"Lrpap1",1.90926731212446e-07,2.24883303767665,15.2034894274401,9.65248949612971e-05,0.0104025354012388
"Gpr34",1.89811630445518e-07,2.2424022190811,15.0264171580657,0.000106016710174395,0.0112389420141747
"AB124611",1.89623208472455e-07,2.24131253431503,14.9965991551002,0.000107705102965167,0.0112389420141747
"Aldoa",1.87292593174983e-07,2.22776033298978,14.6302250761043,0.00013079983901142,0.0134355959634543
"Fth1",1.86546653478326e-07,2.223393664029,14.5139200683863,0.00013912768948667,0.0140711604720826
"Sparc",1.85517980505612e-07,2.21734841361931,14.354293373275,0.000151433977597689,0.0150837419504123
"Jund",1.84822246928421e-07,2.21324420492926,14.2468316861695,0.000160330489733006,0.0157315319329071
"P2ry13",1.83061216372769e-07,2.20279894018145,13.9766306813033,0.000185097032868799,0.0178945278541101
"Bola2",1.82379836690121e-07,2.19873539081218,13.8727783344042,0.000195611294399457,0.0186369369475656
"Pld4",1.81331368237851e-07,2.19245831336442,13.7137326643915,0.00021289209957975,0.0199936094662468
"Lpcat2",1.81016396599201e-07,2.19056681184532,13.666132676903,0.000218357186222478,0.0202180301722052
"Malat1",1.7911769890957e-07,2.17910718508093,13.3809455855202,0.000254193542556086,0.0232092826217182
"Apoe",1.78875616031444e-07,2.17763895750092,13.3448005385976,0.000259140120022633,0.0233368102606683
"Cst3",1.77374555548426e-07,2.16849860393416,13.1217706455951,0.000291884042903531,0.0256056075968603
"Otulinl",1.77364166879126e-07,2.16843512452104,13.1202336298327,0.000292123603554081,0.0256056075968603
"Gnas",1.76885232883581e-07,2.16550531690322,13.0494725274483,0.000303369834483974,0.0262414906828637
"Junb",1.76379704686664e-07,2.16240577685714,12.974989774348,0.000315679583778763,0.0269516569319687
"Atox1",1.75752708925674e-07,2.15855137434715,12.8829065728599,0.000331596848365838,0.0276377283428086
"Ifngr1",1.75732444931315e-07,2.15842661570861,12.8799359888175,0.000332123598886809,0.0276377283428086
"Ctsb",1.75068643653989e-07,2.15433329326033,12.7828159565237,0.000349817943321491,0.0287462894924435
"Emp3",1.73495542222471e-07,2.14458186021705,12.5541248422098,0.00039533269862851,0.0320853970467139
"Ptgs1",1.72432062971425e-07,2.13794845769162,12.400689981519,0.000429175239126221,0.0344072929514119
"Aldh7a1",1.722423504518e-07,2.13676161991174,12.373418116467,0.000435489612408798,0.0344928760478969
"Btg2",1.70877370555465e-07,2.12819066973023,12.1780823652087,0.000483543291256537,0.0377412085594195
"Adssl1",1.70757715551409e-07,2.12743666856441,12.1610331994012,0.000487983378088023,0.0377412085594195
"Desi1",1.69455046190579e-07,2.11919986533926,11.976193777757,0.000538845350904653,0.0411903411261301
"Rhoc",1.690564988152e-07,2.11666949842014,11.9199255495162,0.000555367001977146,0.0419653180574455
"Morn2",1.68583039758697e-07,2.11365717119257,11.8532532355281,0.000575607015245242,0.0430004604343434
"Siglech",1.68188478357508e-07,2.11114153099147,11.7978340991274,0.000592996696573887,0.0438018009356936
"Plin2",1.66838380598743e-07,2.10249691868888,11.609185039822,0.000656269031659863,0.0479368068236883
"Lyz2",1.66464435258037e-07,2.10009244927884,11.5572025698815,0.000674873139476287,0.0484120294483179
"Sem1",1.66412343761244e-07,2.09975715038783,11.5499705412126,0.000677503302288599,0.0484120294483179
"Cmtm6",1.65305474811474e-07,2.09261216361747,11.3968354197349,0.000735693246219911,0.0520048107596742
"Aprt",1.64317430432913e-07,2.08620107760904,11.2610029377181,0.000791524331595618,0.055356180382017
"Slc2a5",1.63791046734824e-07,2.08277266982574,11.1889702393253,0.000822849988077407,0.0569412191749566
"Calm1",1.63221180821386e-07,2.07905088349444,11.1112477907154,0.000858057429324083,0.0587590577122555
"H2afz",1.62994759198713e-07,2.07756917661809,11.0804419632444,0.000872430045470494,0.0591273723600312
"Rps2",1.61656710047035e-07,2.06877843155063,10.899266557881,0.000962023442585102,0.0645341031791272
"Adap2os",1.61339331488528e-07,2.06668458343832,10.8565117868274,0.000984489595707706,0.0653740868907319
"Zfhx3",1.61047992218344e-07,2.06475955745929,10.8173387909414,0.00100553919276513,0.0661041465323796
"Gng5",1.60655306729597e-07,2.06216037431473,10.7646509782832,0.00103457072345928,0.0662970729547091
"Pgam1",1.60600110354954e-07,2.06179461343732,10.7572554225323,0.00103871305172357,0.0662970729547091
"Fgd2",1.60512879682068e-07,2.06121636639026,10.7455728926898,0.00104529076587996,0.0662970729547091
"Arhgap45",1.60445657857497e-07,2.0607705814729,10.7365744152822,0.00105038596527525,0.0662970729547091
"Zfp36",1.6033403281822e-07,2.06002999687606,10.7216403415573,0.00105889757533381,0.0662970729547091
"Unc93b1",1.599966308797e-07,2.05778891228146,10.6765632497834,0.00108501455861016,0.0669834272412188
"Nipsnap2",1.59930048457084e-07,2.05734620326781,10.6676790185557,0.00109023831986772,0.0669834272412188
"Abi3",1.5939825659549e-07,2.05380487918786,10.5968536399882,0.00113280269989694,0.0689541198992822
"Eif5a",1.58291511334735e-07,2.04640371867035,10.4502108548824,0.00122635455549066,0.0739638059430787
"Marcks",1.57867261918861e-07,2.0435554033453,10.3942690733587,0.00126407027844428,0.0755454364590246
"Cx3cr1",1.57481362238023e-07,2.04095911757893,10.3435145022837,0.00129930388008859,0.0769515649342556
"Sft2d1",1.56266178315654e-07,2.03274937730904,10.1845016795759,0.00141625990728424,0.0831293984864874
"Rpl41",1.55500872790979e-07,2.02755216595707,10.0849898145783,0.00149481988869476,0.0862791576248701
"Ubc",1.55488043916985e-07,2.02746486660873,10.0833258531568,0.00149617036343705,0.0862791576248701
"Tubb4b",1.55201657971512e-07,2.02551450048126,10.046216074727,0.00152661192213217,0.0864122296001819
"F11r",1.55145641265631e-07,2.02513266738756,10.0389654514914,0.00153263255212208,0.0864122296001819
"Adap2",1.55096690843367e-07,2.02479890869099,10.0326316083923,0.00153791160073339,0.0864122296001819
"Zfp36l2",1.54944334777549e-07,2.02375954759458,10.012930588182,0.00155444977470834,0.0866012950757002
"Ifi27l2a",1.54820070369502e-07,2.02291120654212,9.99687641035956,0.00156805970579001,0.0866254160156597
"Egr1",1.54674140855241e-07,2.02191424866413,9.97803968224618,0.00158418252808047,0.0867867994966748
"Pld3",1.54266176378242e-07,2.01912303938345,9.92547346334583,0.00163006912408947,0.0885625985269769
"Il6ra",1.53953570603551e-07,2.01698016682554,9.88528815935755,0.00166605438248901,0.0897757500859242
"Fscn1",1.5331325534605e-07,2.01257975479589,9.80323046188454,0.00174205580377245,0.0931079256422772
"Hacd2",1.53158046492521e-07,2.01151085672475,9.78339162959334,0.00176095194491528,0.0933588555312344
"Slco2b1",1.52044794661704e-07,2.00381799880429,9.64168447027087,0.00190210721129868,0.10003562245662
"Flt1",1.51503624982695e-07,2.00006172538566,9.57317174645222,0.00197441374913552,0.10224158433417
"Rpl22l1",1.51498158315838e-07,2.00002372515886,9.57248090626207,0.001975156861947,0.10224158433417
"Hexb",1.51114517469797e-07,1.99735413254627,9.5240612437806,0.0020279529701656,0.103949369069256
"Nme1",1.50925495190289e-07,1.99603676856951,9.50024971507973,0.00205443935867763,0.103949369069256
"Cox6a1",1.50870342538684e-07,1.99565213570326,9.4933076377846,0.00206222711467613,0.103949369069256
"Glipr1",1.50805642388977e-07,1.99520077228278,9.48516704881966,0.00207139752784797,0.103949369069256
"Olfml3",1.50559635088853e-07,1.99348312047337,9.45424622834216,0.00210660846035213,0.104915484987537
"Adgrg1",1.4928824431864e-07,1.9845693612435,9.2952488959017,0.00229748924186539,0.113561611097918
"Rnase4",1.48984276908468e-07,1.98242904475626,9.25743511787481,0.00234541265885254,0.115065244920124
"Ldha",1.48630353388923e-07,1.97993246928229,9.21350387373097,0.0024023645681523,0.116217575552322
"Clk1",1.48618720926005e-07,1.97985033143364,9.21206175177282,0.00240425772362576,0.116217575552322
"Fcgr3",1.48487553109503e-07,1.97892377980152,9.19580817623239,0.00242569969061402,0.116398173475157
"Tpm4",1.47429847245536e-07,1.97142772617707,9.06526769266606,0.00260510394077285,0.124101110917686
"Rgs10",1.47234594693143e-07,1.97003914838121,9.04127194683353,0.00263951929940916,0.124835970318819
"Susd3",1.47013521943559e-07,1.96846512602891,9.01414139005189,0.00267898707477406,0.125797578782605
"Plaur",1.46461432584285e-07,1.96452581876216,8.94656574144977,0.00277991715035775,0.129611172669871
"Glul",1.46124893979565e-07,1.96211856312594,8.90549819867123,0.00284313299960035,0.13162504464347
"Cox7a2",1.45401278985164e-07,1.95692716100945,8.81751597970731,0.00298352540876756,0.137158713547118
"Rps17",1.44941358364872e-07,1.95361657811136,8.76182260931922,0.00307601495152266,0.140428627022986
"Hint1",1.4449233865636e-07,1.95037616320162,8.70761948784317,0.00316882737741123,0.143171294557926
"Gabarap",1.44440769912864e-07,1.95000348299041,8.70140516714592,0.00317964846447478,0.143171294557926
"Ndufa2",1.4375023846684e-07,1.94500259340939,8.61840600864234,0.00332782934774075,0.148699855703953
"Ltc4s",1.43659918282579e-07,1.94434703459723,8.60757929304902,0.00334766940130592,0.148699855703953
"Bin2",1.43321696082708e-07,1.94188916368509,8.56709691779593,0.0034229251076348,0.151022212467055
"Myo1e",1.43154361074054e-07,1.94067138071494,8.54710359659146,0.00346072436719131,0.151672013266104
"Tmed3",1.42781210724412e-07,1.93795157542917,8.5026034089768,0.0035463870078525,0.154373170148846
"Gm1673",1.42682697731415e-07,1.9372325675285,8.49087458351406,0.00356932185315252,0.154373170148846
"Rpsa",1.42572758669398e-07,1.9364296856983,8.47779494354561,0.00359507605297323,0.154470784132327
"Cd81",1.4083606534632e-07,1.9236790014144,8.27251510162356,0.00402497108807106,0.170872133603392
"Uba52",1.40821457250708e-07,1.9235712056997,8.27079907208298,0.00402877710808119,0.170872133603392
"Dbi",1.40488614497271e-07,1.92111261881581,8.23174788955105,0.00411638664180603,0.173468755020723
"Gm10076",1.4036374271993e-07,1.92018900805178,8.21712099371861,0.00414969837362918,0.173758707695785
"Pou2f2",1.39993177329176e-07,1.91744416945604,8.1737912682055,0.00424999808818422,0.175801727574012
"H2afj",1.39868589464172e-07,1.91651999198155,8.1592491015585,0.00428421056930516,0.175801727574012
"Cd68",1.39856998837278e-07,1.91643397991011,8.15789687667387,0.00428740608006382,0.175801727574012
"Hnrnpa3",1.39791669905844e-07,1.91594907596084,8.1502773479104,0.00430545758129235,0.175801727574012
"Tspo",1.39663283333907e-07,1.91499558648457,8.13531357128354,0.00434113391844051,0.176164286295234
"S100a1",1.39414029424392e-07,1.91314240210608,8.10630166182806,0.00441116336894751,0.177907901763564
"Alas1",1.39029936783353e-07,1.91028138986949,8.06169665607155,0.00452108269660035,0.18122925394787
"Kctd12",1.38304493506286e-07,1.90486005998407,7.97778601256939,0.00473548207141166,0.186537599518941
"Fos",1.38245639473618e-07,1.90441921721912,7.97099773019329,0.00475327323102955,0.186537599518941
"Itgb5",1.38213295468131e-07,1.90417688094002,7.9672683708274,0.00476307633454302,0.186537599518941
"Bin1",1.38200337327986e-07,1.90407977953583,7.96577450382841,0.00476700893203257,0.186537599518941
"Txn1",1.37917993064726e-07,1.90196219105686,7.9332594850823,0.00485342892653831,0.188795513390904
"Mafb",1.37132255866839e-07,1.89605042520277,7.84312330311358,0.00510143901742972,0.196050029722867
"Lsm4",1.37114377563047e-07,1.89591558960106,7.84107837794764,0.00510721307005888,0.196050029722867
"Ivns1abp",1.37045882360461e-07,1.89539887551054,7.83324634583146,0.00512938927781155,0.196050029722867
"Fis1",1.36271338074723e-07,1.88954112191138,7.74495400082283,0.00538628325670216,0.204678763754682
"Pik3r1",1.36040859354052e-07,1.88779279227238,7.71877773264779,0.00546493826085222,0.205081222793999
"Ccl9",1.35929890674875e-07,1.88695015926223,7.70619043744017,0.0055031768307898,0.205081222793999
"Rpl31",1.35891752848587e-07,1.88666043241014,7.70186679498865,0.00551637435438261,0.205081222793999
"Prdx5",1.35876508829078e-07,1.88654460747558,7.70013893704322,0.00552165750449312,0.205081222793999
"Laptm5",1.35407296424637e-07,1.88297429625449,7.64705010688724,0.00568652333022705,0.209846595752353
"Ecscr",1.35330843944808e-07,1.88239159899508,7.6384173239653,0.00571380295705371,0.209846595752353
"Mdfic",1.35167656614479e-07,1.88114693426609,7.62000701395361,0.00577242635158929,0.210821837974155
"Flna",1.3504085651002e-07,1.88017895398863,7.60571713858636,0.00581835183587704,0.211325110326274
"Cox6b1",1.34691094379268e-07,1.87750504385175,7.56636983451332,0.00594674390152344,0.214073114914163
"Tmcc3",1.34657689098358e-07,1.87724936555122,7.56261716820151,0.00595913903700819,0.214073114914163
"Akr1a1",1.34467914581342e-07,1.87579587870792,7.54131603472203,0.00602999831817219,0.215441352954696
"0610040J01Rik",1.33891259089867e-07,1.87136894507553,7.47677399592214,0.00624999536527461,0.222094429899001
"Rpl28",1.33669513766851e-07,1.86966247418511,7.45202903841593,0.00633649788307365,0.223957726254442
"Mef2a",1.33535314539708e-07,1.86862860117692,7.43707342887382,0.00638937070624528,0.22461883969442
"Tagln2",1.33165039497004e-07,1.86577158306204,7.39588664935326,0.00653731934330399,0.227503145582668
"Ppia",1.33076781706245e-07,1.86508963299113,7.38608635478542,0.00657303562501996,0.227503145582668
"Cox4i1",1.33066432884957e-07,1.86500964551923,7.38493762974686,0.00657723507396022,0.227503145582668
"Tpst2",1.32954300905641e-07,1.86414263556959,7.37249664443568,0.00662289206353944,0.227503145582668
"Ccr5",1.3290160059473e-07,1.86373494759886,7.36665319507681,0.00664444842590086,0.227503145582668
"Idh3a",1.3281568811211e-07,1.86307004776271,7.35713212232986,0.00667972505460378,0.227525971549043
"Ybx1",1.32145412458867e-07,1.85787049144519,7.28306160709372,0.00696077996053824,0.235415656262463
"Dusp1",1.31978287760487e-07,1.85657068967296,7.26465143656306,0.00703249160456804,0.235415656262463
"Scamp2",1.31946509219139e-07,1.85632338178036,7.26115340312096,0.00704620230905181,0.235415656262463
"Cox7c",1.31927092285891e-07,1.85617225078009,7.25901649236916,0.00705459146390405,0.235415656262463
"Cops9",1.31737605547663e-07,1.85469643180543,7.23817923250729,0.00713693191882898,0.236190192312973
"Mtdh",1.31708496011238e-07,1.85446955813851,7.23498080237997,0.00714965747950738,0.236190192312973
"Pmepa1",1.31607214342884e-07,1.85367987021357,7.22385791807176,0.00719409277329272,0.236469829458132
"Arpc5",1.31365012121832e-07,1.85178941471444,7.1972936529043,0.00730136085748477,0.238553995511062
"Ctss",1.31300721937339e-07,1.85128713328846,7.19025064955633,0.00733007409389025,0.238553995511062
"Rsrp1",1.30800473020786e-07,1.84737194030286,7.13556605963845,0.00755697834798739,0.244701128881658
"mt-Co3",1.30635737836675e-07,1.84607996176377,7.1176037611899,0.00763306613388763,0.244701128881658
"Tpd52",1.30583539333079e-07,1.84567030343782,7.11191689409891,0.0076573184169085,0.244701128881658
"Tceal9",1.30524028060241e-07,1.84520309046289,7.10543609587985,0.00768505257312072,0.244701128881658
"1700017B05Rik",1.30481193502492e-07,1.84486669573202,7.10077322612148,0.00770507053217268,0.244701128881658
"Srgap2",1.30309877276659e-07,1.84352038603712,7.08213944380551,0.00778560008675079,0.246069879664902
"Rpl35",1.29802747164907e-07,1.83952653904857,7.02712323858932,0.00802842218290881,0.252524815953929
"Rpl19",1.29724146800595e-07,1.83890638886297,7.01861544920574,0.0080666582522551,0.252524815953929
"Mef2c",1.29585168330808e-07,1.83780910812232,7.0035848793711,0.00813466511566949,0.253446864788679
"Csnk1e",1.29361081268586e-07,1.83603783839602,6.97938371783744,0.00824539978867144,0.255685180239274
"Commd8",1.28429777320877e-07,1.82864946256911,6.87925267048011,0.0087202017745387,0.2691389974921
"Pla2g15",1.28051822578141e-07,1.82563850522366,6.83882247738714,0.00891976165177055,0.274011743452054
"Pcp4",1.27943499930353e-07,1.82477421840639,6.82725706563339,0.00897770309094204,0.274508930790014
"Hpgds",1.2775543179181e-07,1.82327223427515,6.80720062133925,0.00907909892404479,0.276324057067919
"Cks2",1.27438628316309e-07,1.82073802696773,6.77348196182458,0.00925221511253055,0.280295217280073
"Apbb1ip",1.27320326894718e-07,1.81979037665765,6.76091213702163,0.00931761209108562,0.280699288030966
"Gpi1",1.27260304653648e-07,1.81930929474022,6.75453908639734,0.00935094981423511,0.280699288030966
"Smad7",1.27087399321566e-07,1.81792240999843,6.73619711508379,0.00944758098685924,0.280804566920769
"Eno1",1.2704560537192e-07,1.81758694648819,6.73176731335376,0.0094710715178736,0.280804566920769
"Rplp0",1.27018975642136e-07,1.81737315309954,6.72894554936864,0.00948606606795678,0.280804566920769
"Cmtm7",1.26949449053418e-07,1.81681479491247,6.72158109715193,0.00952531463695336,0.280804566920769
"Rab3il1",1.26744520603955e-07,1.81516758739755,6.6998979558391,0.00964184293528982,0.282970872574086
"mt-Nd1",1.26035334846849e-07,1.80945031451232,6.62513055764342,0.0100549772409274,0.293545891195666
"Selenop",1.25973933791096e-07,1.80895407847749,6.61867695599896,0.0100914772452419,0.293545891195666
"Naa50",1.25614118907198e-07,1.80604211487647,6.58092156781587,0.0103077512334542,0.298516108408493
"Btg1",1.25499132215778e-07,1.80511009511218,6.56887878065831,0.0103777309153074,0.299224574724697
"Rgs2",1.24965468507393e-07,1.80077534251172,6.51313148227385,0.0107080774631697,0.306871487904442
"Cox17",1.24920556200142e-07,1.80040984625637,6.50845071405333,0.0107363009154277,0.306871487904442
"Eef1g",1.24445233815781e-07,1.79653507184806,6.45901566809276,0.011039077943479,0.314159733335199
"Arpc1b",1.23401294182328e-07,1.78798232581884,6.35110409404632,0.0117308267133226,0.331304440189337
"Ndufb8",1.23349313002669e-07,1.78755491216013,6.34575458208203,0.0117662547714646,0.331304440189337
"Zbtb7a",1.23298721064272e-07,1.78713878002045,6.34055020471342,0.011800827081734,0.331304440189337
"Gna15",1.23237037748898e-07,1.78663122939883,6.33420774918504,0.0118431006152258,0.331304440189337
"Arsg",1.23076763928938e-07,1.78531147174001,6.31774277184652,0.0119535697850987,0.332316665355187
"Sat1",1.23038057593273e-07,1.78499253786079,6.3137696706295,0.0119803848021264,0.332316665355187
"Rps19",1.22793763127778e-07,1.78297769598649,6.2887223354296,0.0121508611549367,0.335027491701963
"Hmgn3",1.2262170656897e-07,1.7815566747563,6.27111137790992,0.012272214408952,0.335027491701963
"Irf5",1.22585277181242e-07,1.78125559399075,6.26738579262782,0.0122980457458873,0.335027491701963
"Camk1",1.22494762573397e-07,1.78050719404455,6.25813377570895,0.0123624364448944,0.335027491701963
"Ndufs5",1.22489407589832e-07,1.78046290338334,6.25758662625865,0.0123662552371187,0.335027491701963
"Sh3bgrl3",1.22464700484224e-07,1.78025853228428,6.25506246904471,0.012383888117368,0.335027491701963
"Dusp6",1.22304763667914e-07,1.77893475803779,6.23873512719315,0.0124985708843663,0.336744282761575
"Cyth4",1.22215601211947e-07,1.77819615836216,6.22964213413078,0.0125629123009462,0.33709626720988
"Cox5a",1.22110680681538e-07,1.77732645810844,6.21895058919842,0.0126390005064078,0.337759306215954
"Atp6v0e",1.21982422513349e-07,1.77626247852925,6.20589338056154,0.012732567079022,0.338882169949355
"Cd33",1.21673920773952e-07,1.77369951688278,6.17454283222967,0.0129601395262198,0.341938227138056
"Actr3",1.21642989748354e-07,1.7734422559913,6.17140393992124,0.0129831536901707,0.341938227138056
"Fam49b",1.21615776935447e-07,1.77321587614071,6.16864303317226,0.0130034312115172,0.341938227138056
"Txnip",1.21265296852567e-07,1.77029656903959,6.1331398887485,0.0132671048739376,0.346999604619201
"Cebpa",1.2122006535997e-07,1.76991931293591,6.12856546651826,0.0133014755649587,0.346999604619201
"Comt",1.21048348052488e-07,1.7684860449902,6.11121462003255,0.0134326785155267,0.349037267039812
"St3gal6",1.20916169357209e-07,1.76738165984003,6.09787563003929,0.0135344491215472,0.350297120177367
"Ndufb7",1.20460510947947e-07,1.76356693901526,6.0520039652749,0.0138905233888106,0.357083119032977
"Hk2",1.2044185704412e-07,1.7634105193563,6.05012974511785,0.0139052750946824,0.357083119032977
"Tgfbr1",1.20296899120098e-07,1.76219431962536,6.03557522887719,0.0140203814899884,0.358638085273088
"Frmd4a",1.19756847035028e-07,1.75765269574613,5.98150553174599,0.0144566564344555,0.366329424174377
"Rhoh",1.19743331968243e-07,1.75753882474193,5.9801555315223,0.0144677262993659,0.366329424174377
"Rps26",1.19718318442592e-07,1.75732804590353,5.97765736903208,0.0144882339953359,0.366329424174377
"Basp1",1.19247079460948e-07,1.75335035953175,5.93069110333863,0.014879405305428,0.374778584206451
"Oaz1",1.18970223755278e-07,1.75100744649304,5.9031845241092,0.015113534892612,0.375637113460826
"Myl12a",1.18907802626348e-07,1.75047858690466,5.89699160014948,0.0151667688766032,0.375637113460826
"Sdf2l1",1.18901352270416e-07,1.75042392367562,5.89635183283063,0.0151722792705793,0.375637113460826
"Fkbp2",1.18876200026918e-07,1.7502107490372,5.89385748288531,0.0151937831104494,0.375637113460826
"Sec61b",1.18869881232666e-07,1.75015718910338,5.89323093050585,0.0151991895619987,0.375637113460826
"Gm2000",1.18635666955904e-07,1.74817027631323,5.87003045288337,0.0154007854701822,0.378620030159198
"Tmem256",1.18596100831336e-07,1.74783430785227,5.8661156836988,0.015435072723253,0.378620030159198
"Socs3",1.18462201279443e-07,1.74669664401978,5.85287702167104,0.015551606462834,0.380060449392827
