"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm28438",0,1.83463489706782,0.913,0.026,0
"mt-Nd3",0,-2.24330356025189,0.126,0.997,0
"Rps29",1.02641504061699e-132,-0.396918963169343,0.997,1,5.63512121449136e-128
"Eif2s3y",2.5189197923486e-111,-0.213549584528183,0.184,0.611,1.38291215519731e-106
"Capn2",6.39918111705518e-111,-0.230048088271505,0.141,0.573,3.51321442507446e-106
"Acp1",1.57326955326704e-110,0.321537212705039,0.704,0.775,8.63740717439137e-106
"Ppard",5.98497824144472e-109,-0.129913734676151,0.383,0.788,3.28581290433556e-104
"Appbp2",1.8021014770019e-107,-0.0662869335077477,0.389,0.749,9.89371731888811e-103
"Tpm3-rs7",1.90647200217386e-106,-0.0735916481883926,0.331,0.689,1.04667219391347e-101
"Atp5k",6.72443424402563e-106,-0.393548710235293,0.972,1,3.69178164431251e-101
"Pex2",8.48114005051854e-103,-0.000863997936742189,0.44,0.751,4.65623069913518e-98
"Mgat5",3.8493335596389e-102,-0.0525421584887481,0.326,0.671,2.11332261757735e-97
"Ide",6.0175086430825e-102,-0.20545725574116,0.242,0.665,3.30367242013872e-97
"Csk",6.62210087061426e-102,-0.0934988900999511,0.343,0.714,3.63559959897593e-97
"Rmnd5a",3.16968195059991e-101,-0.135974817357602,0.343,0.738,1.74018708769886e-96
"Pef1",2.02607365425946e-100,-0.0556116993455198,0.401,0.744,1.11233469692499e-95
"Mark3",2.31550303815089e-100,-0.0198231880357558,0.328,0.648,1.27123432297522e-95
"Cmtm6",5.97199439325161e-100,-0.0947866114100855,0.436,0.809,3.27868464183907e-95
"Eapp",7.88983553116806e-100,-0.0545744468182454,0.355,0.692,4.33159860496658e-95
"Kif1c",2.27383780642796e-99,-0.123978154518864,0.334,0.722,1.24835969410701e-94
"Golga7",3.76073811557433e-99,-0.0126747212962568,0.37,0.671,2.06468283283146e-94
"Mfsd14b",3.95141798779021e-99,-0.0806689557037539,0.308,0.657,2.1693679894767e-94
"Retreg2",5.2714123243625e-99,-0.0373807711021277,0.314,0.634,2.89405808019826e-94
"Uhmk1",6.47235143729434e-99,-0.0894310876122493,0.305,0.657,3.55338566258897e-94
"Sptlc1",1.05382344426463e-98,-0.0516996503275449,0.359,0.708,5.78559609135725e-94
"Tor2a",2.13929568416184e-98,0.0489068548951083,0.442,0.712,1.17449472356169e-93
"Tmem160",2.58057079813274e-98,0.155150424590936,0.524,0.711,1.41675917388285e-93
"Dnajc14",7.27069126247693e-98,-0.0618557632396821,0.25,0.568,3.99168221001246e-93
"2310011J03Rik",7.69426646800025e-98,0.0134536124183074,0.411,0.697,4.22422923359682e-93
"Zc3h7a",9.3887780955284e-98,-0.0491050195341874,0.24,0.56,5.15453306222605e-93
"Tep1",1.37521327613181e-97,-0.0561737312170001,0.462,0.805,7.55005840729125e-93
"Ptgfrn",1.00754245283988e-96,-0.0669666699991039,0.305,0.654,5.5315088203362e-92
"Sec24c",1.41329969884337e-96,-0.0628127762849411,0.348,0.688,7.75915667662e-92
"Il10rb",1.89749166040897e-96,-0.129369405571149,0.378,0.766,1.04174189648113e-91
"Tiprl",1.93739916056634e-96,-0.0210267975260733,0.333,0.625,1.06365151314252e-91
"Rbbp4",3.1283421790732e-96,-0.0453433898502646,0.324,0.645,1.71749113973298e-91
"Pex13",4.05346777151724e-96,-0.0242915381687202,0.356,0.674,2.22539434124068e-91
"Oxa1l",4.7679109311184e-96,-0.0313807905473985,0.405,0.718,2.61763078029331e-91
"Nabp2",5.07940892370819e-96,-0.021483340867921,0.466,0.791,2.78864629320503e-91
"Triobp",6.21426628302159e-96,-0.041513300872547,0.278,0.59,3.41169433204168e-91
"Vps26a",6.92242055309052e-96,-0.0459233035336487,0.269,0.573,3.80047810785222e-91
"Dnm1l",1.08192508632558e-95,-0.0480381572948955,0.396,0.725,5.93987691643606e-91
"Fam192a",1.08601374571369e-95,-0.0280157479833155,0.348,0.647,5.96232406534273e-91
"Brd7",1.20313243421812e-95,-0.025229362991994,0.35,0.661,6.60531737710091e-91
"L1cam",1.27468499065414e-95,-0.102783841445436,0.368,0.734,6.99814806719031e-91
"Cnot3",1.39265092947778e-95,-0.0719327710125537,0.268,0.591,7.64579286792598e-91
"Slc25a17",1.5786336028703e-95,-0.0208894559048537,0.391,0.702,8.66685634311822e-91
"Mob1b",2.06578755952808e-95,-0.0868892768392854,0.402,0.772,1.13413802805651e-90
"Rreb1",2.7121680671674e-95,-0.0722948558261385,0.368,0.714,1.48900739055557e-90
"Capza1",2.82118782882002e-95,-0.0590614696689487,0.237,0.553,1.54886032990048e-90
"Lclat1",3.17845652530525e-95,-0.0958556847111824,0.317,0.679,1.74500441695784e-90
"Gtf2a2",3.4897493254016e-95,0.108496386316255,0.511,0.735,1.91590727713873e-90
"Slc12a7",3.7826820423971e-95,-0.0971362676299538,0.257,0.598,2.07673026809643e-90
"Prkcz",4.44831383296726e-95,-0.0436028955201593,0.422,0.754,2.44216877743736e-90
"Ganab",4.78200244456131e-95,-0.0909430182166031,0.427,0.789,2.6253671620886e-90
"Cops7a",4.84135876213514e-95,-0.00434394696342544,0.402,0.699,2.65795437399981e-90
"Slc30a4",5.0634593551626e-95,-0.140579172585191,0.265,0.642,2.77988982057782e-90
"Rrp7a",6.14582259569914e-95,-0.0198496271315245,0.308,0.607,3.37411806326478e-90
"Lrrc58",7.87872186524919e-95,-0.0508389127810981,0.287,0.601,4.32549709124046e-90
"Stk38",8.19446448043479e-95,-0.0278051737631549,0.419,0.745,4.49884294440351e-90
"Dctn1",1.13772766806758e-94,-0.035422834138794,0.364,0.689,6.24623867045784e-90
"Dcun1d1",1.28032624727902e-94,-0.0189059201071857,0.334,0.637,7.02911913018653e-90
"1700123O20Rik",1.84864557267652e-94,0.00591493759189343,0.369,0.654,1.01492490585514e-89
"Rnf121",2.15974115060594e-94,-0.0214965748040067,0.329,0.618,1.18571948909417e-89
"Uqcc3",2.22231645060613e-94,0.11241722171749,0.463,0.651,1.22007395454727e-89
"Api5",2.51278684468662e-94,-0.0277859810226761,0.314,0.627,1.3795451056014e-89
"Lrp6",2.53666550216446e-94,-0.0567632519033959,0.377,0.724,1.39265472734331e-89
"Eif2s3x",2.72063774351506e-94,-0.04004143813076,0.325,0.648,1.4936573275672e-89
"Rnf4",3.34583498392715e-94,-0.0168036520713771,0.355,0.665,1.83689686452585e-89
"Kctd10",4.5743305973041e-94,-0.0653801944103147,0.404,0.738,2.51135324122593e-89
"Dnttip2",4.73311918959506e-94,-0.00897838945484941,0.366,0.655,2.59852976627958e-89
"Nr1i2",5.2319741151285e-94,-0.0386139732251433,0.279,0.587,2.8724061089467e-89
"Mef2d",6.12946814258148e-94,-0.0958467801191747,0.28,0.632,3.36513930495866e-89
"Ttc39b",6.62008302176767e-94,-0.106653814798198,0.314,0.684,3.63449177978067e-89
"Gmfb",8.9679306471353e-94,-0.0370267236816509,0.329,0.641,4.92348360458375e-89
"Crls1",9.44295947323634e-94,-0.00860310426013883,0.379,0.668,5.18427918040148e-89
"Ap1b1",9.61577152015621e-94,-0.0638227123369364,0.286,0.604,5.27915472228096e-89
"Ptdss1",9.82893412985727e-94,-0.118268542244098,0.307,0.677,5.39618312663294e-89
"Mindy1",1.25306397135466e-93,-0.0904055330960917,0.33,0.688,6.8794465091342e-89
"Plin3",1.27186922396201e-93,-0.0423616954343483,0.295,0.6,6.98268922647386e-89
"Faf2",1.29760561265673e-93,-0.022929193617153,0.355,0.648,7.1239845740467e-89
"Lmbrd1",1.33497890309303e-93,-0.071638737155753,0.327,0.671,7.32916767587104e-89
"Dnttip1",1.67455256719696e-93,0.0173352787030929,0.368,0.635,9.19346104916803e-89
"Pick1",1.72191557417315e-93,0.0190020166373125,0.283,0.514,9.45348869376802e-89
"Chtop",1.75650212273475e-93,-0.046742540124555,0.315,0.631,9.64337230402608e-89
"Slc25a51",1.865273986381e-93,-0.0983186831491865,0.302,0.66,1.02405407126303e-88
"Clock",1.89091804123419e-93,-0.0565618425746284,0.354,0.685,1.03813291381798e-88
"Ensa",2.07261866386693e-93,-0.0667648696859717,0.314,0.644,1.13788837264958e-88
"Tmem115",2.13053428941693e-93,-0.0372278215853514,0.268,0.566,1.16968463023279e-88
"Rpe",2.17163390557209e-93,-0.0492490853590342,0.257,0.567,1.19224873049813e-88
"Nkiras2",2.24725043532411e-93,-0.0166301225635304,0.36,0.658,1.23376296149729e-88
"Snx1",2.81822676010158e-93,-0.0748176285169697,0.407,0.748,1.54723467356337e-88
"Clybl",3.98996297403897e-93,-0.0172438132951721,0.43,0.742,2.19052957237713e-88
"Creg1",4.19868529134898e-93,0.00435670995496118,0.466,0.758,2.30512021180351e-88
"Nbr1",4.42476032276551e-93,-0.0711091455366195,0.363,0.724,2.42923766480149e-88
"Tnpo1",5.88921969534605e-93,-0.0299064379516536,0.316,0.615,3.23324050494193e-88
"Glod4",8.33883476788985e-93,0.0276204292584603,0.471,0.739,4.57810367591921e-88
"Atp5g2",8.93095223258488e-93,0.0531030969611352,0.414,0.664,4.90318208521143e-88
"Arhgap12",1.99334669356049e-92,-0.00502164256346066,0.314,0.598,1.09436726823165e-87
"Ubn1",2.24711436468512e-92,-0.0263479601242925,0.322,0.621,1.23368825735578e-87
"Adam10",2.42912207325722e-92,-0.117153610821991,0.39,0.761,1.33361230943895e-87
"Gatad2b",3.38067424573479e-92,-0.0252034840635298,0.312,0.608,1.85602396765086e-87
"Dbnl",3.69157604848908e-92,-0.00541953319862498,0.54,0.84,2.02671216638099e-87
"Mlycd",3.94490162364243e-92,-0.0409092921108802,0.295,0.598,2.16579044039593e-87
"Arfip1",4.44584341141292e-92,-0.0749882691272056,0.322,0.655,2.44081249129981e-87
"Ppp2r2d",4.67481034564277e-92,-0.0513263510792901,0.275,0.584,2.56651762786134e-87
"Ndufb1-ps",4.68754913260099e-92,-0.369359794147988,0.905,0.996,2.57351134928927e-87
"Ube3b",4.98011845727266e-92,-0.0476791295196143,0.268,0.566,2.73413483422726e-87
"Maf1",5.24382873218443e-92,-0.043355983655712,0.39,0.721,2.87891441225657e-87
"B4galt1",5.68479104710994e-92,-0.148467261263234,0.253,0.632,3.12100713277383e-87
"Psen1",7.03479989329383e-92,-0.0915573914504249,0.463,0.821,3.86217548941724e-87
"Rab22a",7.3254180948964e-92,-0.0574929960311147,0.372,0.699,4.02172778827907e-87
"Smim12",9.43713133322605e-92,-0.00595234386560312,0.304,0.571,5.18107947325444e-87
"Fnta",9.59509472776829e-92,-0.00999706844333292,0.458,0.758,5.26780295649207e-87
"Tmem98",9.65526906628257e-92,-0.179525919127292,0.268,0.664,5.3008392700798e-87
"Prrc2a",1.08835580229559e-91,-0.0304229404884057,0.389,0.692,5.97518219018301e-87
"Arid1a",1.09904195225503e-91,-0.0762646567883975,0.326,0.661,6.03385022207532e-87
"Mkln1",1.18320199721095e-91,-0.0274301248884157,0.375,0.688,6.49589728488786e-87
"Caml",1.56372890343747e-91,-0.0174116864271441,0.287,0.558,8.58502805276203e-87
"Elavl1",2.16104952309444e-91,-0.0248985950819874,0.435,0.742,1.18643779867408e-86
"Zfp207",2.19218941798557e-91,0.0139620694801461,0.519,0.803,1.20353391236826e-86
"Creb3",2.26327365045156e-91,-0.0222259280583662,0.353,0.635,1.24255986683441e-86
"Map4k3",2.26406368794502e-91,-0.0376618140684164,0.238,0.519,1.24299360531869e-86
"March6",2.4271317745536e-91,-0.104864253812908,0.356,0.719,1.33251961554767e-86
"Atg4d",2.64602390685323e-91,-0.0298232889476259,0.416,0.735,1.45269358510149e-86
"Man1a",2.83305521704206e-91,-0.07365160832628,0.204,0.517,1.55537564470826e-86
"Abhd17b",2.92621359386279e-91,-0.0733947948040561,0.346,0.681,1.60652052516661e-86
"Vta1",3.00720073633191e-91,-0.036461112734621,0.348,0.654,1.65098327625358e-86
"Rxra",3.71987802124228e-91,-0.0832276219955721,0.244,0.568,2.04225023244223e-86
"Hacd2",3.82477686148086e-91,-0.0682694326319712,0.332,0.657,2.09984074472161e-86
"Tmub1",3.86051960417029e-91,-0.00448436103963257,0.261,0.517,2.11946386788553e-86
"Derl1",3.88351780860929e-91,-0.0812577411375122,0.517,0.862,2.13209011210459e-86
"Abhd13",4.10434016638642e-91,-0.0666160696032439,0.264,0.577,2.25332379474781e-86
"Stx5a",4.20121025289685e-91,-0.0269990902065259,0.241,0.51,2.3065064409429e-86
"Ick",4.34166621169362e-91,-0.0289787223056196,0.36,0.658,2.38361816688192e-86
"Acss1",4.59179071090166e-91,-0.0873624685672104,0.232,0.563,2.52093901819212e-86
"Ppp4c",4.92716720909573e-91,-0.117714794263246,0.398,0.768,2.70506406946564e-86
"Ppp3r1",5.36286713705713e-91,-0.0718696120716049,0.26,0.578,2.94426768691574e-86
"Mrpl54",5.55344403644063e-91,0.201215843594168,0.738,0.893,3.04889631044627e-86
"Stap2",5.66698710644402e-91,-0.0550911259937111,0.456,0.786,3.11123259130883e-86
"Kansl3",5.6870147912918e-91,-0.0195736712001495,0.224,0.487,3.12222799056711e-86
"Wipi2",6.28864365949864e-91,-0.026439534243652,0.23,0.5,3.45252825550135e-86
"Mfn2",6.33914324077511e-91,-0.126984216193781,0.275,0.64,3.48025303061794e-86
"Diablo",6.39203511249827e-91,-0.0109449916657394,0.314,0.581,3.50929119711268e-86
"Mapre2",6.46783298311657e-91,-0.0963775576180755,0.384,0.739,3.55090498606083e-86
"Pex19",6.72856219866584e-91,-0.0681874801004587,0.302,0.631,3.69404793268953e-86
"Snx9",7.1715970703962e-91,-0.0516619595871515,0.339,0.658,3.93727850761822e-86
"Tpp1",8.39058202946815e-91,-0.0452706283881208,0.27,0.574,4.60651343999831e-86
"2510039O18Rik",9.32011596648198e-91,-0.0817684296003619,0.424,0.771,5.11683686675827e-86
"Rnf114",9.33062057964419e-91,-0.0716795708660425,0.275,0.601,5.12260400443046e-86
"Mia3",1.00736760248905e-90,-0.112970964625753,0.313,0.674,5.53054887442516e-86
"Tmem63a",1.09998650080494e-90,-0.0191736159215847,0.333,0.621,6.03903588806922e-86
"Atn1",1.22935748299299e-90,-0.105496231256683,0.158,0.479,6.74929551737983e-86
"Rpp21",1.25751661940414e-90,0.161087776192885,0.576,0.741,6.90389199219066e-86
"Ascc1",1.35508732753179e-90,-0.00809133936224143,0.272,0.53,7.43956493688226e-86
"Inppl1",1.41806445622051e-90,-0.0603389648653265,0.273,0.593,7.78531567109621e-86
"Wnk1",1.43387692112731e-90,-0.0869855252433477,0.389,0.739,7.87212768468104e-86
"Tmem230",1.45152390244082e-90,-0.0150581762001464,0.266,0.537,7.96901137679035e-86
"Ube2z",1.55668225828982e-90,-0.066658037877272,0.328,0.654,8.54634126623692e-86
"Rnf14",1.83723233100056e-90,-0.0496065220303489,0.252,0.546,1.00865892204262e-85
"Commd4",1.87596159906066e-90,0.0494578782321282,0.458,0.704,1.02992167750029e-85
"Cdk13",2.25982855428036e-90,-0.0807558636615158,0.268,0.595,1.24066847458546e-85
"Setd3",2.30736727876168e-90,-0.140390127551521,0.429,0.809,1.26676770971295e-85
"Map3k2",2.3632904067968e-90,-0.0474581948443013,0.236,0.523,1.29747006623551e-85
"Stx12",2.52561629710482e-90,-0.0271673110634454,0.368,0.667,1.38658860327352e-85
"Pip4p1",2.72579075192018e-90,-0.0118576435345956,0.25,0.504,1.4964863807117e-85
"Brd4",3.06635432081464e-90,-0.0400865758126361,0.439,0.758,1.68345918567044e-85
"Ppil2",3.22043641233274e-90,0.00933432468787659,0.406,0.675,1.7680517947348e-85
"Cdc42bpb",3.36069745542136e-90,-0.03770007341467,0.278,0.567,1.84505651000088e-85
"Washc3",3.82500991983557e-90,0.0141121856779345,0.371,0.64,2.09996869608893e-85
"Kidins220",4.03889422498492e-90,-0.0535529699192288,0.307,0.634,2.21739331845897e-85
"Golph3",4.2114340673592e-90,-0.0496997719349825,0.369,0.699,2.31211941732087e-85
"Ppp1r37",4.65975022478475e-90,-0.0381043034029973,0.413,0.729,2.55824947090908e-85
"Rab35",4.73731135782412e-90,-0.0384769660084743,0.334,0.645,2.60083130855902e-85
"Abhd17a",5.19199733130734e-90,0.164898383032154,0.699,0.897,2.85045845486104e-85
"Actr10",6.99177287730493e-90,-0.0225778064166275,0.549,0.859,3.83855322736918e-85
"Jak1",7.02968611786412e-90,-0.038141187388924,0.425,0.746,3.85936797556858e-85
"Abr",7.59184589510366e-90,-0.0917684074226381,0.349,0.702,4.16799931487086e-85
"Unc50",7.81303920965938e-90,0.00980268866329748,0.499,0.788,4.2894366564951e-85
"Tlnrd1",8.54652575297181e-90,-0.0296344307275185,0.306,0.605,4.69212810363906e-85
"Ddx50",8.56708549597082e-90,-0.0037072538600792,0.361,0.647,4.70341560814294e-85
"Dctn4",9.15065425316586e-90,-0.020020630511433,0.348,0.651,5.02380069153059e-85
"Gm16286",9.42908307738743e-90,0.0660056309579182,0.434,0.682,5.17666090031647e-85
"Snrnp48",9.49848031415375e-90,0.0114529153960005,0.397,0.685,5.21476067727355e-85
"Gga1",9.68433795209048e-90,-0.0210822475766828,0.309,0.601,5.3167983790772e-85
"4932438A13Rik",9.89492425239977e-90,-0.076185568945124,0.352,0.687,5.43241236381e-85
"Slain2",1.05130045081635e-89,-0.0435006696056721,0.377,0.698,5.77174460502682e-85
"Eps15",1.07586202131453e-89,-0.0570510592491156,0.224,0.51,5.9065900832189e-85
"Vwa8",1.12848455369186e-89,-0.0852391416131534,0.439,0.795,6.1954930482237e-85
"Pdpk1",1.18434482353519e-89,-0.0623374323760432,0.298,0.617,6.50217151569054e-85
"Wdr26",1.22601922341921e-89,-0.0651600414134041,0.457,0.798,6.7309681384938e-85
"Tpgs1",1.34484126989625e-89,0.0263570725285304,0.281,0.514,7.38331305585739e-85
"Vamp3",1.45397545364089e-89,-0.0158804243853309,0.387,0.702,7.98247063803383e-85
"Thoc2",1.5136944948545e-89,-0.0668324652362583,0.447,0.774,8.31033414620071e-85
"Ywhag",1.5606727223703e-89,-0.0752432884238604,0.323,0.655,8.56824931308519e-85
"Becn1",1.62729955424803e-89,-0.0182303597131555,0.46,0.764,8.93403728277713e-85
"Eif4ebp2",1.64187590510162e-89,-0.0905201964600428,0.464,0.812,9.01406290659841e-85
"Mcfd2",1.79211038405452e-89,-0.0639367219302359,0.29,0.608,9.8388652194977e-85
"Trappc3",1.96574548077363e-89,0.00680744729451521,0.446,0.721,1.07921392639953e-84
"Rasa1",1.99521287875894e-89,-0.0431718097391554,0.282,0.581,1.09539182256745e-84
"Atxn7",2.16212838426552e-89,-0.069663347434344,0.263,0.574,1.18703010424561e-84
"Relch",2.34021955097069e-89,-0.0242116577633203,0.346,0.632,1.28480393567842e-84
"Syf2",2.37601709668703e-89,0.0718528220030068,0.463,0.691,1.30445714625215e-84
"Hyal2",2.40652594240698e-89,-0.0358645748029418,0.356,0.67,1.32120680764086e-84
"Gemin7",2.51895933260447e-89,0.0418085985610022,0.361,0.591,1.38293386319318e-84
"Pfdn2",2.52177391283062e-89,0.0579529060129421,0.488,0.728,1.38447909588314e-84
"Arih1",2.81659330317426e-89,-0.0515451931333353,0.366,0.694,1.5463378893757e-84
"Nr1h2",2.88891807465556e-89,-0.0155330847246475,0.323,0.624,1.58604491216665e-84
"1500011K16Rik",3.14329080648427e-89,0.036867115065546,0.409,0.661,1.72569808566793e-84
"Zcchc9",4.31033083620853e-89,-0.0852847732084546,0.268,0.604,2.36641473238685e-84
"Taok1",4.59317459958411e-89,-0.0651399550687151,0.403,0.739,2.52169878691767e-84
"Atg5",4.70303128608274e-89,0.00700289083402156,0.406,0.685,2.58201120637228e-84
"Spg21",4.79482505860313e-89,-0.0223956108117611,0.332,0.614,2.63240690542371e-84
"Ext2",5.14218251788401e-89,-0.00336667619419245,0.272,0.527,2.8231096241435e-84
"Cyth2",7.3348910001008e-89,-0.0313578546249226,0.368,0.66,4.02692850796534e-84
"Pacsin2",7.97342755560759e-89,-0.0639130682873658,0.315,0.64,4.37749146230412e-84
"Pik3c2a",8.21938702167133e-89,-0.0497084083712063,0.254,0.56,4.51252566876778e-84
"Relb",8.42707101122234e-89,-0.0301887310938913,0.292,0.597,4.62654625587118e-84
"Ecpas",8.92542008935969e-89,-0.0689296382595309,0.354,0.685,4.90014488325937e-84
"Lta4h",9.29385329680724e-89,-0.0868687035274672,0.486,0.832,5.10241839848014e-84
"Acp6",9.70364941005251e-89,-0.0170236085781858,0.334,0.617,5.32740056261293e-84
"Numa1",1.06554946068504e-88,-0.0652371399632113,0.411,0.748,5.84997309410693e-84
"Gak",1.08500366945103e-88,-0.08952897516338,0.458,0.818,5.95677864565311e-84
"Otub1",1.14776824673431e-88,0.0331459940852652,0.375,0.617,6.30136245139605e-84
"0610009B22Rik",1.23243634692356e-88,0.0384289043184981,0.41,0.648,6.76619878824504e-84
"Tprn",1.24779242305598e-88,-0.0821980710966982,0.409,0.764,6.85050518181961e-84
"Rragc",1.27905075459785e-88,-0.0605964367156639,0.263,0.568,7.02211654781768e-84
"Fbxo18",1.49613029111455e-88,-0.0439277908252989,0.328,0.641,8.21390491124799e-84
"Pigf",1.68298195617254e-88,-0.0337220919655798,0.354,0.654,9.23973923758288e-84
"Nup50",1.79037926415278e-88,-0.0454958911413849,0.271,0.561,9.82936119812518e-84
"Echdc1",1.80662768476291e-88,-0.0256772561515118,0.313,0.603,9.91856665211684e-84
"Cyb561",1.83657086110027e-88,-0.044881424724912,0.442,0.758,1.00829576845266e-83
"Ube2j2",1.92718650597091e-88,-0.0337383858409412,0.487,0.799,1.05804466364309e-83
"Nrd1",2.11187200451165e-88,-0.00631477106066586,0.353,0.638,1.15943884919694e-83
"Glmp",2.14437846996882e-88,-0.0187198423969579,0.545,0.853,1.17728522379758e-83
"Ryk",2.15872459256544e-88,-0.0589337046855066,0.426,0.755,1.18516138856435e-83
"Mapk1",2.1630297923837e-88,-0.0471696796319487,0.441,0.769,1.18752498631657e-83
"Yy1",2.23883229043628e-88,-0.0592707450761099,0.503,0.829,1.22914131577242e-83
"Tnrc6a",2.37459989999654e-88,-0.0488087143269355,0.298,0.607,1.3036790910971e-83
"Rtf1",2.43204693182968e-88,0.00682690473290209,0.346,0.613,1.33521808604381e-83
"Igf2bp2",2.4480820703224e-88,-0.0997546200098393,0.185,0.504,1.3440215374277e-83
"Stxbp2",2.55655690868068e-88,-0.0286797952458679,0.44,0.739,1.40357530843478e-83
"Pafah2",2.64657137707987e-88,-0.0836362029447843,0.239,0.567,1.45299415173062e-83
"Sf3a3",2.66593836345186e-88,0.00276917545862826,0.27,0.5,1.46362682091871e-83
"Mob2",2.83447343363846e-88,0.0422292047878602,0.452,0.705,1.55615425980185e-83
"Ss18l2",2.93376603675859e-88,0.0675218148466317,0.368,0.56,1.61066689184084e-83
"Mob1a",3.01689453886947e-88,-0.113911663891938,0.33,0.694,1.65630527078473e-83
"Cnot6",3.38218455706021e-88,-0.0489818217803471,0.305,0.614,1.85685314367163e-83
"Ist1",3.76770681501235e-88,-0.0894751859935958,0.364,0.715,2.06850871850993e-83
"Tpp2",3.84313343552538e-88,-0.0915398489248443,0.368,0.719,2.10991868743779e-83
"Stxbp3",4.0494592050688e-88,-0.0308868288051483,0.403,0.708,2.22319359817482e-83
"Brd3",4.67868495108543e-88,-0.0307161490542197,0.335,0.632,2.56864482499541e-83
"Pop7",4.69619956682465e-88,0.0519061884602185,0.388,0.623,2.5782605241824e-83
"Cux1",4.71905218743501e-88,0.0344050163322674,0.471,0.739,2.5908068414237e-83
"Ubl7",4.79651148226269e-88,-0.0427110886348603,0.207,0.479,2.63333276887704e-83
"Ptgr2",4.85726886302503e-88,-0.0801259078074198,0.327,0.664,2.66668917848937e-83
"Utp11",5.14693581303402e-88,0.0156186439975283,0.365,0.627,2.82571923071381e-83
"Tmem8",5.70048764879439e-88,-0.0716016946442266,0.407,0.741,3.12962472406461e-83
"Cdc42se1",5.72777660421148e-88,-0.0398610524941708,0.322,0.624,3.14460663347815e-83
"Mtfr1",6.20125723198018e-88,-0.0379857371735484,0.232,0.503,3.40455223292944e-83
"Lamtor5",6.22217603248239e-88,0.00971458028642153,0.383,0.652,3.41603686359316e-83
"Itpr3",6.22568229522602e-88,-0.0580412320690153,0.347,0.668,3.41796183690204e-83
"Pak4",6.46175130323403e-88,-0.0417682421154841,0.276,0.573,3.54756608298851e-83
"Atad1",6.94261686220539e-88,-0.0166095849520217,0.465,0.772,3.81156608351938e-83
"Cmip",7.24410202660024e-88,-0.0676565314544649,0.345,0.67,3.9770844536238e-83
"Sorl1",7.7097290558807e-88,-0.162961249010366,0.368,0.756,4.23271834896906e-83
"Pds5a",7.98737379998491e-88,-0.0401934703394721,0.384,0.692,4.38514808992972e-83
"Rasa2",8.19101692223052e-88,0.0203534376293784,0.403,0.674,4.49695020047378e-83
"Trim16",8.47743098742605e-88,-0.0483986087961359,0.337,0.668,4.65419438640678e-83
"Polr2g",9.55027064550169e-88,0.0393127353597079,0.333,0.56,5.24319408708688e-83
"Mia2",1.00036352826136e-87,0.00661872997507107,0.505,0.805,5.4920958065077e-83
"Svbp",1.06641784937167e-87,0.0187167596951428,0.406,0.667,5.8547406348354e-83
"Supt5",1.12035924334885e-87,-0.0114486367085174,0.297,0.566,6.15088428190952e-83
"Rdh14",1.14007657678648e-87,0.00410284033700825,0.38,0.652,6.25913441421546e-83
"Dlat",1.18377621764642e-87,-0.0603368606594613,0.471,0.802,6.49904981250063e-83
"Yipf3",1.24747473865769e-87,0.00349160121912029,0.479,0.765,6.84876106270459e-83
"Pld1",1.29661178386372e-87,-0.0862424177634062,0.312,0.645,7.1185283545902e-83
"Nr2f6",1.307158003654e-87,-0.00864934222079838,0.509,0.798,7.17642815586081e-83
"Max",1.43055773481035e-87,-0.0560559429082931,0.329,0.661,7.8539050198823e-83
"Sec23b",1.43121236375907e-87,-0.0371014712979277,0.28,0.577,7.85749899827365e-83
"Mtx1",1.43985779104446e-87,0.0537117607016896,0.514,0.769,7.90496325861319e-83
"Ahcyl1",1.50431679947396e-87,-0.0491414843238353,0.43,0.742,8.25884966079197e-83
"Etfdh",1.52347421106192e-87,-0.0708668359421791,0.369,0.704,8.36402576615104e-83
"Herc2",1.52891091595008e-87,-0.0598172267347402,0.269,0.58,8.39387381965754e-83
"Vrk3",1.60649884912064e-87,-0.0449758132162058,0.335,0.642,8.81983933155722e-83
"Nfatc3",1.73701500633847e-87,-0.0669531717834215,0.231,0.53,9.53638608629883e-83
"Akirin2",1.78711629507306e-87,0.00283046945782955,0.292,0.537,9.8114471715806e-83
"Nol4l",1.89193121449144e-87,-0.132449962574144,0.26,0.623,1.03868915606794e-82
"Prrc1",2.03550819802961e-87,-0.00125226755744226,0.214,0.429,1.11751435580024e-82
"Stk11",2.18422005460298e-87,-0.000607686226577697,0.357,0.651,1.19915865217758e-82
"Cnot1",2.20298327040615e-87,-0.102756112871855,0.487,0.842,1.20945984528568e-82
"Mcrs1",2.2673000268982e-87,-0.00332176816734886,0.366,0.64,1.24477038776738e-82
"Fam20b",2.27214212500197e-87,-0.117824317292781,0.359,0.725,1.24742874804733e-82
"Lsm3",2.47880309484879e-87,0.00791901901323627,0.31,0.568,1.36088768710293e-82
"Snx13",2.49253006789961e-87,-0.0180310849282549,0.35,0.642,1.36842393257756e-82
"Supt20",2.7865962694506e-87,-0.0220721375200165,0.263,0.544,1.52986921789107e-82
"Mapre1",2.89921379685113e-87,-0.0405794253024073,0.525,0.848,1.59169736660924e-82
"Yme1l1",3.04624361778581e-87,-0.0796413790748992,0.421,0.764,1.67241820860059e-82
"Arfip2",3.09712992800798e-87,-0.0104878173964891,0.278,0.554,1.70035530177566e-82
"Xpo1",3.47891643694732e-87,-0.0445690313808084,0.241,0.531,1.90995991304845e-82
