"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Sphk2",4.18762281340875e-123,-0.00197118243166855,0.319,0.535,2.29904680078954e-118
"Magi3",4.24220481099485e-123,-0.0237563133693888,0.292,0.525,2.32901286328428e-118
"Nme6",4.76816840486732e-123,0.0121679560161784,0.303,0.507,2.61777213595621e-118
"Rad23a",4.80713584860047e-123,-0.040017606485973,0.537,0.784,2.63916565224015e-118
"Rfk",4.83380866719166e-123,-0.0384626506123853,0.589,0.832,2.6538092963749e-118
"Ddrgk1",4.89335286081127e-123,0.075623609426817,0.777,0.935,2.68649965411399e-118
"Alad",5.29933629433332e-123,0.0788470576999724,0.643,0.816,2.90938861895193e-118
"Ptdss2",5.32824147941685e-123,-0.0280784151990437,0.268,0.491,2.92525785461464e-118
"Cdk2ap1",5.35405684963852e-123,-0.085466949054807,0.648,0.896,2.93943075102004e-118
"Zfp637",5.35547850325726e-123,0.000281130359974402,0.307,0.518,2.94021125307327e-118
"Tsfm",5.55189275778861e-123,-0.00589980336416063,0.619,0.837,3.04804464295353e-118
"AC154232.2",6.21956160722633e-123,0.0424255681013967,0.344,0.527,3.41460151798333e-118
"Copg2",6.46032608206846e-123,-0.0117098949081804,0.3,0.514,3.54678362231641e-118
"Lrrc41",6.66726971818364e-123,-0.0194180661909927,0.289,0.519,3.66039774798e-118
"Fech",6.83180629289231e-123,-0.0218878607944425,0.238,0.459,3.75072997286081e-118
"Cops5",6.89725882119094e-123,0.00714189188554293,0.663,0.872,3.78666406542204e-118
"Comtd1",7.08148616359807e-123,0.0302949032634871,0.467,0.673,3.88780671867698e-118
"Bod1l",7.19987847124508e-123,-0.00991704228081913,0.596,0.829,3.95280527949826e-118
"Sgf29",7.22552764422284e-123,0.0305548819538549,0.602,0.809,3.96688693195478e-118
"Rock2",7.22577213924335e-123,-0.0315266033533775,0.551,0.8,3.96702116216599e-118
"Cdk8",8.28287421811628e-123,-0.0241880763308175,0.283,0.505,4.54738077448802e-118
"Tars",8.4186177805981e-123,-0.0121279377187278,0.501,0.733,4.62190534772616e-118
"Upf3a",8.57117021246992e-123,0.0275677909330573,0.362,0.558,4.70565815834811e-118
"1190007I07Rik",8.6192518411589e-123,-0.00993141223145377,0.335,0.555,4.73205545331465e-118
"Chd9",8.86396641511993e-123,-0.00101007604987852,0.323,0.532,4.86640620156499e-118
"Palld",9.22121711505094e-123,-0.0183454863818775,0.358,0.591,5.06254040833412e-118
"Gmfb",9.79778871004577e-123,0.000698006617498026,0.346,0.572,5.37908397970223e-118
"Cdc42bpb",9.80548704289583e-123,-0.0170815686815501,0.251,0.469,5.38331044142024e-118
"Arl5a",9.94992561803523e-123,-0.0111470850002343,0.265,0.487,5.46260866355752e-118
"Xab2",1.05022237993096e-122,-0.00903542405523314,0.263,0.471,5.76582588805897e-118
"Ctdsp1",1.21550962632575e-122,-0.0272945917472394,0.286,0.515,6.67326939949101e-118
"Nr2f2",1.35541557875273e-122,-0.00655489560019124,0.367,0.595,7.44136706891038e-118
"Tmem9b",1.37858284334355e-122,-0.00961300813005406,0.292,0.513,7.56855766824042e-118
"Dhrs4",1.41985809760081e-122,-0.00677716658755789,0.652,0.871,7.7951629416382e-118
"Polg",1.45601944720018e-122,-0.0377693693592545,0.268,0.502,7.99369236707373e-118
"Ubqln4",1.49391241512596e-122,-0.0354517359417369,0.257,0.487,8.20172855028301e-118
"Xrn2",1.52563619527951e-122,0.021897246333537,0.704,0.901,8.37589527570405e-118
"Hes6",1.55366323079402e-122,0.0199268377347132,0.492,0.72,8.52976650338225e-118
"Sh3bgrl3",1.57284068376098e-122,0.176534738804773,0.822,0.929,8.63505263791614e-118
"Nktr",1.59851931160171e-122,-0.00085730914943094,0.64,0.864,8.77603087262456e-118
"Ddx46",1.72369755455953e-122,0.0122930566796817,0.549,0.763,9.46327194428726e-118
"Snx4",1.7635924272863e-122,0.00474965302014291,0.325,0.53,9.68229878504452e-118
"Bok",1.88581734933527e-122,-0.0262341118528427,0.414,0.65,1.03533258295856e-117
"Nfic",1.94397399810524e-122,-0.0556488311927552,0.394,0.652,1.06726116469976e-117
"Pkp3",1.94468092096257e-122,-0.010717166286993,0.367,0.596,1.06764927241766e-117
"Chmp1b",2.00501616337032e-122,-0.0230229437553359,0.286,0.517,1.10077392385194e-117
"Trim32",2.16534823480185e-122,-0.0286196923448946,0.218,0.432,1.18879783438856e-117
"Cap1",2.27335945748332e-122,-0.0104941476775371,0.282,0.503,1.24809707575292e-117
"Fam83h",2.34419644856699e-122,-0.00580520242420851,0.25,0.45,1.28698729222777e-117
"Cebpb",2.51552934171312e-122,-0.0682394119885152,0.253,0.499,1.38105076389392e-117
"Rrp9",2.75487573092776e-122,-0.00747842233385826,0.297,0.509,1.51245432503665e-117
"Agps",3.39376883990523e-122,-0.0370584478034439,0.235,0.473,1.86321303079637e-117
"Rbmxl1",3.45733714308834e-122,-0.0878657666232421,0.609,0.866,1.89811266492693e-117
"Nr3c1",3.49536162140008e-122,-0.036218030097346,0.534,0.78,1.91898848376486e-117
"Nop2",3.78317725034109e-122,-0.0278548886142135,0.315,0.548,2.07700214220976e-117
"Ralb",3.82330839071836e-122,-0.00259728863139247,0.316,0.53,2.09903453958829e-117
"Mrpl17",3.89464047395036e-122,0.0576453162909474,0.664,0.848,2.13819656660348e-117
"Lrrc45",3.96589306841446e-122,-0.014516375585796,0.265,0.486,2.17731495349022e-117
"Etv6",4.09164925376383e-122,-0.0447505925180752,0.228,0.457,2.24635635680888e-117
"Rnh1",4.36696800473856e-122,0.0296035923104934,0.724,0.911,2.39750910428152e-117
"Riox1",4.43716477180952e-122,-0.0301808628927971,0.259,0.487,2.43604783137114e-117
"Clec2d",4.80229032658671e-122,-0.0743843844744245,0.388,0.652,2.63650541219937e-117
"Uba5",4.89478147914121e-122,-0.00517977430432609,0.335,0.551,2.68728397986332e-117
"Uck2",4.99350823645047e-122,-0.0384332230410232,0.305,0.546,2.74148595689367e-117
"Ahcyl2",5.57090368558524e-122,-0.04315319935499,0.519,0.769,3.05848183242315e-117
"Dhx30",5.70274521170834e-122,-0.0363795603226727,0.242,0.476,3.13086414868e-117
"Rtcb",5.90000655142582e-122,0.0059799720988758,0.751,0.944,3.23916259679829e-117
"Bcor",5.93642697220166e-122,-0.0334820775811847,0.244,0.475,3.25915777200843e-117
"Mrps35",6.1522505085101e-122,0.0894965754854659,0.732,0.892,3.37764705167713e-117
"Fcho2",6.32377182292758e-122,-0.0421704213372021,0.28,0.523,3.47181396850547e-117
"Pbx2",6.38254175467589e-122,-0.0140867512596206,0.26,0.481,3.50407924873461e-117
"Nrp2",6.73219162904983e-122,0.00422510532970211,0.448,0.673,3.69604052626465e-117
"Uimc1",7.2517824404369e-122,-0.0277121125804268,0.241,0.465,3.98130107762426e-117
"Rab11a",7.31387535036645e-122,0.0259307129477039,0.619,0.835,4.01539070610468e-117
"Scaf1",7.48836959012369e-122,-0.0396441631162341,0.228,0.454,4.1111897886738e-117
"Pkp2",7.53167579031981e-122,0.0142385322024916,0.376,0.589,4.13496532564348e-117
"Rabl6",7.57245035442933e-122,0.00124269027751878,0.552,0.781,4.15735096908525e-117
"Lima1",7.58181652625027e-122,-0.0785230411830928,0.685,0.922,4.16249309107666e-117
