"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"mt-Nd3",1.8545803654207e-20,-1.06088954264386,0.41,0.929,1.01818316641962e-15
"Gm28438",1.30436151163772e-19,1.4599125877819,0.508,0,7.16107513504226e-15
"Lsm4",5.85158126032999e-07,0.288757836634715,0.59,0.647,0.0321257662773377
"Ssr4",3.37898865661871e-06,0.363969535847061,0.82,0.847,0.185509856237024
"Nebl",3.90850184280427e-06,-0.410398076441786,0.566,0.859,0.214580659671797
"Cyc1",6.32114529516584e-06,0.425154868721701,0.795,0.812,0.3470371978499
"Clip1",7.46501756432287e-06,-0.287579634745236,0.115,0.4,0.40983692929889
"Agap1",1.20415495616873e-05,-0.41310147846314,0.443,0.753,0.661093112486193
"2610528A11Rik",1.71054349648848e-05,0.785869219136427,0.352,0.259,0.939105485007141
"Rgs13",1.71378045057625e-05,-0.307033306050235,0.82,0.988,0.940882605170869
"Uba52",1.74553195928636e-05,0.431521536567547,0.828,0.8,0.958314500967805
"Stk38",2.45065384144114e-05,-0.373893773508338,0.648,0.894,1
"Akr1c19",3.05825945550863e-05,0.476909655216953,0.27,0.141,1
"Muc2",3.68911745264701e-05,1.70356552536891,0.598,0.341,1
"Ahnak2",3.95992598789209e-05,-0.245641758251206,0.73,0.953,1
"5730596B20Rik",4.05365789404522e-05,-0.116935369002334,0.008,0.129,1
"Myo1b",4.12951767360476e-05,-0.431670632586171,0.746,0.929,1
"Nav2",4.18747435193508e-05,-0.181282399685607,0.549,0.835,1
"Mrpl12",4.23361129324067e-05,0.486857754695862,0.689,0.588,1
"Bcl2l14",4.83436468325365e-05,-0.395600910190776,0.607,0.871,1
"Sdhb",5.75778284465129e-05,0.259017695634184,0.648,0.706,1
"Dsp",6.6644139903541e-05,-0.214623971941984,0.713,0.941,1
"Plcb2",6.72132002400341e-05,-0.289605018564431,0.426,0.729,1
"Srrm2",7.11204353708374e-05,-0.290615741558016,0.787,0.976,1
"Pgm2l1",8.33084520310453e-05,-0.304490103387476,0.443,0.741,1
"Atp5o.1",8.35118024033827e-05,0.209063207887572,0.803,0.894,1
"Fabp2",8.40012971293596e-05,0.795246874578737,0.443,0.224,1
"Mgst1",9.14172967478558e-05,0.541049673427876,0.516,0.412,1
"Zfhx3",9.81827414702025e-05,-0.332563662155832,0.59,0.847,1
"Skap2",0.000100973927715951,-0.299520853165949,0.705,0.929,1
"Inpp5b",0.000114611462156994,-0.363794958978672,0.41,0.706,1
"Aldh3a2",0.000118567988742268,-0.43415085782277,0.508,0.776,1
"Sec61b",0.000121116064855029,0.359040821954215,0.811,0.753,1
"Trpm5",0.000130038090904835,-0.545249095130895,0.787,0.941,1
"Mboat2",0.000142394767729352,-0.352780419488063,0.164,0.412,1
"Agr2",0.000148094735315056,0.769445087601746,0.73,0.482,1
"Ppia",0.000169570047840699,0.170985602771592,0.926,0.988,1
"Atp5d",0.00017369944715342,0.293043976526979,0.877,0.906,1
"Soat1",0.000190762223108713,-0.377586736067752,0.164,0.424,1
"Dio1",0.000199102459450667,-0.476042618181931,0.213,0.459,1
"Prdx1",0.000218660572305887,0.342500149194092,0.877,0.859,1
"Gpx2",0.00022107378213115,0.330324942645281,0.73,0.765,1
"Krt19",0.000222201896997262,0.849041355713403,0.672,0.588,1
"Mrpl20",0.000232866238339755,0.382056639123783,0.615,0.529,1
"Itpr2",0.000240274767336162,-0.457178040484045,0.557,0.8,1
"Cox7b",0.000240737477339701,0.278647531762839,0.77,0.812,1
"Ndufa9",0.00028304932163593,0.317480338673649,0.639,0.635,1
"Uqcrfs1",0.000291145587298207,0.15990550723407,0.689,0.824,1
"Malat1",0.000294117643042094,-0.35666055437286,1,0.988,1
"Mark2",0.000305451621026336,-0.0865002014132661,0.5,0.765,1
"Nkd1",0.00031129720441504,-0.295218164638362,0.287,0.565,1
"Clec2d",0.000315753592685766,-0.326297775931445,0.615,0.847,1
"Msh3",0.000350844153658271,-0.327043066487869,0.066,0.259,1
"Rpsa",0.000353505469979815,0.237675847753523,0.959,0.988,1
"H2-D1",0.000363144631831959,-0.41717859170402,0.68,0.894,1
"Eif5a",0.000375334453495947,0.236102605816771,0.844,0.871,1
"Fryl",0.000380260626075875,-0.350802715221662,0.672,0.882,1
"Anxa4",0.000419894359286706,-0.347903057272489,0.893,0.976,1
"Cmpk1",0.000434281554366883,0.312339077370129,0.77,0.788,1
"Thap2",0.00044376955535959,-0.27228312360587,0.131,0.341,1
"Lzts2",0.000445394579528985,-0.244374383095896,0.361,0.635,1
"Dbi",0.000448278451871616,0.44063716475806,0.877,0.835,1
"Uqcrb",0.000468374808788357,0.250449681042514,0.836,0.871,1
"Gale",0.000476938635375389,0.399068957000595,0.475,0.482,1
"Rbm3",0.000482024594885176,0.317585163597637,0.82,0.812,1
"Lima1",0.000484065619495959,-0.281349809372648,0.885,0.976,1
"Cacna2d2",0.000484570298255938,-0.095782693280823,0.287,0.541,1
"Magi3",0.000492389450326437,-0.0915303386817341,0.107,0.294,1
"Ccdc28b",0.000496339615865134,-0.111305460517758,0.623,0.859,1
"Dync1i2",0.000503760513181485,-0.335041972696179,0.566,0.812,1
"Pdcd6ip",0.00052953070713244,-0.176291707824674,0.516,0.765,1
"Srsf2",0.000539313130195537,0.198490479424873,0.77,0.871,1
"Sh3bgrl3",0.000550727179034941,0.331607883290291,0.59,0.647,1
"Rpl10",0.000564633631344326,0.176611943819982,0.926,0.965,1
"Phip",0.000581981013071479,-0.224503603511156,0.492,0.753,1
"Samd14",0.000587629177463097,-0.127831685741359,0.262,0.518,1
"Gmds",0.000594028351735233,0.436972895409471,0.582,0.541,1
"Cldn14",0.000601270027328671,-0.185594165221785,0.18,0.412,1
"Tomm5",0.000607180813585694,0.428173081647267,0.566,0.482,1
"Rps16",0.00064586965443105,0.202873271534949,0.967,0.988,1
"Alkbh2",0.000693718245898198,0.180899836042933,0.148,0.012,1
"Ly6g6e",0.000705635885734075,0.00939831375871703,0.057,0.212,1
"Txn1",0.000709020362146268,0.171532232946938,0.762,0.871,1
"Spcs2",0.000711270784851446,0.211771029561301,0.672,0.729,1
"Ehf",0.000723677172846577,-0.289334927533387,0.861,0.976,1
"Rps27a",0.000784018778927699,0.232764749003384,0.967,0.953,1
"Sox9",0.000816158749985242,-0.313702066569682,0.803,0.941,1
"Cox5b",0.00093145170863338,0.287489621191739,0.918,0.894,1
"Tmsb4x",0.000947434756502813,0.550955747891731,0.746,0.765,1
"Atp5g3",0.000949146287255867,0.31674843858327,0.852,0.871,1
"Hspe1",0.000982319513885504,0.262505192184916,0.762,0.788,1
"Chdh",0.00099009791569707,-0.34848064924857,0.475,0.706,1
"St6galnac2",0.00100219865907786,-0.319552042482659,0.631,0.847,1
"Jup",0.00101953871155883,-0.331928305382915,0.393,0.647,1
"E130308A19Rik",0.00105991889000379,-0.180574840835491,0.098,0.294,1
"Higd1a",0.00106174436710506,0.304721233728613,0.549,0.635,1
"Lasp1",0.00107581637458695,-0.137051090447471,0.393,0.647,1
"Ndufs7",0.00108773184215497,0.25551135354949,0.73,0.765,1
"S100a6",0.0011134693699806,0.570688029217118,0.557,0.353,1
"Acp1",0.00114031992967974,0.411182033956898,0.59,0.424,1
"Mcee",0.00117376033594049,-0.130488517266526,0.385,0.6,1
"Mrps24",0.00118660572744974,0.168606724993322,0.631,0.765,1
"Pum2",0.00118949150114008,-0.19811456385858,0.451,0.706,1
"Hoxa5",0.00120379772055527,-0.22244494562214,0.115,0.318,1
"Rpl12",0.0012314981844491,0.133905420180489,0.91,0.976,1
"Car2",0.00127941104365166,0.687954403147276,0.516,0.424,1
"Slco3a1",0.00132008138210347,-0.25735719147694,0.262,0.506,1
"Uimc1",0.00132821353461661,-0.328961943283117,0.123,0.306,1
"Oit1",0.00134049424302383,0.621446686796299,0.68,0.482,1
"Rasa1",0.00134663059762217,-0.0855945608067158,0.279,0.506,1
"Gm42418",0.00137468652078953,0.122313447365667,0.467,0.718,1
"Arl3",0.00137906876515989,-0.309854839848691,0.189,0.412,1
"Fth1",0.00138367715734132,0.269142912913412,0.934,0.976,1
"Cpeb4",0.00138778683361812,-0.16245281095368,0.369,0.624,1
"Pygl",0.00140130573558317,-0.336658433968926,0.623,0.835,1
"Smug1",0.00142340256827564,-0.196894649503905,0.049,0.212,1
"Gm16536",0.00143907721274733,-0.141281270213037,0.025,0.153,1
"Trir",0.00146860725906094,0.211692651590472,0.656,0.729,1
"Uqcr10",0.001468995569002,0.245143650315893,0.869,0.859,1
"Ptbp1",0.00148765516347435,-0.188345889281565,0.418,0.671,1
"Gm4952",0.00150638356991501,-0.0834728492867155,0.025,0.141,1
"Sdhd",0.00150953777181221,0.182710860852178,0.631,0.694,1
"Ndufab1",0.00151220759053885,0.305391638412912,0.762,0.694,1
"Trappc8",0.00151735224435348,-0.162917718723229,0.098,0.294,1
"Esd",0.00154342906435592,0.369454078421897,0.77,0.682,1
"Ywhab",0.00159543268168492,0.0210420979561188,0.664,0.835,1
"Hint1",0.00164347963005859,0.251025169582081,0.852,0.882,1
"Pdzrn3",0.00164588780284532,-0.327050089398663,0.066,0.235,1
"Napa",0.0016643147264747,0.259828934878176,0.492,0.541,1
"2310035C23Rik",0.00176778678398266,-0.228860411536034,0.033,0.176,1
"Casz1",0.00184013539954553,-0.170026964303215,0.41,0.659,1
"Ppa1",0.00188013482029363,0.448582495308211,0.393,0.306,1
"Cd79b",0.00191264800306391,-0.182962666842096,0.033,0.176,1
"Cryzl1",0.00193300396492307,-0.283453756593329,0.393,0.635,1
"Adi1",0.00195796533924994,-0.302254120116112,0.066,0.212,1
"Acat1",0.00195997926245732,0.0736849084344665,0.434,0.6,1
"Krtcap2",0.00196822425794128,0.287162506452342,0.598,0.612,1
"Pdcd5",0.00196983130704922,0.0590424809770497,0.475,0.671,1
"Srebf2",0.00198802199002317,-0.361608395574537,0.377,0.576,1
"Rabgap1l",0.00200390630620034,-0.20545852284602,0.541,0.776,1
"Ssx2ip",0.00201774502545595,-0.376506637371972,0.393,0.612,1
"Atp8a1",0.00201951503810524,-0.087711750733123,0.287,0.518,1
"Anxa1",0.00204748858146003,-0.165930542968681,0.549,0.776,1
"Baz2a",0.0020508625420955,-0.332998114552265,0.443,0.671,1
"Rassf6",0.00209891113920628,-0.298596346044943,0.164,0.376,1
"Pdcd10",0.00211160350825032,-0.093788884875898,0.5,0.718,1
"Ndufs6",0.00212077546514397,0.239426232058527,0.721,0.776,1
"A130010J15Rik",0.00213331124478728,-0.189308232069012,0.057,0.212,1
"Atp5g1",0.00218814630251813,0.318238027568936,0.811,0.847,1
"Fyb",0.00220946866564174,-0.257496731542185,0.852,0.965,1
"Sh2d7",0.00222649275972638,-0.219790811143671,0.738,0.918,1
"Ndufb10",0.00222904509905674,0.211772981903846,0.762,0.824,1
"Foxo1",0.002234550335333,-0.243907701545099,0.172,0.388,1
"Rgl2",0.00223669239976597,-0.36477366285606,0.164,0.376,1
"Cdc42",0.00231113950462896,-0.309265263073611,0.697,0.894,1
"Vav1",0.00232619921824596,-0.277553468814139,0.664,0.859,1
"Bptf",0.00236277464186036,-0.322590196269613,0.508,0.729,1
"Tnks2",0.00240480839133719,-0.269977216964046,0.23,0.459,1
"Plekhg5",0.00246941651597273,-0.217212636727811,0.221,0.447,1
"Actn4",0.00252518017505998,-0.250303566470573,0.492,0.729,1
"Rere",0.00253261207087207,-0.229189652877548,0.393,0.635,1
"Eif3k",0.00256830608263356,0.228286346207144,0.811,0.812,1
"Pptc7",0.00258398211787417,-0.205420558406083,0.164,0.353,1
"Psma6",0.00261972216586209,0.261809865606048,0.77,0.812,1
"Cdhr2",0.00265609937126928,-0.314464057496544,0.418,0.659,1
"Hpgds",0.00269340753057057,-0.357180215910448,0.451,0.682,1
"Csrp2",0.0026953497453844,0.574211446196579,0.533,0.353,1
"Efcab14",0.00270164855871368,-0.254443736144956,0.23,0.447,1
"BC017643",0.00271794319211045,-0.129524702597656,0.008,0.106,1
"5930430L01Rik",0.00275178519882066,-0.126962196328297,0.025,0.153,1
"Zmat3",0.00275809164999466,-0.225380926005902,0.041,0.165,1
"Gpr21",0.00276178878470794,-0.133075361614149,0.008,0.106,1
"Ist1",0.00278958839081961,-0.130086850898578,0.262,0.494,1
"Gfi1b",0.002802466582699,0.013747413772971,0.172,0.294,1
"Cox4i1",0.00283242468676069,0.221686097364242,0.959,0.976,1
"Abhd2",0.00287965489740485,-0.0643769895892665,0.705,0.894,1
"Arfgef1",0.00289258815046613,-0.226642958141221,0.434,0.671,1
"Stard3",0.00292259093180781,-0.1052397768509,0.213,0.435,1
"Chchd10",0.0029283376191855,0.45035954210311,0.73,0.706,1
"Slc9a9",0.00295849236236222,-0.148713756289004,0.189,0.388,1
"Cep250",0.00297988790599664,-0.191747592456514,0.016,0.129,1
"Tanc2",0.00299955381083281,-0.355465639889522,0.352,0.588,1
"Man1b1",0.00301800028548964,-0.254541078505234,0.156,0.353,1
"R3hdm1",0.00302691861249568,-0.311275263075965,0.377,0.612,1
"Ndufs3",0.00306056011521041,0.117280865077092,0.566,0.671,1
"Il13ra1",0.00307074604839884,-0.310964041669361,0.82,0.882,1
"Madd",0.00307396043841377,-0.447903524678922,0.205,0.412,1
"Lsr",0.00310196141992442,-0.222681023295992,0.623,0.835,1
"Cables2",0.00315318858422481,-0.187139989398028,0.434,0.671,1
"Safb2",0.0031761953148833,-0.373641994054435,0.451,0.671,1
"Gprin3",0.00319552382815772,-0.160785305892803,0.049,0.2,1
"Cnot7",0.0032224009752295,-0.163799446410756,0.254,0.482,1
"Pkm",0.00324694927225261,0.371644358291762,0.811,0.788,1
"Cops7a",0.00330833148910245,-0.277869078712485,0.287,0.506,1
"Atp2a3",0.0033103128816693,-0.250180491847584,0.885,0.976,1
"Fam199x",0.0033283473635769,-0.183764927992608,0.107,0.259,1
"Rsrc2",0.00335338051534266,-0.266572286800261,0.525,0.753,1
"Pik3cg",0.00346516082747008,0.0333587186089024,0.451,0.647,1
"Tmem184a",0.00351423931042705,-0.254739593336632,0.107,0.282,1
"Cyth2",0.00353989878276408,-0.27211295044425,0.426,0.659,1
"Tmem167",0.0035473567213565,0.235298551341752,0.467,0.459,1
"Hsd3b3",0.00357110629079659,0.388863013054884,0.246,0.082,1
"Pggt1b",0.00362138970033386,-0.218487126467281,0.074,0.212,1
"Zhx1",0.00365543554818167,-0.256593041441713,0.164,0.259,1
"Atp5c1",0.00368474476937932,0.166736173907146,0.828,0.906,1
"Mpc1",0.00368788144063942,0.162104043361882,0.721,0.835,1
"Canx",0.00368865062925362,0.244657312128279,0.639,0.671,1
"Carmil1",0.0036955207036363,-0.338420607122959,0.23,0.435,1
"Zmynd8",0.00371726774288834,-0.171774639148221,0.5,0.729,1
"H2afz",0.00383801622380833,0.236426147474182,0.844,0.824,1
"Cox5a",0.0038715676810633,0.323083376963676,0.869,0.871,1
"Ndufa8",0.00391773534653747,0.220323501590723,0.648,0.718,1
"Aes",0.00394223941194788,0.135853076478097,0.828,0.929,1
"Slc25a3",0.00401021879672806,0.142062406070776,0.861,0.906,1
"Cldn23",0.00404010415362067,-0.0188942431437846,0.115,0.035,1
"Tspan6",0.0040425687867985,-0.305620558712985,0.705,0.859,1
"Hsd11b2",0.00405539216250804,0.0857459116096063,0.32,0.129,1
"Rnf138",0.00412113885534111,-0.154815139612939,0.18,0.388,1
"Pgk1",0.00414934454939088,0.25327655147828,0.713,0.729,1
"Psmb4",0.00415508052379211,0.136860448975372,0.779,0.859,1
"Taf10",0.00424833180995758,0.207897778816701,0.73,0.753,1
"Zfp560",0.00431837492037409,-0.297065933538788,0.074,0.224,1
"Opa3",0.00432870111620664,-0.20098564754227,0.156,0.353,1
"Ostc",0.00434526893716876,-0.0163891516048706,0.467,0.659,1
"Eppk1",0.00435862054805192,-0.361288176346773,0.672,0.859,1
"Gon4l",0.00437353618682189,-0.195573724604991,0.131,0.306,1
"Hipk3",0.00439587827732293,-0.301405145601633,0.27,0.494,1
"S100a11",0.00442854079935897,0.0551679141744783,0.68,0.835,1
"Ik",0.0044466760015226,-0.174918713671198,0.393,0.624,1
"Atad2b",0.00446119676865559,-0.42623419910662,0.18,0.376,1
"Cox8a",0.00452583209756879,0.176761309069766,0.943,0.941,1
"Myo15b",0.00455360427644809,-0.309353391948247,0.713,0.882,1
"Ebp",0.00464233926463876,0.109936810683321,0.492,0.541,1
"Nsfl1c",0.00466702517945757,-0.359484088511031,0.541,0.741,1
"Snrnp70",0.00468157682100356,-0.143869706427881,0.73,0.906,1
"Pten",0.00468544992569129,-0.140777983771261,0.525,0.741,1
"Rbbp4",0.00470416693751599,-0.183689414696554,0.467,0.694,1
"Slc25a20",0.00472496344124889,-0.265177739100606,0.303,0.529,1
"Ilf3",0.00480535733109011,-0.199692388305086,0.156,0.353,1
"Eef1b2",0.00485747155025666,0.123287551836837,0.918,0.965,1
"Ifitm2",0.00488597628025599,0.284214185754782,0.787,0.776,1
"Cdk13",0.00496986404473528,-0.284079466644954,0.18,0.353,1
"6430548M08Rik",0.00501716908757239,-0.00217975833818117,0.107,0.024,1
"Nipal1",0.00503770639246442,0.106736116385939,0.148,0.024,1
"Metap2",0.00505874640884751,-0.137801740453302,0.549,0.765,1
"Nhp2",0.00506079949063249,0.295698583593689,0.516,0.541,1
"Slc20a1",0.00506463333438343,0.19539336402137,0.148,0.024,1
"Clmn",0.00508382695859783,-0.187755603218557,0.77,0.929,1
"Zbtb20",0.00511398244968464,-0.40685220777262,0.631,0.8,1
"Tmem14c",0.00512627696612708,0.144071317117762,0.713,0.788,1
"Usp15",0.00519045375805877,-0.303366395012366,0.361,0.506,1
"Fxyd3",0.00527124107720698,-0.0261478208979677,0.5,0.706,1
"Akr7a5",0.00529870840930881,0.385167599714791,0.607,0.471,1
"Adk",0.0053218964799166,0.181262360969094,0.336,0.341,1
"Gtpbp2",0.00540665045627531,-0.385782243230334,0.238,0.424,1
"Kcnk1",0.00542208179603626,0.0347212456338908,0.59,0.776,1
"Atp5f1",0.00543071975696488,0.125154492204765,0.828,0.918,1
"Idnk",0.00545841011497044,-0.0967085363032537,0.238,0.435,1
"Gm42608",0.00547361058473549,-0.00735493472972898,0.082,0.212,1
"Ankrd12",0.00554433075630836,-0.295972755680789,0.443,0.659,1
"Hsd17b11",0.00555602718914729,-0.240855589397944,0.484,0.706,1
"Zmiz1",0.00563150649923721,-0.142036502122473,0.484,0.706,1
"Prkaca",0.00574848668236226,-0.274333229318669,0.123,0.294,1
"Cox20",0.0057513774761587,0.0150834625108742,0.508,0.659,1
"Kcnq1ot1",0.00578104323485916,-0.107648340588833,0.082,0.235,1
"Ppig",0.00588588947678167,-0.2102618310643,0.459,0.682,1
"Pde2a",0.00594311363594489,-0.309033607400271,0.057,0.188,1
"Nectin1",0.00598420434651681,-0.0561730108873434,0.164,0.329,1
"Camk2n1",0.00602865155690432,-0.329444532167526,0.443,0.647,1
"Mrps17",0.00605528507776454,0.348326504118594,0.516,0.447,1
"Akr1b3",0.00613128395981512,-0.311183263813969,0.557,0.753,1
"Polg",0.00619090848196109,0.109965125815003,0.197,0.353,1
"Abca3",0.00619579100060679,-0.307741116265739,0.344,0.494,1
"Slc25a5",0.0063298065700252,0.267638386301923,0.934,0.918,1
"Bccip",0.00635265931285975,-0.201371199978197,0.451,0.671,1
"Rap1gap",0.00644256315104685,-0.127836671618955,0.27,0.471,1
"Bzw1",0.00648474945631541,0.0374701942516897,0.631,0.765,1
"Brd4",0.0065180682200209,-0.238779321481116,0.41,0.624,1
"Son",0.00660497279335047,-0.301928552912151,0.787,0.918,1
"Cflar",0.00660634462620384,-0.189764367237091,0.189,0.388,1
"Cop1",0.00661783803884461,-0.0880738572073035,0.344,0.565,1
"Gpbp1",0.00672812861599415,-0.219077856940366,0.426,0.647,1
"B9d1",0.00673096804358237,-0.225432417551072,0.098,0.247,1
"Hivep3",0.0067378239733758,-0.00844419043887046,0.238,0.424,1
"Chchd2",0.0067416831731642,0.093867123339288,0.91,0.976,1
"Npdc1",0.00675442970743704,0.0676706453269248,0.467,0.612,1
"Wdfy1",0.00676155829700336,0.227696566816246,0.295,0.118,1
"Ltc4s",0.0067625379227955,-0.168214610877879,0.828,0.953,1
"S100a10",0.0067727545778745,0.259124581300852,0.68,0.741,1
"Svil",0.00679957963129311,-0.243378045059845,0.311,0.529,1
"Wfdc2",0.00683933945791726,0.38443790155755,0.27,0.294,1
"Chmp1a",0.00695494232109116,-0.00741158556671528,0.443,0.624,1
"Terf1",0.00699611680659811,-0.164804121987753,0.066,0.2,1
"Snx29",0.00706209818848159,-0.0941271562495591,0.016,0.118,1
"Zfp871",0.00707660444849425,-0.280263028618737,0.131,0.306,1
"Avil",0.00708047794309001,-0.287780530905374,0.836,0.929,1
"Mat2a",0.00708200347800836,-0.340422457100047,0.73,0.859,1
"Gm11808",0.0071161162971747,-0.0291289129185386,0.148,0.294,1
"Sin3b",0.00711957966869109,-0.229685759438634,0.426,0.647,1
"Usp19",0.00722419731377611,-0.018858933199645,0.246,0.435,1
"Degs2",0.00731707791246261,-0.180133883747235,0.689,0.871,1
"Mark3",0.00732810170175842,-0.238251995752819,0.287,0.494,1
"Secisbp2l",0.00736766318168447,-0.255877678249793,0.189,0.353,1
"Sike1",0.00741824252276348,-0.303772558598427,0.328,0.506,1
"Pik3r5",0.00742056238089332,-0.228193813880493,0.664,0.847,1
"Uqcrh",0.00743486486923881,0.199860146653228,0.877,0.906,1
"Psme1",0.00750341346586216,0.207214216613825,0.672,0.729,1
"Stard5",0.00751686558102141,-0.0888732147298583,0.262,0.459,1
"Lancl1",0.00756559124731646,-0.117884197702413,0.156,0.329,1
"Fcho2",0.00757329482571728,-0.217536420479266,0.303,0.518,1
"Ahi1",0.0075873488280693,-0.298322155409866,0.066,0.2,1
"Tes",0.00760820764993295,-0.111766931596677,0.443,0.635,1
"1700037C18Rik",0.00763122516238072,-0.165835365394285,0.033,0.153,1
"Armcx1",0.00769727170728943,0.0552738619584929,0.09,0.188,1
"Senp6",0.00769845073714203,-0.216836106100616,0.598,0.8,1
"Tstd1",0.00780316685200962,0.334675604762558,0.533,0.435,1
"Rgs2",0.00782656158415171,-0.301022931959987,0.533,0.718,1
"Vps13a",0.0078849449348383,-0.00715350668924986,0.393,0.576,1
"Rtcb",0.00790991921971354,0.113198713424554,0.516,0.576,1
"Klf13",0.00791736100909207,-0.126982732534325,0.32,0.529,1
"2010107E04Rik",0.00793933197998995,-0.42196173624498,0.148,0.329,1
"Fzd10",0.00800997504480927,-0.223989862909565,0.033,0.141,1
"Golph3l",0.00811604517567093,0.123089229579013,0.369,0.482,1
"Ttc3",0.00816351423178446,-0.189665712448566,0.5,0.706,1
"Msi2",0.00834667912158135,-0.14836477430422,0.615,0.812,1
"Eif3c",0.00837224861849196,0.112215201042158,0.68,0.8,1
"Gm20219",0.00838688979589329,-0.306784074232404,0.262,0.471,1
"Nudt16",0.00839238458229003,-0.165739068983032,0.156,0.341,1
"Sap18",0.00840463862696987,-0.255478001095313,0.443,0.659,1
"Hdgf",0.00843872710774141,-0.164736549902251,0.615,0.812,1
"Vps13d",0.00845324184635801,-0.316991087564785,0.18,0.329,1
"Mfsd1",0.00867164830213406,-0.191201775521442,0.123,0.259,1
"Gapdh",0.00867794046450431,0.271869509328228,0.893,0.894,1
"Marveld3",0.00873374807435895,0.100259746715342,0.369,0.459,1
"Uap1",0.00875231392888727,0.292288289569,0.328,0.224,1
"Chst4",0.00876039265448813,-0.165572757294095,0.098,0.259,1
"Kdm7a",0.00878705812361193,-0.0214178054896352,0.344,0.541,1
"Rab5if",0.00879106757380527,0.263062229568875,0.484,0.412,1
"Retreg1",0.00892785658999092,0.147108751250165,0.295,0.4,1
"Ndufv3",0.00892795722616065,0.22270048984409,0.721,0.765,1
"Acaa2",0.00895464719724248,0.352468005713214,0.484,0.376,1
"Twsg1",0.00910236633109443,-0.170762179748948,0.098,0.259,1
"Med24",0.0091040517068855,-0.0780997331913423,0.082,0.235,1
"Fbxo45",0.00912322698043036,-0.125240856827361,0.082,0.235,1
"Acyp2",0.00918075943288127,-0.200581437263432,0.074,0.212,1
"Tkt",0.00929433362298094,0.3188703328667,0.664,0.659,1
"Ndufc2",0.00936036338395814,0.248987006752982,0.787,0.776,1
"Prr13",0.00938432227622644,-0.109822377061011,0.541,0.741,1
"Slc35a1",0.00941699915426594,0.205037657769058,0.492,0.482,1
"Phactr2",0.00945299578911728,-0.0536508882364449,0.049,0.176,1
"Cbx6",0.00956703335961913,-0.146802979099714,0.098,0.259,1
"Cmip",0.00970438109845677,-0.036369005778656,0.451,0.635,1
"Smtn",0.00971335243108044,-0.210686202231615,0.197,0.388,1
"Cox6b1",0.00974513787341958,0.120529154892627,0.844,0.918,1
"Naa38",0.00980626581575406,0.11215686347662,0.418,0.459,1
"Eif4g2",0.00980668625883734,-0.250977021280583,0.746,0.894,1
"Ptgs1",0.00984032486603225,-0.341273952524344,0.492,0.659,1
"Akirin2",0.0099436715099103,-0.258834676460185,0.361,0.565,1
"Hopx",0.00999664742917819,-0.202150164084036,0.484,0.694,1
"Psmb2",0.0100435553116338,0.17782889790289,0.664,0.729,1
"Mlh3",0.0101325350718564,-0.162247928614964,0.041,0.165,1
"Irf2",0.0101812455773265,-0.178478695042379,0.434,0.647,1
"Kdm5c",0.0101967671811203,0.0442013113029639,0.131,0.259,1
"Kdm5b",0.0102971008800509,-0.123880229070861,0.451,0.659,1
"Skil",0.0103043572199853,0.286942328446347,0.23,0.094,1
"Uckl1",0.0103174125307672,-0.116080698465429,0.23,0.424,1
"Kcnq4",0.0103215971888222,0.084579783670812,0.074,0.188,1
"Nol7",0.0103302982131926,-0.0397144943090804,0.5,0.694,1
"Rps23",0.0103982525370467,0.135185685290077,0.926,0.953,1
"Sirt2",0.0104074169605025,-0.178634610021179,0.246,0.447,1
"Pea15a",0.0104140994837736,-0.354010876630496,0.525,0.718,1
"Rps2",0.0104702431177123,0.206175731591746,0.943,0.929,1
"Rps29",0.0104996467655065,-0.17081500030047,0.926,1,1
"Tomm22",0.0105365325815043,0.170393174198243,0.664,0.718,1
"Gadd45a",0.0105995674593071,-0.0952779096740258,0.369,0.565,1
"Vps35",0.0106215646034421,-0.144987613053658,0.377,0.588,1
"Rbm38",0.0106616926585049,-0.195691673483211,0.566,0.765,1
"Ccnjl",0.0106642974083383,-0.0659934772038646,0.049,0.165,1
"Calr",0.0106880893740419,0.022516215242165,0.803,0.929,1
"Mef2d",0.0107063396456323,-0.323697141429782,0.246,0.412,1
"Mrps12",0.01073394506783,0.214667114873896,0.451,0.471,1
"Gm26522",0.0108379207532581,-0.150938418798094,0.049,0.176,1
"Klf3",0.010940110054594,-0.182557153226259,0.639,0.824,1
"Tcf25",0.0109615663635956,-0.0750213794793786,0.533,0.729,1
"Vipr1",0.0109642028177116,0.186223669550381,0.213,0.082,1
"Pdcd6",0.0109692683090164,-0.0139120433470981,0.566,0.729,1
"Paip2b",0.0110081843485059,-0.126542263446838,0.033,0.141,1
"Xrcc6",0.0110306765255279,-0.203858224002177,0.131,0.294,1
"Glmp",0.0111261417623019,0.214766586143278,0.492,0.518,1
"Tk2",0.0111545856737759,-0.194158622135676,0.041,0.153,1
"Erlin1",0.0111728830051029,-0.158669163034412,0.172,0.353,1
"Nenf",0.0111950382728128,-0.0514035498868065,0.475,0.682,1
"Stox2",0.0112122672474828,-0.0122464210750775,0.525,0.718,1
"Rpl10-ps3",0.0113348697742325,-0.209084120321799,0.123,0.282,1
"9530018F02Rik",0.0113573481425006,-0.319936647794242,0.041,0.153,1
"Tcf4",0.0114363519365888,-0.0388842057966677,0.459,0.647,1
"Hmgcs2",0.0114426493556081,0.655776374133905,0.434,0.271,1
"Rbm4b",0.0114882491440168,0.132366250941645,0.287,0.4,1
