"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm28438",0,1.05946917518444,0.427,0.006,0
"mt-Nd3",0,-0.915286759603261,0.545,0.986,0
"Mrps12",3.69392090291593e-122,0.213934444144418,0.66,0.635,2.02799951490987e-117
"Pigr",1.87354180915656e-121,-0.239766592326103,0.99,0.995,1.02859318864504e-116
"A430005L14Rik",2.22142262343567e-113,0.223475030839206,0.539,0.474,1.21958323449241e-108
"Acp1",7.39521472582457e-100,0.201314529738356,0.661,0.641,4.06004683662495e-95
"Crip1",6.68931162606195e-99,-0.244065299810084,0.958,0.978,3.67249897582427e-94
"Eif3k",2.67014574359201e-89,0.176978833217996,0.901,0.93,1.46593671468945e-84
"Uba52",8.76005667028057e-83,0.240783787264692,0.951,0.944,4.80935871255074e-78
"H2-T23",2.121949072405e-73,-0.169035017374564,0.553,0.754,1.16497126024107e-68
"5033406O09Rik",6.41776701865189e-72,-0.126302536750834,0.21,0.399,3.52341827091008e-67
"Eif2s3y",2.66142066427203e-69,-0.0788819974929224,0.314,0.497,1.46114655889199e-64
"Muc13",5.07600726543156e-67,-0.213593783510164,0.969,0.986,2.78677874879458e-62
"mt-Co3",5.09343280858106e-66,-0.186451723267371,0.763,0.911,2.79634554623909e-61
"Gm47283",2.88170887212736e-65,0.2098566157555,0.369,0.294,1.58208698788664e-60
"Mapk13",1.27166555451018e-64,-0.0988227869737214,0.712,0.87,6.98157106081632e-60
"Rpl8",7.80765003792766e-64,0.13141992954056,0.993,0.994,4.28647794732266e-59
"Deptor",9.83120311663431e-64,-0.0393428737308716,0.636,0.791,5.3974288230634e-59
"Tmem50a",1.14508305784348e-63,-0.0575339982908486,0.618,0.779,6.28662049586651e-59
"Styk1",1.48232754087747e-62,-0.10266793603044,0.505,0.692,8.13812643217139e-58
"Tmem45b",2.04894820459152e-62,-0.109488732587003,0.734,0.887,1.12489305380279e-57
"Echs1",2.50595580936639e-62,0.0238368487060112,0.708,0.825,1.37579479890024e-57
"Sycn",2.53565523891337e-62,-0.303472741972115,0.981,0.99,1.39210008271583e-57
"Gm42418",2.70365415069381e-62,-0.272866745697744,0.649,0.821,1.48433316527241e-57
"Cracr2b",2.82270379154561e-62,-0.0773386484196836,0.51,0.681,1.54969260859645e-57
"Mrps34",2.96204191018528e-62,0.104580050360492,0.718,0.77,1.62619062911082e-57
"Lima1",9.51667011668606e-61,-0.130077467618382,0.692,0.854,5.22474706076182e-56
"Wdfy1",1.1836153854986e-59,0.157030631111381,0.303,0.173,6.49816682792586e-55
"Hexa",2.78510047662643e-59,-0.0208037213637237,0.679,0.815,1.52904801267268e-54
"Ide",5.0955332277744e-59,-0.129412976423252,0.346,0.534,2.79749869738042e-54
"Pcbp1",7.54190154006281e-59,-0.0894235667552703,0.781,0.915,4.14057936450988e-54
"Ppp4c",2.97034571955901e-58,-0.0307432701160807,0.533,0.686,1.63074950349509e-53
"Rnf5",4.38122314085427e-58,-0.0303972838158219,0.573,0.722,2.4053353165604e-53
"Sypl",4.43283087545668e-58,0.168233205059466,0.952,0.969,2.43366847893447e-53
"Fgfr2",1.21797670420989e-57,-0.0924862484342677,0.386,0.565,6.6868139037827e-53
"Ubc",6.21541315125056e-57,-0.051603592849947,0.822,0.938,3.41232397416807e-52
"Sel1l3",1.00039272014305e-56,-0.0544170401071972,0.686,0.835,5.49225607285736e-52
"Gadd45gip1",1.67312080123828e-56,0.0670097808776309,0.646,0.724,9.18560051087828e-52
"Unc50",1.95568112850179e-56,0.0268913301160171,0.61,0.72,1.07368849635877e-51
"Tob1",2.53606882797418e-56,-0.0931266033429876,0.598,0.764,1.39232714724611e-51
"Pum1",3.53318502325646e-56,-0.0433497528132987,0.513,0.671,1.93975390961803e-51
"Cdk16",5.27801382694861e-56,0.0136096075869829,0.401,0.513,2.89768237113306e-51
"Rab15",2.1253519994273e-55,-0.0826667888491101,0.712,0.86,1.16683950120558e-50
"Aldh1b1",2.54464644836206e-55,-0.0892863327711291,0.567,0.732,1.39703634661525e-50
"Cox4i1",3.06582995070192e-55,0.119688961449651,0.994,0.994,1.68317130123486e-50
"Hnrnpul2",3.26029965084541e-55,-0.0286172128224048,0.657,0.801,1.78993711131064e-50
"Rpl17-ps8",3.32137564837514e-55,0.0980522286449887,0.133,0.105,1.82346844471444e-50
"Dusp11",3.57017295213112e-55,-0.0637488577459662,0.518,0.684,1.96006065244951e-50
"Safb2",5.11858191414975e-55,-0.0344672892685964,0.471,0.624,2.81015265668735e-50
"Ppp2r5a",7.3276168775918e-55,-0.0592159313828105,0.438,0.6,4.02293494196667e-50
"Ube2m",9.18665390468121e-55,0.0843214942982912,0.757,0.822,5.04356486020903e-50
"Ap1s1",1.49496514611594e-54,0.0653697349791718,0.6,0.683,8.20750814869113e-50
"Gne",1.56226224460538e-54,-0.0460894252106034,0.813,0.93,8.57697594910799e-50
"Gnai3",3.05961792206649e-54,-0.0150676954664564,0.551,0.691,1.67976083539372e-49
"Naxe",4.04085151832686e-54,0.0648993127764624,0.685,0.769,2.21846789207663e-49
"Msi2",7.18785293900771e-54,-0.0485364596579938,0.579,0.733,3.94620314204462e-49
"Smco4",1.15089554631048e-53,0.00183055144122679,0.711,0.832,6.31853163879914e-49
"Atxn1",1.39938791637219e-53,-0.0331889471276132,0.377,0.525,7.68277959967498e-49
"Ube2r2",1.42697758514187e-53,-0.0531147891468507,0.587,0.742,7.83424964018739e-49
"Cnot6l",1.64860980681373e-53,-0.0671384501925695,0.477,0.641,9.05103270038804e-49
"Kpna2",1.91028705496371e-53,-0.0637376876422001,0.364,0.521,1.04876669604563e-48
"Mrpl11",2.20452362204769e-53,0.0460188263774671,0.595,0.683,1.2103055137404e-48
"Ppp2r1a",3.21554902410458e-53,0.043816695326227,0.651,0.755,1.76536856972365e-48
"Hmgcl",3.51821982486524e-53,0.0727699379661599,0.612,0.683,1.93153786604927e-48
"Nme2",4.25751876511709e-53,0.0750931825137275,0.417,0.472,2.33742037723693e-48
"Pomp",4.299999477941e-53,0.087471348569873,0.841,0.9,2.36074271338439e-48
"Wasl",1.04792612377929e-52,-0.0231238032141947,0.543,0.683,5.75321921216068e-48
"Ddx6",1.1213085545447e-52,-0.0984485362981429,0.673,0.827,6.15609609530586e-48
"Tmem205",1.44027942920812e-52,0.106730882316544,0.69,0.739,7.9072780942955e-48
"Fth1",2.02208368834733e-52,0.121591326658427,0.992,0.995,1.11014416573957e-47
"Pafah1b3",2.25671427121052e-52,0.0711864304691443,0.765,0.842,1.23895870203729e-47
"Ptpmt1",2.4096394454478e-52,0.0974568641356963,0.319,0.345,1.3229161519453e-47
"Fut8",2.94537596005296e-52,-0.0490217630809173,0.754,0.883,1.61704085582867e-47
"Dcaf11",4.90930656868912e-52,-0.00616137964176977,0.515,0.646,2.69525839927602e-47
"Psmb6",5.31240843100453e-52,0.123075135370745,0.87,0.907,2.91656535270579e-47
"Chmp2b",5.7121489436393e-52,0.00516970964271046,0.492,0.616,3.13602689154741e-47
"Myl12b",7.08122145567018e-52,-0.0333407050485514,0.741,0.864,3.88766139137749e-47
"Misp",1.12573874308026e-51,-0.0590650201313991,0.554,0.711,6.18041827338494e-47
"Crk",1.19130254026957e-51,-0.0922661786860607,0.469,0.636,6.54037007633397e-47
"Irf2bp2",1.23842173669898e-51,-0.0491533330157603,0.654,0.795,6.79905917665106e-47
"Jtb",1.26499410814045e-51,0.016839272610773,0.73,0.835,6.94494415310191e-47
"Pten",1.70630830672769e-51,-0.0637168456117945,0.585,0.74,9.36780323476568e-47
"Bad",1.83826620187092e-51,0.0417112506652882,0.685,0.781,1.00922652748915e-46
"Smim20",2.12500170081889e-51,0.0352702269866288,0.606,0.708,1.16664718376658e-46
"Fcf1",2.21215361028421e-51,0.0201644145783753,0.494,0.601,1.21449445358213e-46
"Erbin",2.5762210577047e-51,-0.0709270790541431,0.589,0.749,1.41437112289046e-46
"Ubald2",2.82449991541325e-51,0.0439329257430288,0.659,0.761,1.55067869856103e-46
"Rp9",2.96495990903778e-51,-0.00393376840205018,0.711,0.831,1.62779263966083e-46
"Malsu1",3.61306786123772e-51,0.00432056906007933,0.431,0.545,1.98361038649812e-46
"Ap2b1",4.30898907169666e-51,-0.0113813974633061,0.47,0.603,2.36567809025218e-46
"St6galnac2",4.6098166396652e-51,-0.0389340590906492,0.576,0.722,2.53083543334259e-46
"Tab2",4.67236604479258e-51,-0.0227222371452846,0.417,0.558,2.56517568225157e-46
"Aig1",4.89472333903084e-51,0.0082930130583736,0.623,0.746,2.68725206036132e-46
"Ube2k",5.78274715985916e-51,0.00312804962322699,0.646,0.766,3.17478601823428e-46
"Degs1",5.92585854070709e-51,0.126546387016439,0.204,0.116,3.2533555974336e-46
"Ppp3ca",6.86488862103316e-51,-0.0571434300631261,0.595,0.748,3.76889250183341e-46
"Rnaset2a",9.74247211680782e-51,0.0146963142095815,0.553,0.66,5.34871461684866e-46
"Casp6",1.07460318194723e-50,-0.00189470859653235,0.448,0.571,5.8996789292085e-46
"Prelid1",1.16089240345992e-50,-0.0347945781749124,0.718,0.845,6.37341538423532e-46
"Raly",1.2075786394835e-50,-0.0201464638333141,0.601,0.737,6.62972748862834e-46
"Sbno1",1.21327205166602e-50,-0.0362620639789238,0.537,0.684,6.66098489085163e-46
"Dnaja1",1.37309922481417e-50,-0.132441702253163,0.713,0.857,7.53845205415228e-46
"Ankrd17",1.42193811593366e-50,-0.0564457804487249,0.641,0.789,7.8065824502874e-46
"Pdcd10",1.69999391015847e-50,0.0409155416734893,0.632,0.726,9.33313656616102e-46
"Ywhaz",1.90202044489867e-50,-0.055112119505597,0.705,0.84,1.04422824445382e-45
"Hint2",1.93034185803945e-50,0.0473326029612958,0.639,0.731,1.05977698348224e-45
"Ddx24",1.93703363321347e-50,-0.00162221215019231,0.63,0.753,1.06345083497053e-45
"Bcl10",2.09386962112495e-50,-0.00235218379981039,0.557,0.684,1.14955536069381e-45
"Epb41l4b",2.29880766971124e-50,-0.0222454913778997,0.528,0.67,1.26206839874817e-45
"Sltm",2.42722751219147e-50,-0.0539047437588369,0.564,0.717,1.33257217646824e-45
"Zfr",2.78174848230648e-50,-0.04251026586976,0.386,0.536,1.52720773427108e-45
"Junb",3.58364706884561e-50,-0.117843822804957,0.433,0.601,1.96745807726693e-45
"Tfg",4.02190637168627e-50,0.0263683755141856,0.652,0.757,2.20806681711948e-45
"Fam96b",5.19891781103199e-50,0.0248273948135529,0.49,0.589,2.85425786743467e-45
"Mpdu1",5.609638490206e-50,0.0391106696613551,0.566,0.655,3.079747627508e-45
"Ubn2",5.76123740794525e-50,-0.0469492569866886,0.547,0.697,3.16297694933602e-45
"Agap1",6.38168539300186e-50,-0.0579263409378413,0.5,0.657,3.50360909761195e-45
"Ndufs4",6.66857154791081e-50,0.094963583792937,0.793,0.851,3.66111246551852e-45
"Hopx",6.90737564662633e-50,-0.0744736093360457,0.569,0.723,3.79221830375432e-45
"Abi1",7.92133826053215e-50,-0.0396362141607283,0.515,0.661,4.34889391841476e-45
"Brd2",8.26020059025024e-50,-0.0600964226623505,0.55,0.701,4.53493272605329e-45
"Ik",8.29523806188946e-50,-0.00916133498518368,0.518,0.644,4.55416864835793e-45
"Chmp3",8.39343996372371e-50,0.00475269723235716,0.627,0.746,4.60808247448395e-45
"Tbl1x",9.67027863682411e-50,-0.061530913450529,0.41,0.562,5.3090796744028e-45
"Hsd17b10",9.95943513842341e-50,0.0426219869701783,0.7,0.8,5.46782948534584e-45
"Med28",1.19969147768769e-49,-0.0526240107044323,0.59,0.735,6.58642618165319e-45
"Cript",1.23205879963208e-49,0.019458079221371,0.606,0.713,6.7641260158601e-45
"Hnrnpdl",1.27549191248408e-49,0.0134016435130271,0.627,0.747,7.00257814872885e-45
"Rbm3",1.55592043893008e-49,0.136346748799183,0.891,0.917,8.54215880177005e-45
"Psmc6",1.83410970513356e-49,0.0176171635764362,0.635,0.743,1.00694456921538e-44
"Dram2",2.07850461638989e-49,-0.0231438471390959,0.736,0.861,1.14111981944421e-44
"Gpbp1",2.11450326465752e-49,-0.0187119229919619,0.45,0.588,1.16088343732962e-44
"Sin3b",2.1573631522887e-49,0.0702664861482037,0.653,0.725,1.18441394423802e-44
"Adipor2",2.30771416256961e-49,-0.0517669250905028,0.6,0.749,1.26695815239234e-44
"Denr",2.49762165749998e-49,0.0185296583707881,0.64,0.746,1.37121926618407e-44
"0610012G03Rik",2.66339232223942e-49,0.0560094866305559,0.778,0.857,1.46222901883267e-44
"Afg3l2",2.8264501030628e-49,-0.0400835589876262,0.471,0.618,1.55174937108251e-44
"Ubp1",3.08054458177147e-49,-0.0127432229638793,0.327,0.447,1.69124978083836e-44
"Nenf",3.6485666867986e-49,0.0501227243031195,0.615,0.707,2.0030995967193e-44
"Selenow",4.79988870232592e-49,0.0988348376906272,0.701,0.748,2.63518689646395e-44
"Cul3",5.36256107830044e-49,-0.047283462136682,0.557,0.704,2.94409965759772e-44
"Sdf4",5.78431796189553e-49,0.0354815362571558,0.767,0.86,3.17564840426026e-44
"Sys1",6.10174423534609e-49,0.0651803913740711,0.67,0.75,3.34991860264736e-44
"Ammecr1",6.58945048637057e-49,-0.0273104929850839,0.387,0.528,3.6176742115223e-44
"Snu13",6.72423061069002e-49,0.0443303783833959,0.722,0.813,3.69166984757493e-44
"Stx5a",7.12148261261483e-49,0.00801619754673588,0.595,0.707,3.90976516915167e-44
"Wdr26",7.2072509736023e-49,-0.039424862707793,0.608,0.749,3.9568528570174e-44
"Hipk1",7.3837619481786e-49,-0.0415513684409002,0.42,0.568,4.05375914716954e-44
"2310009A05Rik",7.5101062880563e-49,0.0537005294776781,0.272,0.316,4.12312345320579e-44
"Slc35c1",8.0299857501635e-49,-0.057008501745613,0.544,0.693,4.40854247669726e-44
"Ccdc107",8.26926134197529e-49,0.0925173408441519,0.619,0.674,4.53990716935785e-44
"Myl12a",8.56235760489017e-49,0.00438432121109911,0.722,0.833,4.70081994866075e-44
"Trappc4",8.90590645940333e-49,0.0285274930859699,0.583,0.683,4.88943170527702e-44
"Pin1",9.00841361844232e-49,0.0505247107236541,0.534,0.605,4.94570916066102e-44
"Sytl2",1.05144801067015e-48,-0.0712098260596948,0.696,0.838,5.77255472338018e-44
"Dhrs7",1.108361695717e-48,0.0130016103401887,0.609,0.72,6.08501654565592e-44
"Tapbp",1.28372579968446e-48,-0.0703096349484302,0.527,0.685,7.04778301284764e-44
"Gstt2",1.34626786079276e-48,0.0638215856649653,0.603,0.679,7.39114518253835e-44
"Sike1",1.40322800106096e-48,-0.0367973192526198,0.555,0.694,7.70386204862478e-44
"Kit",1.5764355816326e-48,-0.0784673318092713,0.644,0.795,8.65478898672114e-44
"Eif2b1",1.62312609592055e-48,0.0055454476932878,0.59,0.709,8.91112457921342e-44
"Trappc6b",1.6687621966203e-48,0.0178157237104765,0.506,0.611,9.16167133566513e-44
"Ssr2",1.98492469189885e-48,0.147503003066377,0.919,0.949,1.08974350509939e-43
"Nagk",2.09612771122161e-48,0.00342295760415146,0.407,0.528,1.15079507473777e-43
"Fgfr1op2",2.19992658490482e-48,-0.0109308489143215,0.595,0.727,1.20778169437859e-43
"Mapk1",2.36020474738915e-48,-0.0432964121467975,0.509,0.656,1.29577600836412e-43
"Ube2j2",2.41981937854291e-48,-0.021179155420731,0.488,0.622,1.32850503701384e-43
"Rab5c",2.42081564411714e-48,0.0176323583398036,0.593,0.709,1.32905199677675e-43
"Emc10",2.51272085411452e-48,0.0749471092015234,0.735,0.802,1.37950887611741e-43
"Polr2c",2.59556190669136e-48,0.0260382508351445,0.518,0.613,1.42498944239263e-43
"Farsb",2.65020575538608e-48,0.00930281343687422,0.498,0.61,1.45498946176451e-43
"Samm50",2.67194328412637e-48,0.0320637487422515,0.688,0.781,1.46692358241822e-43
"Map2k2",2.76988291271676e-48,0.0664900728922718,0.785,0.857,1.52069341791063e-43
"Ppard",3.23515306032492e-48,-0.00727512375116196,0.471,0.603,1.77613138164898e-43
"Sort1",3.47867592086052e-48,-0.0801953071315454,0.604,0.757,1.90982786731163e-43
"Vti1b",3.53455284331049e-48,0.0392285163196665,0.55,0.635,1.94050485650589e-43
"Nisch",3.55990188076461e-48,-0.0275939822255986,0.73,0.856,1.95442173155858e-43
"Mgat2",3.99195084110212e-48,-0.0205875253112886,0.522,0.657,2.19162093127348e-43
"Npepps",4.10266274227478e-48,-0.0369941121570984,0.45,0.591,2.25240287213628e-43
"Cdc37",4.68279616141606e-48,0.0414730636786108,0.729,0.82,2.57090192057903e-43
"Zfp148",4.76789179897723e-48,-0.017639393554046,0.536,0.668,2.61762027655649e-43
"Slk",4.7702218310691e-48,-0.0550335173648614,0.613,0.762,2.61889948747524e-43
"Zmat2",4.81895074469668e-48,0.0469362465366677,0.515,0.591,2.64565214834593e-43
"Bcas2",4.91324678375728e-48,0.0123609581034948,0.626,0.733,2.69742161675058e-43
"Myo6",5.02982623282323e-48,-0.0230139464801439,0.649,0.781,2.76142490008228e-43
"Mia2",5.35118280745698e-48,-0.0327497174432819,0.575,0.716,2.93785287312196e-43
"Tjp3",5.80119060904653e-48,-0.0280014063553594,0.481,0.624,3.18491165627263e-43
"Camk2n1",5.81887061621983e-48,-0.115856298049956,0.754,0.885,3.19461815701085e-43
"2310039H08Rik",5.91966759940456e-48,0.087940554691427,0.689,0.747,3.2499567087491e-43
"Psmb4",6.12327348697186e-48,0.105403054612258,0.881,0.925,3.36173837708242e-43
"Smarce1",6.19230894076531e-48,-0.00878478271779232,0.464,0.587,3.39963953156956e-43
"Cyb5a",6.27346351331228e-48,0.0767641290735139,0.776,0.843,3.44419420344358e-43
"Dpy30",7.29686609180875e-48,0.0618005904699133,0.668,0.747,4.00605245306392e-43
"Abcb1a",7.40729246386103e-48,-0.0831523833904398,0.41,0.572,4.06667763558434e-43
"Gna13",7.44281829415897e-48,-0.00965167635813363,0.397,0.521,4.08618167167621e-43
"Laptm4b",8.04578118577673e-48,-0.0106350147346401,0.486,0.61,4.41721432880328e-43
"Pop5",8.58301005433108e-48,0.0774392464187054,0.649,0.717,4.71215834992831e-43
"Clns1a",1.10222696765572e-47,-0.00581039221182467,0.628,0.746,6.05133627512668e-43
"Atg3",1.36203185204846e-47,-0.0178037570006228,0.516,0.641,7.47769107093125e-43
"Atp5d",1.3904433037916e-47,0.129197123192439,0.979,0.985,7.63367278214628e-43
"Clmn",1.46654926037212e-47,-0.0892296647403275,0.606,0.761,8.05150209436898e-43
"Yeats4",1.55091367510724e-47,0.00884275645971561,0.392,0.494,8.51467116770625e-43
"Wapl",1.73020661372239e-47,-0.0142576320292997,0.593,0.726,9.49900732999731e-43
"Gnaq",1.76170593440953e-47,-0.0197147430655462,0.447,0.58,9.67194175050175e-43
"Ssbp3",1.8129484938831e-47,-0.0456868889809467,0.452,0.597,9.9532685262676e-43
"Phf5a",1.98831727532371e-47,0.0661045918372636,0.719,0.792,1.09160606732547e-42
"Qars",2.27660138092824e-47,0.00850482742055436,0.578,0.692,1.24987692414341e-42
"Akt1s1",2.36146281897759e-47,0.0122018966171844,0.452,0.552,1.29646670224688e-42
"Galk2",2.49753307535255e-47,-0.00836508296236016,0.602,0.724,1.3711706336993e-42
"Tmem128",2.75310131459728e-47,-0.0178648986650438,0.438,0.564,1.51148015272705e-42
"Alg5",2.89970476732552e-47,0.0664225975818407,0.736,0.805,1.59196691430939e-42
"Eml4",2.90496118465608e-47,-0.0541582351112375,0.54,0.693,1.59485273998803e-42
"Stim2",3.14180002672854e-47,-0.0269455218941768,0.526,0.66,1.72487963267424e-42
"Syf2",3.20203822929629e-47,0.0106344150315377,0.497,0.606,1.75795100826596e-42
"Glod4",3.36779093120484e-47,0.006175519735657,0.514,0.621,1.84895089914077e-42
"Senp6",3.42658774549811e-47,-0.043298992038596,0.591,0.733,1.88123093815592e-42
"Serinc2",3.50503015614055e-47,-0.0885056239031802,0.626,0.777,1.92429660602273e-42
"Tcf25",3.71617087665726e-47,0.03902774963518,0.742,0.832,2.0402149729936e-42
"Btbd1",3.83962554607493e-47,-0.00758836250683781,0.511,0.636,2.10799282105059e-42
"Uqcc3",3.9279593733856e-47,0.0321698031883312,0.667,0.76,2.15648897558243e-42
"Dctn2",4.2543716879907e-47,0.0345430823159483,0.675,0.769,2.33569260042377e-42
"Acadl",4.3909722279349e-47,-0.0481206461351366,0.663,0.801,2.41068766285854e-42
"Tomm40",4.9755340957395e-47,0.0650685315947612,0.592,0.66,2.73161797390194e-42
"Nhp2",5.36058204660207e-47,0.0810421934951058,0.687,0.747,2.943013149405e-42
"Pigp",5.4275267553298e-47,0.0193896494087937,0.615,0.72,2.97976646394361e-42
"Rab11b",5.53658202169297e-47,-0.0237917850631406,0.571,0.705,3.03963889572966e-42
"Chchd7",5.71588757861611e-47,0.0535693482006014,0.657,0.742,3.13807943953603e-42
"Wdr48",5.76171698659542e-47,-0.0240150143049812,0.424,0.556,3.16324024281075e-42
"Rex1bd",5.97919846923326e-47,0.0915946809054135,0.708,0.755,3.28263975159375e-42
"Bhlhe40",6.0528899642325e-47,-0.114450417495447,0.486,0.651,3.32309711926329e-42
"B3gnt3",7.86290319696738e-47,-0.0783272008861155,0.432,0.587,4.31681248416706e-42
"Ewsr1",8.6221107575615e-47,-0.0336339836556527,0.561,0.696,4.73362502700884e-42
"Slc44a1",9.09168236544782e-47,-0.0536703922660007,0.571,0.719,4.99142453545451e-42
"Rasd1",9.16682432493381e-47,-0.124978604652985,0.413,0.579,5.03267822263191e-42
"Mkln1",9.69084073948081e-47,-0.0628797701131169,0.464,0.615,5.32036847438236e-42
"Man1a",1.02742420517207e-46,-0.077003028538686,0.444,0.603,5.64066162881516e-42
"Mrpl57",1.04679747133266e-46,0.09687846476926,0.742,0.787,5.74702279736342e-42
"Rorc",1.08651146685711e-46,-0.0614047176435039,0.287,0.434,5.96505660419221e-42
"Luzp1",1.13693948890662e-46,-0.0766786468876635,0.513,0.672,6.24191148804622e-42
"Eid1",1.13875508441265e-46,-0.0327398382717778,0.542,0.68,6.25187928893386e-42
"Rps6ka1",1.17961848763917e-46,-0.00521439496391329,0.559,0.682,6.47622345898782e-42
"Acads",1.29550058625173e-46,0.10220667996491,0.771,0.822,7.11242776858063e-42
"Clpp",1.42644523641566e-46,0.0562583952558158,0.565,0.633,7.83132699244559e-42
"Sil1",1.4460725452648e-46,0.051282155136569,0.526,0.61,7.93908288075826e-42
"Camk2d",1.46126024740295e-46,-0.0818935343972473,0.572,0.727,8.02246488426695e-42
"Esyt2",1.50579352637214e-46,-0.0135297454359072,0.457,0.585,8.26695703913566e-42
"1810058I24Rik",1.67104453350526e-46,0.0591617309330633,0.563,0.633,9.17420159339723e-42
"Sdha",1.71408108012671e-46,-0.0689808341088305,0.723,0.853,9.41047653800364e-42
"Appbp2",1.75874361165541e-46,-0.0414646724029538,0.52,0.663,9.65567830234939e-42
"Nufip2",1.79582493407264e-46,-0.0426458180012499,0.407,0.55,9.85925847055218e-42
"Abhd17a",1.89647181850093e-46,0.0624798857885681,0.62,0.696,1.04118199307519e-41
"Gm16286",1.99700127434812e-46,0.0304394333286551,0.549,0.642,1.09637366962986e-41
"Mrpl17",2.13891486134283e-46,0.070846413109083,0.723,0.788,1.17428564802582e-41
"Idh3g",2.17118583800273e-46,0.0313272077352221,0.71,0.81,1.19200273692188e-41
"Psmb3",2.19664824844078e-46,0.0997805187663459,0.877,0.922,1.20598185487647e-41
"Lnpep",2.23756029342525e-46,-0.0464781485904763,0.464,0.613,1.2284429766934e-41
"Mrpl43",2.38695778295307e-46,0.0172906127771317,0.648,0.75,1.31046369241906e-41
"Irf2",2.50329275729561e-46,-0.0751786360140285,0.494,0.653,1.37433275668286e-41
"Hprt",2.64190144426964e-46,0.00911644536519418,0.655,0.766,1.45043031191848e-41
"Lamtor4",2.90767754648773e-46,0.0469197437701698,0.789,0.869,1.59634404979723e-41
"Naxd",3.02930339865789e-46,0.0558352965413145,0.671,0.749,1.66311785889717e-41
"H13",3.06133521385836e-46,0.0662575601345314,0.731,0.805,1.68070364576038e-41
"Gal3st2c",3.09854240297992e-46,-0.169993419326926,0.283,0.44,1.70113076466001e-41
"Supt4a",3.16153705404454e-46,0.0416123336996039,0.616,0.703,1.73571545804099e-41
"Nipbl",3.22542291321381e-46,-0.0858937677538454,0.629,0.778,1.77078943358352e-41
"Arhgef16",3.24086470322418e-46,-0.00723367586320489,0.425,0.547,1.77926713071711e-41
"Psmd13",3.49640952810292e-46,0.058369840220072,0.692,0.767,1.91956379502378e-41
"Mpi",3.5100806246836e-46,0.0219954399827285,0.486,0.586,1.92706936375754e-41
"Dnajc7",3.55908346700745e-46,0.00110644130492699,0.555,0.672,1.95397241422176e-41
"Srsf9",3.66299386309169e-46,0.0337317957599456,0.552,0.635,2.01102026077597e-41
"Ube2d2a",3.75298417064345e-46,0.0241365148866329,0.643,0.743,2.06042583952496e-41
"Ssu72",3.9913962475189e-46,0.0837909681120054,0.756,0.812,2.19131645385035e-41
"H2-D1",4.4597645907428e-46,-0.0592295586747527,0.859,0.955,2.44845535796371e-41
"Elavl1",4.50268300181021e-46,0.0215649798306191,0.506,0.614,2.47201799482382e-41
"Ssna1",4.59071024873479e-46,0.0466406112270912,0.577,0.664,2.52034583365789e-41
"Msrb1",4.5933600653958e-46,0.0485733745682503,0.706,0.795,2.52180060950295e-41
"Papss1",4.69796737485144e-46,-0.0270998752495553,0.69,0.813,2.57923106846719e-41
"Ginm1",4.79746606689058e-46,-0.0109500014353082,0.6,0.724,2.6338568453836e-41
"Syncrip",4.80538451296469e-46,-0.020505592614695,0.594,0.726,2.63820415146275e-41
"Ndufs8",5.03982799091146e-46,0.0615831990495881,0.828,0.895,2.7669159652903e-41
"Vil1",5.05304343145884e-46,-0.0285568169765318,0.714,0.84,2.77417137430522e-41
"Nr2f6",5.16610982089073e-46,-0.0495015166251453,0.561,0.704,2.83624595276722e-41
"Sorl1",5.60187474542911e-46,-0.0497893701064172,0.439,0.589,3.07548525398804e-41
"Fnta",5.7182774890144e-46,-0.0069918100789913,0.416,0.532,3.13939152424379e-41
"Aacs",5.72498258792343e-46,0.0682880923514899,0.466,0.529,3.14307269059584e-41
"Ctsd",5.82517082837745e-46,0.0628984853922709,0.762,0.838,3.1980770364875e-41
"Sucla2",6.27881771202998e-46,0.0168745441550547,0.535,0.643,3.44713371208158e-41
"Tspo",6.38016828986037e-46,0.051787197093329,0.811,0.89,3.50277619281624e-41
"Polr2g",6.59665558363949e-46,-0.0083741854970712,0.46,0.584,3.62162988197392e-41
"Glrx5",6.59784724625391e-46,0.0612788599765106,0.696,0.77,3.62228411666586e-41
"Glo1",6.7657154834532e-46,0.0346120651368996,0.614,0.708,3.71444545757064e-41
"Rb1cc1",7.12777669563749e-46,-0.0703525435678934,0.482,0.637,3.91322068367194e-41
"Dctn3",7.25168543645661e-46,0.0747631479408136,0.824,0.886,3.98124782146904e-41
"Sar1b",7.52697287457192e-46,0.042675508374616,0.702,0.789,4.13238337786873e-41
"Serhl",8.25667357444623e-46,0.0584883612497352,0.514,0.578,4.53299635910672e-41
"Rab18",8.83662838782879e-46,0.0379829642670811,0.661,0.751,4.85139735120189e-41
"Rbm7",9.00981398576635e-46,-0.00866838100938933,0.433,0.549,4.94647797632558e-41
"Pum2",9.05185624624333e-46,-0.0325370830982394,0.562,0.701,4.96955959775005e-41
"Gstm1",9.34822099888437e-46,0.0631082831844068,0.777,0.855,5.13226681059751e-41
"Fam173a",9.54706812634547e-46,0.085096029861473,0.726,0.787,5.24143587204493e-41
"Tmem126a",9.65001655909939e-46,0.0540427752076972,0.656,0.743,5.29795559111116e-41
"Mettl26",9.90054202803742e-46,0.0693952698377531,0.668,0.734,5.43549657881282e-41
