"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Retsat",0.0786042222416686,0.0291659354312469,0.128,0.137,1
"Ogt",0.0787571877937675,0.110064979293568,0.72,0.697,1
"Nuak2",0.0787616312365171,0.0106757180204035,0.175,0.217,1
"Slc25a32",0.0787619288425056,-0.0552902959448029,0.108,0.149,1
"Pip4p1",0.0788730903456849,0.0384334594203763,0.224,0.237,1
"Stard13",0.0788734730517154,-0.075045621200785,0.131,0.178,1
"Tmub1",0.078893989881058,0.0533442602358528,0.233,0.243,1
"Lig3",0.0789754309386967,-0.0888528345554092,0.141,0.188,1
"Dynlrb1",0.0790161390279813,0.0276940447387191,0.711,0.746,1
"Mrpl27",0.079043647186302,-0.0724332752699897,0.23,0.284,1
"Cd320",0.0790486167861648,0.0654555947560009,0.312,0.311,1
"Gm18959",0.0791065509490912,-0.0267250418038986,0.08,0.119,1
"Rab1b",0.0791961518743106,0.108248379656738,0.46,0.458,1
"Tmem50a",0.0792675275336346,-0.0982072028201706,0.518,0.583,1
"Lamtor4",0.0793081555684173,0.0457899359728561,0.588,0.607,1
"Tnfrsf11b",0.0794469388608475,-0.0548338944592014,0.079,0.117,1
"Guk1",0.0795583016504851,0.0816029332401589,0.694,0.669,1
"Abhd12",0.0795891603317612,0.0657577934029845,0.286,0.233,1
"Lats1",0.0796728602137033,0.00367959225371495,0.358,0.411,1
"Rpp14",0.0796885713797795,-0.047987344490573,0.135,0.182,1
"Atad1",0.0797319719122878,0.0223113358942312,0.396,0.432,1
"Slc30a5",0.0797789666167048,0.0479803260969479,0.261,0.274,1
"Trim46",0.0798504113741283,0.0917830194489309,0.16,0.135,1
"Lrfn4",0.0799063520544482,0.045070560765317,0.156,0.16,1
"Mgea5",0.0799268211396244,-0.0766044750134421,0.457,0.523,1
"Mast4",0.079969814065041,-0.0438161374954905,0.473,0.536,1
"Rab2b",0.0799816401559656,-0.014996306004792,0.07,0.104,1
"Golga5",0.0801193763182109,0.0211457842946386,0.168,0.2,1
"Golgb1",0.0801424821769301,-0.109768401963275,0.691,0.75,1
"Frmd8",0.0801928432960128,-0.0139246603713601,0.073,0.104,1
"Stard5",0.0801977218823825,-0.0413623667248029,0.242,0.299,1
"Phax",0.0803546840905492,-0.0133401028644529,0.331,0.378,1
"Fgl2",0.0804046643682471,-0.0434143339233477,0.372,0.432,1
"Myo1b",0.0805997694001454,-0.0588625288828516,0.423,0.487,1
"H1f0",0.0806558867002334,0.0397144205770217,0.622,0.673,1
"Abhd2",0.0808035485872775,-0.0589003436961512,0.377,0.44,1
"Eif3e",0.0808572004836351,0.0258194967693717,0.672,0.703,1
"Cbll1",0.0809489976567484,-0.0016863959826981,0.236,0.282,1
"Maf1",0.0810006269364791,0.0176495450633339,0.43,0.474,1
"Scamp1",0.0811791549127093,0.0307400175581762,0.38,0.413,1
"Mlst8",0.0812074350241156,-0.0395145799564712,0.093,0.135,1
"Ddb1",0.0813335255384103,-0.0661018707178416,0.639,0.699,1
"1500011K16Rik",0.081409016946126,0.091702488063228,0.261,0.25,1
"Rpl22l1",0.0814631623946991,0.0571111124212049,0.813,0.804,1
"Mgll",0.0815216254910719,0.0387228468651919,0.343,0.376,1
"Rgs12",0.0815877056328619,0.0528878576103598,0.093,0.106,1
"Rcl1",0.0815897584513175,0.0541531521467459,0.134,0.137,1
"Ss18l2",0.0815902348642958,0.0593518738323073,0.301,0.297,1
"Ctu2",0.0815994225210418,-0.0265955465157194,0.148,0.194,1
"Ms4a8a",0.0816027886457846,0.0168153982604689,0.691,0.744,1
"Spred1",0.0816853157022926,0.00623758006895953,0.141,0.176,1
"Krt19",0.0818608838326492,0.188472890675629,0.84,0.806,1
"Ipo9",0.0819184024690943,0.0401410263906606,0.157,0.159,1
"Smim12",0.0819221647138797,-0.0613770727583911,0.181,0.221,1
"Bola3",0.0819556016873716,0.0704313505409664,0.329,0.311,1
"Ist1",0.0819954506024533,-0.10385780959966,0.323,0.384,1
"Bmpr1a",0.0820281822225508,0.0246327011434775,0.447,0.495,1
"Ier2",0.0821470634762126,-0.0546429905737376,0.632,0.693,1
"Suz12",0.0821647923379451,-0.0447263356968308,0.335,0.397,1
"Hmgcs2",0.0821931822041646,0.0686356617605127,0.306,0.341,1
"Fbxo33",0.0823348859917641,-0.0388194976325913,0.24,0.297,1
"Fgd6",0.0824180497978119,-0.0679207869537042,0.131,0.176,1
"Brd8",0.0824219941921107,-0.0733430270387705,0.432,0.497,1
"1810022K09Rik",0.0824527677354852,-0.062696815110299,0.267,0.327,1
"Mfsd14a",0.0824679136909171,-0.0583401347666059,0.325,0.387,1
"Lmbr1l",0.0824705590944358,-0.0089023860365619,0.077,0.112,1
"Pkd1",0.0824931425163783,-0.0479402025711989,0.193,0.247,1
"Klhdc2",0.0825246785696735,0.0442701695744732,0.586,0.611,1
"Rbm47",0.0825282009908214,-0.0546927254457975,0.54,0.605,1
"Tnr",0.0827127740552108,0.0798670176981879,0.15,0.112,1
"Pappa2",0.0827882128962447,0.17431101897076,0.231,0.194,1
"D8Ertd738e",0.0830128395147335,0.0614526799714645,0.691,0.685,1
"Zfr",0.0830252879629641,0.0495971006677934,0.507,0.53,1
"Zfp592",0.0831631173579416,-0.0455324220093924,0.144,0.192,1
"Acadm",0.0832787026232093,0.0165933684042657,0.326,0.368,1
"Hdac1",0.0832949734665218,-0.0662965276585623,0.626,0.687,1
"Pdzrn3",0.083369432211668,-0.0348845056123073,0.132,0.176,1
"Ndufaf3",0.0834203697779732,0.0794993104643386,0.386,0.354,1
"Togaram1",0.0835185577323279,0.0520991939017494,0.266,0.278,1
"Nop14",0.083681916160606,0.0257728696724329,0.194,0.213,1
"Golga4",0.0836861750123975,-0.106096440628745,0.751,0.804,1
"Rreb1",0.0836951454217175,-0.00082848100157934,0.185,0.221,1
"Emd",0.0837366057355736,0.0494910395145506,0.353,0.382,1
"Fbxo42",0.0840395457244592,-0.0603782561297616,0.116,0.16,1
"Gm9844",0.0841324726740801,0.0907379981049983,0.531,0.47,1
"Eef1akmt4",0.0842992826546118,-0.0162547316348018,0.088,0.123,1
"Crtc1",0.0843810197832369,0.0466952918804159,0.139,0.149,1
"Hprt",0.0844831131334195,0.0646515448670112,0.558,0.548,1
"Efl1",0.0845384033394762,-0.062355988738925,0.116,0.16,1
"Ptges2",0.0845921703335563,0.0339810660506495,0.191,0.204,1
"Ppp4r1l-ps",0.0846098433400119,0.0833704832270216,0.194,0.194,1
"C1d",0.0846100560385573,0.0643095580551714,0.42,0.423,1
"Cdc40",0.0846357295808203,-0.0394714907266207,0.322,0.384,1
"Smarca1",0.0846375214441812,-0.106795672314964,0.166,0.217,1
"Itgb1",0.0847712260794398,0.018877760945829,0.724,0.767,1
"Bloc1s1",0.0847847453164855,0.0510865373142163,0.128,0.108,1
"Mmp15",0.0847896665551459,-0.0145520903438504,0.361,0.421,1
"Tmem199",0.0847913502304132,0.0741712439598504,0.248,0.217,1
"Pkia",0.0847994517590289,-0.0488028689396259,0.226,0.282,1
"Tbk1",0.0848976520296462,0.0601516051679964,0.181,0.192,1
"Ddx17",0.0849831311317339,0.0259266067941679,0.681,0.718,1
"Ppil1",0.0850004906242957,0.0739774186671918,0.231,0.204,1
"Cldnd1",0.0850148582231831,-0.0505700423515945,0.436,0.499,1
"Rnf215",0.0850481138893161,-0.0649950060155045,0.169,0.194,1
"Fam102b",0.0851257712211536,0.0440606704205893,0.236,0.252,1
"Dcakd",0.0852298971993549,-0.0408851439703432,0.212,0.262,1
"Slc25a13",0.0853022461379119,-0.0141465494812259,0.07,0.102,1
"Smim11",0.0853304900644259,-0.0535470459301159,0.349,0.409,1
"Emsy",0.0854567654922678,-0.0298871912433349,0.329,0.384,1
"Arhgef28",0.0855147916736127,0.00803185892426411,0.255,0.294,1
"Sympk",0.0855246117607206,-0.0625451022958532,0.329,0.391,1
"Yipf6",0.0855630030015473,0.0763849846678012,0.399,0.397,1
"Ap3m2",0.0856090782526616,-0.0422793382297601,0.074,0.112,1
"Tcof1",0.0856712130105314,0.0219292622755043,0.2,0.225,1
"Cdc42ep4",0.085678170214691,-0.0342337618574484,0.147,0.194,1
"Abhd17c",0.085684791835658,-0.0708700834655336,0.242,0.299,1
"Sat1",0.0857034732954587,-0.0812357214287981,0.353,0.366,1
"Fars2",0.0857654569212684,0.0780505657424161,0.251,0.231,1
"Slbp",0.0858285723034012,0.0540296565625511,0.43,0.429,1
"Rpia",0.0860163922905936,-0.0259607759507132,0.153,0.202,1
"Tbc1d5",0.0860179107586744,-0.0402451363370197,0.128,0.17,1
"Mt1",0.0861341807799901,0.0918927533328684,0.549,0.503,1
"Ttc14",0.0862490694834829,-0.0400520933545365,0.543,0.605,1
"Arid1a",0.0862596128008182,-0.0335969529255088,0.513,0.571,1
"Fam46a",0.0862724750829993,-0.151514657929381,0.233,0.284,1
"Serinc1",0.0862952886145709,-0.0316187512481287,0.758,0.81,1
"Dhrs7b",0.0863424505408246,0.0413918035202375,0.2,0.207,1
"Cwc25",0.08666315290925,0.0858763095970643,0.153,0.143,1
"Parn",0.0866934848516981,-0.0837395811369643,0.134,0.162,1
"Cutc",0.0867530690314663,-0.0285130387721844,0.089,0.129,1
"Pigs",0.0867612022755976,-0.0471885403007602,0.068,0.102,1
"Creb3",0.0868066366329427,0.068291157348529,0.349,0.35,1
"Foxd2",0.0868452639044619,0.00586971089744759,0.38,0.425,1
"Dusp6",0.0869621343364325,0.0541364565803711,0.153,0.17,1
"Bcat2",0.0870157112159981,-0.0165109474684186,0.126,0.17,1
"Dnajb12",0.0870272523408987,0.0516151399416318,0.16,0.172,1
"Rpl10a-ps1",0.0870294713493873,0.0458700341529542,0.12,0.117,1
"Tbl1x",0.0870371424146483,-0.0520930873525621,0.601,0.663,1
"Rnf167",0.0870888129941072,0.0189709085499574,0.35,0.386,1
"Fgfr2",0.08709612233477,-0.0855332801266414,0.199,0.247,1
"Mcm7",0.087101422548333,0.027978069614341,0.156,0.164,1
"Armc10",0.087186628737971,-0.0791852552241353,0.264,0.319,1
"Fam98c",0.0873241900807229,0.043717504062484,0.438,0.45,1
"Mcts1",0.0873848725521007,0.0263699758844183,0.297,0.325,1
"Strn4",0.0873988380900066,0.0213078733394936,0.3,0.35,1
"Syt13",0.0876542971225223,0.0938307732303316,0.635,0.644,1
"Zmiz1",0.0876958897475302,-0.00707730594752332,0.497,0.55,1
"Rnf139",0.0878109879994856,-0.0473221314736921,0.145,0.194,1
"Frg1",0.0878168320787538,-0.0674470108494929,0.316,0.376,1
"Abi2",0.0879249512117601,0.0777867109327278,0.269,0.268,1
"Rtf1",0.0879787894449498,0.0461561888005884,0.427,0.44,1
"Luc7l",0.0879904721741366,-0.098344479821172,0.346,0.401,1
"Wdr26",0.0881447850838189,0.0112194548138594,0.519,0.568,1
"Ficd",0.0882205021434452,-0.0541535950147347,0.082,0.119,1
"Celf3",0.0882459176532612,0.01043741051504,0.647,0.691,1
"Pibf1",0.0882866152558975,0.0443457177023651,0.248,0.252,1
"Pex7",0.0883253970380768,-0.0242672596720918,0.423,0.479,1
"E030022I16Rik",0.0883311675231129,-0.0561129903050413,0.091,0.129,1
"Cpeb2",0.0887509045538515,-0.0285928672740431,0.142,0.182,1
"Cmss1",0.0888241277556184,-0.0636415506283226,0.096,0.135,1
"Mrpl15",0.0888280399568431,0.0660278390299681,0.414,0.403,1
"Sp3",0.0888852295294038,-0.119859077125383,0.375,0.434,1
"Echdc1",0.0889446555525864,0.0665850193403279,0.174,0.157,1
"Yaf2",0.0889872718019331,-0.00347552035373047,0.197,0.239,1
"Rpn1",0.0890081736087717,-0.0154304445883269,0.628,0.683,1
"Pkp3",0.0891429892857687,-0.00394893823988285,0.18,0.225,1
"Nr2f2",0.0891467081583485,0.0876550901329205,0.427,0.431,1
"Ndufa2",0.0892628009307461,0.0349323266513508,0.761,0.787,1
"Trio",0.0893263535360548,0.0235324219728377,0.31,0.352,1
"Usp19",0.0893353729107803,-0.121314776434162,0.361,0.413,1
"Gid4",0.0893470756567188,0.0617226753791016,0.172,0.155,1
"Safb2",0.0893543133617684,0.0791345581119522,0.485,0.479,1
"Ldb3",0.0894933712618737,-0.00817076883148479,0.148,0.186,1
"Ubxn2b",0.0895129593026842,-0.0665914686676659,0.114,0.153,1
"Bicd1",0.0895576495106596,0.00589032953232171,0.461,0.501,1
"Foxa3",0.0895985250374975,-0.0288242707187658,0.412,0.476,1
"Fermt1",0.0897628288307261,-0.0848549280682942,0.49,0.554,1
"Fam187b",0.0898470020311352,0.054169240915803,0.111,0.108,1
"Xpo6",0.0898699685615303,0.00115838155732173,0.375,0.436,1
"Tomm70a",0.0898737293295785,0.0830382604378431,0.402,0.376,1
"Rpl7a",0.0898993235974718,0.0288774015959126,0.927,0.894,1
"Sf3b3",0.0901123569234895,0.0651448854475587,0.458,0.476,1
"Sin3b",0.0902442373689469,0.0186538606508917,0.509,0.558,1
"Exosc3",0.0903000242807125,0.0108536237796922,0.203,0.245,1
"Gm37274",0.0903345734338565,-0.00770253623944829,0.074,0.106,1
"Bmp1",0.0905607496057206,-0.0245338744739313,0.12,0.162,1
"Carnmt1",0.0907436038847284,-0.0161527892898397,0.266,0.311,1
"Ppox",0.0907444681389747,0.0310166589753757,0.135,0.159,1
"Zfp397",0.0907909024902548,-0.0945713453658135,0.279,0.337,1
"1110059G10Rik",0.0910396426072312,-0.0900921406710363,0.128,0.166,1
"Rrbp1",0.0910709171974542,-0.0905341107067632,0.764,0.806,1
"Tra2b",0.0910710487114255,-0.0164511077378375,0.711,0.75,1
"Ormdl1",0.0911123363372628,-0.0207545977085339,0.148,0.192,1
"Igsf5",0.0912737083087988,-0.10076241135446,0.172,0.215,1
"Pigp",0.0914919256374118,0.0922911203506264,0.494,0.454,1
"Naa16",0.0915805024070582,-0.0302200312836728,0.165,0.209,1
"Huwe1",0.0917109007784549,-0.0791468555323653,0.539,0.601,1
"Megf8",0.0918297008110497,-0.0824704705253262,0.138,0.155,1
"Lsm2",0.0919692127349717,0.0122295838115057,0.266,0.301,1
"Fbxw4",0.0920147061126872,0.0445850653382877,0.102,0.102,1
"Arap2",0.0920233337978151,-0.0610201292731777,0.122,0.166,1
"Ireb2",0.0920428925178857,-0.0789321164564326,0.372,0.423,1
"Asns",0.0921191086223607,0.0636361615193817,0.381,0.401,1
"Maged1",0.0921285428911138,-0.0833510268741731,0.576,0.638,1
"Adora2a",0.0921340918212015,-0.0337442506356214,0.093,0.133,1
"Tbx3",0.0922070969039385,-0.126108983748511,0.313,0.374,1
"Nol8",0.0922112133294101,-0.0430087740928036,0.129,0.174,1
"Tmem184a",0.0922433456336231,0.000818884428077649,0.377,0.427,1
"Usp42",0.0922752184506643,-0.0343724347079116,0.122,0.162,1
"Msl2",0.0925469257482848,0.00197847923333488,0.307,0.356,1
"Cep170b",0.0926528264410286,-0.0523463830038816,0.3,0.358,1
"Eif1",0.0929226468765921,0.0677066090021783,0.966,0.943,1
"Rab27b",0.0930296288109746,0.0523980627787394,0.279,0.309,1
"Egfr",0.0930323578481404,-0.0339141548514082,0.285,0.337,1
"Vps35",0.0931054111499644,0.0127818953969553,0.525,0.571,1
"Ddx47",0.0931915180900415,0.01375266151407,0.199,0.235,1
"Nomo1",0.093315134148324,0.0788758708272764,0.273,0.247,1
"Rab3a",0.0933430610053968,0.085456956720411,0.332,0.288,1
"Mrps9",0.0933677494677944,-0.0354981164549201,0.335,0.389,1
"Mrpl40",0.0935096834482757,-0.0433572017624674,0.269,0.325,1
"Eps8",0.0936434351672291,0.00700656411926093,0.509,0.566,1
"Timm13",0.0936804430396539,0.0654329063939381,0.791,0.785,1
"Lsm6",0.093884627499526,0.0574914163098361,0.604,0.618,1
"Ccnc",0.094051371710648,-0.0497665188800147,0.136,0.182,1
"Hnf1b",0.0941365214890959,-0.0527875664510423,0.108,0.151,1
"Ice1",0.0942614508375342,-0.0813588988038314,0.144,0.19,1
"Wsb2",0.0942900138257589,-0.0863220863724559,0.42,0.476,1
"Clybl",0.0942983468191494,-0.00553797592633946,0.108,0.143,1
"Tecpr1",0.0943754547782791,-0.025847281255137,0.386,0.44,1
"Anapc5",0.0943867992639118,-0.0395788068035634,0.681,0.734,1
"Ryk",0.0944385646081947,-0.0864011078352888,0.362,0.421,1
"Srsf11",0.0945164486648767,-0.0739721730503391,0.739,0.793,1
"Irgq",0.0947557920391782,0.0789288826741396,0.237,0.221,1
"Polr2e",0.0948174907709041,0.0586401081811007,0.534,0.554,1
"H2afj",0.0948227793692042,0.0266317610751126,0.751,0.783,1
"Lgals8",0.0948788298819489,0.0890955195509878,0.249,0.239,1
"Atp6v0e2",0.0949164231725043,0.0970996013652552,0.429,0.382,1
"Naa15",0.0949203787496512,-0.0967946542981438,0.368,0.421,1
"Npm3",0.0949907667580022,0.0157973648311335,0.272,0.299,1
"Fam114a2",0.0950985544485945,0.0870052240137076,0.463,0.462,1
"Hmgb2",0.0951705965806801,-0.0423659174919415,0.442,0.405,1
"Leprot",0.0951741259293172,-0.0347513557821205,0.378,0.438,1
"Srp72",0.0951852958573646,-0.012261503594589,0.521,0.571,1
"Gtpbp2",0.0952817367784931,-0.0674359454123945,0.346,0.407,1
"Hadhb",0.0953429507236239,0.0595575993663607,0.555,0.571,1
"Pnmal2",0.0954529702894136,-0.00446965124572618,0.426,0.479,1
"Amdhd2",0.0954672818991122,0.00598027948356233,0.233,0.262,1
"Chpt1",0.0954857628312238,0.0187921905319761,0.309,0.342,1
"Eid1",0.095640005917512,0.0351652575667225,0.745,0.771,1
"Ildr1",0.0956950744425245,0.033682180621661,0.464,0.495,1
"Tmem218",0.0957189276165572,0.0165768164738296,0.26,0.303,1
"Mrps25",0.0958524358186706,0.0393799083548328,0.245,0.26,1
"Pigm",0.0958799170068773,0.0085447506153617,0.101,0.135,1
"Mbd3",0.0960143245875811,0.0159344581084057,0.485,0.528,1
"Hira",0.0961445620803752,-0.0460262222306466,0.184,0.235,1
"Pef1",0.0962397152825645,0.0666380827556274,0.322,0.315,1
"Lca5",0.0963332249379784,-0.0104060528397284,0.104,0.141,1
"Med7",0.0963370539986683,-0.00446066093390232,0.181,0.227,1
"Psmd8",0.0964174027137271,0.0561716911165373,0.601,0.599,1
"Kat6a",0.0964264954250112,-0.00696944651844017,0.325,0.38,1
"Cox14",0.0964883472065927,0.0773676473086125,0.595,0.595,1
"Spcs3",0.0965017301775775,-0.0448240767018171,0.494,0.556,1
"Atg101",0.0965253869791049,-0.0405120618351932,0.282,0.341,1
"Mal2",0.0967624859913431,-0.0771089283919343,0.28,0.339,1
"Fmr1",0.096765339150102,-0.0333468945369491,0.466,0.523,1
"Riox1",0.0970092491809355,-0.0423849594584281,0.101,0.129,1
"Ethe1",0.0970824726358792,0.0583428800359057,0.331,0.352,1
"Rnf5",0.0971522181582306,-0.0653157418954968,0.386,0.446,1
"Samm50",0.0972032496465728,0.071189568380535,0.441,0.419,1
"Utp3",0.0972064554910843,-0.0155552022550014,0.353,0.407,1
"Chchd7",0.0973720408975209,0.0830522876486414,0.312,0.28,1
"Usp8",0.0973860659828784,-0.0419115721592035,0.294,0.348,1
"Cnot1",0.097521042424979,0.0145586794405587,0.494,0.542,1
"Snapc2",0.0975317144371287,0.00682736624399918,0.125,0.159,1
"Ccdc174",0.0975434476712657,-0.0929260944122022,0.286,0.344,1
"Rbm25",0.0977615724556303,-0.10820299517478,0.727,0.771,1
"Mad2l1bp",0.0978346725304941,-0.0303049832860315,0.092,0.131,1
"Nsrp1",0.0978477277639168,-0.0431203012630742,0.288,0.341,1
"Slc30a4",0.0978931072828502,-0.064240683439062,0.159,0.207,1
"Pgap2",0.0980374746051009,0.0717077806234186,0.217,0.211,1
"Tfpi",0.0980775756542431,-0.0409991590257739,0.096,0.133,1
"Dicer1",0.0983555777223458,-0.0542749344616149,0.384,0.446,1
"E2f5",0.0985639735428446,-0.0363255703925185,0.129,0.174,1
"Slc18b1",0.0985861491461463,-0.0592377383510228,0.113,0.155,1
"Zscan21",0.0987596330632916,-0.0388132309745142,0.111,0.153,1
"Lgalsl",0.0988965074009334,-0.00303393798204143,0.157,0.196,1
"Rbbp9",0.0989817819886601,0.0101714149861895,0.077,0.104,1
"Erlec1",0.0989958971391001,0.080666571004895,0.381,0.35,1
"Phf3",0.099042913339255,-0.0722666033792647,0.552,0.609,1
"Gtpbp4",0.0991264566178323,-0.0483623538770043,0.337,0.397,1
"Mrpl33",0.0991368336154395,0.0185974695170961,0.528,0.55,1
"Eif2a",0.0991695454342116,-0.0772212898286926,0.371,0.431,1
"Vwa5b2",0.0991728231391885,-0.0507690461274757,0.571,0.632,1
"Dis3",0.0991982190502339,0.0303636814584829,0.108,0.072,1
"Saraf",0.0992064796514285,-0.0327805016101538,0.623,0.683,1
"Epn2",0.0992739693521417,-0.0409625849561961,0.165,0.211,1
"Tfdp2",0.0992925412931056,-0.0716451976126885,0.165,0.207,1
"Eif3f",0.0994278841156457,0.0238899974889601,0.794,0.832,1
"Pcdhb17",0.0994458252356528,-0.0680611248584338,0.079,0.115,1
"Rbm8a",0.0994506631667308,-0.00899540273329358,0.522,0.566,1
"Pafah1b2",0.0994600233267677,-0.0682858427745313,0.418,0.477,1
"Sgsm3",0.0996151822044682,0.00932781790822146,0.393,0.423,1
"Tiparp",0.0997177320910457,-0.00252674720237822,0.166,0.209,1
"Josd1",0.0997190437181674,-0.0261150239139589,0.171,0.215,1
"Mcrip2",0.0997538001476131,0.0448420929037477,0.178,0.178,1
"Ercc6",0.099815537191126,-0.0683178479720537,0.083,0.119,1
"Xbp1",0.0998383360577819,-0.0498843437382066,0.677,0.734,1
"Ppp1r7",0.0998956192083898,0.0328105610197052,0.246,0.26,1
"Smc4",0.0999095265578761,-0.0543137565574001,0.191,0.241,1
"Slc9a2",0.0999349150699744,0.0894615295178109,0.227,0.196,1
"Srcap",0.0999707353829833,-0.0832133138000396,0.117,0.159,1
"Eef1e1",0.100047016304292,0.0318472427203006,0.261,0.288,1
"Ptp4a1",0.100064055359542,-0.0744217667017086,0.193,0.243,1
"Soat1",0.100142352723818,-0.0357136590215601,0.405,0.464,1
"Dctn4",0.100151489812441,0.0461392469945838,0.436,0.46,1
"Pcnx3",0.100192173150371,0.028149339334831,0.234,0.262,1
"Ern2",0.100199037750013,0.00950486087416266,0.096,0.117,1
"Mier3",0.100312264405249,0.0431297947508884,0.295,0.317,1
"Prelid1",0.100333502260388,-0.029729931872071,0.503,0.554,1
"Ppp4r3a",0.100425422788171,0.049108655056973,0.426,0.438,1
"Usmg5",0.100478943409828,-0.0675246204191928,0.656,0.708,1
"Clic1",0.100735104315961,-0.0022496189168324,0.798,0.843,1
"Eif2b1",0.10075784356727,-0.00145318197902478,0.322,0.364,1
"Flywch1",0.101159930161616,-0.0513212419463963,0.277,0.335,1
"Zfp251",0.101247504385883,-0.0353093428558016,0.092,0.131,1
"Sdccag3",0.101368266396955,-0.0525286389852114,0.292,0.35,1
"Ccdc88a",0.10141054723385,-0.0148160889370944,0.181,0.215,1
"Pcdh17",0.101439077998778,0.078134949266754,0.177,0.137,1
"Mettl26",0.101579593849797,0.0646746503448075,0.665,0.693,1
"Zfp444",0.101599094896222,-0.048269407063604,0.257,0.313,1
"Ppa2",0.10162671785038,0.0423898962733704,0.43,0.454,1
"Tusc2",0.101672110104097,0.0103351070588257,0.228,0.252,1
"Slc25a33",0.101679359595666,-0.00739827198995285,0.245,0.288,1
"Ift122",0.101724167118428,-0.0374175196600461,0.163,0.209,1
"Exosc7",0.101904163868983,0.0258144007244646,0.347,0.378,1
"Usp5",0.101923739967949,0.0625699649256203,0.252,0.262,1
"Rb1cc1",0.102030628411359,-0.0551880843617,0.545,0.601,1
"Morf4l2",0.102182588199022,0.00829552177973025,0.737,0.763,1
"Exoc3",0.102201586982016,-0.0420110878773272,0.322,0.382,1
"Hmgcs1",0.102271003680152,-0.0661452794624042,0.467,0.528,1
"Pml",0.102282264065596,-0.0768569746256885,0.116,0.159,1
"Ywhaq",0.102294462046128,0.0487009067358171,0.846,0.857,1
"Esam",0.102405491664304,-0.0412639931351629,0.108,0.149,1
"Snw1",0.102456088706484,0.00175505549017496,0.516,0.569,1
"Clcn3",0.102521229712713,-0.0524223812475321,0.599,0.659,1
"Hnrnpd",0.102650388842956,-0.0310983407146499,0.504,0.564,1
"Rassf4",0.102820991394774,-0.0253393076711295,0.267,0.315,1
"Zfp511",0.102874803148393,-0.0643790402589287,0.197,0.249,1
"Phb2",0.103128518823907,-0.0118327024912361,0.611,0.663,1
"Mrpl51",0.103171462846517,0.0511670427434348,0.479,0.493,1
"Mrpl57",0.103239272132499,-0.0155991429065656,0.516,0.566,1
"Ccdc68",0.103268404907637,-0.0809510590355055,0.136,0.182,1
"Ubxn6",0.103300347772874,0.0683798625931511,0.521,0.517,1
"9130401M01Rik",0.103325493239477,0.0627983774142182,0.199,0.192,1
"Unc119",0.103470511428305,-0.0353284908164528,0.177,0.225,1
"Pax6",0.103532889432748,-0.144785688288256,0.387,0.434,1
"Rnf150",0.103600539645296,0.0372350366338707,0.165,0.174,1
"Zfp395",0.103732647717685,-0.0581268059725234,0.096,0.133,1
"Pnisr",0.103861259057935,-0.0897605612564789,0.727,0.781,1
"Dstyk",0.10392341533272,-0.0532358260132774,0.126,0.17,1
"Prom1",0.103954439604069,-0.00381495509460383,0.332,0.378,1
"Ppp1r1b",0.104008904299618,-0.00586680474726364,0.239,0.276,1
"Emc10",0.10406845751577,0.0293355684331142,0.703,0.744,1
"Igsf23",0.104263612763546,-0.0429404293880181,0.086,0.121,1
"Brwd3",0.10429098166855,0.0715286625618241,0.174,0.159,1
"Rce1",0.104354943342181,0.0677079153330321,0.332,0.325,1
"B4galnt1",0.104459260960222,0.0298986402877747,0.349,0.378,1
"Slc4a8",0.104488939106662,-0.0533796723845977,0.145,0.192,1
"Anapc16",0.104619536684205,0.0279448233161885,0.374,0.399,1
"Rnf38",0.104643036814194,-0.103708918306843,0.297,0.352,1
"Polr3e",0.104710593443784,0.0552966746676865,0.128,0.106,1
"Eif3b",0.104727006699769,-0.0674612043979818,0.501,0.564,1
"Baiap2l1",0.104989917321333,-0.0652333712235297,0.224,0.278,1
"Itpr3",0.105065909347667,-0.0748742591138249,0.611,0.667,1
"Tmem97",0.105090725332438,-0.00691144819337908,0.507,0.544,1
"Prr14",0.105169684888868,-0.0495480775027353,0.206,0.254,1
"Me2",0.105434808014785,-0.0580601097922407,0.353,0.413,1
"Trmt10c",0.105455660213942,-0.045540376548019,0.169,0.217,1
"Gbf1",0.105587622309943,0.010774199733397,0.404,0.438,1
"Glrx5",0.105726524222908,0.0807133160680003,0.457,0.452,1
"Lrrfip2",0.10572977820539,-0.00739310723458408,0.355,0.397,1
"Mepce",0.105798639078939,0.037625285123609,0.285,0.315,1
"Isoc2b",0.105826053956783,0.0742420720064509,0.242,0.239,1
"Bri3",0.10586774428125,0.0461653288710773,0.631,0.654,1
"Dapk3",0.106025952331638,0.0897275871554245,0.42,0.397,1
"Ufd1",0.106032920511902,0.112817579771424,0.252,0.207,1
"Tkt",0.10633000749528,0.0108992785891685,0.559,0.605,1
"Mis12",0.106456934831451,-0.0521038135828862,0.092,0.129,1
"Rrp36",0.106475594504028,-0.0348368410465707,0.076,0.112,1
"Shisal1",0.106613636404525,0.00817507083703033,0.085,0.108,1
"Prpf3",0.106635614061707,-0.0413279414431752,0.088,0.123,1
"Btbd1",0.106723691604068,0.0920388085959407,0.506,0.466,1
"Ube3c",0.106744948994404,0.00646670785595671,0.364,0.421,1
"Bod1l",0.106781863700803,-0.148351438381254,0.503,0.562,1
"Srsf1",0.106861152004238,-0.0497267043101467,0.53,0.589,1
"Drosha",0.106893734833375,0.0738020024109029,0.212,0.184,1
