"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm28438",0,1.81578232921906,0.741,0.017,0
"Acp1",2.83881454428784e-87,0.295175084815886,0.645,0.728,1.54607517711004e-82
"Amn",9.86379141606721e-82,0.477182855027107,0.343,0.052,5.37201808101853e-77
"Arpc4",1.03764809995785e-79,0.0479124788872918,0.654,0.876,5.65123908199042e-75
"Serp1",1.07271014588521e-78,0.0784264237517796,0.533,0.765,5.84219399652001e-74
"Rnaset2a",6.58270727938494e-78,0.0111917763434637,0.587,0.831,3.58507403849863e-73
"Eif2s1",3.13672922241276e-77,0.0182665111515945,0.458,0.704,1.70832546911044e-72
"Tmem167",5.55795891364965e-77,0.110544261654697,0.551,0.757,3.02697558355187e-72
"Prkar2b",1.31243985065886e-75,-0.19966298262236,0.029,0.27,7.14780991465827e-71
"Uqcc3",2.473991186023e-75,0.124568414373058,0.548,0.732,1.34738507973185e-70
"Atp5k",4.85281862794815e-75,-0.347814881550563,0.904,0.994,2.64294208115312e-70
"Hint2",5.75772077595024e-75,0.158626787646234,0.728,0.876,3.13576988899802e-70
"Parl",6.73107538004369e-75,0.0532400063412205,0.533,0.762,3.66587827347939e-70
"Arl1",3.29141139729865e-74,0.0300486408946903,0.587,0.812,1.79256847519679e-69
"Actr10",8.5538983362785e-74,0.00379891222970719,0.527,0.798,4.658624111904e-69
"Tfg",2.89892324545097e-73,-0.0385786226965305,0.477,0.754,1.57881157793751e-68
"Polr2e",3.74582436402173e-73,0.123597819667422,0.697,0.883,2.04005086513351e-68
"Eif3b",4.02718961406867e-73,0.100777122000261,0.552,0.764,2.19328800761408e-68
"Ube2j2",4.44378458352486e-73,-0.0770333908191667,0.401,0.695,2.42017395987931e-68
"Rnaset2b",1.06187774804802e-72,0.0385982146442153,0.491,0.707,5.78319859141911e-68
"D8Ertd738e",1.15572468003493e-72,0.155496429642243,0.721,0.88,6.29430775240623e-68
"Sdcbp",1.31158439506136e-72,-0.0350703535499874,0.635,0.899,7.14315093238316e-68
"Clptm1l",1.84091259431148e-72,-0.0141929624092084,0.539,0.801,1.00259781711392e-67
"Gfer",5.42598107777154e-72,0.0645956453303977,0.597,0.814,2.95509781457594e-67
"Mrps12",5.66503306321989e-72,0.254903471781839,0.532,0.597,3.08529030689081e-67
"Mrpl24",7.51136778459955e-72,-0.0235438405067545,0.652,0.905,4.09084112284861e-67
"Emc7",8.16698992622739e-72,0.025329426830291,0.558,0.798,4.44790605362196e-67
"Os9",8.51446089942152e-72,0.0591944990702291,0.53,0.757,4.63714569504295e-67
"Hnrnpdl",1.58681414980104e-71,0.0305868647129475,0.564,0.81,8.64210722264642e-67
"Tbcb",3.75129393332923e-71,0.114503323746132,0.6,0.783,2.04302970196976e-66
"Sugt1",6.97867369048669e-71,0.0494450098617174,0.581,0.816,3.80072526531286e-66
"Strap",7.18333146455395e-71,-0.0630583032647308,0.536,0.812,3.91218598222537e-66
"Yipf4",1.61869893413946e-70,-0.0943441828152266,0.536,0.834,8.81575813511034e-66
"Sar1b",1.72556081285388e-70,0.0358060478539596,0.611,0.842,9.3977492989648e-66
"Dnajc15",2.08304792871208e-70,0.089841389775583,0.583,0.772,1.13446956293517e-65
"Psmb10",2.20051875017925e-70,0.141812804657307,0.677,0.844,1.19844652172263e-65
"Pfdn1",2.43736715866752e-70,0.138686588608797,0.578,0.745,1.3274389019535e-65
"Mapre1",2.51521427824015e-70,0.010934218392454,0.564,0.813,1.36983600021515e-65
"Emg1",2.80678524174113e-70,0.0958070530501169,0.632,0.835,1.52863137835706e-65
"Ppp5c",3.62362263200356e-70,-0.0569741006139839,0.538,0.81,1.97349735784178e-65
"Srsf7",1.01323948623984e-69,-0.016910620214598,0.515,0.789,5.51830488995942e-65
"Ctnnd1",1.13218160452809e-69,-0.059064497712669,0.55,0.824,6.16608745458086e-65
"Dbnl",1.41614507239294e-69,0.0494074128294941,0.462,0.672,7.71260929326641e-65
"Mvb12a",1.70823034697602e-69,0.112780536752671,0.684,0.86,9.3033641157008e-65
"Tomm40",1.7186010222473e-69,0.0951535636873473,0.602,0.787,9.35984488736324e-65
"Grpel1",1.74269612375848e-69,0.0606875404459428,0.674,0.877,9.49107162921342e-65
"Mcee",2.58926740736845e-69,0.0388937652184251,0.643,0.865,1.410166815401e-64
"Selenok",2.6063137633625e-69,0.0707355015979168,0.64,0.843,1.41945060180248e-64
"Kdelr2",2.90429521418713e-69,0.123627913452959,0.701,0.887,1.58173725955059e-64
"Hspa4",3.15911010790888e-69,0.0220667878404451,0.563,0.801,1.72051454696933e-64
"Xbp1",3.21911823767544e-69,-0.0407219231485405,0.566,0.831,1.7531961746028e-64
"Mrpl58",3.95337412522621e-69,0.12895482079403,0.573,0.745,2.1530866160807e-64
"Psmc2",4.08699846026818e-69,0.0235684212295654,0.506,0.737,2.22586110143125e-64
"Mrps33",4.50225226272191e-69,0.0784963609761216,0.61,0.807,2.4520166273236e-64
"Lman2",4.8718626510434e-69,-0.0121239707307723,0.674,0.91,2.65331383701125e-64
"Mrpl35",4.92412066056858e-69,0.10048565138433,0.536,0.718,2.68177459415886e-64
"Trir",6.06359384732399e-69,0.0801352497620202,0.701,0.889,3.30235448112959e-64
"F11r",7.02194746687106e-69,-0.12524553213852,0.409,0.717,3.82429302940732e-64
"Tmem171",1.08961734620432e-68,-0.0800844308805084,0.576,0.86,5.93427399089796e-64
"Etf1",1.21212431683838e-68,-0.051432284622026,0.498,0.769,6.60147145436518e-64
"Ginm1",1.63046682186513e-68,-0.0778884469653103,0.579,0.855,8.87984840524187e-64
"Nr2f6",1.75647841138472e-68,-0.0323132443894477,0.545,0.8,9.56613272408346e-64
"Ndufb1-ps",1.87507109851943e-68,-0.330383147335909,0.851,0.986,1.02120122167565e-63
"Lnpep",2.19701888239772e-68,-0.103672636648032,0.416,0.723,1.19654042373145e-63
"Gabarapl2",2.74530915500764e-68,0.0016214147804281,0.634,0.877,1.49515027200026e-63
"Psmb7",3.2235562311987e-68,0.0829463222466184,0.56,0.769,1.75561319463543e-63
"Ctbp1",4.26229644126705e-68,-0.0434195726558103,0.581,0.839,2.32133188784286e-63
"Ptcd2",4.63436141919333e-68,-0.00853519541091985,0.476,0.729,2.52396591612107e-63
"Ppp2r5a",5.10987594858913e-68,-0.0116131881509796,0.553,0.815,2.78294063912061e-63
"Psmd6",5.35117219091017e-68,0.042540249481685,0.59,0.816,2.9143553986135e-63
"Gpr108",6.55794117343805e-68,-0.0100526869130064,0.52,0.776,3.57158592187783e-63
"Gucy2c",7.20566985972543e-68,0.0296066771122635,0.575,0.807,3.92435191900366e-63
"Ube2d2a",8.76324452897537e-68,0.00242155642019692,0.583,0.822,4.77263823537057e-63
"Denr",1.62738137199083e-67,0.0557607947323763,0.488,0.693,8.86304442813648e-63
"Mrpl43",1.64476780669845e-67,0.0715662354334481,0.6,0.806,8.9577344288411e-63
"Selenot",1.93250830056469e-67,-0.0323155142345587,0.52,0.778,1.05248267065354e-62
"Rnf7",2.08193034921134e-67,0.0154822407359009,0.578,0.804,1.13386090678748e-62
"Chmp6",2.40287476531543e-67,-0.0114124960687531,0.426,0.67,1.30865365468609e-62
"Caprin1",4.09643339367496e-67,-0.0496548725974014,0.551,0.821,2.23099955486326e-62
"Naa38",5.36817592512658e-67,0.025945769298325,0.536,0.761,2.92361597234244e-62
"Tra2b",5.68727044183341e-67,-0.0381182840334879,0.596,0.858,3.09740122803131e-62
"Ablim1",5.93679302804318e-67,-0.0907659692085975,0.458,0.765,3.23329621893288e-62
"Magt1",5.97093538808128e-67,-0.0143066811071011,0.527,0.785,3.25189083105683e-62
"Uchl3",6.17416602676085e-67,0.0904809816575681,0.505,0.696,3.36257430149449e-62
"Tvp23b",6.34410732596225e-67,-0.0331403301221606,0.574,0.84,3.45512773186556e-62
"Polr2c",7.22712132917583e-67,0.0277632576349579,0.497,0.717,3.93603481829574e-62
"Nxf1",7.67761359397476e-67,0.0692102624880324,0.619,0.832,4.18138191555053e-62
"Msmo1",7.7926589395814e-67,0.460328130894459,0.59,0.546,4.24403791167482e-62
"Derl1",8.96678442748282e-67,0.00258997188227239,0.557,0.796,4.8834901348957e-62
"Sys1",9.40966422133892e-67,0.0978456823465861,0.599,0.769,5.1246913282256e-62
"Cript",9.51019573421729e-67,-0.0321151477932156,0.506,0.767,5.17944280076942e-62
"Tmem238",1.08185326531132e-66,0.247365793518352,0.782,0.865,5.8919892535385e-62
"Skp1a",1.16226990754042e-66,-0.0133418712368876,0.546,0.801,6.32995437044665e-62
"Trappc2l",1.24421972319644e-66,0.119106876304872,0.594,0.753,6.77626945647246e-62
"Tmem259",1.27450526748076e-66,0.0523845683167986,0.442,0.665,6.94121058775371e-62
"Rex1bd",1.38998001918971e-66,0.216018066043576,0.656,0.764,7.57010918051101e-62
"Mapk13",1.60956299016244e-66,-0.0378232699264728,0.602,0.856,8.76600195702268e-62
"Cops3",1.75673657990868e-66,0.0165319603175257,0.465,0.699,9.56753876149865e-62
"Acaa1a",1.84846163572446e-66,0.0540709004723343,0.693,0.889,1.00670917604826e-61
"Naxe",1.94617760425517e-66,0.0885982814051496,0.665,0.851,1.05992724682945e-61
"Naga",2.02672847629167e-66,-0.0477305421490112,0.462,0.732,1.10379686275797e-61
"Map2k3",2.10228908549059e-66,-0.0281460200417817,0.385,0.641,1.14494868173988e-61
"Wdr83os",2.17504872857201e-66,0.10124331467426,0.596,0.776,1.18457503855489e-61
"U2af1",2.29315049153332e-66,0.0718989335246252,0.509,0.708,1.24889562069888e-61
"Phf5a",2.96374302005218e-66,0.11704518703478,0.601,0.78,1.61411372358082e-61
"Limk2",3.07066615265117e-66,-0.135673726397032,0.475,0.784,1.67234620005688e-61
"Copa",3.42648471103083e-66,0.00976701671444269,0.603,0.847,1.86613210332161e-61
"Glmp",3.74483879568683e-66,0.0665104620910417,0.59,0.812,2.03951410490696e-61
"Pdhb",3.87120695646382e-66,-0.114200024163508,0.46,0.761,2.10833673262933e-61
"Dhrs4",4.83427642675153e-66,0.0591119440482035,0.581,0.806,2.63284362753742e-61
"Gm8648",5.26318366242284e-66,-0.214205970040099,0.599,0.9,2.86643508622873e-61
"Odc1",5.39395154617131e-66,0.146528407878402,0.546,0.715,2.93765389107582e-61
"Taf6l",6.78369192554359e-66,-0.00446151021437491,0.416,0.671,3.69453429648955e-61
"Hpcal1",8.07798204925922e-66,-0.0935281705328216,0.402,0.696,4.39943058366756e-61
"Acin1",8.39013961888705e-66,-0.0322233296746618,0.517,0.783,4.56943783923827e-61
"Cuta",8.46486990695726e-66,0.164928145544931,0.671,0.823,4.61013744872706e-61
"Nadk",8.7177504304593e-66,-0.054522772518128,0.482,0.75,4.74786123943674e-61
"Naa50",8.92907395430988e-66,0.0262195573234408,0.479,0.71,4.86295225699625e-61
"Crls1",1.06599954751468e-65,0.00323054540792211,0.387,0.624,5.80564673567444e-61
"Pitpna",1.06965208219984e-65,0.0791554281498338,0.645,0.845,5.82553917007679e-61
"2900097C17Rik",1.13928123453671e-65,-0.00492123138740819,0.474,0.729,6.20475345953381e-61
"Tsta3",1.15964566569982e-65,0.0375514340108225,0.659,0.877,6.31566222453434e-61
"Yif1a",1.194896096581e-65,0.12561981258748,0.624,0.786,6.50764312119943e-61
"Psmd13",1.3042466432213e-65,0.069745537983618,0.599,0.804,7.10318806831183e-61
"Setd3",1.41738037264457e-65,-0.128090251676359,0.426,0.738,7.71933698549686e-61
"Psmd1",1.49331592546858e-65,0.00548364821176295,0.434,0.658,8.13289719328701e-61
"Pex2",1.60649269192633e-65,-0.0490694310022969,0.41,0.672,8.74928049876918e-61
"Timm10b",1.61383639736874e-65,0.10689510893802,0.529,0.682,8.78927578734965e-61
"Dpy30",1.94534501193817e-65,0.101619937394259,0.575,0.755,1.05947380040177e-60
"Mtx2",2.04636867482435e-65,-0.0324235090270869,0.581,0.83,1.11449330768284e-60
"Rbm8a",2.91878436340162e-65,0.0811951249361892,0.588,0.781,1.58962833999579e-60
"Ubl3",3.6270272216892e-65,-0.0339463762136706,0.575,0.83,1.97535156547637e-60
"Sept7",4.05606702259449e-65,0.0438644495143421,0.528,0.754,2.20901522184541e-60
"Pdap1",4.40712417091735e-65,0.0882495598024678,0.521,0.729,2.40020796596501e-60
"Supt4a",4.89735232092127e-65,0.0081314780684012,0.568,0.804,2.66719602102014e-60
"Zfp207",5.79310819769543e-65,-0.0397635103998389,0.474,0.745,3.15504258662889e-60
"Pnpla2",5.86424495154955e-65,-0.0406194071179646,0.482,0.744,3.19378508551292e-60
"Rwdd1",6.73420792355729e-65,0.0971041801856805,0.555,0.744,3.66758431932777e-60
"Txndc9",6.84587588232564e-65,0.0200963553488968,0.503,0.723,3.72840092303219e-60
"Psmd2",7.84189109008343e-65,0.0008826825977446,0.56,0.802,4.27085072548124e-60
"Abcb1a",7.84879549490256e-65,-0.194625189711325,0.329,0.655,4.27461100243383e-60
"Glrx5",8.00872137287915e-65,0.124715882984706,0.686,0.851,4.36170983409744e-60
"Cops4",8.28359171963997e-65,0.00416381910278363,0.592,0.829,4.51140972235032e-60
"Ptbp1",8.69626104501865e-65,-0.0459618257546984,0.525,0.798,4.73615769033806e-60
"Rpp21",1.02318099989876e-64,0.102513459182414,0.501,0.668,5.57244836164865e-60
"Polr1c",1.09445681002399e-64,-0.0714436998613714,0.398,0.682,5.96063067875267e-60
"Stub1",1.26666942701868e-64,0.108294235900126,0.686,0.859,6.89853503342913e-60
"Nsmce4a",1.31563661734998e-64,0.00722716256366818,0.488,0.727,7.16522014541148e-60
"Qars",1.33012740457062e-64,-0.121532810413255,0.563,0.849,7.2441398707725e-60
"Vps29",1.34826062889911e-64,0.0739008587823237,0.564,0.757,7.34289703711033e-60
"C1d",1.35634205054843e-64,0.00990012634437842,0.522,0.762,7.38691007569686e-60
"St14",1.42846319710137e-64,-0.000522702818535836,0.588,0.836,7.7796962640535e-60
"Pdcd10",1.43241035722364e-64,0.0233849190582799,0.54,0.766,7.80119328751136e-60
"Cmc1",1.46085129720877e-64,0.0313612104396471,0.47,0.679,7.95608833485841e-60
"Pde7a",1.58041681957134e-64,-0.0908100992032264,0.609,0.886,8.60726608274943e-60
"Pcbp1",1.62685689620951e-64,-0.0184270870460623,0.577,0.819,8.86018802813623e-60
"Erbb3",2.06980934156752e-64,-0.16028736056121,0.368,0.692,1.1272595636045e-59
"Sorl1",2.13400411665336e-64,-0.168235030420742,0.503,0.812,1.16222132201175e-59
"Foxn3",2.13580159050499e-64,-0.14547169341107,0.437,0.749,1.16320026222083e-59
"Cttn",2.26214657472146e-64,-0.0969345284546788,0.534,0.818,1.2320102675248e-59
"Mff",2.56743538223964e-64,-0.0493109208910869,0.468,0.736,1.39827665787535e-59
"Spop",2.84630573733897e-64,-0.131055775086011,0.447,0.747,1.55015503066955e-59
"Nipbl",2.96220503377978e-64,-0.118367817049202,0.568,0.856,1.61327610549714e-59
"Mrps34",2.99345885649418e-64,0.136537948427872,0.654,0.803,1.63029756242386e-59
"Mapk1",3.01692872845574e-64,0.0338810802968145,0.468,0.69,1.64307972409157e-59
"Suds3",3.03136671393812e-64,-0.02104437410977,0.521,0.781,1.65094293974498e-59
"Guk1",3.31231588248409e-64,0.102840720567374,0.614,0.785,1.80395347591848e-59
"Dnajc7",3.33190116827273e-64,-0.0173638934498166,0.572,0.818,1.8146200142647e-59
"Prpf4b",3.72205260433382e-64,-0.178850832941491,0.5,0.812,2.02710428937229e-59
"Surf4",3.88506550616339e-64,0.0217919545583676,0.419,0.653,2.11588437596671e-59
"Cop1",4.41154729182581e-64,-0.0535580882302307,0.422,0.691,2.40261688607417e-59
"Glud1",4.46124031995351e-64,-0.0631039715952895,0.611,0.878,2.42968070305308e-59
"Mcrip2",4.89267014939022e-64,0.134442977497745,0.517,0.676,2.6646460167609e-59
"Arhgdia",5.10848551705526e-64,0.0537977582624931,0.681,0.882,2.78218338229864e-59
"Pef1",5.30617897263477e-64,-0.0449135446744642,0.424,0.687,2.88985119207635e-59
"Pmpcb",5.43508165688988e-64,-0.0360102287314722,0.558,0.815,2.96005417197536e-59
"Ube3a",5.52483409497566e-64,-0.0326885450392463,0.543,0.805,3.00893514480564e-59
"Mpv17l2",6.25371591757804e-64,0.112259349619983,0.504,0.673,3.40589876303136e-59
"Manf",6.6493818863086e-64,0.224266605465472,0.643,0.757,3.62138636292139e-59
"Rc3h1",6.87781771504703e-64,-0.155483975206268,0.256,0.564,3.74579708396891e-59
"Ccdc12",7.5989322758897e-64,0.130336900391812,0.666,0.823,4.13853049609505e-59
"Taf15",8.36726309730281e-64,-0.0160085151698807,0.5,0.753,4.55697882805305e-59
"Srp14",8.67437273608084e-64,0.0630639825320711,0.546,0.74,4.72423687952435e-59
"Arpc5l",9.87110116400989e-64,0.0973724087665347,0.573,0.751,5.37599911594307e-59
"Ssu72",1.00318192793808e-63,0.14792584573497,0.689,0.844,5.46352941593637e-59
"Zmynd8",1.03989923406752e-63,-0.0520502377382221,0.412,0.684,5.66349920857854e-59
"Ush1c",1.11297010422149e-63,-0.0542207897975433,0.551,0.816,6.06145778161109e-59
"Bax",1.12002314638403e-63,0.0803854021320153,0.551,0.734,6.09987005983671e-59
"Sarnp",1.1319051725618e-63,0.0246782378105107,0.555,0.776,6.16458195080607e-59
"Cmtm6",1.15830756891858e-63,0.013390145038402,0.542,0.786,6.30837468184435e-59
"Ppp1r14b",1.35017098263074e-63,0.213081195856922,0.745,0.873,7.35330120560352e-59
"Pfdn6",1.37389701553212e-63,0.143593307702548,0.583,0.728,7.48251792599104e-59
"Atp13a3",1.38516634126011e-63,-0.0213223304264657,0.484,0.739,7.54389292777082e-59
"Fars2",1.49192243217971e-63,-0.0447076931597816,0.409,0.67,8.12530795013714e-59
"Pet100",1.69450898941876e-63,-0.150897129660115,0.409,0.717,9.22863485817244e-59
"Srsf1",1.72257921305838e-63,-0.00201394895701279,0.5,0.751,9.38151091015855e-59
"March7",1.75333760382344e-63,-0.0525880911576883,0.45,0.725,9.54902725794324e-59
"Lin7c",1.75834262485386e-63,-0.0922866576069142,0.567,0.851,9.57628560347908e-59
"Man1a2",2.12688326220407e-63,-0.0395606035797846,0.602,0.859,1.15834316226158e-58
"Snx2",2.32759294870242e-63,0.00311823821682244,0.504,0.749,1.26765367172231e-58
"Nedd8",2.39493336128367e-63,0.155823014409736,0.807,0.93,1.30432860722231e-58
"Top1",2.41406133429853e-63,0.0212619899611097,0.662,0.882,1.31474608388566e-58
"Itgb1",2.46322256524268e-63,0.0205925862000047,0.6,0.831,1.34152027348247e-58
"Rab11b",2.78455558809819e-63,0.0192899621665703,0.474,0.702,1.51652466439004e-58
"Cetn3",3.14248751663458e-63,0.0567040411153625,0.501,0.712,1.71146155130953e-58
"Sf3b6",3.16067041672294e-63,0.175512860611147,0.692,0.816,1.72136432235565e-58
"Mmadhc",3.2011626537882e-63,-0.0174133756246054,0.381,0.628,1.74341720450613e-58
"Cab39",3.38671005344782e-63,0.0168348384730947,0.52,0.75,1.84447002930875e-58
"Drap1",3.50839243231569e-63,0.166520512063241,0.675,0.813,1.91074068648777e-58
"Ppp2r1a",3.71382277397271e-63,-0.058596769786202,0.536,0.801,2.02262215916102e-58
"Prpf19",3.77475607697488e-63,0.0334981002228052,0.394,0.607,2.05580765464206e-58
"Tmem205",4.25441398878819e-63,0.23464271104518,0.725,0.823,2.31703894657382e-58
"Raly",4.38391894662389e-63,-0.00906979696122301,0.62,0.863,2.3875699367103e-58
"Impad1",4.53706496611835e-63,-0.0564317899352008,0.458,0.729,2.47097632184738e-58
"Rheb",4.61502851629392e-63,-0.0261818745581208,0.523,0.779,2.51343683054399e-58
"Crip1",4.75899636039731e-63,-0.499044193035347,0.956,0.992,2.59184459779958e-58
"Nckap1",4.81027533125227e-63,-0.00755608364982163,0.469,0.733,2.61977215090661e-58
"Timm17a",5.07307470714222e-63,0.0221434430273229,0.551,0.769,2.76289794700379e-58
"Lamtor4",5.29047525968132e-63,0.160421648351816,0.731,0.856,2.88129863592764e-58
"Mat2b",5.56122299880971e-63,-0.066464765728567,0.581,0.844,3.02875326961174e-58
"Srsf9",5.68685945002602e-63,0.111976154362529,0.484,0.646,3.09717739367317e-58
"Ythdf3",5.90556673540526e-63,-0.0509030667900643,0.348,0.607,3.21628975543641e-58
"Ccdc107",7.04382488140169e-63,0.182577399297686,0.632,0.754,3.83620790690899e-58
"Ppp1cc",7.37573265703096e-63,-0.0478549775464753,0.579,0.837,4.0169715196722e-58
"Mtx1",7.38953843696102e-63,0.149626674707209,0.488,0.629,4.02449042353771e-58
"Acadvl",7.9457410431586e-63,-0.0829382230827745,0.524,0.801,4.32740948692504e-58
"Slc35f5",8.29652154594351e-63,-0.143629464475499,0.389,0.696,4.51845156435176e-58
"Sucla2",8.39470343601289e-63,0.0015223287633791,0.563,0.803,4.57192338532134e-58
"Wdr1",9.53841345977557e-63,-0.0205209324163016,0.623,0.859,5.19481073846297e-58
"Jagn1",1.14494993068536e-62,0.00745317691331959,0.401,0.623,6.23562631249858e-58
"Eif3g",1.22089507109124e-62,0.0958100481907662,0.692,0.871,6.64923873617713e-58
"Ccdc47",1.29326767229005e-62,-0.0380594781923572,0.521,0.782,7.04339439682606e-58
"Uba1",1.30122370994503e-62,-0.0497607755395143,0.547,0.806,7.08672456910261e-58
"Psma5",1.30590642867474e-62,0.043685009735668,0.694,0.902,7.11222759184835e-58
"Smim7",1.31927537956096e-62,0.0724326784846743,0.653,0.848,7.18503757216488e-58
"Erg28",1.42210103054612e-62,0.120017174035968,0.617,0.781,7.74504663256029e-58
"Ccz1",1.53394509164377e-62,-0.0390897841944302,0.378,0.638,8.35417175811028e-58
"Arcn1",1.60487869284958e-62,-0.0598419919153456,0.442,0.713,8.74049033699737e-58
"Maea",1.66600615791659e-62,-0.0238090393456333,0.476,0.728,9.07340273724534e-58
"Rbx1",1.82394884691416e-62,0.0955356630722539,0.724,0.883,9.93359021006389e-58
"Tmem63a",1.83638774313197e-62,-0.0581504561332433,0.451,0.727,1.00013349266453e-57
"Nsun2",1.90380756478857e-62,0.0491683671959022,0.422,0.623,1.03685167593515e-57
"Ik",2.07913864789708e-62,-0.00791750606886965,0.433,0.683,1.13234049041771e-57
"Lasp1",2.18724718205132e-62,-0.0319585425665513,0.48,0.739,1.19121856028879e-57
"Ssr1",2.24676802714566e-62,0.0147861692153306,0.518,0.744,1.22363480294407e-57
"Baz2a",2.30379625339446e-62,-0.0641160995722269,0.413,0.689,1.25469351552369e-57
"Elovl1",2.34888283069248e-62,0.0466567484374187,0.526,0.75,1.27924856725174e-57
"Pgrmc1",2.41224062869832e-62,0.0232231661685952,0.539,0.767,1.31375449120168e-57
"Cenpb",2.44769303613459e-62,0.107344031260598,0.714,0.886,1.33306258133962e-57
"Muc2",2.49249158072806e-62,0.60596046672097,0.568,0.495,1.35746076469612e-57
"Ap2s1",2.49306648466302e-62,0.15515894801956,0.692,0.833,1.35777386887718e-57
"Phb",2.55632116596734e-62,0.0597459217906813,0.49,0.695,1.39222363340913e-57
"Ube2n",2.8444373220102e-62,-0.0130405702646377,0.623,0.846,1.54913745431319e-57
"Grtp1",2.92710222845823e-62,0.011899593281801,0.498,0.726,1.59415841566292e-57
"Ndufs1",2.92780708722373e-62,-0.0473047796906461,0.566,0.819,1.59454229584379e-57
"Rnf130",3.57114634496526e-62,-0.0245139588009241,0.529,0.777,1.94491772239498e-57
"Slc5a1",4.11630384281866e-62,-0.0404874227114485,0.551,0.807,2.2418213988759e-57
"Nipsnap3b",4.11894001488487e-62,0.00563199887162991,0.484,0.716,2.2432571109066e-57
"Sec31a",4.21964950141943e-62,-0.00474806079135459,0.569,0.808,2.29810551146305e-57
"Lad1",4.25973958019153e-62,-0.0614537727076008,0.621,0.877,2.31993937016391e-57
"Deptor",5.18125175510196e-62,-0.142161087734503,0.5,0.797,2.82181333086363e-57
"Rmnd5a",5.22805569864415e-62,-0.0554689332693816,0.32,0.59,2.84730369459557e-57
"Phf3",5.80170640221913e-62,-0.0799053721226952,0.38,0.66,3.15972534077658e-57
"Mrpl54",6.00454127323449e-62,0.160581731586272,0.659,0.8,3.27019326822897e-57
"Fgfr1op2",6.05067492745892e-62,-0.0467545839294623,0.502,0.761,3.29531857899268e-57
"Blvrb",6.23814838280144e-62,0.0850744681633382,0.503,0.685,3.39742037224132e-57
"Dctn2",6.39914512341197e-62,0.00118634489100589,0.644,0.872,3.48510241711263e-57
"2610528J11Rik",6.50755691639705e-62,0.0671706750786576,0.589,0.79,3.54414564780816e-57
"Rnf10",6.54951450662918e-62,-0.0413084180199975,0.482,0.742,3.56699659060038e-57
"Mrps18b",6.67582306509414e-62,0.140072312103394,0.503,0.644,3.63578675771157e-57
"Slk",6.81978001814253e-62,-0.080661105896092,0.501,0.784,3.71418859348078e-57
"Ube2i",6.87182995466348e-62,0.0703876482313442,0.599,0.784,3.74253602990883e-57
"Ift20",6.96537383036179e-62,0.111508607057318,0.573,0.747,3.79348189549164e-57
"Mrpl32",7.60415154302623e-62,0.0210504453288268,0.498,0.722,4.14137301336294e-57
"Rab5c",7.61473903942939e-62,-0.0178079296110745,0.463,0.702,4.14713917565403e-57
"Pnrc1",7.66854961019015e-62,-0.0415125400808156,0.502,0.76,4.17644548870176e-57
"Rnh1",7.98531560891622e-62,0.0333683293854108,0.674,0.885,4.34896258692795e-57
"Jup",8.01037403229979e-62,-0.0755452598547607,0.431,0.713,4.36260990547111e-57
"Naprt",8.05669677426409e-62,-0.0973491900538054,0.413,0.698,4.38783819719971e-57
"Cant1",1.08744978891645e-61,0.0063347607830504,0.566,0.801,5.92246904039675e-57
"Sgta",1.2004925437663e-61,0.0410981093509073,0.518,0.723,6.53812249186004e-57
"Kcnk1",1.30904723204754e-61,0.0188256243597265,0.518,0.751,7.12933303517732e-57
"Atp5g2",1.35173189317959e-61,0.0656932178123351,0.441,0.616,7.3618022366347e-57
"Bak1",1.38381906893662e-61,-0.0230513722435428,0.411,0.656,7.53655541324263e-57
"Ecpas",1.45081618723055e-61,-0.0441243221938286,0.426,0.687,7.90143511889505e-57
"Skap2",1.48981260916796e-61,-0.0523899853228396,0.515,0.775,8.11381743205055e-57
"Mea1",1.49413981127775e-61,0.0803670362714004,0.524,0.712,8.1373842401809e-57
"Magoh",1.51860086146536e-61,0.111867032370003,0.516,0.67,8.27060401171266e-57
"Dnajb11",1.58595119127059e-61,0.0423356392887195,0.564,0.768,8.6374073778979e-57
"Taf1d",1.61278815614553e-61,-0.184357077956082,0.409,0.725,8.78356685599977e-57
"Trappc4",1.78448446216479e-61,0.0908769337957773,0.56,0.754,9.71865927784187e-57
"Ap1m2",1.81473588146173e-61,-0.0137190684003625,0.584,0.828,9.8834145576169e-57
"Abhd17c",1.93263574407887e-61,-0.122595697565658,0.425,0.725,1.05255207894023e-56
"Yipf3",2.00280040770731e-61,-0.0193880942433347,0.522,0.771,1.09076515804555e-56
"Aph1a",2.03241791012332e-61,0.00625620976800878,0.68,0.903,1.10689544221136e-56
"Imp3",2.12009375070737e-61,0.0704986468874385,0.663,0.865,1.15464545851025e-56
"Nptn",2.19127503295438e-61,0.0318348285226289,0.453,0.676,1.19341220844762e-56
"Mark2",2.44722750666093e-61,-0.0316730045397707,0.524,0.781,1.33280904467768e-56
"Nudt14",2.48234973308857e-61,0.10624271459208,0.458,0.626,1.3519373116347e-56
"Syf2",2.52423208883077e-61,0.0243629348030949,0.474,0.703,1.37474728021902e-56
"Fdps",2.66857237386457e-61,0.219434598090304,0.545,0.672,1.45335788625412e-56
"Etfa",2.875369863377e-61,-0.0476234921137164,0.613,0.864,1.56598393499238e-56
"Snx9",2.92145236461411e-61,-0.0475143527339846,0.361,0.615,1.59108138681614e-56
