"gene","distance","Z","FC","p.value","p.adj"
"Tspo",2.67727242308016e-07,1.37226445556678,17.7239376883137,2.55392478261322e-05,0.0042269959000075
"Mgst1",2.668702746636e-07,1.37129203645428,17.610654243321,2.71065476371414e-05,0.00440012247317521
"Gpi1",2.64783888917139e-07,1.36891263901718,17.3363712302074,3.13135849053789e-05,0.0048378028492692
"Ctsz",2.64716168908719e-07,1.3688351229357,17.3275046101167,3.14600258442355e-05,0.0048378028492692
"Cxcl16",2.646874931473e-07,1.36880229362901,17.3237507595103,3.15222315732503e-05,0.0048378028492692
"H2afz",2.62804278238632e-07,1.36663918695653,17.0781155278348,3.58733105549351e-05,0.00540726097132513
"Bola2",2.62447719754505e-07,1.36622804786253,17.0318056566371,3.67588982659441e-05,0.00544354140811989
"Cd72",2.60132397202767e-07,1.36354587224639,16.7326208956352,4.30346520098964e-05,0.00623897581304765
"Atp5g1",2.59936963294127e-07,1.36331847963235,16.7074883620499,4.36085265927984e-05,0.00623897581304765
"Anxa2",2.59196596723993e-07,1.36245562989126,16.6124495517111,4.58490726590791e-05,0.00645020037192145
"Gm1673",2.57343939734368e-07,1.36028661001675,16.3758169853697,5.19437551807636e-05,0.00718782356525943
"Ass1",2.56836126685811e-07,1.35968960106762,16.3112524280836,5.37438656473615e-05,0.00731696725692546
"Myl6",2.56579795951395e-07,1.35938783855389,16.2787103636623,5.46748093386826e-05,0.00732555659726698
"Eif1ax",2.5451274701313e-07,1.35694435329998,16.0174789572244,6.27603871784577e-05,0.00827750669020878
"Pld3",2.52698900006511e-07,1.35478526071158,15.7899875718173,7.0776060170737e-05,0.00919108806001832
"Tmem256",2.52003798925649e-07,1.35395411574141,15.7032397305198,7.40971469647406e-05,0.00947657602317236
"Sema4a",2.51243283573566e-07,1.35304236062936,15.6086019957798,7.7899402159707e-05,0.0098141619944789
"Fabp3",2.50086019223245e-07,1.35165012748006,15.4651420210281,8.40409292916799e-05,0.0104321982963393
"Aldoa",2.49585660012583e-07,1.35104636026974,15.4033202106251,8.68355851173766e-05,0.0106228865793591
"Gnas",2.46989345023194e-07,1.34789567541873,15.084520938147,0.000102802818409644,0.0123965512885115
"Rplp0",2.45203288479212e-07,1.3457107132191,14.8671480385168,0.000115354558790013,0.0137141947992465
"Ldha",2.44771559392704e-07,1.34518038699719,14.8148409941145,0.000118598492317509,0.0139040260229457
"Aprt",2.44302371756044e-07,1.34460308157585,14.7581001020389,0.000122221334498618,0.0140614331200242
"Atp5j2",2.44168647538581e-07,1.34443835772568,14.741948189555,0.000123272841000094,0.0140614331200242
"Uba52",2.43050806569486e-07,1.34305816129592,14.6072754394836,0.000132402391316819,0.0147785838318977
"H2afj",2.42972938040154e-07,1.34296180209582,14.5979171915959,0.000133061529584673,0.0147785838318977
"Cyba",2.42660087815261e-07,1.34257437896924,14.5603490449578,0.000135741023679587,0.0148803893620701
"Sh3bgrl3",2.41651044355362e-07,1.34132170932729,14.4395094088384,0.000144733783999197,0.0156627932145797
"Eif5a",2.40478207468725e-07,1.3398597045178,14.2996871919651,0.000155890781729378,0.016259898773528
"Tyrobp",2.40332260582204e-07,1.339677320119,14.2823354198907,0.00015733445965488,0.016259898773528
"Cox7a2",2.40291311596683e-07,1.33962612958929,14.2774688462534,0.000157741773829558,0.016259898773528
"Calm1",2.40269753834163e-07,1.33959917693407,14.2749071516669,0.000157956604600082,0.016259898773528
"Rpl35",2.3931836559514e-07,1.33840750416032,14.1620832070502,0.000167716475385168,0.017056563478629
"Hint1",2.38434203299678e-07,1.33729616526165,14.0576328071688,0.000177292807693334,0.0178158165445171
"Pkib",2.38106607323291e-07,1.33688344453357,14.0190304572166,0.000180969767506022,0.0179713624413921
"Cd68",2.37528948392185e-07,1.33615442236981,13.9510911850379,0.0001876287150188,0.0184159765520196
"Rps8",2.37056177060553e-07,1.3355565699396,13.895610688261,0.000193249246982945,0.0187496194687706
"Txn1",2.36320865015793e-07,1.33462455702269,13.8095402613908,0.00020230634548939,0.0194053166167721
"Ifitm3",2.34711977267071e-07,1.3325760430608,13.6221478417764,0.000223532810129713,0.0212004544978079
"Mdfic",2.34490903756879e-07,1.33229356373318,13.5964987221904,0.000226607778994674,0.0212532918054894
"Rps24",2.33968412430632e-07,1.3316249798329,13.5359749412616,0.000234033776616068,0.0217085616309476
"Gapdh",2.33505007827747e-07,1.33103086599435,13.4824085546885,0.000240810490253826,0.0220943624807885
"Alas1",2.33010407593714e-07,1.33039557262767,13.425353332385,0.000248246256187364,0.022138528528842
"Rps19",2.32957775115478e-07,1.33032789618901,13.4192889696832,0.00024905008137346,0.022138528528842
"Pgam1",2.32950585269537e-07,1.33031865018673,13.4184606553555,0.000249160077033526,0.022138528528842
"Cd48",2.32660837708523e-07,1.32994582419426,13.3851012346311,0.000253630961247286,0.0223010306655035
"Pgk1",2.31817996135947e-07,1.32885891035593,13.2882986479935,0.000267067725752063,0.023240398691476
"Atp5mpl",2.31644876547837e-07,1.32863521328989,13.2684588957416,0.000269908996031697,0.0232479779133016
"Rpl41",2.31217191947429e-07,1.32808192639317,13.2195091669321,0.000277050161593081,0.0236220243839111
"Rpl19",2.30738635290453e-07,1.32746172230558,13.1648442242657,0.00028525049976174,0.0240779946848884
"Atp5k",2.30379054154753e-07,1.32699493856561,13.1238442326388,0.000291561165574319,0.0243670079070577
"Cbr2",2.29993906093739e-07,1.32649422969988,13.0799999863435,0.000298465456874799,0.0246184403495063
"Rpl23",2.29887337238437e-07,1.32635555089699,13.0678814245134,0.000300402719582887,0.0246184403495063
"Eno1",2.29596553233055e-07,1.3259768538418,13.0348432616827,0.000305748812339854,0.024815631970776
"Spc24",2.28989930337042e-07,1.32518542307253,12.9660548734887,0.00031718969299469,0.0254990304625541
"Ctsl",2.2883122829595e-07,1.3249780575838,12.9480887881712,0.000320248269887695,0.0255020343973777
"Ifi27l2a",2.28372757385409e-07,1.32437826797564,12.8962569180881,0.000329239916747677,0.0258454759667916
"Tmed3",2.28300173972171e-07,1.32428321106819,12.8880606200413,0.000330684919371342,0.0258454759667916
"Rps27l",2.27324927531275e-07,1.32300333183467,12.7781860719762,0.000350684817103842,0.0271571609281975
"Actr3",2.27111415980821e-07,1.32272246024327,12.7541939027335,0.000355211802121796,0.0272576620155462
"Rpl32",2.26321125916529e-07,1.32168074943922,12.6655856255723,0.000372447851853611,0.0280952877106847
"Cox6a1",2.26306042624275e-07,1.32166083542001,12.6638974723975,0.000372784293756271,0.0280952877106847
"Rps18",2.22983072993045e-07,1.31724389912646,12.2947266618075,0.000454239890440955,0.0339313178337354
"Calm3",2.21779269112682e-07,1.31562899692973,12.1623355489673,0.000487642762457603,0.0361069522623213
"Rps16",2.2062772027983e-07,1.31407671337949,12.0363619826742,0.000521726986947259,0.0382947608419288
"Gabarap",2.20418410900106e-07,1.31379377361475,12.0135350376535,0.00052815585707635,0.0384324447377713
"Tuba4a",2.20202257060487e-07,1.31350132494877,11.9899843873245,0.000534872379634114,0.0385885278332612
"Rpl14",2.19756793404073e-07,1.31289780326101,11.9415225786345,0.000548965979176503,0.0389990469614369
"Cops9",2.19730675623392e-07,1.31286238391443,11.9386842815401,0.000549802936667573,0.0389990469614369
"S100a11",2.19528490413845e-07,1.31258806293867,11.9167236259743,0.000556322395236315,0.0391326444849145
"Ctsd",2.19291982017644e-07,1.31226688103737,11.8910605606744,0.000564039960708827,0.0393476141185389
"Eif4a1",2.18494537500974e-07,1.31118161163778,11.8047352905701,0.000590802612107824,0.0408767610557553
"Ngp",2.16847013845278e-07,1.30892797826139,11.6273829742872,0.000649879270268515,0.0445986253685897
"Akr1a1",2.16571180386774e-07,1.30854914636188,11.5978212904107,0.000660291282506711,0.044947731577735
"Ndufa4",2.16306147328774e-07,1.30818473401485,11.5694525552609,0.000670441541482701,0.0452735764132438
"Rps25",2.15889655162498e-07,1.30761124831941,11.5249420558408,0.000686685913272053,0.046002506301027
"Slc2a6",2.15355787595156e-07,1.30687466943613,11.4680131099978,0.000708043391211962,0.0470597973639384
"Lyz2",2.14870884640561e-07,1.30620420588766,11.416427657203,0.000727975350448031,0.0480065619775924
"Cotl1",2.1459783783144e-07,1.30582606456547,11.387431280629,0.000739427095079942,0.0483837527873627
"Gm2000",2.13595989465021e-07,1.30443484882046,11.2813551957839,0.000782893854468686,0.0507482005349946
"Cox6b1",2.1349094741184e-07,1.30428863855908,11.2702620537063,0.000787586099998139,0.0507482005349946
"Cyp4f18",2.12936916259288e-07,1.30351638604591,11.2118429559601,0.000812769620314329,0.0519741542808579
"Gm8730",2.12785695830747e-07,1.30330528542648,11.1959240847949,0.000819772022084471,0.0520277867550001
"Ybx1",2.12293952703627e-07,1.3026178771385,11.144236802604,0.000842931459377782,0.0530983914075213
"Arpc5",2.11566296474952e-07,1.3015980228084,11.0679720219346,0.00087831692990723,0.0549175792988661
"Cox6c",2.11367835498133e-07,1.30131931377388,11.047217012017,0.000888204256711189,0.0551274421389643
"Rps26",2.10921683382881e-07,1.30069188888049,11.0006296259008,0.000910809418889762,0.0561178270426896
"Ndufa2",2.09940974283881e-07,1.29930845941506,10.8985695978594,0.000962385482331135,0.0588659120025877
"Tmsb4x",2.09540694469379e-07,1.29874211744235,10.8570501315798,0.000984203441601254,0.0597673471263035
"Cks1b",2.09276634195732e-07,1.29836796860896,10.8297035656789,0.000998846281535268,0.06022329616028
"Ccl6",2.09098006645481e-07,1.29811462634107,10.8112241225384,0.0010088657344155,0.0603959976184486
"Sem1",2.086896707474e-07,1.29753475497132,10.7690400725056,0.00103212024982082,0.0613530072446304
"Gas7",2.08365898722584e-07,1.29707423712899,10.7356506942739,0.00105091042258596,0.0620331110283085
"Atp5h",2.08120919911042e-07,1.29672535807012,10.7104214135168,0.00106533761587913,0.0624480195530259
"Ctsa",2.07561490238317e-07,1.29592726041694,10.6529195087814,0.00109897293802342,0.063721794124848
"Gng5",2.07509211062537e-07,1.29585257754823,10.6475538148506,0.0011021658502817,0.063721794124848
"Eef1g",2.07092887198265e-07,1.29525723067511,10.6048724904667,0.00112790035619422,0.0647660333784719
"Ndufb2",2.05529498613008e-07,1.29301180427025,10.4453599588122,0.00122957942590931,0.0701275671223007
"Txndc17",2.04965695499437e-07,1.29219822425343,10.3881316868762,0.00126827890502412,0.0718492767604604
"Rpl6",2.04261655559375e-07,1.29117941558706,10.3168895339948,0.00131818265501988,0.0741785319401519
"Rpl31",2.02990141759743e-07,1.28933129812427,10.1888455516528,0.00141292746273392,0.0789835808803778
"Rbx1",2.02517572907637e-07,1.28864174377622,10.1414607246591,0.00144971238947592,0.0804933426452497
"Cycs",2.02305956580745e-07,1.28833248662721,10.1202776008684,0.00146646910588139,0.0804933426452497
"Atp6v1f",2.02279916134904e-07,1.28829441065381,10.1176724419868,0.00146854339146647,0.0804933426452497
"Ndufa1",2.01205345398692e-07,1.28671928589317,10.0104618312516,0.0015565348531171,0.0843511736969526
"Prdx5",2.01177089006674e-07,1.28667776398152,10.0076503783904,0.00155891281799841,0.0843511736969526
"Rpsa",2.00711356534991e-07,1.28599261857412,9.9613678448784,0.00159859240549287,0.0859472515590148
"Ftl1",2.00379533353209e-07,1.28550358590512,9.92845809311361,0.00162742805909159,0.0869437990303297
"Rpl22l1",1.99967323121983e-07,1.28489505352527,9.88765150588543,0.00166391594168614,0.088334053231275
"Cox7c",1.99702783882511e-07,1.2845039213808,9.86150781784214,0.0016877272738807,0.0890381619926685
"Creg1",1.99165604661267e-07,1.28370822703488,9.80852635939658,0.00173704638774974,0.0910708606148794
"Prelid1",1.98471828385255e-07,1.28267767935377,9.74031105966994,0.00180270388930558,0.0939297748742493
"Rps27a",1.97577686689675e-07,1.28134465995229,9.6527459857738,0.00189068741832373,0.0973807305652474
"Gng12",1.97489710312623e-07,1.28121320507238,9.64415164935947,0.00189955407802415,0.0973807305652474
"Nme1",1.97450238067706e-07,1.28115420806764,9.64029688373697,0.0019035446680803,0.0973807305652474
"Atox1",1.97325700241474e-07,1.28096799782424,9.62813986626926,0.00191618579389057,0.0974368932905438
"Syngr1",1.96893986619158e-07,1.28032166624533,9.58605662843423,0.00196060575341353,0.0990882219749678
"Atp5l",1.96783369566314e-07,1.28015585057303,9.5752885650281,0.00197213852526888,0.0990882219749678
"Hnrnpa3",1.96352119348486e-07,1.27950859282715,9.53336611432445,0.00201769716258464,0.100777406801047
"Mrpl11",1.96170495079043e-07,1.27923560818795,9.51573768379342,0.00203717196317333,0.101151579653801
"Glipr1",1.95627916633329e-07,1.27841873086582,9.46317224506635,0.00209638213373709,0.103482816320905
"Romo1",1.95515119842324e-07,1.27824865120442,9.45226268010613,0.00210888782630754,0.103494896173616
"Atp5e",1.95159476203653e-07,1.27771181187855,9.41790646588665,0.00214876703549514,0.104842442465979
"Prdx1",1.94198058717232e-07,1.27625609666762,9.32534383588314,0.00226005907652635,0.109638842902063
"Gm11808",1.93745004674166e-07,1.27556783748372,9.28188349918617,0.00231431335064509,0.111629251387401
"Uap1l1",1.93282026500138e-07,1.2748629874441,9.23757603433907,0.00237098608281894,0.113476805624009
"Arpc2",1.93213317312493e-07,1.27475825189977,9.23100953106104,0.002379504157736,0.113476805624009
"Cox4i1",1.92683162621513e-07,1.27394897918067,9.18042141446342,0.00244617694163492,0.115541116973132
"Ms4a6c",1.92646554843939e-07,1.27389302323666,9.1769333785058,0.00245084328360851,0.115541116973132
"Anp32b",1.92378957066669e-07,1.27348369894329,9.15145644849583,0.00248520177147302,0.115541116973132
"Ndufs5",1.92352466477433e-07,1.27344315009451,9.14893631026191,0.00248862691961251,0.115541116973132
"Ndufa13",1.92234559969959e-07,1.27326261026045,9.13772368028781,0.00250392430439937,0.115541116973132
"Timm8a1",1.92226913220406e-07,1.27325089798852,9.1369967298919,0.00250491937046359,0.115541116973132
"Cyb5r1",1.92080028143388e-07,1.27302583667875,9.12303847935013,0.00252410377047378,0.115793260470484
"Cox17",1.91602616854067e-07,1.27229325088805,9.07774455763382,0.00258738963240686,0.118054896687277
"Rpl28",1.91370267760976e-07,1.27193611102748,9.05574144646831,0.00261871188819198,0.118841650796928
"Atp6v0e",1.90958658408472e-07,1.27130246356267,9.01682819895381,0.00267505189394445,0.120749267576391
"Gm10076",1.90641746175037e-07,1.2708137491818,8.98692463743815,0.00271918240174502,0.122088397091115
"Hmgn2",1.89966686412607e-07,1.26977026174065,8.92339217130872,0.00281541101442351,0.125740128956343
"Lamtor2",1.89474202362538e-07,1.26900686366264,8.87718478710014,0.00288756469947999,0.127736512678783
"Rpl13",1.89455234090273e-07,1.26897742490575,8.87540748520486,0.00289037719720975,0.127736512678783
"Hcst",1.88696128845464e-07,1.26779708675669,8.80442638160832,0.00300500605717674,0.132110709003275
"Nme2",1.87265687477678e-07,1.2655610931515,8.67144559866102,0.00323234680315028,0.140836898708054
"Rps17",1.87238213342732e-07,1.26551799505604,8.66890137399936,0.00323686273538236,0.140836898708054
"Pabpc1",1.87086220938826e-07,1.26527946375867,8.65483295980698,0.00326194981067777,0.14120060693298
"Rpl36a",1.86857592774682e-07,1.26492033080132,8.63369265877538,0.00330001973413378,0.142119727427669
"Folr2",1.8633014172223e-07,1.26409027420848,8.58502005161722,0.00338939657404491,0.143943586444162
"Ost4",1.86327729195454e-07,1.26408647267428,8.58479774237117,0.00338981039308186,0.143943586444162
"Fcer1g",1.8627429199114e-07,1.26400225762249,8.57987435484869,0.00339898824137027,0.143943586444162
"Gusb",1.86206979524775e-07,1.26389614438136,8.57367459267456,0.00341058136344418,0.143943586444162
"Atp5j",1.86019009917014e-07,1.263599638943,8.55637366408839,0.00344314594870639,0.144594999766322
"Pfn1",1.85798579810555e-07,1.26325158243314,8.53610729596831,0.00348169451822845,0.145490016972111
"Csf2ra",1.85697730525902e-07,1.26309221732493,8.52684321350908,0.00349946153828452,0.145512092830836
"Tma7",1.85217352177691e-07,1.26233202619995,8.48278437911735,0.0035852294872761,0.148347657363223
"Tceal9",1.85020349567286e-07,1.26201975386541,8.46474889902061,0.00362095235847339,0.149094921257921
"Polr2f",1.8404841738151e-07,1.26047468460362,8.37604997669312,0.00380197842186864,0.15540667981555
"Cox8a",1.83955086464731e-07,1.26032592709285,8.36755714395691,0.00381978742028702,0.15540667981555
"Rhoc",1.83820970077464e-07,1.26011204248194,8.3553604989569,0.00384551166135735,0.15540667981555
"Ifitm2",1.83808638240524e-07,1.26009236892729,8.35423947900978,0.00384788485741618,0.15540667981555
"S100a1",1.82404727270408e-07,1.25784475480323,8.22710924588313,0.00412692125648533,0.165882582504727
"H2-D1",1.82252223058024e-07,1.257599653707,8.2133580198566,0.00415831256751799,0.16635221034322
"Pdcd6ip",1.82125702484492e-07,1.25739617121558,8.20195845441069,0.00418451967840884,0.16661099342193
"Uqcrq",1.81895412558475e-07,1.25702546657602,8.18122953795608,0.0042326061518023,0.167734406231752
"Lsm4",1.80928382807061e-07,1.25546413309903,8.09447130799256,0.00444004882125501,0.175132953739316
"Rpl12",1.80832810832247e-07,1.25530941378194,8.08592206574521,0.00446104279680984,0.175142615106381
"Bst2",1.80037218426923e-07,1.25401855161307,8.01492890228087,0.00463932952503309,0.181298983892613
"Tpt1",1.79651781267304e-07,1.25339130581457,7.98064771745466,0.00472800227293333,0.183912752008434
"Timp2",1.78539691668075e-07,1.25157464560624,7.88214910623695,0.00499251164123381,0.191701573284051
"Smim14",1.78525158543372e-07,1.25155083685601,7.88086594513648,0.00499605519478084,0.191701573284051
"Mcub",1.78523874225234e-07,1.25154873274949,7.88075255492581,0.00499636845426978,0.191701573284051
"Flt1",1.78284538267931e-07,1.25115638649438,7.8596362404346,0.0050550561537368,0.193075696804038
"Grn",1.78122245570421e-07,1.25089006539968,7.84533347468231,0.00509520585541251,0.193732579394311
"Eef2",1.77690777053256e-07,1.25018095354474,7.80737174113866,0.00520335274323233,0.196957401370512
"Rpl23a-ps3",1.77549738999624e-07,1.24994881988566,7.79498280873097,0.00523915089962293,0.197427110463023
"Pcna",1.77256905563306e-07,1.24946631082426,7.76929142513967,0.00531418910134499,0.199364756464236
"Rps21",1.76855681491978e-07,1.24880402473139,7.73415938017117,0.00541857836282698,0.202381504250542
"Vps29",1.76579725556791e-07,1.24834772025839,7.71004229154692,0.00549144651644095,0.204199559670829
"Gsr",1.7580549891566e-07,1.24706403201388,7.6425800314425,0.00570063216169162,0.211048403845785
"Rps13",1.75301832490253e-07,1.2462261752987,7.59885219551204,0.00584054708797888,0.214673072981935
"Ran",1.75270321940008e-07,1.24617368424633,7.59612064969247,0.0058494025335677,0.214673072981935
"Rpl38",1.74997643894934e-07,1.24571909142492,7.57250359815965,0.00592654055804474,0.216562462556085
"Srgn",1.74606231686733e-07,1.2450654240921,7.53866707813174,0.0060388701061846,0.219715959337518
"Rps27rt",1.74110037470809e-07,1.24423484924387,7.49588134358819,0.00618402591901645,0.222456634935486
"Ndufb7",1.74080101531665e-07,1.2441846708937,7.49330392806411,0.00619288299594066,0.222456634935486
"Pebp1",1.74078827535132e-07,1.24418253525807,7.49319424972397,0.00619326018360848,0.222456634935486
"Atp6v1g1",1.73541817407794e-07,1.24328106142152,7.44703453434529,0.00635410518550351,0.22726695707981
"Ap3s1",1.73124568091099e-07,1.24257887497363,7.41126753952981,0.00648166413479545,0.229896410178794
"Tpd52",1.73118021645421e-07,1.2425678457338,7.41070705821195,0.00648368369930307,0.229896410178794
"Rpl15",1.73004357777173e-07,1.24237628800543,7.40097897676709,0.00651883911209219,0.229896410178794
"mt-Co3",1.72947258241136e-07,1.24228001493463,7.39609444398915,0.00653656420363827,0.229896410178794
"Ndufc1",1.72332692850372e-07,1.24124198780198,7.34362402331666,0.00673010251144249,0.235721142319859
"Snx3",1.72185663191091e-07,1.24099314918395,7.33109860029298,0.00677716183642947,0.236388525046699
"Cfl1",1.71770772832043e-07,1.24028992889567,7.29581183338687,0.00691155324270726,0.240084036714782
"Elob",1.71299201798952e-07,1.23948875832739,7.2558076954769,0.00706720783490625,0.244484841534605
"Ranbp1",1.71040912062131e-07,1.23904908872176,7.23394317153664,0.00715379086932375,0.246099901187389
"Sdf2l1",1.70962270919922e-07,1.23891510311163,7.22729266007934,0.00718034113929443,0.246099901187389
"Usmg5",1.70900200000337e-07,1.23880930957337,7.22204561624782,0.00720135950637189,0.246099901187389
"B2m",1.70508443106052e-07,1.23814079217603,7.1889731756645,0.0073352945084745,0.249666213492069
"Rpl10a",1.70337780316596e-07,1.23784912585089,7.1745894162126,0.00739433686012104,0.250665049944906
"Rpl26",1.70181019058108e-07,1.23758098315196,7.1613899940259,0.00744894509839868,0.251506182302333
"Pea15a",1.70083735370058e-07,1.23741446477398,7.15320474159019,0.00748301576590589,0.251649944541879
"Rpl29",1.69807876767604e-07,1.23694181186094,7.1300200104434,0.00758038815484494,0.253912922281929
"Rps7",1.69711705873439e-07,1.23677686951822,7.12194610669704,0.00761460059695425,0.25405076537111
"Rpl27",1.69153641774167e-07,1.23581805384798,7.07518483318737,0.00781587588717667,0.259739403006528
"mt-Nd1",1.68849360768393e-07,1.23529405232368,7.04975342043161,0.00792761636302188,0.261506341717708
"Rpl37a",1.68801308463203e-07,1.23521122302729,7.04574145736041,0.00794539273023329,0.261506341717708
"Iqgap1",1.68756539145609e-07,1.23513403341344,7.04200462367783,0.00796198671027732,0.261506341717708
"Gm8186",1.67349909360737e-07,1.23269923406616,6.9250999862324,0.00849942404043293,0.277599660410256
"Uqcr11",1.67303367564278e-07,1.23261835492257,6.92124863337786,0.00851774813958728,0.277599660410256
"Rps6",1.67066347692667e-07,1.23220614997425,6.90165176033071,0.00861161499338103,0.279579392919728
"Chchd2",1.6695761404905e-07,1.23201687152556,6.89267092673884,0.00865498529674681,0.279910846321226
"Rpl4",1.66776807672235e-07,1.2317018837612,6.87775020499594,0.00872753542249331,0.280060732878259
"Cox5b",1.66756520196543e-07,1.23166652100557,6.87607702626815,0.00873570976470395,0.280060732878259
"Serf2",1.66698424847699e-07,1.23156523432621,6.87128682665438,0.00875915572560839,0.280060732878259
"Rps28",1.66603095666518e-07,1.23139896248734,6.86343016152363,0.0087977502663871,0.280233245277636
"Rpl22",1.66288630651726e-07,1.23084986249966,6.83754502722877,0.00892614268376253,0.283254024036239
"Bloc1s1",1.66204046138721e-07,1.23070200483763,6.83059081367961,0.00896096196057845,0.283293932244355
"Psme1",1.65974814381881e-07,1.23030095258118,6.81176204763665,0.00905593598017726,0.284772896987529
