"gene","distance","Z","FC","p.value","p.adj"
"Pkm",1.29592809228978e-08,1.3156296906283,14.2910000928646,0.000156611878425272,0.029376908128616
"Cst3",1.29372439011678e-08,1.31527597834354,14.2424382453095,0.000160705209072645,0.0294894058648303
"Otulinl",1.29024027767161e-08,1.3147155802147,14.1658292887346,0.00016738287151997,0.029700159730226
"Bola2",1.28947160405943e-08,1.31459175023062,14.1489554462858,0.000168890850260733,0.029700159730226
"Cstb",1.28680303984001e-08,1.3141613111463,14.0904534573755,0.00017422580744064,0.0297486943596293
"Slamf8",1.28582744569027e-08,1.31400373623102,14.0690961050344,0.000176215462383777,0.0297486943596293
"Aftph",1.28368010435775e-08,1.31365650389316,14.02214435384,0.000180670334733926,0.0299027116762563
"Adrb2",1.2815868449161e-08,1.31331748526276,13.9764506420647,0.000185114758844293,0.0300491092193207
"Slc22a17",1.27931855187572e-08,1.31294952431877,13.9270203121576,0.000190046739915174,0.0300905094815791
"Ppwd1",1.27821105470883e-08,1.31276964165859,13.9029177002898,0.000192499409075378,0.0300905094815791
"Serinc3",1.27104274993528e-08,1.31160175333068,13.7474177153106,0.000209108088912285,0.0320923887001563
"Abi3",1.25969637308072e-08,1.30974030515744,13.5030716239385,0.000238173273742851,0.0359003679225608
"Pmepa1",1.25796156242404e-08,1.30945429516629,13.465905299084,0.000242937915584491,0.035976121849977
"Usp18",1.25443498646354e-08,1.30887172850172,13.3905103513779,0.000252900567943374,0.0368057533450003
"Egr1",1.24967230656464e-08,1.30808249152916,13.2890245840109,0.00026696433740646,0.0381939995262361
"Zbp1",1.24721890207118e-08,1.30767481527698,13.2368967607693,0.000274491970695504,0.0386164454106792
"Tspo",1.23968028023937e-08,1.306417356955,13.0773636069726,0.00029888583136451,0.0413589393860299
"Cxcl16",1.23233332979334e-08,1.30518486092258,12.9228172466737,0.000324600946805967,0.0441928482578898
"Dbi",1.22231921272955e-08,1.30349364224217,12.7136452685475,0.000362997158261743,0.0479856828029799
"Gng5",1.22176483443064e-08,1.30339963285936,12.7021154314507,0.000365242157662413,0.0479856828029799
"Gsn",1.22071864261907e-08,1.30322211315059,12.680371214907,0.00036951420236864,0.0479856828029799
"Ptgs1",1.21729974381785e-08,1.3026409786885,12.6094421824135,0.000383803025855407,0.049086080927962
"Anxa5",1.20834091842625e-08,1.30111079736095,12.4245245390921,0.00042373240288446,0.0531979478932325
"Sparc",1.20621403646577e-08,1.30074593985045,12.3808245533323,0.000433765553460063,0.0531979478932325
"Arpc2",1.20598468764501e-08,1.30070655954316,12.3761168356763,0.000434860609481465,0.0531979478932325
"Rnase4",1.1997731859002e-08,1.299637299977,12.2489571807262,0.000465518245786848,0.0561348501812398
"Cd9",1.18733536353528e-08,1.29748032940424,11.9963083273297,0.00053306040208134,0.063374124703783
"Prdx1",1.18405710728808e-08,1.29690823916877,11.9301556923597,0.000552325607703889,0.0647525063142851
"Malat1",1.17862180669523e-08,1.29595639824524,11.8208786112656,0.000585702152019955,0.067724820071239
"Ifit1",1.17674884526302e-08,1.29562743519356,11.7833390746566,0.00059763190319694,0.068170417498451
"Gna15",1.16971853703725e-08,1.29438819300317,11.6429640967466,0.000644458289652477,0.0725316323060874
"Mif",1.16729109612838e-08,1.29395866086611,11.5946904639395,0.000661403821526903,0.0734593375987972
"1700017B05Rik",1.16452853727266e-08,1.29346879655399,11.5398744682181,0.00068119239457038,0.0746746104229686
"Zfp36l2",1.16313172751062e-08,1.29322069017048,11.5122077486648,0.000691406110331178,0.0748225509910958
"Rpl41",1.161003656137e-08,1.29284214983785,11.4701207044932,0.000707240869359133,0.0748721023805129
"Il6ra",1.16068986041364e-08,1.2927862762494,11.4639212607638,0.000709604097907953,0.0748721023805129
"Arpc1b",1.14905786765966e-08,1.29070492548868,11.2352984893916,0.000802561978273828,0.0836348846741899
"Cox6b1",1.14292865691394e-08,1.28960013999733,11.1157573398974,0.000855973651518735,0.0874350609754502
"Cox7c",1.14250937042257e-08,1.2895243584023,11.1076031441424,0.000859745298064491,0.0874350609754502
"Oasl2",1.13829250825496e-08,1.2887607328013,11.0257608525199,0.000898543910058052,0.090292966009524
"Ctsb",1.13404410619079e-08,1.28798867331124,10.9436124559566,0.0009392685981236,0.0932748969030743
"Cox17",1.13262863868629e-08,1.28773083096823,10.9163107654287,0.000953212469027278,0.0935589122216192
"Pld4",1.12699641896314e-08,1.2867018212983,10.8080136760427,0.0010106167557905,0.0980530578807768
"Mtdh",1.11632597916013e-08,1.28473886023478,10.6043212756979,0.00112823665465227,0.107718602509859
"Cd63",1.11567895287992e-08,1.28461925921873,10.5920322377853,0.00113576064724291,0.107718602509859
"Clk1",1.11267374451477e-08,1.28406288961817,10.5350473977739,0.00117131878455277,0.108835119417785
"Hint1",1.11239521328024e-08,1.28401125144532,10.5297736641189,0.00117466597662801,0.108835119417785
"Adgrg1",1.11132622725641e-08,1.28381295316741,10.5095456511209,0.0011875945209295,0.108835119417785
"Hsp90ab1",1.1096256113171e-08,1.28349711299968,10.4774056269072,0.00120843333473183,0.108835119417785
"Lrwd1",1.1088919291049e-08,1.28336071076702,10.4635549285865,0.00121752751561384,0.108835119417785
"Acad8",1.10830127419276e-08,1.28325083709153,10.4524110038037,0.0012248947215602,0.108835119417785
"Fabp3",1.10686465427252e-08,1.28298336457999,10.4253309850744,0.00124298579223618,0.1092921153361
"Cab39l",1.10415401639517e-08,1.28247779371442,10.3743316250818,0.00127779397300473,0.111194421918896
"Nme2",1.10218835518931e-08,1.28211043310148,10.3374268650781,0.00130359612209301,0.112282192516195
"Zfp36",1.10114336450028e-08,1.2819148822969,10.3178342177586,0.00131750808734664,0.112334199649424
"Adap2os",1.09813075389659e-08,1.2813501392856,10.2614544636867,0.00135838544026239,0.114661315012548
"Kctd12",1.09639340337706e-08,1.28102378663349,10.2290108943549,0.00138248780192273,0.114902046539641
"Ldha",1.09540958181335e-08,1.28083876272092,10.2106616296913,0.00139631070871226,0.114902046539641
"Atp5e",1.09500200534512e-08,1.28076206497771,10.2030647430978,0.00140207449278321,0.114902046539641
"Lpcat2",1.09316111036309e-08,1.28041530713,10.1687872130289,0.00142838202545476,0.115932429585227
"Adrb1",1.09160113118818e-08,1.28012102915337,10.139785490338,0.00145103047925733,0.116649031194391
"Rdh5",1.08864195852432e-08,1.27956170483734,10.0848850233661,0.00149490490103868,0.118969706548626
"Cyth4",1.08776853142328e-08,1.27939633903735,10.0687091295603,0.00150808655380914,0.118969706548626
"Cox6a1",1.08540720494604e-08,1.27894863723886,10.0250422963122,0.0015442613011939,0.120695459660905
"Pld3",1.0829637407759e-08,1.27848438720325,9.9799564352883,0.00158253428643728,0.12255203588823
"Ch25h",1.07967051037398e-08,1.2778571076275,9.91935177707156,0.00163549972862629,0.124904537824658
"Lrch4",1.07896960355008e-08,1.27772336751803,9.90647695176758,0.00164698099131346,0.124904537824658
"Gnas",1.07834319669183e-08,1.27760377289873,9.89497767735943,0.00165730461276646,0.124904537824658
"Hnrnpa3",1.07604005362061e-08,1.27716348493329,9.85275510443284,0.00169577603479819,0.126672969112668
"Acaa2",1.07427519568851e-08,1.27682549378035,9.8204617841872,0.00172581005803207,0.127349632783539
"Rps2",1.07374031897744e-08,1.27672295440918,9.81068509258222,0.00173500862102915,0.127349632783539
"mt-Co3",1.06107667520017e-08,1.27428096853932,9.58063619826619,0.00196640255129911,0.143089689099274
"Atp6v0e",1.05778945002061e-08,1.27364255272792,9.52136635399481,0.00203093313112578,0.146522278289168
"Atp5c1",1.05669276733671e-08,1.27342914539368,9.50163368473411,0.00205289036358775,0.146851250500374
"Tpst2",1.05399787795127e-08,1.27290384234519,9.45323134645881,0.00210777438498557,0.148318240329096
"Fgd2",1.05292794451906e-08,1.27269493097131,9.43404877532208,0.00212993535977931,0.148318240329096
"Zfp691",1.05245313807273e-08,1.27260215735345,9.42554232957655,0.00213983805435806,0.148318240329096
"Ass1",1.0514515306169e-08,1.27240632029851,9.40761050756591,0.00216086645254131,0.148318240329096
"Bin1",1.05143316344063e-08,1.27240272744309,9.40728183862354,0.00216125382780225,0.148318240329096
"Fam216a",1.05035298401599e-08,1.27219132555596,9.38796281207562,0.00218414777395628,0.148680575483588
"Psma5",1.04736935292206e-08,1.27160632433289,9.33470369768392,0.00224854445406063,0.151839709893806
"Jund",1.04372394156214e-08,1.2708894151831,9.26983715287087,0.00232958414587429,0.15418054522623
"Timm13",1.04136278993419e-08,1.27042379909211,9.2279434435092,0.00238349211763382,0.15418054522623
"Slc2a6",1.04096300494392e-08,1.27034486273765,9.2208594855179,0.00239273194594908,0.15418054522623
"Akr1a1",1.04010931722878e-08,1.27017620819336,9.20574174041733,0.00241257223295109,0.15418054522623
"Snx3",1.04010179855777e-08,1.27017472222064,9.20560864922722,0.00241274763900607,0.15418054522623
"Olfml3",1.04000607118209e-08,1.27015580199172,9.20391422238152,0.00241498192152538,0.15418054522623
"Ndufa2",1.03933925266111e-08,1.27002396139249,9.19211549715082,0.00243059812070972,0.15418054522623
"Gapdh",1.03813148057348e-08,1.26978496098836,9.17076437445452,0.0024591183897666,0.15418054522623
"Ier5",1.03734687886045e-08,1.26962955823065,9.15690740451488,0.00247780967213855,0.15418054522623
"Cd68",1.03652308038744e-08,1.26946627172643,9.14236944963125,0.00249757453820655,0.15418054522623
"Apbb1ip",1.03644325991646e-08,1.26945044382376,9.14096143441006,0.00249949726393034,0.15418054522623
"Sem1",1.03461269938691e-08,1.26908713691256,9.10870051495681,0.00254396534943543,0.15418054522623
"Rnf122",1.03455989894711e-08,1.26907664867922,9.10777083156658,0.00254525865089164,0.15418054522623
"Myl6",1.03433823376958e-08,1.26903261175251,9.10386838114712,0.00255069471313902,0.15418054522623
"Junb",1.03407377151106e-08,1.26898006084959,9.09921357535874,0.00255719421059972,0.15418054522623
"Fuom",1.02575644690424e-08,1.26732078891206,8.95342755196163,0.00276949468307181,0.165796486665313
"Cox4i1",1.02437012606096e-08,1.2670429816111,8.92924259932983,0.0028064069924267,0.166721040678815
"Rpsa",1.02318803217421e-08,1.26680581746343,8.90864630777455,0.00283823581759255,0.166721040678815
"Vamp8",1.02296814772285e-08,1.26676167321563,8.90481775962509,0.00284419261435248,0.166721040678815
"Prkca",1.0186786754407e-08,1.26589870606733,8.83029562326715,0.00296270388491651,0.172470230983312
"Ifih1",1.01721280218459e-08,1.26560300633705,8.80490041029603,0.00300422541870607,0.173083719761823
"F11r",1.01631825915119e-08,1.26542235786227,8.78942105524902,0.00302982387965464,0.173083719761823
"Mettl26",1.01614663547672e-08,1.26538768205419,8.78645280124397,0.00303475779229354,0.173083719761823
"Atp1a2",1.01530111987041e-08,1.26521676808517,8.77183681589004,0.00305917220095714,0.17330518488778
"Gpr155",1.01070472987003e-08,1.26428527394804,8.69259427738825,0.00319505539260619,0.179796417126592
"Atox1",1.00765036876571e-08,1.26366405580245,8.64013542687182,0.00328836985416729,0.183822052576332
"Ctc1",1.00596278612914e-08,1.26332005536403,8.61121918148987,0.00334098589286517,0.185534617905756
"Gm2000",1.00420873566524e-08,1.26296192447577,8.58121539866571,0.00339648585731033,0.187383902755271
"Clic4",1.00231406390851e-08,1.26257441420156,8.54886505537997,0.00345737718386204,0.189504680577789
"Ifngr1",1.00056989082998e-08,1.2622170692444,8.5191383910173,0.00351430834651147,0.191382430663892
"Txnip",9.99586349196424e-09,1.26201530091362,8.50239831278526,0.00354678676820244,0.191482755885747
"Psmb3",9.9863130385457e-09,1.26181919788812,8.48615900192025,0.00357858527732327,0.191482755885747
"Ndufa13",9.98463319120373e-09,1.26178468653245,8.48330424409368,0.00358420512142495,0.191482755885747
"Pou2f2",9.95317451786382e-09,1.26113736794033,8.42993161205097,0.00369094225994528,0.194946697596225
"Vgll4",9.95192694214486e-09,1.26111165678578,8.42781845330948,0.0036952341683919,0.194946697596225
"Socs3",9.9428480725443e-09,1.26092445906573,8.41244853270951,0.00372660418962601,0.195174411384034
"Phf11d",9.93732823936436e-09,1.26081056592842,8.4031106804619,0.00374579488736092,0.195174411384034
"Psmb6",9.92264315396839e-09,1.26050726925064,8.37829330173351,0.00379728841062662,0.196615154193116
"Ndufa7",9.91621476760784e-09,1.26037436712739,8.3674410601889,0.00382003142846475,0.196615154193116
"Serf2",9.90727550258952e-09,1.26018941834545,8.35236170579179,0.00385186343650358,0.197051995560768
"Calm1",9.87999857220064e-09,1.25962409126341,8.30643320407785,0.00395048959590006,0.200513022236417
"Morn2",9.86797974583681e-09,1.25937452477439,8.28623626683157,0.00399466989193347,0.200513022236417
"Npc2",9.86467211616752e-09,1.25930579239907,8.28068230173557,0.00400690695480013,0.200513022236417
"Rps17",9.85606442684495e-09,1.25912682238478,8.26623753515641,0.0040389120578209,0.200513022236417
"Cbl",9.84124027235417e-09,1.25881825205987,8.24139032982774,0.00409457561385395,0.200513022236417
"Rpl9",9.84114888137519e-09,1.25881634835333,8.24123726269142,0.00409492092869594,0.200513022236417
"Zbtb7a",9.82361395463106e-09,1.25845077851087,8.21189500801083,0.00416166660333444,0.200513022236417
"Rhoh",9.82062130054645e-09,1.25838832545304,8.20689244623525,0.00417315607164646,0.200513022236417
"Nipsnap2",9.82052314989217e-09,1.25838627686186,8.20672840206467,0.00417353338087416,0.200513022236417
"Qk",9.82041823945421e-09,1.2583840871596,8.20655306173728,0.0041739367101773,0.200513022236417
"Zfp36l1",9.81862953420257e-09,1.25834674968622,8.20356382698887,0.00418081885008996,0.200513022236417
"Psme1",9.80703910029481e-09,1.25810465400832,8.1842074099712,0.00422566370435238,0.201518798465754
"Il10ra",9.78789856098937e-09,1.25770425950611,8.15229211446877,0.00430067686686926,0.203024808502299
"Arpp19",9.7867167540584e-09,1.25767951331084,8.15032359106706,0.00430534779314199,0.203024808502299
"Vps29",9.76970205386277e-09,1.25732292262418,8.12200872942913,0.00437310777080637,0.205074459407648
"Gm8730",9.7558780210155e-09,1.2570327666622,8.09903986547417,0.0044288712967584,0.206542003402971
"Ppia",9.74325774498898e-09,1.25676753540272,8.07809946272305,0.0044803409462096,0.20779427432393
"Ccng2",9.70530549199508e-09,1.25596794925434,8.01528988130444,0.00463840487281659,0.213949593068005
"Psmb1",9.6956381576792e-09,1.25576380115434,7.99932997250583,0.00467946623832606,0.214598663838336
"Bag1",9.68329234071065e-09,1.25550280937283,7.97897125329211,0.0047323826801103,0.214598663838336
"Uqcrh",9.67073544009585e-09,1.25523703080825,7.95829105825008,0.00478675890784406,0.214598663838336
"Cyba",9.66999546430692e-09,1.25522135830071,7.95707321552473,0.00478998086133145,0.214598663838336
"Ywhae",9.6688939491604e-09,1.25519802636701,7.95526052853906,0.00479478064070772,0.214598663838336
"Cops9",9.66144146435059e-09,1.25504010390619,7.94300191644274,0.00482736885065963,0.214598663838336
"Uba52",9.65924125103176e-09,1.25499345798881,7.9393845869331,0.00483702818340975,0.214598663838336
"Rps27l",9.65496230523599e-09,1.25490271271548,7.93235201144449,0.00485586361723992,0.214598663838336
"Eif5a",9.62366107875977e-09,1.25423773110502,7.88100227870758,0.00499567857690483,0.218817663932752
"Ap2s1",9.60897893979163e-09,1.25392510694034,7.8569736466809,0.00506250589759037,0.218817663932752
"Capg",9.60748299254534e-09,1.25389322853443,7.85452745479103,0.00506936002578833,0.218817663932752
"Ssr4",9.59307553554708e-09,1.25358596622128,7.83098769604308,0.00513580280303964,0.218817663932752
"Sft2d1",9.59221139779266e-09,1.25356752315461,7.82957693943813,0.0051398128481513,0.218817663932752
"Arhgap5",9.58741934399464e-09,1.25346521894665,7.82175593125974,0.00516210185027518,0.218817663932752
"Slc29a3",9.58566122744732e-09,1.25342767323104,7.81888752691116,0.0051703011524035,0.218817663932752
"Ggt5",9.58452671699298e-09,1.25340344155393,7.81703682835426,0.00517559839756679,0.218817663932752
"Actr3",9.58259304024994e-09,1.25336213443728,7.81388297465369,0.00518463840617821,0.218817663932752
"Parp11",9.55374364081807e-09,1.25274491271402,7.76690477239184,0.00532121530791763,0.222617988712415
"Lyl1",9.55244694510286e-09,1.25271712885118,7.76479656663591,0.00532742965524319,0.222617988712415
"Mylip",9.51384645153311e-09,1.25188840401601,7.70216980677929,0.00551544838783474,0.229339408087257
"Eif4a1",9.49376183603025e-09,1.25145593757748,7.66968413823384,0.00561562865152302,0.23236039925248
"Itgb5",9.4829961633887e-09,1.25122377078733,7.65229956625384,0.00567000000179289,0.23239314967047
"Ophn1",9.47955871167654e-09,1.25114958778799,7.64675287145298,0.00568746038362541,0.23239314967047
"Axl",9.47728925123232e-09,1.25110059698268,7.6430919571905,0.00569901456957556,0.23239314967047
"Herc6",9.46452800073416e-09,1.25082491238896,7.62252283825099,0.00576437923617733,0.233547334702086
"Hspa8",9.46098329009369e-09,1.25074827242408,7.61681424337271,0.00578265524851747,0.233547334702086
"Nup93",9.45244178459168e-09,1.25056348495898,7.60306732285348,0.00582690882017706,0.23421398738626
"Cfap36",9.44665723380192e-09,1.25043825151644,7.59376456851602,0.00585705175560252,0.234309828763227
"Ranbp1",9.4159696924267e-09,1.24977265651043,7.54450789448079,0.00601932592327179,0.239665708105364
"Ost4",9.40975435927404e-09,1.24963759862314,7.53455116026107,0.00605268142005465,0.239862365571274
"Rps7",9.40412892014041e-09,1.24951528592853,7.52554508257598,0.00608301461727582,0.239937973758996
"Mef2c",9.37276042911091e-09,1.24883197068465,7.47542427176327,0.0062546824550545,0.244790312522098
"Btg2",9.37107407265279e-09,1.2487951744486,7.47273454208748,0.00626403358663348,0.244790312522098
"Atp6v1f",9.36010214865408e-09,1.24855561375672,7.45524619944233,0.00632518269060931,0.245826637550847
"Cbx5",9.34650280499772e-09,1.24825831555383,7.43359840093925,0.00640172037934333,0.245826637550847
"Ccl12",9.3405464435086e-09,1.24812797281721,7.4241268174764,0.00643550468606567,0.245826637550847
"Itga6",9.33753698569977e-09,1.24806208698669,7.41934358616406,0.0064526351662379,0.245826637550847
"Psme2",9.33503296440391e-09,1.24800725126276,7.41536487029108,0.00646691984806163,0.245826637550847
"Cd81",9.33424267832738e-09,1.24798994183608,7.41410938215889,0.00647143409277787,0.245826637550847
"H2afj",9.33022754672988e-09,1.24790197796205,7.4077323843938,0.00649441300483817,0.245826637550847
"Fis1",9.32244795790779e-09,1.24773143962778,7.39538432834691,0.00653914517951949,0.246414841340732
"Gstm1",9.31438169410505e-09,1.24755447420334,7.38259212747808,0.00658581814793268,0.247070626607555
"Nuak1",9.30468402869129e-09,1.24734152470046,7.36722736346012,0.00664232716048441,0.248087980361278
"Bcl2a1a",9.285795651284e-09,1.24692615187609,7.33734698726612,0.00675364413213814,0.249603334903338
"Inka1",9.28247825110999e-09,1.24685311633693,7.33210531081211,0.00677336713070107,0.249603334903338
"Ybx1",9.28174590257488e-09,1.24683698968625,7.33094841184252,0.00677772814452346,0.249603334903338
"Marcks",9.27781472882897e-09,1.246750402773,7.32473985383863,0.00680118078755689,0.249603334903338
"Maf",9.27118802085754e-09,1.24660436586843,7.31428015425161,0.00684087960117068,0.249973440318103
"Rpl28",9.25792540036353e-09,1.24631179115587,7.29336867305488,0.00692095830056973,0.251061255705882
"Camk1",9.25641431331809e-09,1.24627843116427,7.29098800675634,0.00693013536067653,0.251061255705882
"Prelid1",9.24725815061941e-09,1.24607618152674,7.27657109477775,0.0069859762767997,0.252002674155839
"C5ar2",9.2353312753334e-09,1.24581244438974,7.25781293168038,0.0070593209336457,0.253564800003844
"Pcp4",9.2265080465105e-09,1.24561712940728,7.24395165211844,0.00711402379396113,0.253660920571736
"Rpl27",9.2252107197896e-09,1.24558839623537,7.24191467100016,0.0071220990611896,0.253660920571736
"Commd8",9.18927189560737e-09,1.24479089387279,7.18559965670832,0.00734909871341358,0.259801120495452
"Prex1",9.1881862412545e-09,1.24476675652694,7.18390189070249,0.00735605589366344,0.259801120495452
"Zfp830",9.17713871128467e-09,1.24452098269475,7.16663696877213,0.00742718828697595,0.260427330083241
"Pdk2",9.17585528522827e-09,1.2444924121611,7.16463259556809,0.00743549183154378,0.260427330083241
"Atpif1",9.15587394540336e-09,1.24404711435669,7.13346316607865,0.00756584592571598,0.263897956442019
"Appbp2",9.14392606792864e-09,1.24378040650341,7.11485781295061,0.00764476671858257,0.265553398648377
"Sntb2",9.12490563513042e-09,1.24335513696095,7.08528912982229,0.00777192790392152,0.267620474296146
"Psma3",9.1242680539967e-09,1.2433408669809,7.08429902887574,0.00777622309456071,0.267620474296146
"Cd37",9.1201618660593e-09,1.24324894190569,7.07792417941059,0.00780393623094738,0.267620474296146
"Ivns1abp",9.11615074790725e-09,1.24315910718506,7.07169969624583,0.00783109313483569,0.267620474296146
"Dusp6",9.10260621403171e-09,1.24285548028269,7.05070142122435,0.00792342186710374,0.269683887017027
"Sdhb",9.09259991171284e-09,1.2426308939012,7.03520856775686,0.00799225653750277,0.270934286879762
"Frmd4a",9.07912478846038e-09,1.24232808032734,7.01437183084434,0.00808579967400369,0.273008940193061
"Higd2a",9.05770323350081e-09,1.24184581423332,6.98131104740726,0.0082365248700408,0.276990065450257
"Slc25a5",9.03959005468372e-09,1.24143718386758,6.95341715555909,0.00836592829817105,0.280225399860563
"Slco2b1",9.03243674548874e-09,1.2412755920968,6.94241659863305,0.00841753156431024,0.280675738002568
"Ifi204",9.02852430708165e-09,1.24118715948866,6.93640362661143,0.00844587577925036,0.280675738002568
"Adap2",9.01166183765305e-09,1.24080560107811,6.91051774246468,0.00856901748498515,0.283651280748077
"Thyn1",9.00250465493696e-09,1.24059811110151,6.89648065953782,0.00863656007236325,0.284770326448509
"Rpl15",8.97560063528899e-09,1.23998733874115,6.85532193533658,0.00883776311162155,0.289527973498171
"Rbm3",8.97405463698785e-09,1.2399521888245,6.85296055502448,0.00884945115063713,0.289527973498171
"Srpk1",8.95338630752673e-09,1.23948171904225,6.8214305173481,0.00900703928365542,0.293546017734886
"Gm10138",8.94133359312295e-09,1.23920688862753,6.80307736861388,0.00910008902212577,0.29399141615651
"Rgs2",8.93906432046255e-09,1.23915510447521,6.79962462227261,0.00911770402082595,0.29399141615651
"Cfap298",8.93810077643933e-09,1.23913311289945,6.7981588347308,0.009125192635115,0.29399141615651
"Pla2g15",8.92452278050687e-09,1.23882297399004,6.7775201634714,0.00923130549461012,0.296279276349825
"Lrpap1",8.89699086094585e-09,1.23819273119258,6.73576772037652,0.00944985538391466,0.302144807937968
"Arid1a",8.86241674112007e-09,1.23739865358203,6.68351842702103,0.00973083651163813,0.309954682999009
"Fhad1",8.85105188143738e-09,1.23713698956372,6.66638798758451,0.00982481070337842,0.311405910474835
"Myl12a",8.84800030486783e-09,1.23706667584722,6.66179203970562,0.0098501810326716,0.311405910474835
"Hspe1",8.84125719901117e-09,1.23691122104291,6.65164193797724,0.00990644927172453,0.312016187696368
"Wdr6",8.83227140729975e-09,1.23670388847137,6.63812804646607,0.00998187672561933,0.313223128033282
"Pip4p1",8.81926069369953e-09,1.23640333196618,6.61858535672392,0.0100919962848714,0.315505706076296
"Galm",8.79856455250112e-09,1.23592436775009,6.5875581635272,0.010269393462734,0.319866974977629
