"","gene","distance","Z","FC","p.value","p.adj"
"6099","Trem2",5.20550606390459e-06,9.85363751117487,184993.730025775,0,0
"4010","Fam76b",1.74711455673375e-07,3.81048680295367,208.388553528431,3.08634204599065e-47,1.02127058301831e-43
"3519","Lpl",1.05824588485181e-07,3.17300190871285,76.4547147596851,2.25321121915218e-18,4.82508030366371e-15
"3855","Lgals3",1.05471440430666e-07,3.16892729921559,75.9452909389183,2.91633744555075e-18,4.82508030366371e-15
"2000","Spp1",1.02201981115515e-07,3.13065410774485,71.3098830948814,3.05302701934023e-17,4.04098656279873e-14
"3315","Igf1",9.86184167888345e-08,3.08751280070437,66.3967998392304,3.6870023773253e-16,4.0667636221898e-13
"2389","Capg",9.46033773139465e-08,3.03759578551549,61.1004455885452,5.42358633226929e-15,5.12761347813688e-12
"2678","Axl",9.41191037567358e-08,3.03145626214348,60.476501766311,7.44620788893988e-15,6.15987547612551e-12
"3165","Gm49339",9.01328859512326e-08,2.97989335062183,55.4622711207465,9.52701152293978e-14,7.00552913986839e-11
"413","Vim",8.76408948732306e-08,2.94668446234783,52.4378289305687,4.44086720913855e-13,2.93896591900789e-10
"5050","Cxcl14",8.21959514276946e-08,2.87129111223162,46.1245295286585,1.10970339797212e-11,6.67637917070863e-09
"1130","Anxa5",8.11971651220347e-08,2.85701172906243,45.010395519444,1.95991239108001e-11,1.08089168368063e-08
"1482","Cd72",7.98336466410177e-08,2.837279529098,43.5113973356683,4.214973340659e-11,2.14574565911395e-08
"1702","Cd52",7.95267853911857e-08,2.83280007586919,43.1775455959204,4.99911157070724e-11,2.3631514553529e-08
"3034","Itgax",7.84558383465234e-08,2.81705299115943,42.0224753025099,9.02303540647370e-11,3.9809632213362e-08
"767","Cst7",7.6419050001576e-08,2.78660303247462,39.8689102094329,2.71591956735864e-10,1.12337223104872e-07
"3409","Cd63",7.62836705147979e-08,2.78455522302396,39.7277765074138,2.91943748601366e-10,1.13651984014344e-07
