"","gene","distance","Z","FC","p.value","p.adj"
"2612","Apoe",0.0002842044895703,8.17738297486371,3822623.15418919,0,0
"5982","Trem2",5.15174891689911e-05,6.25464584450289,125605.597743891,0,0
"3261","Igf1",2.11938364729235e-06,3.25329756630282,212.578224726476,3.76171758941955e-48,8.13910295764078e-45
"1959","Spp1",1.90002941208473e-06,3.16256317428399,170.852077994832,4.8202194671876e-39,7.82201114037869e-36
"3114","Gm49339",1.71381799448206e-06,3.07757440689247,139.00454951049,4.39441555008736e-32,5.70483026712342e-29
"3459","Lpl",1.69250132774146e-06,3.06730563796327,135.568145071549,2.4800822802399e-31,2.68303568017287e-28
"403","Vim",1.682182578541e-06,3.06229175277496,133.920135328129,5.68780516169646e-31,5.27422047208168e-28
"4694","Vat1",1.65463392528951e-06,3.04876501573977,129.569704024259,5.08973421284139e-30,4.12968309694418e-27
"3788","Lgals3",1.56662669134253e-06,3.00410989434739,116.153061391746,4.39993428385402e-27,3.17333038183294e-24
"1071","Fabp5",1.54647684749905e-06,2.99355953558927,113.184371268128,1.96615209931466e-26,1.27622932766515e-23
"1101","Anxa5",1.44927013468071e-06,2.9408032013244,99.4027279654734,2.06038575127073e-23,1.2158149010453e-20
"745","Cst7",1.43123731515843e-06,2.93065742515669,96.9444428213693,7.13001646521221e-23,3.85674473964104e-20
"2984","Itgax",1.41458222976529e-06,2.92118110422736,94.7013159439146,2.21391954860611e-22,1.1054270607694e-19
"4951","Cxcl14",1.33982193596406e-06,2.87732965622431,84.9559470402106,3.05087230494054e-20,1.41451515224065e-17
"2344","Capg",1.30555469047052e-06,2.85646748242196,80.6658578067603,2.67300836641798e-19,1.12503357175958e-16
"3355","Cd63",1.304966400723e-06,2.85610491931853,80.5931772737167,2.77315315793458e-19,1.12503357175958e-16
"4105","Anxa2",1.29345408835007e-06,2.84897924895679,79.1774760256858,5.67736698215788e-19,2.16775229889334e-16
"5287","Ank",1.26820832841143e-06,2.83314524264411,76.116852145255,2.67365804932558e-18,9.64150799898463e-16
"3982","Aplp2",1.25206915255272e-06,2.82286919646252,74.1918583654734,7.08820359637446e-18,2.42155418652982e-15
"3186","Cstb",1.0786813856831e-06,2.70398847684883,55.0663114085421,1.16531217910872e-13,3.78202067729734e-11
"4585","Ccl6",1.02613466331364e-06,2.66445139730906,49.8320019377005,1.67489737378874e-12,5.17702802536321e-10
"896","Cybb",1.02242736503196e-06,2.6615916347038,49.4725786056177,2.01163942452725e-12,5.93525068391198e-10
"2636","Axl",1.00922522621312e-06,2.65132909605639,48.2031936142456,3.84261996848132e-12,1.08445418327879e-09
"3965","AB124611",1.00787419317916e-06,2.65027188436256,48.0742223698793,4.10386412627668e-12,1.10992425181925e-09
"5260","Crip1",9.82839203986774e-07,2.63044024009693,45.7156143814373,1.36728523730843e-11,3.5500193901476e-09
"1853","Gm1673",9.42735063114535e-07,2.59767492672103,42.0609364705311,8.84730012809894e-11,2.20876250505732e-08
"3300","Lyz2",9.40622502103945e-07,2.59591338523132,41.872640225799,9.74162406966975e-11,2.3419585865269e-08
"5250","Adssl1",9.33268275903105e-07,2.58975241910199,41.2204401043475,1.35992966695062e-10,3.1526083814916e-08
"1664","Cd52",9.2800795686698e-07,2.58531797571019,40.7570758430507,1.72378142705604e-10,3.85829835966234e-08
"2645","Pld3",9.2198711450782e-07,2.58021375660633,40.2299340548117,2.25762330155338e-10,4.884744283461e-08
"2348","Tmsb10",8.83207577388373e-07,2.54657880734152,36.91689705213,1.23272968644753e-09,2.58117690152611e-07
"3505","Cyp4f18",8.80429392588117e-07,2.54411699109322,36.6850135009838,1.38842715023945e-09,2.81633769756384e-07
"1863","Lrpap1",8.78524127763881e-07,2.54242452891993,36.5264112558986,1.50611612561276e-09,2.9624847791977e-07
"3862","Ctsb",8.6761765212272e-07,2.53267030716957,35.6251233255132,2.39182845149868e-09,4.56628190549351e-07
"3165","Mif",8.6441606426157e-07,2.52978540422032,35.362688549452,2.73679789404068e-09,5.0755871800623e-07
"210","Rab7b",8.6253266151708e-07,2.52808367283782,35.208758907245,2.96188404631983e-09,5.34044148462833e-07
"1449","Cd72",8.40139213949587e-07,2.50758225098486,33.4042811198627,7.48589980486216e-09,1.31326961171244e-06
"6398","Ch25h",7.94450907586146e-07,2.46413563322687,29.869898629457,4.62030540206817e-08,7.89221114863802e-06
"2687","Fxyd5",7.88746896638999e-07,2.45854992721189,29.4425176924428,5.75999903748693e-08,9.58670609034042e-06
"4070","Pkm",7.83355773762288e-07,2.45323613181876,29.0414111427547,7.08475092254468e-08,1.14967795595594e-05
"2206","Flt1",7.66013681160712e-07,2.43591010103554,27.769794777793,1.36642904475331e-07,2.16172420315306e-05
"2154","Fam20c",7.6538977831544e-07,2.43528003140067,27.7245773131423,1.39874312944737e-07,2.16172420315306e-05
"2948","Bola2",7.55890097646201e-07,2.42562724412652,27.040637721459,1.99222790144083e-07,3.00733751354707e-05
