"","gene","distance","Z","FC","p.value","p.adj"
"3498","Lpl",0.000194315822444531,7.53945466842869,2405463.68813968,0,0
"2638","Apoe",0.000158466852407561,7.31235974565849,1599776.5946781,0,0
"6072","Trem2",6.75954013792842e-05,6.3998618308681,291082.956670364,0,0
"402","Vim",1.48972508397082e-06,2.95174234606212,141.382200273638,1.32729885510067e-32,2.1873885132059e-29
"905","Cybb",1.4087787942817e-06,2.90813558303766,126.435225281471,2.46931321515881e-29,3.25554254286537e-26
"4157","Anxa2",1.34139316389768e-06,2.8700267967989,114.629039303612,9.48863413453383e-27,1.04248460358078e-23
"4011","AB124611",1.33036513288632e-06,2.86362189316658,112.751981613481,2.44526746122703e-26,2.30274330062979e-23
"1230","S100a8",1.28920671945338e-06,2.83927546895634,105.883331158713,7.82067105186131e-25,6.44423294673372e-22
"1231","S100a9",1.23237073614477e-06,2.80444453301456,96.7531758284194,7.85315278426026e-23,5.75199812820485e-20
"3144","Gm49339",1.18846590843365e-06,2.7765045507385,89.9820600913762,2.40329359741025e-21,1.48298430538421e-18
"3457","Gsr",1.18808361433233e-06,2.77625709722095,89.9241803021646,2.47464007269817e-21,1.48298430538421e-18
"5020","Cxcl14",1.11601363148726e-06,2.72823657839813,79.3453488280841,5.21488668064139e-19,2.86471108323234e-16
"3833","Lgals3",1.09321440970951e-06,2.71244638289102,76.1365458995906,2.64712609574481e-18,1.34229655562691e-15
"1114","Anxa5",1.0603996670679e-06,2.68917591166607,71.6344021351236,2.59001400409741e-17,1.2195265939293e-14
"1683","Hmgn2",1.03038892978592e-06,2.6673025870684,67.6370789462699,1.9653651208661e-16,8.63712458449956e-14
"1467","Cd72",1.02583385519969e-06,2.6639311789732,67.0403898041982,2.66001132733913e-16,1.09592466686372e-13
"3294","Igf1",1.01754478128796e-06,2.65776035618037,65.9613503220182,4.59852599949858e-16,1.78314608168792e-13
"1980","Spp1",1.0071376589188e-06,2.64994650305262,64.6189870761202,9.08754300173651e-16,3.32806019263595e-13
"6496","Ch25h",9.78596533833939e-07,2.62812725111195,61.0084261474584,5.68310484302499e-15,1.97173826974846e-12
"5055","Glrx",9.50478896099848e-07,2.60604776257739,57.5529291815533,3.29005587334225e-14,1.0844024158536e-11
"2367","Capg",8.8892726467995e-07,2.55552265230687,50.340199097093,1.29274119332415e-12,4.05797616494895e-10
"2977","Bola2",8.863322500478e-07,2.55332207281041,50.0467152960727,1.50128892609641e-12,4.49840754583071e-10
"2713","Fxyd5",8.8341903032605e-07,2.55084453546901,49.7182662901802,1.77485785791976e-12,5.08689695626393e-10
"1144","Rap2b",8.80946369950195e-07,2.54873572770794,49.4403362583925,2.04497414628434e-12,5.61686232179432e-10
"1207","Cks1b",8.75845975681171e-07,2.54436849001634,48.8695064353034,2.73571078822812e-12,7.21352220639991e-10
"3333","Lyz2",8.63934297887827e-07,2.53407662764883,47.549275773387,5.36385713507476e-12,1.35994408593896e-09
"3051","Ifitm2",8.27507315243958e-07,2.50176722145931,43.6240676860818,3.97915125428908e-11,9.71502409936061e-09
"3496","Tma16",8.24419670328279e-07,2.49896837285617,43.2991295589905,4.69792456386995e-11,1.1060256687511e-08
"2718","Gpi1",8.22908204096354e-07,2.49759473808601,43.1405084538711,5.09464482519738e-11,1.15806547198969e-08
"2662","Axl",8.20450018294513e-07,2.49535571844956,42.8831553424948,5.81088534673436e-11,1.27684520685576e-08
