"","gene","distance","Z","FC","p.value","p.adj"
"2605","Apoe",0.000366414867675003,7.4435561389211,4331668.46869882,0,0
"5980","Trem2",1.03499767461826e-05,4.27714706983918,3456.11180348065,0,0
"1958","Spp1",3.85265753648728e-06,3.50978054500874,478.883471268088,3.73850883348641e-106,8.09013311566459e-103
"3778","Lgals3",3.33056321082941e-06,3.40037931565503,357.885741687971,8.12758166261676e-80,1.3191065038427e-76
"3103","Gm49339",3.09740122089771e-06,3.34619807430174,309.530867983686,2.76326279166245e-69,3.58782040869452e-66
"3249","Igf1",2.90695465759622e-06,3.29901226533658,272.637474810043,3.02060031048692e-61,3.26828953594685e-58
"3449","Lpl",2.88482019331647e-06,3.29334045335709,268.501387278046,2.40729143308429e-60,2.2325908547976e-57
"3886","Tsc22d1",2.32687936692259e-06,3.13487474147469,174.685465849404,7.01282812746465e-40,5.69091002543757e-37
"1101","Anxa5",1.99364975295731e-06,3.02213695890169,128.235054775488,9.97069092616488e-30,7.19219172140693e-27
"4945","Cxcl14",1.91086754245777e-06,2.99137955823776,117.806757448582,1.9113105475452e-27,1.24082280746635e-24
"3288","Lyz2",1.7949714356203e-06,2.94614029907449,103.949910263616,2.0749607352414e-24,1.22460409938065e-21
"4689","Vat1",1.74568752309433e-06,2.92606321324682,98.3200409957621,3.55945336986421e-23,1.92566427309654e-20
"1072","Fabp5",1.73532864559468e-06,2.92177542417493,97.1566444420885,6.40539708404884e-23,3.19875675920347e-20
"896","Cybb",1.66837246687524e-06,2.89346478095472,89.8038722321099,2.62979068124973e-21,1.2194715073338e-18
"4097","Anxa2",1.63607861555001e-06,2.87942545548512,86.3609421455188,1.49916735447265e-20,6.48839631015765e-18
"2344","Capg",1.55237941454522e-06,2.84178594444808,77.7507855118929,1.16896776510661e-18,4.74308670692007e-16
"404","Vim",1.45596567753835e-06,2.79598301309896,68.3929457344832,1.33955907044156e-16,5.11553969723919e-14
"1449","Cd72",1.41132793806213e-06,2.77380118954802,64.2635795595787,1.0883918532799e-15,3.92546661749616e-13
"2974","Itgax",1.40189927374004e-06,2.76903136950756,63.4077958422117,1.68051616825311e-15,5.74205840226273e-13
"3280","Glipr1",1.35359182419808e-06,2.74410907187763,59.1132014133437,1.48857221183441e-14,4.8319053996145e-12
"3343","Cd63",1.2903621801781e-06,2.71019085547257,53.7195401563611,2.31251808199662e-13,7.14898447062955e-11
