"","gene","distance","Z","FC","p.value","p.adj"
"2636","Apoe",0.000353042946107172,6.88085243487429,2901569.35230072,0,0
"6045","Trem2",0.000102246971697417,5.79974905537964,243376.58139629,0,0
"1980","Spp1",3.37905472959012e-06,3.17299412915653,265.808172849156,9.30091691194911e-60,2.03473058977073e-56
"3487","Lpl",3.13249600134391e-06,3.11994989157719,228.433044913936,1.30940602074392e-51,2.14840792853558e-48
"3285","Igf1",2.98310780471771e-06,3.08585456382401,207.164709289605,5.7077569590973e-47,7.49200178451111e-44
"495","Ass1",2.85206172379008e-06,3.05458842589347,189.363258678562,4.37843709067914e-43,4.78928043768786e-40
"3134","Gm49339",2.80583672000273e-06,3.04323458163851,183.274763289958,9.34203291628436e-42,8.75882314708204e-39
"6471","Ch25h",2.77254507620279e-06,3.03494730730435,178.95140376435,8.21060264839018e-41,6.7357731476731e-38
"4736","Vat1",2.64955951359929e-06,3.00349389804509,163.427537202892,2.01753327480567e-37,1.47123009806107e-34
"3820","Lgals3",2.62834675614254e-06,2.99792950554204,160.821163543855,7.48577512192713e-37,4.91291421252077e-34
"4995","Cxcl14",2.26661567281665e-06,2.8958643015659,119.600681147262,7.73672303032039e-28,4.61601029527206e-25
"755","Cst7",2.08861845682257e-06,2.83983776879789,101.553781858992,6.95492526964942e-24,3.80376454539243e-21
"2365","Capg",2.04259426783107e-06,2.82461636236355,97.1274743657986,6.50046144378684e-23,3.281732958121e-20
"1467","Cd72",2.02151737401423e-06,2.81753707092202,95.1333597558784,1.77982011401721e-22,8.34354243449638e-20
"3006","Itgax",1.9315397763492e-06,2.78650825750723,86.8530732333368,1.16890246830427e-20,5.11433793298729e-18
"1084","Fabp5",1.91343688124218e-06,2.78010056996384,85.232682985407,2.6524126803409e-20,1.08798652631733e-17
"182","Pdcd1",1.84697269958109e-06,2.75607265417637,79.4143216230761,5.03597336600912e-19,1.94418195300693e-16
"1115","Anxa5",1.8256782028735e-06,2.74820111212611,77.5936781547228,1.26574594329963e-18,4.61505034770859e-16
"2660","Axl",1.77757386688136e-06,2.73009467087343,73.5585554369299,9.7694565627806e-18,3.37457596955416e-15
"213","Rab7b",1.73141775658532e-06,2.71228042632486,69.788138200277,6.60287614095265e-17,2.16673380565361e-14
"5337","Ank",1.71377731508704e-06,2.70535309627218,68.3733183457047,1.3529586583261e-16,4.22831794028294e-14
"4147","Anxa2",1.6814776395094e-06,2.69249247937341,65.8203323643473,4.93960133086378e-16,1.47357288792995e-13
"3379","Cd63",1.63995201295974e-06,2.67561063605968,62.6094889192429,2.52036232659754e-15,7.19179910846072e-13
"1687","Cd52",1.62949747669513e-06,2.67129674560817,61.8137743976995,3.77524187384989e-15,1.0323713507532e-12
"907","Cybb",1.60113696365983e-06,2.65946105039285,59.6808287948977,1.11557977650471e-14,2.92862002928017e-12
"1145","Rap2b",1.52282387089944e-06,2.62571821601413,53.9855126816035,2.01973332419358e-13,5.09827300257019e-11
"3207","Cstb",1.51370428913219e-06,2.62168267812782,53.3408535885938,2.8041379667956e-13,6.81613239854798e-11
"4625","Ccl6",1.51140482045547e-06,2.62066150188383,53.1789164654726,3.04509660084497e-13,7.13748892548056e-11
"2969","Bola2",1.48208785157379e-06,2.60751164040613,51.1358845852932,8.61882179286878e-13,1.95052853195165e-10
"4017","Aplp2",1.47714903233991e-06,2.60527219172657,50.7956482120372,1.02500723760402e-12,2.24237416679839e-10
"4529","Cxcl16",1.46012509694203e-06,2.5974982295452,49.6315695704584,1.85504563829323e-12,3.9273111368124e-10
"2742","Il4i1",1.45742119037451e-06,2.59625560964574,49.4479211007883,2.03708293975418e-12,4.17792979175209e-10
