"","gene","distance","Z","FC","p.value","p.adj"
"2598","Apoe",0.000191723619169993,12.0581777749756,4232246.43945889,0,0
"5970","Trem2",9.60576004297677e-05,10.4430019210787,1062388.05291346,0,0
"4620","Atp5g1",5.78403748310985e-07,2.52718349776051,38.5196124120075,5.42062162349557e-10,1.17103495806249e-06
"190","Dbi",5.60246185526946e-07,2.4944296300895,36.1391162210764,1.83721721532253e-09,2.25107355598228e-06
"1963","Atp5k",5.59124597858858e-07,2.49237699314387,35.9945632894318,1.9786884574396e-09,2.25107355598228e-06
"3150","Chchd10",5.58339270691274e-07,2.49093766845726,35.8935208500188,2.08400576082298e-09,2.25107355598228e-06
"1207","S100a1",5.49318180694206e-07,2.47427947509123,34.7430272687444,3.76223783154962e-09,3.48329476946758e-06
"3033","Cdkn1c",5.11919987940028e-07,2.40263969110263,30.1733746322815,3.9509644930959e-08,2.62460576917743e-05
"5290","Cox6c",5.11723025263715e-07,2.40225077266029,30.1501605149884,3.99854092220393e-08,2.62460576917743e-05
"6439","Usmg5",5.11513780502137e-07,2.40183746287539,30.1255086115056,4.04969259246633e-08,2.62460576917743e-05
"985","Apoo",5.05541113270394e-07,2.38997895813864,29.4260976675488,5.80900845819441e-08,3.42256216523254e-05
"2017","Pebp1",5.03202321197797e-07,2.38530291509756,29.1544587161347,6.68317660497962e-08,3.60947229807274e-05
"4264","Uqcr10",4.94800748902905e-07,2.36835150901588,28.1890479065999,1.10025383606135e-07,5.48518854731819e-05
"3993","Atp5l",4.91111057950919e-07,2.36082960784877,27.7702082740258,1.36613702350068e-07,5.98449946667909e-05
"3185","Gpx4",4.90356787755313e-07,2.35928602320121,27.6849723380623,1.42767488048084e-07,5.98449946667909e-05
"3198","Uqcr11",4.89769630402879e-07,2.35808303110261,27.61871159377,1.47742619143443e-07,5.98449946667909e-05
"4374","Uqcrq",4.87578668101207e-07,2.35358325042793,27.3721621782089,1.67829916993416e-07,6.0478559738064e-05
"6086","Ttr",4.87564290335768e-07,2.3535536647839,27.3705478962455,1.67970077964072e-07,6.0478559738064e-05
"4741","Atp5h",4.84454136768007e-07,2.34713629382309,27.022470322799,2.0110401860497e-07,6.85976391883584e-05
"6203","Acaa2",4.82034580966595e-07,2.34211961632275,26.7532225358463,2.31165902114177e-07,7.4909310580099e-05
"4302","Mdh1",4.80287622316701e-07,2.33848417293392,26.5596593137748,2.55523930920784e-07,7.88595522046477e-05
"1104","Ndufc1",4.78733002598811e-07,2.33523952703484,26.3879982378719,2.79270374846914e-07,8.22705136083114e-05
"1009","Pgk1",4.67382535008924e-07,2.31127475558753,25.1515451632788,5.29971733292116e-07,0.000149336817542009
