"","gene","distance","Z","FC","p.value","p.adj"
"6013","Trem2",0.000123875155385436,9.94948006165018,2437481.1357947,0,0
"3473","Lpl",1.02714029731563e-06,3.41959545450469,167.583931542966,2.49391458559462e-38,8.13390242091687e-35
"1971","Spp1",8.48846454577574e-07,3.22860747542448,114.454037326941,1.0364088442169e-26,2.25349829694229e-23
"3802","Lgals3",8.24091618759965e-07,3.19934302430682,107.875751280672,2.86167167663186e-25,4.66667108666741e-22
"3274","Igf1",8.15350576916888e-07,3.18882420784242,105.599437400128,9.02533274737145e-25,1.17744491022208e-21
"1460","Cd72",8.13894649686789e-07,3.18706251730947,105.222647750106,1.09155135044834e-24,1.18669824316242e-21
"3125","Gm49339",7.84405573097137e-07,3.1507683927331,97.7359142837199,4.78072322678828e-23,4.4549510869057e-20
"408","Vim",7.77767686494298e-07,3.1424330665695,96.0887691511611,1.09846160873144e-22,8.95658134219394e-20
"494","Ass1",7.65213200049011e-07,3.12649513258222,93.0117348523539,5.19851925879647e-22,3.76777123612549e-19
"756","Cst7",7.60215002901471e-07,3.12008566931245,91.800640461577,9.58634314758555e-22,6.25317163517005e-19
"2355","Capg",7.49884853956331e-07,3.10672010737952,89.3227329706183,3.35383020473467e-21,1.98882131140766e-18
"1113","Anxa5",7.35245349155229e-07,3.08749809273783,85.8691988144245,1.92239907415248e-20,1.04498409672472e-17
"4976","Cxcl14",7.27173579192159e-07,3.07675484777125,83.9941463892446,4.96241893868586e-20,2.48998913361907e-17
"4718","Vat1",7.23031264200721e-07,3.07120067541773,83.039933429662,8.04123974060173e-20,3.74664334485322e-17
"2993","Itgax",6.7756420275731e-07,3.00831816489905,72.9245478564442,1.34702292341543e-17,5.85775368629256e-15
"2643","Axl",6.68279199462592e-07,2.99502076551323,70.9395985000494,3.68330485071734e-17,1.50163734632683e-14
"4001","Aplp2",6.6696674802634e-07,2.99312802960051,70.6612317559443,4.24146048232812e-17,1.62747333683684e-14
"3367","Cd63",6.45102774414327e-07,2.96110404855961,66.1044442081383,4.27650439432987e-16,1.54975767578965e-13
"1678","Cd52",6.34398415068803e-07,2.94507496433164,63.9288684413585,1.28993529152809e-15,4.21528847357908e-13
"2619","Apoe",6.34379463313503e-07,2.94504637444546,63.9250489293748,1.29243859376946e-15,4.21528847357908e-13
"4510","Cxcl16",6.26706711950659e-07,2.93340920224147,62.3880671164911,2.82026926658426e-15,8.76029353615674e-13
"909","Cybb",6.19560539148448e-07,2.92245712330644,60.9733893260643,5.78515193152623e-15,1.71529754769753e-12
