"gene","distance","Z","FC","p.value","p.adj"
"Rps21",3.97349618605424e-09,1.26111653356615,7.80162205613644,0.00521993550603689,0.274546853706014
"Rps25",3.97232343631286e-09,1.26105973638588,7.79701754683943,0.00523325428479684,0.274546853706014
"mt-Cytb",3.97203027372819e-09,1.26104553578473,7.79586672943688,0.00523658849030545,0.274546853706014
"Gm8730",3.95551455273659e-09,1.26024389924079,7.73117100945858,0.0054275537475749,0.281689264529509
"Trf",3.95449356538955e-09,1.26019423759767,7.72718042418453,0.00543956286201989,0.281689264529509
"Rpl27",3.94020731490632e-09,1.25949805156019,7.67144988476475,0.00561013599744117,0.288750963136591
"Tmem176a",3.92801045794805e-09,1.25890176802634,7.62402965995227,0.00575956499645208,0.292919163644799
"Ctsa",3.92332786718285e-09,1.25867237285066,7.60586324613671,0.00581788038744112,0.292919163644799
"Rpl8",3.92207042399204e-09,1.25861072736461,7.60098860469404,0.0058336305580477,0.292919163644799
"Pla2g16",3.92183063277239e-09,1.25859896957769,7.60005920036747,0.00583663843593564,0.292919163644799
"Tmem119",3.91588646991081e-09,1.25830728651619,7.57703844391706,0.00591164875355648,0.292919163644799
"Rpl29",3.9127959598552e-09,1.25815546600054,7.56508320819097,0.00595099068920079,0.292919163644799
"Rps15a",3.91170760451535e-09,1.25810197347167,7.56087529461463,0.00596490143615445,0.292919163644799
"Rpsa",3.90975437547754e-09,1.25800593674468,7.55332645119693,0.00598994001116032,0.292919163644799
"Rpl10-ps3",3.90870450818547e-09,1.25795429768229,7.54927047993883,0.00600343742572564,0.292919163644799
"Sdcbp",3.89549985670574e-09,1.25730367308883,7.49834971923113,0.00617555566762579,0.299585433278329
"Rnaset2b",3.88839252559349e-09,1.25695260283557,7.47101323380191,0.00627002538481307,0.302141087552267
"mt-Co2",3.88617050310205e-09,1.25684271875727,7.46247705023668,0.0062998260169647,0.302141087552267
"H2-K1",3.86638422741962e-09,1.25586157953835,7.38668071584046,0.00657086386576802,0.313359671700271
"Rpl32",3.84882851835209e-09,1.25498701160563,7.31975306405062,0.00682007824993202,0.321349962199764
"Arpc2",3.84724025422411e-09,1.25490770108361,7.31371314701037,0.00684303837478615,0.321349962199764
"Mettl26",3.84657863504267e-09,1.25487465364483,7.31119784954629,0.00685262329060035,0.321349962199764
"Gnai2",3.84087100170626e-09,1.25458933482924,7.28951693209709,0.00693581231368497,0.322408513372847
"Ddx3x",3.83979560694859e-09,1.25453553146389,7.28543556051955,0.00695158742256346,0.322408513372847
"Rpl4",3.81780085403255e-09,1.25343192751994,7.20221112269468,0.00728138125856629,0.334708740434115
"Rpl23",3.81684000323245e-09,1.25338357734593,7.19858632415118,0.00729610333371367,0.334708740434115
"Rer1",3.80916359197659e-09,1.25299687982075,7.16965991361121,0.00741468301355681,0.338309942256395
"Eif1",3.80192596311716e-09,1.25263160151154,7.14244026919558,0.00752806492619393,0.341636537860231
"Ftl1",3.7924486023451e-09,1.25215227687369,7.10687560332369,0.00767888343501293,0.346617406817883
"Rps20",3.78294953160114e-09,1.25167070142967,7.07131853951298,0.00783275922659074,0.351682556551343
"Rpl26",3.77366956761498e-09,1.25119911412376,7.03666775044365,0.00798574738897837,0.356654464076013
"Rpl15",3.7589610424303e-09,1.25044937864387,6.98192140850759,0.00823371633253524,0.365793681910158
"Rpl7a",3.75197012325811e-09,1.25009204572177,6.9559755903962,0.00835397322469639,0.369193130835928
"Pdgfa",3.73629956162237e-09,1.24928873988624,6.89799196776697,0.00862926197356785,0.377813405334426
"Rpl22",3.73468262596894e-09,1.24920566876274,6.89202285553387,0.0086581236015319,0.377813405334426
"Rps10",3.73327564808419e-09,1.24913335631826,6.8868309299355,0.00868330774018228,0.377813405334426
"Rnaset2a",3.72704534677841e-09,1.24881283228559,6.86386384529593,0.00879561533580009,0.380737379740967
"Lgals3",3.71839193101124e-09,1.24836679614553,6.83202794863054,0.00895375494155213,0.385605333987967
"Cfl1",3.71238125481392e-09,1.24805639313565,6.80995823772624,0.00906508849381794,0.388418334905164
"Ly86",3.70747071813946e-09,1.2478024459349,6.79195446563985,0.00915696017497691,0.388771263818844
"Rps27rt",3.70701967628709e-09,1.2477791042614,6.79030198090833,0.00916544029142873,0.388771263818844
"Clic1",3.7003449222303e-09,1.24743336352336,6.76587114672868,0.00929175551156913,0.392158541365775
"Creg1",3.69743449087403e-09,1.24728242112011,6.75523221444769,0.00934731811595076,0.392540856799703
"H2-D1",3.69460950089998e-09,1.2471358010298,6.74491361485916,0.00940153287604072,0.392863064389405
"Mpeg1",3.68631461140144e-09,1.24670466566935,6.71466115792241,0.00956234579210784,0.397614585375282
"Arpc3",3.67810595705756e-09,1.24627709658971,6.68479015136644,0.00972389691598806,0.402236843171937
"Rhoc",3.67584529181571e-09,1.24615918342807,6.67657536431433,0.00976881327452281,0.402236843171937
"Rps12",3.66805438710521e-09,1.2457522877308,6.64830353341387,0.00992502799798422,0.40609384153726
"Snrpg",3.66638916044866e-09,1.24566521053124,6.64226849788786,0.00995870456085924,0.40609384153726
"Mrpl44",3.6630606891213e-09,1.24549104616767,6.63021382294121,0.0100263228116824,0.406885532949091
"Soat1",3.64827219184511e-09,1.24471539101373,6.57678693107526,0.0103317225755695,0.417273063446803
"Ctss",3.64027692491341e-09,1.2442947847863,6.54799217797882,0.0105002586176716,0.422060395198886
"Wdr89",3.63454104901647e-09,1.24399249260031,6.52737348253363,0.0106226701075316,0.424906736785564
"Itm2b",3.63225786818462e-09,1.24387203720303,6.51917520230655,0.010671748394567,0.424906736785564
"Tmem176b",3.62779274383666e-09,1.24363625768193,6.50315704653749,0.0107683119016797,0.426738595127128
"Itm2c",3.61012544668022e-09,1.24270060724209,6.43997072252454,0.0111580485353777,0.44011723218282
"Slamf7",3.59906855402926e-09,1.24211280604189,6.40058315940265,0.0114082884530526,0.447894710847521
"Plek",3.59409098741585e-09,1.24184762616415,6.38289119405436,0.0115225580147957,0.448240232151975
"Pabpc1",3.59322462559992e-09,1.24180143479216,6.37981435113081,0.0115425504605243,0.448240232151975
"Asah1",3.59176091696092e-09,1.24172337073907,6.37461774452426,0.0115763974184493,0.448240232151975
"Anxa5",3.58009240706042e-09,1.24109996139125,6.33326673616874,0.0118493858588141,0.455731159101083
"Rac1",3.5788898965571e-09,1.24103560469425,6.32901291259488,0.0118778408958937,0.455731159101083
"Rps3a1",3.57409064469148e-09,1.24077854889892,6.31205002077489,0.011992010107313,0.4569192622718
"Gm10073",3.57304270105405e-09,1.24072237533853,6.30834910572479,0.0120170686203459,0.4569192622718
"Rps15",3.56768636370902e-09,1.24043500960363,6.28944962886532,0.0121458761189054,0.459745920716055
"mt-Nd2",3.5384027762535e-09,1.23885661100942,6.1866256897476,0.0128719394296557,0.485053753239837
"Ulk1",3.52571464007101e-09,1.23816882561708,6.14233677413461,0.0131982786015634,0.495140754114652
"Selplg",3.52116317059007e-09,1.23792152629574,6.12648829171177,0.0133171129803043,0.497388277286498
"Ppib",3.51504232008544e-09,1.23758847305676,6.10520741119769,0.0134784131108421,0.50119508840801
"Fryl",3.51134890735397e-09,1.23738723488302,6.09238412084801,0.0135765770258425,0.502631081908492
"C1qb",3.50614917367986e-09,1.23710357980462,6.07435383097324,0.0137158465141938,0.503800037642215
"C1qa",3.50571540199011e-09,1.2370798985497,6.07285091731813,0.0137275214616407,0.503800037642215
"Lpcat1",3.4966925050986e-09,1.2365866666004,6.04163093111479,0.0139723705097864,0.510566144905226
"Faim",3.4840627781747e-09,1.23589421753836,5.99806613553011,0.0143215684019608,0.521070512417893
"Rps13",3.47166980725341e-09,1.23521240770806,5.95547123443072,0.0146716806225496,0.531517837489019
"Mif",3.44608279114494e-09,1.23379730885792,5.8680083138891,0.0154184864357864,0.556185658138775
"Cops9",3.44083956027015e-09,1.23350608790195,5.85016549471341,0.0155755863949701,0.559309680055112
"Rpl12",3.43878224762434e-09,1.23339170394211,5.84317184032617,0.0156376121896702,0.559309680055112
"Gla",3.42844936201512e-09,1.23281621536928,5.80810936096627,0.0159524356034939,0.568162484932877
"Pfn1",3.4126097596107e-09,1.23193079723965,5.75456584005345,0.0164458592266756,0.58327520055617
"Cox6a1",3.39894206118264e-09,1.23116361649356,5.70856341154108,0.0168823495013585,0.596250678414087
"Laptm5",3.39276982041363e-09,1.2308161937199,5.68784953329357,0.0170827761118601,0.600815471500881
"Tgfb1",3.38399598458096e-09,1.23032128900008,5.65846956736616,0.0173712746098957,0.603922605438921
"Rtcb",3.38234550766766e-09,1.23022805339732,5.65295130083759,0.0174260199853539,0.603922605438921
"Bola2",3.3821960852067e-09,1.23021961035649,5.65245184906045,0.0174309837027815,0.603922605438921
"Rpl17",3.38140434478944e-09,1.23017486749971,5.64980578676079,0.0174573055001892,0.603922605438921
"Lamtor2",3.37873341483e-09,1.23002385376093,5.64088388674146,0.0175463591341958,0.604525785517335
"Atox1",3.37570748820853e-09,1.22985263036541,5.63078468367193,0.0176477299324849,0.605546700650834
"Itgb5",3.37218693350234e-09,1.22965323307966,5.61904601938062,0.0177663168574815,0.607147694712555
"Cd72",3.35993082140043e-09,1.22895751206944,5.57827573555116,0.0181846178380794,0.618936932142048
"Pgls",3.34608126319404e-09,1.22816840692487,5.5323834636532,0.0186676589521212,0.63282614142512
"Cox7a2l",3.34252250545028e-09,1.22796513460563,5.52062167961857,0.0187935788047211,0.634546394762605
"Psap",3.34023971994312e-09,1.22783463523775,5.51308360517392,0.0188747413842751,0.634747776990701
"Aif1",3.33435322203164e-09,1.2274977288263,5.49366933426355,0.0190854469548057,0.635159727780681
"Ndufa7",3.33280002561625e-09,1.22740873855165,5.48855244375892,0.0191413849215667,0.635159727780681
"Tmed2",3.32965954194876e-09,1.22722868332933,5.47821363666852,0.0192549266276071,0.635159727780681
"Myl6",3.32767504832837e-09,1.22711482127288,5.47168549759114,0.0193269775412341,0.635159727780681
"E130102H24Rik",3.32596034803795e-09,1.22701638644823,5.46604799795719,0.0193894227047325,0.635159727780681
"Irf8",3.32538813721161e-09,1.22698352704796,5.46416736051051,0.0194103004095513,0.635159727780681
"Pdia3",3.32473860063913e-09,1.22694622062601,5.46203297512864,0.0194340232246364,0.635159727780681
"Capzb",3.32156879296073e-09,1.2267640610778,5.45162292925875,0.0195501568980933,0.635159727780681
"Gnas",3.31979226889771e-09,1.22666189661891,5.44579294352022,0.0196155089343719,0.635159727780681
"Arhgap25",3.31914245679447e-09,1.2266245141007,5.44366124638662,0.0196394608400377,0.635159727780681
"Rpn2",3.31659343984848e-09,1.22647780603024,5.43530327034659,0.0197336637470656,0.635223340675144
"Atp6v1f",3.31502195586949e-09,1.22638730580748,5.43015372845661,0.0197919368081463,0.635223340675144
"Hacd2",3.31258001729444e-09,1.22624659537568,5.42215666650522,0.0198827858216794,0.635540999764526
"BC028528",3.310714939001e-09,1.22613905808924,5.41605272349693,0.0199524185449117,0.635540999764526
"Tmem37",3.30239146120147e-09,1.22565843181043,5.38885392984611,0.0202657769091991,0.643095574776503
"Cox4i1",3.28731272701042e-09,1.22478477084612,5.33975521649065,0.0208443998312485,0.65897969653771
"Gm9843",3.27395702446534e-09,1.22400773025499,5.29645461416809,0.0213688766710826,0.673039880524658
"Hspe1",3.2652990694058e-09,1.22350238271512,5.26847878422282,0.0217149808586169,0.680054543742444
"Arhgdia",3.26436223407012e-09,1.22344762456883,5.26545609690149,0.02175272204839,0.680054543742444
"Crlf2",3.25414080337694e-09,1.22284920050607,5.23253313746797,0.0221682243902922,0.685797315312264
