"gene","distance","Z","FC","p.value","p.adj"
"Nceh1",1.31364863019501e-08,1.43623534882901,18.8387540843225,1.42247300838838e-05,0.00343059847537322
"Bcl2a1a",1.30794134657935e-08,1.43447883091557,18.6754158091905,1.54967698816442e-05,0.00363356207141552
"Ifi211",1.30483556011662e-08,1.43352014098234,18.58682928459,1.62338267208493e-05,0.00370350625272133
"Cyba",1.30157469427743e-08,1.43251142318807,18.4940460627302,1.70435900812354e-05,0.00371880232732308
"Ifit3b",1.3010321350253e-08,1.43234337241968,18.4786308514594,1.71820034078427e-05,0.00371880232732308
"Ch25h",1.28759701926223e-08,1.42816226748447,18.0989619782752,2.09715727170913e-05,0.00435278426619905
"Isg15",1.28704699927455e-08,1.42799028260937,18.0835026932469,2.11425370115106e-05,0.00435278426619905
"Cst7",1.24453507517888e-08,1.41449795728081,16.908614563752,3.92231718356757e-05,0.0078829236539271
"Slamf8",1.2319376799694e-08,1.41042211481214,16.568043260485,4.69352781903078e-05,0.00921350426056717
"Atp5g1",1.2271306717355e-08,1.40885717452976,16.4389988467539,5.02408926249667e-05,0.00963825851471236
"Ctsz",1.22410111328254e-08,1.40786812304566,16.3579293535367,5.24363165453262e-05,0.00983588773242441
"Mdh2",1.2119221527148e-08,1.40387028271145,16.0340484079179,6.2213547708826e-05,0.0114161860045696
"Pkm",1.20559409553548e-08,1.40177910467614,15.8670418447318,6.79518371519618e-05,0.0122038607957385
"Parp12",1.20184531709953e-08,1.40053572901926,15.7685185602246,7.15837786196618e-05,0.0125883057360118
"Selenow",1.19940223705404e-08,1.39972358703257,15.7044760458512,7.40487312065086e-05,0.0127560273492682
"Ifih1",1.19292705934848e-08,1.39756402670932,15.5353671738028,8.09759941428929e-05,0.0136703673312032
"Aplp2",1.18674390562375e-08,1.39549223402449,15.3747393786452,8.81590065815605e-05,0.0145911798932344
"Clic4",1.18438666149281e-08,1.39469989529901,15.3137219678753,9.10527044129155e-05,0.0147803053451812
"Cox6a1",1.17591510173863e-08,1.3918408812838,15.0954365865829,0.000102210072378703,0.0162784003952572
"Tceal9",1.17059215468783e-08,1.39003520921406,14.9590826156463,0.000109867914666485,0.0171739827351815
"Rpl6",1.16336398263056e-08,1.38757166415602,14.7749143008366,0.000121136302551682,0.0185911187243408
"Rps24",1.14890943037133e-08,1.38260461255123,14.4100447923673,0.000147016018585867,0.0221600395157733
"Phf11d",1.14327371985381e-08,1.38065312490294,14.2690212124098,0.000158451332615263,0.0228332157170085
"Arpc1b",1.14283353697234e-08,1.38050034666267,14.2580356196972,0.000159378877345644,0.0228332157170085
"Slc2a6",1.14128174244098e-08,1.37996133895941,14.2193414102202,0.000162689707855909,0.0228332157170085
"Rps27l",1.14104659485497e-08,1.37987960555036,14.2134825600803,0.00016319701735664,0.0228332157170085
"Bst2",1.14021308846395e-08,1.37958977337564,14.1927249475081,0.000165007245437451,0.0228332157170085
"Tyrobp",1.13583699526816e-08,1.37806503158606,14.083991760098,0.000174825381288386,0.0235053439071955
"Cops9",1.13486902237985e-08,1.37772706890742,14.05999692074,0.000177070081540031,0.0235053439071955
"Gpr34",1.13437826547377e-08,1.37755562701292,14.0478394848715,0.000178218458720591,0.0235053439071955
"Cox6b1",1.13141744050667e-08,1.37651990355291,13.9746030447247,0.000185296765061226,0.0240629229827971
"Rplp0",1.12966354081758e-08,1.37590525076598,13.9313103508469,0.000189613499459397,0.0242504174081329
"Cd9",1.1216763747154e-08,1.37309551608917,13.7350070827431,0.00021049428895212,0.0265191387021618
"Ptgs1",1.11801432146705e-08,1.37180139787897,13.6454692778088,0.000220773403472872,0.0274051220399193
"Ass1",1.11068857399605e-08,1.36920137458191,13.4672322778855,0.000242766157445546,0.0293764701650153
"Ccl12",1.11041853753637e-08,1.36910524699931,13.460684624959,0.000243614845581219,0.0293764701650153
"Il2rg",1.10794936929437e-08,1.36822531943162,13.4008878173781,0.000251505227556467,0.0299007834620302
"Akr1a1",1.10546190395245e-08,1.36733712897448,13.3407824994992,0.000259695961043497,0.0304457445440023
"Ifit3",1.10405336590736e-08,1.36683340894813,13.3068075099647,0.000264444239679818,0.0305304244064727
"Rpl27",1.10175626369749e-08,1.36601070990814,13.2514926152178,0.000272362912158329,0.0305304244064727
"Cox7a2",1.1014785733928e-08,1.36591115411108,13.2448135566871,0.000273335095089145,0.0305304244064727
"Irf7",1.10103750564559e-08,1.36575297995046,13.2342083745552,0.00027488594418812,0.0305304244064727
"Gnas",1.09984086130742e-08,1.36532356322813,13.2054572474675,0.000279135133765812,0.0305997358976262
"Hspa8",1.09532317672058e-08,1.36369868276227,13.0971951023401,0.000295738254669331,0.0319461423480559
"Rpl15",1.0941249356585e-08,1.36326672301312,13.0685551297551,0.000300294689611364,0.0319461423480559
"Hint1",1.09348080194773e-08,1.36303434446145,13.0531722082222,0.000302771163113905,0.0319461423480559
"Rpl22l1",1.08981050620858e-08,1.36170794583714,12.9656926688118,0.000317251063473222,0.0327324273177802
"Hsp90ab1",1.08963021064909e-08,1.36164268829672,12.9614029993096,0.0003179787987274,0.0327324273177802
"Rpl19",1.08479159627122e-08,1.35988781299858,12.8465457135991,0.00033810280497452,0.0343846479131316
"Uba52",1.08036604751034e-08,1.35827672184961,12.7419412070437,0.00035754640295605,0.0359291569922859
"Tapbp",1.07400181815842e-08,1.35594968080728,12.5922627053421,0.000387346924343774,0.0380992099983996
"Gapdh",1.0738328848645e-08,1.35588774663214,12.5883016596913,0.000388168707482806,0.0380992099983996
"Rpl41",1.06886318534893e-08,1.35406192175501,12.4720539390349,0.000413085630770172,0.0400788024061037
"Pgk1",1.06722563601482e-08,1.35345866766088,12.433867651144,0.000421617867631191,0.0404417775076692
"Cd68",1.06487993650278e-08,1.35259312207346,12.3792698911404,0.000434126873348915,0.0411737633476202
"Ndufa2",1.06207176900851e-08,1.35155472523481,12.3140658700468,0.000449557637180135,0.0421430316233522
"Actr3",1.06122112993698e-08,1.35123970250131,12.2943485004813,0.00045433193670478,0.0421430316233522
"Arpc2",1.05428533265305e-08,1.34866281818396,12.1341699017386,0.000495062996150321,0.0451422671233332
"Susd3",1.05309812973933e-08,1.34822024103306,12.1068573508279,0.000502367315039655,0.0451422671233332
"Atp5e",1.05221407749958e-08,1.34789039075657,12.086539012866,0.000507871618929293,0.0451422671233332
"P2ry12",1.05157043698214e-08,1.34765008783875,12.071756836765,0.000511914377581759,0.0451422671233332
"Rpl9",1.05133419949538e-08,1.34756185627798,12.066333555425,0.000513405715417603,0.0451422671233332
"Ppia",1.04851725941766e-08,1.34650842328849,12.0017592229469,0.000531503548124829,0.046251767522904
"Myl6",1.04365679253377e-08,1.34468492979002,11.8907473212668,0.0005641348248418,0.0485904291478534
"Atp5l",1.03610370726059e-08,1.34183640232348,11.7192602213916,0.000618565395684838,0.0527405101512699
"Eif5a",1.03372117859257e-08,1.34093408668538,11.6654251266506,0.000636723916560834,0.0537458657969
"Calm3",1.0319552307538e-08,1.34026410480474,11.625602133073,0.000650501785729417,0.0538945180469744
"Atp6v1f",1.0318597343977e-08,1.34022784582188,11.623450583782,0.000651254690296338,0.0538945180469744
"Atox1",1.03021503916197e-08,1.33960290925747,11.5864265625681,0.000664349501595207,0.0544444091550014
"Oasl2",1.02821245364414e-08,1.33884080120039,11.5414257467333,0.000680624242766609,0.0551955913586295
"Ctsb",1.02748906804543e-08,1.33856518770727,11.5251918171336,0.000686593661018374,0.0551955913586295
"Cd36",1.0260183593227e-08,1.33800431478571,11.4922219885916,0.000698880365763391,0.0556532940321583
"Ier5",1.02241119619811e-08,1.33662568445236,11.4115578392227,0.000729886026646436,0.0575743381131445
"Phf11a",1.02164368894177e-08,1.33633179819602,11.3944313326529,0.000736645956192348,0.0575743381131445
"Cox7c",1.0133763112762e-08,1.33315378687318,11.2107647263007,0.000813241998232934,0.0629777587805889
"mt-Co3",1.01225724665296e-08,1.33272186669,11.186018453725,0.000824160059514698,0.0632430460214869
"Mdh1",1.00862129011756e-08,1.331315613923,11.1058039987895,0.000860579735361713,0.0641381740166837
"Slc2a5",1.00849959669547e-08,1.33126847051218,11.1031242580874,0.000861824107639178,0.0641381740166837
"Ssr4",1.00833982580268e-08,1.33120656850055,11.0996065262759,0.000863460373220182,0.0641381740166837
"Pfn1",1.00801808485792e-08,1.33108188629675,11.0925243342408,0.000866764171628713,0.0641381740166837
"Ifit2",1.00733502338701e-08,1.33081706800816,11.0774962133188,0.000873817084695963,0.0641381740166837
"Atp5j",1.00577626205672e-08,1.33021215600388,11.043239858429,0.000890111711633168,0.0647709737749618
"Atp5k",1.00209417016102e-08,1.32877996356216,10.9625304712086,0.000929727675288379,0.0668657651914341
"Ndufb7",1.00163849272775e-08,1.32860240141946,10.9525628611097,0.000934742363770789,0.0668657651914341
"Rhob",1.00081558183977e-08,1.32828156102795,10.9345737743875,0.000943861964116538,0.0669507465471235
"Tpi1",9.99523333632637e-09,1.32777726548955,10.9063546674911,0.000958349297615835,0.0674118868431272
"Romo1",9.96031785752111e-09,1.32641183256202,10.8302913133594,0.000998529264389798,0.0694464231432891
"Ndufb2",9.95137695594088e-09,1.32606150673519,10.810856369793,0.00100906615609021,0.0694464231432891
"Vps29",9.94327159550990e-09,1.32574368053128,10.7932527351706,0.00101870721160016,0.0694464231432891
"Rps2",9.9387751679663e-09,1.3255672691788,10.7834933505768,0.00102409225989225,0.0694464231432891
"Npc2",9.91325293397994e-09,1.32456460874136,10.7281816119907,0.00105516085385067,0.0694464231432891
"Isg20",9.90623717167629e-09,1.32428859209096,10.7130019854738,0.00106385278156037,0.0694464231432891
"Rps25",9.9046709005551e-09,1.32422694785631,10.7096145965302,0.00106580228000229,0.0694464231432891
"Rpl35",9.90091959665125e-09,1.32407927178623,10.7015037947708,0.00107048487819019,0.0694464231432891
"Rpl8",9.90035870618211e-09,1.32405718721599,10.7002913414411,0.00107118664789891,0.0694464231432891
"Gpx4",9.89911275587243e-09,1.32400812508522,10.6975982688374,0.00107274706732552,0.0694464231432891
"Selplg",9.89511110026351e-09,1.32385051410926,10.6889511400062,0.00107777294535847,0.0694464231432891
"Atp5h",9.88535982593575e-09,1.32346621167523,10.6678943704769,0.00109011139661103,0.0697093204454065
"Rpl23",9.87870405262364e-09,1.32320371329062,10.6535339051322,0.00109860793259436,0.0697244327746538
"Fgd2",9.86717670932218e-09,1.32274871654602,10.6286854450391,0.00111346837954268,0.0701401984456697
"Rps8",9.85584567037762e-09,1.32230101313524,10.6042884160557,0.0011282567056623,0.07054529520367
"Vamp8",9.83973145909078e-09,1.32166354179076,10.5696409476521,0.001149600531689,0.0713513094704914
"Rpl26",9.82503332007377e-09,1.32108128995211,10.5380876431174,0.00116939355462028,0.0720500072594877
"Mif",9.80594100748491e-09,1.3203238245722,10.497171552314,0.00119557419312754,0.0731292881463013
"Usmg5",9.78404824632159e-09,1.319453659515,10.4503518681869,0.00122626093812859,0.0744666804226146
"Gm8730",9.76004278331736e-09,1.31849755464395,10.3991342585236,0.00126074409117113,0.0760138633826823
"Gpr84",9.72094706383752e-09,1.3169359974482,10.3159896730771,0.00131882554128009,0.0785846739613568
"Pabpc1",9.71495012494716e-09,1.31669598080359,10.3032655471418,0.00132795006574108,0.0785846739613568
"Uqcrq",9.71274983910768e-09,1.3166078857219,10.2985990152964,0.00133131244834428,0.0785846739613568
"Rpl5",9.70194292804232e-09,1.31617494392424,10.2756942501963,0.00134794143697554,0.0790137060382675
"Phf11b",9.6744297431478e-09,1.31507080869651,10.2174963804854,0.00139114566112077,0.0809838656932445
"Adap2",9.63886400862968e-09,1.31363942344643,10.1425100898392,0.00144888735692854,0.083115243416133
"Atp6v0e",9.63842403468066e-09,1.31362168715755,10.1415841843866,0.00144961529820596,0.083115243416133
"Rps19",9.63379266149707e-09,1.31343494348878,10.1318402311885,0.00145729842738866,0.083115243416133
"Psma3",9.6183561194019e-09,1.31281195014454,10.0993970842718,0.00148317840970919,0.0840235500426531
"Ran",9.60916772968262e-09,1.31244070506012,10.0801104471932,0.00149878349562709,0.0843415432439215
"Ybx1",9.56541071504803e-09,1.3106684718456,9.98851639957408,0.00157519463209916,0.0873597945145636
"Rps18",9.56449313510419e-09,1.31063123217748,9.98660015718941,0.00157683469362626,0.0873597945145636
"Ecscr",9.56079119961073e-09,1.31048095853328,9.97887102936403,0.00158346742811613,0.0873597945145636
"Ube2d3",9.51427317347172e-09,1.30858827330117,9.88200287324327,0.00166903165364061,0.0914824427816911
"Psme2",9.5028690418543e-09,1.30812303213727,9.85832726104901,0.00169064754212625,0.0919893944688327
"Rexo2",9.49793647703303e-09,1.30792165213594,9.84809577876875,0.0017000764763817,0.0919893944688327
"Jun",9.4911203835371e-09,1.3076432228599,9.83396608738151,0.0017131855150096,0.0921082734534779
"Rpl32",9.47953329819855e-09,1.30716950117267,9.80996945801357,0.0017356838858595,0.0927272638008865
"Rps13",9.46448754759193e-09,1.30655361766631,9.77885374450476,0.00176530330994374,0.0937165109385857
"Pebp1",9.43765596411932e-09,1.30545315600269,9.72348673053096,0.00181928049539995,0.0956985564310503
"Timm13",9.43470283135723e-09,1.30533186946961,9.71740253869872,0.00182531306544238,0.0956985564310503
"Rbx1",9.42700809429343e-09,1.30501568642327,9.70155840088926,0.00184111809059671,0.0959313444612769
"Atp6v1g1",9.40178698676311e-09,1.30397773969929,9.64971655877417,0.0018938080391682,0.0980713721387653
"Serf2",9.38681664820993e-09,1.30336049540455,9.61901079750666,0.00192573431154008,0.0986587850699732
"Ndufa11",9.38551783757043e-09,1.30330690321502,9.6163491051108,0.00192852737075531,0.0986587850699732
"Rps6",9.36302884155732e-09,1.30237791687634,9.57032011798812,0.0019774829778391,0.100553818168312
"Cox8a",9.34983328645577e-09,1.30183191622588,9.54336373458394,0.00200673640251664,0.101430311219419
"Ifit1",9.33925098652733e-09,1.30139355684892,9.52177327777937,0.00203048284740242,0.102019676874547
"Vsir",9.33006606624143e-09,1.301012728665,9.50305363464996,0.00205130232873855,0.10245587548451
"Tmem119",9.30016054862688e-09,1.29977049178356,9.44223128356805,0.00212045362901259,0.105286759308795
"Rpl14",9.27432317668367e-09,1.29869441363101,9.38984002504562,0.00218191244108954,0.107704812369806
"Psma2",9.26194970916803e-09,1.29817814963286,9.36480156704147,0.00221191943276795,0.108551232162757
"Dstn",9.24175645523173e-09,1.29733431520354,9.32401109112599,0.00226170349431172,0.10999759118411
"Rps7",9.23945017618601e-09,1.29723783759752,9.31935806042255,0.00226745419571558,0.10999759118411
"Srgn",9.20606381019718e-09,1.2958388262517,9.25212952446123,0.00235221738480879,0.112987989771849
"Chchd2",9.20465059835983e-09,1.29577950928581,9.24928917582719,0.00235586852266858,0.112987989771849
"Bag1",9.18336717557632e-09,1.29488520853486,9.20656535063823,0.00241148705278387,0.11500204639858
"Ndufab1",9.17211347346606e-09,1.2944116074961,9.18401491590792,0.00244137893528021,0.115373373504552
"Gng5",9.17015710833694e-09,1.29432922374108,9.18009752643965,0.0024466098634421,0.115373373504552
"Lsm4",9.1600576170988e-09,1.29390368228661,9.15988778340177,0.00247377738845459,0.116006416310807
"Nme1",9.13903239544146e-09,1.29301646293293,9.11788637835199,0.00253122250672514,0.118044470603685
"Rps15",9.12958748892118e-09,1.29261732470054,9.09905001124976,0.00255742290036904,0.118611025835248
"Rpsa",9.07842967003354e-09,1.29044909420289,8.99736231312174,0.00270369552916062,0.124709803069097
"H2-D1",9.07038582605115e-09,1.2901071952337,8.98142534637613,0.00272737815795628,0.125118472996244
"Pomp",9.05108426920317e-09,1.28928570672781,8.94324151448209,0.00278498066209389,0.127070387939106
"Gabarap",9.01685183332927e-09,1.28782495901299,8.87572032386611,0.00288988194286556,0.130105166340493
"Cndp2",9.00989625116775e-09,1.28752755926177,8.86203217823465,0.00291163245304459,0.130105166340493
"Ndufb9",9.00704286148461e-09,1.28740549860581,8.85641994333719,0.00292059830777533,0.130105166340493
"Atp6v1d",9.00571842865257e-09,1.28734883124767,8.85381556560002,0.00292476846586978,0.130105166340493
"Ndufa1",9.00286361889033e-09,1.28722666009499,8.84820314209942,0.00293377571178018,0.130105166340493
"Rps5",8.99704230574041e-09,1.28697743246055,8.83676422427962,0.002952221095138,0.130105166340493
"Rfc3",8.99478948017774e-09,1.28688094434039,8.83233939326201,0.00295938774284738,0.130105166340493
"Rps26",8.98223537273418e-09,1.28634286530145,8.80770184985453,0.00299961616505568,0.131190466576347
"Pea15a",8.97712433360271e-09,1.28612361297113,8.79768124821589,0.00301613641118272,0.131233028076254
"Herc6",8.96634414112989e-09,1.28566080688337,8.77656451888138,0.00305125333245674,0.131775134138363
"Tomm7",8.95643555947604e-09,1.28523498901976,8.75717751926588,0.00308385941772801,0.131775134138363
"mt-Co2",8.95394549024252e-09,1.28512791413628,8.75230885317253,0.00309210326920083,0.131775134138363
"Tubb6",8.95163253189799e-09,1.28502843173612,8.74778769293843,0.00309977875755313,0.131775134138363
"Anapc15",8.94956567579761e-09,1.28493951531923,8.74374857918218,0.0031066522560756,0.131775134138363
"Tpt1",8.94293354139681e-09,1.28465407825835,8.73079415636121,0.00312880190328499,0.132051084328143
"Cox6c",8.92668923979161e-09,1.28395416223337,8.69910503690559,0.00318366322956898,0.133178625545625
"Rpl6l",8.92568808683434e-09,1.2839109891221,8.69715388880968,0.00318707290134064,0.133178625545625
"Zfhx3",8.91753042264487e-09,1.28355904443963,8.68126356453646,0.00321498011391267,0.133241288620198
"Gm2000",8.91219647495433e-09,1.28332877001401,8.67088141724955,0.00323334765759293,0.133241288620198
"Btf3",8.90467765195582e-09,1.28300396572138,8.65625711631155,0.00325940126242289,0.133241288620198
"Usp18",8.90375223858242e-09,1.28296397231577,8.65445801697009,0.00326262111291867,0.133241288620198
"Psmb3",8.90235229324392e-09,1.28290346422049,8.65173673377473,0.00326749754109479,0.133241288620198
"Alas1",8.88368209604406e-09,1.28209570594548,8.6154855848681,0.00333316924995775,0.1348056195095
"Rack1",8.87763179189463e-09,1.28183362232951,8.60375428762076,0.00335470746418687,0.1348056195095
"Ndufa4",8.87648489370849e-09,1.2817839239714,8.60153139912529,0.00335880451799553,0.1348056195095
"Gabpa",8.87342958118624e-09,1.28165150107931,8.59561107277567,0.003369741229298,0.1348056195095
"Psmb10",8.84767551024554e-09,1.28053367850561,8.54578800888704,0.00346322644023622,0.137891954632236
"Rpl3",8.82671130914351e-09,1.27962164318009,8.50533820548426,0.00354106089398078,0.140329084535642
"Fcer1g",8.7986558956291e-09,1.27839812892961,8.45135625276973,0.00364771318543913,0.143637427538655
"Atp5f1",8.79584017562036e-09,1.2782751445683,8.44594796188607,0.00365857681800862,0.143637427538655
"Rpl31",8.78055512289913e-09,1.27760692393552,8.41661941844784,0.00371806472609431,0.145297149782232
"Dynll1",8.76763389497383e-09,1.2770412462743,8.39186630493443,0.00376903723399012,0.146610337751662
"Zbp1",8.74979743879811e-09,1.27625918152862,8.35775701039267,0.00384044324607298,0.148546447687086
"Eef2",8.74644348465899e-09,1.27611196634141,8.35135088238338,0.00385400687637387,0.148546447687086
"Pde6d",8.73670577825971e-09,1.27568426797726,8.33276556064185,0.0038936338238551,0.149391650487095
"Hmgn3",8.71372280341003e-09,1.2746731506845,8.28898250359169,0.00398863315936172,0.152344128951006
"Sparc",8.70628141697201e-09,1.27434527118613,8.27483121926959,0.0040198399200881,0.152844453898485
"mt-Nd1",8.69285232682783e-09,1.27375294069254,8.24932371559122,0.00407671864488575,0.153410168700929
"Oas1a",8.68773745879797e-09,1.27352712275627,8.23961877938942,0.00409857399209977,0.153410168700929
"Oaz1",8.68607508617303e-09,1.27345370500742,8.23646582816513,0.00410570001494005,0.153410168700929
"Hnrnpa3",8.68567517809954e-09,1.27343604145245,8.23570742961922,0.00410741596095367,0.153410168700929
"Snx3",8.67419613274918e-09,1.27292871843996,8.21395308442903,0.00415694913615933,0.154576245190841
"Wdr89",8.65825336731963e-09,1.27222314014911,8.18378711113979,0.00422664286305136,0.156478475469371
"BC031181",8.65107539036313e-09,1.27190509230668,8.17022347818638,0.00425836598270705,0.156546260041883
"Pfdn1",8.64945307460068e-09,1.27183317727966,8.16715948003038,0.00426556566871615,0.156546260041883
"Atp5mpl",8.61271862648252e-09,1.27020161168623,8.0979345231231,0.00443157301952973,0.160844639643403
"Rpl28",8.61261185457592e-09,1.27019686050024,8.09773374411554,0.00443206395181203,0.160844639643403
"Cox5a",8.60847356190797e-09,1.2700126729751,8.08995381813973,0.00445112964631852,0.160844639643403
"Psmb8",8.60678976479387e-09,1.26993770812394,8.08678937589704,0.00445890838485444,0.160844639643403
"Lap3",8.59168880104881e-09,1.26926481733611,8.05843706667778,0.00452922378407092,0.162225777081441
"Tpd52",8.59032280586698e-09,1.26920389813351,8.05587484372128,0.00453563362056866,0.162225777081441
"Rpl4",8.57711325699458e-09,1.26861435354485,8.03111846219841,0.00459804377753935,0.16376408238907
"Gnb2",8.56955205757429e-09,1.26827653703079,8.01696495383978,0.00463411660952397,0.164355371012571
"Rpl23a",8.53988564941724e-09,1.2669485796238,7.96155415046123,0.00477813687206461,0.168754198063169
"Gm11808",8.53033311427052e-09,1.26652011749818,7.94375286053453,0.00482536607367494,0.169712145949542
"Tmem256",8.51183098178617e-09,1.26568903757621,7.90933052991984,0.00491804665998228,0.172254074095064
"Cxcl10",8.50472404027732e-09,1.26536938591362,7.89612827464485,0.00495407255475928,0.172708506293907
"Atp5b",8.49780994885417e-09,1.26505818302803,7.88329485156479,0.00498934973683412,0.172708506293907
"Creg1",8.49381900592549e-09,1.26487844970252,7.87589191077923,0.00500981563450473,0.172708506293907
"Slc25a5",8.49322584532928e-09,1.26485173020719,7.8747919331092,0.00501286388366394,0.172708506293907
"Cd47",8.48599942716612e-09,1.2645260775611,7.86139718035634,0.00505013531016324,0.173285333955642
"Ftl1",8.46996149654182e-09,1.2638024706896,7.83171030562206,0.00513375003600157,0.175441230987406
"Tmsb4x",8.46251475070818e-09,1.26346607592973,7.81794516195271,0.00517299778801252,0.176069654550862
"Arpc3",8.43409176911056e-09,1.26217972000447,7.76551721312834,0.00532530457744284,0.180525686498775
"Rps16",8.42349091224282e-09,1.26169897613392,7.74600843760506,0.0053831391553285,0.181756310440512
"Ndufa3",8.41117316088547e-09,1.26113970433125,7.72337087677157,0.00545105244456007,0.183316070456301
"Ndufs5",8.40537602135508e-09,1.26087624373763,7.71272835915732,0.00548328154257644,0.18366817262257
"Sdf2l1",8.39907062375508e-09,1.26058950334567,7.70116110080286,0.00551853148304764,0.183752898779943
"Bax",8.39714288020931e-09,1.26050180074367,7.69762638593488,0.0055293491636187,0.183752898779943
"B2m",8.39009394096446e-09,1.26018095903259,7.68470834290196,0.00556906794162173,0.184347068608741
"Tma7",8.37668094252994e-09,1.25956979472485,7.66015734497151,0.00564535811831015,0.186142452643188
"Rplp2",8.36897601251393e-09,1.25921833039323,7.64607209266097,0.00568960717504976,0.186871494803872
"Arpc5",8.36223343893259e-09,1.25891053130877,7.63375674226183,0.00572858585759569,0.187422454356454
"Psma1",8.34284166025405e-09,1.25802407892781,7.59839286939288,0.00584203522820196,0.190396213750011
"Psmb1",8.3061508886011e-09,1.25634188079466,7.53170627378891,0.00606224651407974,0.195968539220459
"Noc4l",8.30359129708904e-09,1.25622428541197,7.52706510572516,0.00607788419649234,0.195968539220459
"Ranbp1",8.29983601862572e-09,1.25605169894577,7.52025845236098,0.00610089262448782,0.195968539220459
"Glrx3",8.29720455264693e-09,1.25593072021311,7.51549060703928,0.00611706221830534,0.195968539220459
"Abracl",8.29500031972835e-09,1.25582935712033,7.51149801140175,0.00613063628406528,0.195968539220459
"Cox7b",8.2914896435837e-09,1.25566786754923,7.5051412047689,0.00615231168030112,0.195968539220459
"Rps27a",8.28566042704559e-09,1.25539959350383,7.49459214386049,0.00618845453093171,0.196378739457122
"Rbm3",8.27499736275084e-09,1.25490842554634,7.47531452661095,0.00625506371680908,0.197749036829908
"Ndufv2",8.2661013792437e-09,1.25449822852228,7.45925058689562,0.00631112752279212,0.198190691093843
"Btg2",8.26533272168323e-09,1.25446276725666,7.45786339297811,0.00631599288049329,0.198190691093843
