"","gene","distance","Z","FC","p.value","p.adj"
"2662","Apoe",0.000310605984489281,8.10232587361862,3779159.75090703,0,0
"6088","Trem2",1.54773969475815e-05,4.94450429468223,9383.64252062935,0,0
"3513","Lpl",2.73224242822097e-06,3.42887966128326,292.424714524903,1.47312777188222e-65,3.24480943886591e-62
"3315","Igf1",2.61089977094622e-06,3.39187177315508,267.027514108677,5.04385575044008e-60,8.33244969972701e-57
"3854","Lgals3",2.41187697492385e-06,3.32759187186008,227.869351042118,1.73784406848174e-51,2.29673472090547e-48
"2002","Spp1",2.35750111366486e-06,3.30917904531355,217.710525239325,2.8561962566331e-49,3.14562414397192e-46
"3168","Gm49339",2.14135766325687e-06,3.23189044784319,179.619728837369,5.86745022157995e-41,5.53887300917147e-38
"1485","Cd72",1.81283205199171e-06,3.09939433473543,128.733256285203,7.75733949052846e-30,6.40756241917651e-27
"5039","Cxcl14",1.80840539147433e-06,3.09746218717399,128.105329756223,1.06441543267894e-29,7.81517464349157e-27
"2392","Capg",1.72016165585721e-06,3.05800668494502,115.908193617954,4.97816439643384e-27,3.28957103316348e-24
"2686","Axl",1.70157869129323e-06,3.04946052300814,113.417400472256,1.74814078879315e-26,1.05015584839501e-23
"1099","Fabp5",1.69889213353762e-06,3.04821788349153,113.059542376223,2.09391438260807e-26,1.15304885335618e-23
"4781","Vat1",1.6395503926232e-06,3.02029754924935,105.299219347109,1.0501752176176e-24,5.33812141385933e-22
"6512","Ch25h",1.62609621906388e-06,3.01383794149997,103.578136309075,2.50324446200223e-24,1.18153138606505e-21
"496","Ass1",1.5807301776082e-06,2.99168757546903,97.8793555734322,4.44665527894119e-23,1.95889987221623e-20
"1129","Anxa5",1.52626064308163e-06,2.96430460996101,91.250031551191,1.26617991223015e-21,5.22932303751053e-19
"768","Cst7",1.48752512610733e-06,2.94427775537807,86.6770721383656,1.27769528827788e-20,4.9664767440825e-18
"1706","Cd52",1.36237576350453e-06,2.87611532823388,72.7058624330114,1.50486411706688e-17,5.52452338087664e-15
"920","Cybb",1.35515465741522e-06,2.87200840935482,71.9371679708087,2.22159761044512e-17,7.72648263674808e-15
"5067","Tppp",1.34813310614737e-06,2.86799559211087,71.1936337488204,3.23831315453849e-17,1.06993866625952e-14
"3037","Itgax",1.32709290832939e-06,2.85585468428279,68.9887489156181,9.90267667624962e-17,3.11604226079322e-14
"3406","Cd63",1.30699298953553e-06,2.84408945978794,66.9147914346287,2.83499754308046e-16,8.51530171121622e-14
"216","Rab7b",1.30181259457341e-06,2.84103015296277,66.3853959896994,3.70839497331676e-16,1.06543799929031e-13
"2769","Il4i1",1.21551096579032e-06,2.78834093906955,57.8753159406453,2.79269624790106e-14,7.68922366922092e-12
"4249","Alas1",1.20035024348349e-06,2.77873037470818,56.4405948386959,5.7922114124005e-14,1.5309973205257e-11
"411","Vim",1.19474459512518e-06,2.77514852770348,55.914669399469,7.56857138305206e-14,1.92358152689262e-11
"3000","Bola2",1.17257129292753e-06,2.76082687872416,53.8584843301167,2.15462660408407e-13,5.27324911103243e-11
"2199","Fam20c",1.1661631443461e-06,2.75664136905376,53.2714154008174,2.90503130022491e-13,6.85587386853079e-11
"184","Pdcd1",1.14896331641615e-06,2.74530149685864,51.7115955846652,6.42819798149612e-13,1.46474249178367e-10
"4178","Anxa2",1.13149541820511e-06,2.73362356194369,50.15118645378,1.42345039992069e-12,3.13538674755864e-10
"3561","Tpm4",1.12344720333729e-06,2.72818700118879,49.4402829243826,2.04502974271271e-12,4.35921178704695e-10
"3240","Cstb",1.12179107782273e-06,2.72706383717616,49.2946259451997,2.20265087938524e-12,4.54847406593051e-10
"3219","Mif",1.0762805227953e-06,2.69558507401976,45.3760381671904,1.62611708264402e-11,3.25617626730657e-09
"4573","Cxcl16",1.03738580727539e-06,2.66769419330202,42.1556913850217,8.4288282210018e-11,1.59434876419537e-08
"4671","Ccl6",1.03734069929773e-06,2.66766129097612,42.1520254072731,8.44464387815344e-11,1.59434876419537e-08
"2517","Usp18",9.78253672542863e-07,2.62338687191818,37.4868187535304,9.20328524996806e-10,1.68931413699414e-07
"2737","Fxyd5",9.64195596789182e-07,2.61249047022108,36.417145401021,1.59295758643687e-09,2.84493614356077e-07
"5380","Ank",9.61114612806374e-07,2.61008284586415,36.1847830474205,1.79466449141463e-09,3.12082709454418e-07
"6457","Fth1",9.52695113329376e-07,2.60346698266392,35.5535922707257,2.48129038269394e-09,4.20419662790809e-07
"2666","Plaur",9.17639778189409e-07,2.5753287280759,32.9852724010191,9.2859640602774e-09,1.53404126275783e-06
"2695","Pld3",8.7875129802822e-07,2.54292986771998,30.2487596771452,3.8003419948897e-08,6.12503900054418e-06
"3928","Ctsb",8.76438031313946e-07,2.54096123494246,30.0897127469194,4.12513688438258e-08,6.49021536476192e-06
"5352","Crip1",8.73749428281164e-07,2.53866715578537,29.9053866341778,4.53650757081462e-08,6.97145163440535e-06
"4035","AB124611",8.48522578869813e-07,2.51681926254971,28.2034618213343,1.09209067506318e-07,1.64012163200397e-05
"2552","Cd9",8.37169417663774e-07,2.50679073413277,27.4537909409069,1.60893176958485e-07,2.36262691853703e-05
"2396","Tmsb10",8.22198024919005e-07,2.49337269123925,26.4806396107227,2.66192610902928e-07,3.82391472357946e-05
