"gene","distance","Z","FC","p.value","p.adj"
"Trem2",1.7698873155875e-05,6.78628556989402,31572525.9733122,0,0
"C1qc",1.40729593379889e-08,1.37766430965313,19.9613064151277,7.90252629596211e-06,0.0333526122321081
"Cst3",1.32067936728206e-08,1.3495406907467,17.5797575665312,2.75505436742628e-05,0.0387801839868819
"Csf1r",1.31478037990129e-08,1.34756806215947,17.4230637169764,2.9917374976676e-05,0.0387801839868819
"Lgmn",1.31098822265533e-08,1.34629592840117,17.3227036634738,3.15396052282394e-05,0.0387801839868819
"Cx3cr1",1.310857418954e-08,1.34625199185994,17.3192470943325,3.15970257571839e-05,0.0387801839868819
"Hexb",1.30958713292357e-08,1.34582511023796,17.2856969345915,3.21598492960755e-05,0.0387801839868819
"Rgs10",1.28028680885084e-08,1.33587826070952,16.5208594835446,4.8117791435174e-05,0.0457080325483787
"Marcks",1.27935004918579e-08,1.33555702620761,16.4966923782904,4.87350187105093e-05,0.0457080325483787
"Cd81",1.23664117983643e-08,1.32069140783826,15.4136503932363,8.63621847709861e-05,0.0653970403588679
"Fcgr3",1.23385286931449e-08,1.31970557508937,15.3442210518745,8.95945574613955e-05,0.0653970403588679
"Laptm5",1.23104033830659e-08,1.31870923187649,15.2743473869496,9.29705585009377e-05,0.0653970403588679
"Rnaset2a",1.21191454683221e-08,1.31188137593234,14.8034210722769,0.000119318848258573,0.0774746460115859
"Aif1",1.20066855173474e-08,1.30782310660201,14.5299582658002,0.000137948304401662,0.083172974103888
"Tmem119",1.19457646565393e-08,1.30561099580469,14.382884886152,0.000149151823744044,0.0839327029482315
"Ctss",1.18535468127094e-08,1.30224388380851,14.1616786062747,0.000167752546780562,0.0884999529609201
"C1qa",1.17656117694518e-08,1.29901205338523,13.9523423277162,0.00018750388291573,0.0931011926877455
"Itm2b",1.16692994577999e-08,1.29544836248243,13.7248518539594,0.000211635457685571,0.0988234102161116
"C1qb",1.16294697196017e-08,1.2939671926795,13.6313202189447,0.000222443406481,0.0988234102161116
"Selplg",1.14448851758107e-08,1.2870453363142,13.2020379051107,0.000279644871460822,0.0994605609258477
"Clta",1.13522278963831e-08,1.28353437689575,12.9891370070408,0.000313303337149452,0.0994605609258477
"Siglech",1.12804197685751e-08,1.28079640342214,12.8253320417263,0.000341957817295689,0.0994605609258477
"Hpgds",1.12177606470809e-08,1.27839497229227,12.6832465311016,0.000368946415543006,0.0994605609258477
"Otulinl",1.10922809789109e-08,1.27355096049573,12.4010888757695,0.000429083570124708,0.0994605609258477
"Ubb",1.1085816801247e-08,1.27330014077422,12.3866392807982,0.00043241683711295,0.0994605609258477
"Vsir",1.10513917569935e-08,1.27196227081082,12.3098296885686,0.000450579084199373,0.0994605609258477
"Rhob",1.10240667107408e-08,1.27089777061646,12.2490317669325,0.000465499638501837,0.0994605609258477
"Ltc4s",1.0987937746225e-08,1.26948680010735,12.1688762900541,0.000485935726689585,0.0994605609258477
"Olfml3",1.09571332865988e-08,1.26828060980548,12.1007415377617,0.000504017744453737,0.0994605609258477
"Camk1",1.08136055422064e-08,1.2626217588723,11.7858020453045,0.000596841724219255,0.0994605609258477
"Serinc3",1.07903565007374e-08,1.26169903672222,11.7351780341274,0.000613297174189551,0.0994605609258477
