"","gene","distance","Z","FC","p.value","p.adj"
"3503","Lpl",0.000271273504806116,8.12986735346385,2589765.87607696,0,0
"2648","Apoe",0.000157288643030498,7.44887825637134,870643.733679531,0,0
"6063","Trem2",1.16074331207313e-05,4.6171154850392,4741.52590162703,0,0
"411","Vim",2.45784035174309e-06,3.2207420505707,212.595020104309,3.73011412846325e-48,6.14070038398263e-45
"1991","Spp1",2.37861055524698e-06,3.19332152918864,199.10970585066,3.26675168288431e-45,4.30231196635864e-42
"3833","Lgals3",2.0529813756594e-06,3.07111229874957,148.325481320646,4.02701222101033e-34,4.41964591255883e-31
"4762","Vat1",1.7518284022943e-06,2.94123366405046,108.001272813881,2.6860562682729e-25,2.52681150379672e-22
"3298","Igf1",1.72751837347056e-06,2.92988124045101,105.024614834371,1.20627992534408e-24,9.92919163548844e-22
"3018","Itgax",1.71544337667439e-06,2.92418825918712,103.561545292296,2.52429496647044e-24,1.84694248380087e-21
"1475","Cd72",1.68920792090887e-06,2.91169231642822,100.4180920932,1.23395778835655e-23,8.12561203632789e-21
"3148","Gm49339",1.67993409729765e-06,2.90723292247976,99.3185195251732,2.1498822331381e-23,1.28699768229222e-20
"4164","Anxa2",1.55714365595803e-06,2.84597484152206,85.3302678118315,2.52468882257338e-20,1.38542299138714e-17
"216","Rab7b",1.5463515998342e-06,2.84038271936222,84.1515739326922,4.58258997651544e-20,2.17164241692739e-17
"1125","Anxa5",1.54621567757377e-06,2.84031206232216,84.1367809587615,4.6170074163984e-20,2.17164241692739e-17
"2380","Capg",1.46600590475725e-06,2.79759674221122,75.6340203990303,3.41427916765361e-18,1.49886855459994e-15
"1095","Fabp5",1.43967971901352e-06,2.78311253051034,72.9419754126758,1.3351808263798e-17,5.49510358856937e-15
"761","Cst7",1.39691697913048e-06,2.75906335411744,68.6731453762258,1.16212722092331e-16,4.50153397045881e-14
"4035","Aplp2",1.37476807162739e-06,2.74634255454921,66.5127067361709,3.47645364070249e-16,1.27180262355699e-13
"3221","Cstb",1.26814370679202e-06,2.68236682554755,56.5956026659435,5.35314182613205e-14,1.85528625921471e-11
"5361","Ank",1.25029557448348e-06,2.67118232249098,55.0137355113383,1.19690447503665e-13,3.94080798405818e-11
"2755","Il4i1",1.23294256225046e-06,2.66016791859954,53.4972474712543,2.58955402853367e-13,8.12010156090202e-11
"4129","Pkm",1.22607022792048e-06,2.65576683863461,52.9025298398342,3.5051779196817e-13,1.04916348186836e-10
"2384","Tmsb10",1.21437892863402e-06,2.64822783074463,51.8984267821556,5.84472264556284e-13,1.67336950526223e-10
"5333","Crip1",1.20731062737781e-06,2.64363781651024,51.2960346828514,7.94359296562551e-13,2.1482770162989e-10
"3395","Cd63",1.20670100787729e-06,2.64324079719678,51.2442449158649,8.15594918868223e-13,2.1482770162989e-10
"916","Cybb",1.18942345004306e-06,2.63191208175974,49.7873189793753,1.71347844292961e-12,4.33971367180442e-10
"4651","Ccl6",1.15306120856238e-06,2.60757214037898,46.7897226439599,7.90267592737271e-12,1.9273748511759e-09
"5019","Cxcl14",1.14274795468694e-06,2.60054157404105,45.9564689630273,1.20910010328643e-11,2.84354435005042e-09
"4017","AB124611",1.07715335059757e-06,2.55442504003791,40.8320157899683,1.65892903147304e-10,3.76691299043102e-08
"1587","Prdx1",1.07157609150943e-06,2.55038693765449,40.4102723833592,2.05855926614777e-10,4.51853758919435e-08
"2672","Axl",1.06678933848956e-06,2.54690590620657,40.0500516616985,2.47538190085779e-10,5.25819026359631e-08
"2189","Fam20c",1.04955202739676e-06,2.53425168850472,38.7662409716549,4.77718846388538e-10,9.83055813583912e-08
"1695","Cd52",1.04866094367041e-06,2.53359239995225,38.7004427998344,4.94096954026524e-10,9.85948012807473e-08
"2723","Fxyd5",1.02865971792946e-06,2.51865827550281,37.2382457630211,1.04543221099071e-09,2.02475620863935e-07
"3199","Mif",1.02301828589799e-06,2.51439826994378,36.8309177209077,1.28830892927398e-09,2.42386122836262e-07
"6504","Pgam1",1.01002188964432e-06,2.5045023965095,35.9010639588766,2.07595323986464e-09,3.79726446791906e-07
"5499","Desi1",9.98809714800069e-07,2.49587154650797,35.1084181981655,3.11849757106069e-09,5.55008283930666e-07
"1036","Pgk1",9.86731805031564e-07,2.48647508115689,34.26446861878,4.81085413111184e-09,8.3367038035188e-07
"2522","Tpi1",9.51536934210996e-07,2.45848455082304,31.8637618653471,1.65373819732961e-08,2.79227334087577e-06
"2987","Aldoa",9.38318763771739e-07,2.44772823738069,30.9846467665007,2.60077640472234e-08,4.24746532687483e-06
"1048","Tceal9",9.37827714311928e-07,2.44732599461678,30.9522249213447,2.64458737132677e-08,4.24746532687483e-06
"2003","Atp5k",9.27963239602652e-07,2.43920465488599,30.3045118015048,3.69265957702695e-08,5.78956269398153e-06
"4552","Cxcl16",8.98689169504334e-07,2.41463250131548,28.4226628142284,9.75170540122312e-08,1.49337162946638e-05
"2319","Ndufb2",8.9782770305269e-07,2.41389842713748,28.3681980764737,1.00299497114995e-07,1.50107315568691e-05
"4702","Atp5g1",8.94587005419069e-07,2.41113120621748,28.1637783709636,1.11471280102813e-07,1.63119639883782e-05
"5324","Adssl1",8.83509560467999e-07,2.40160283321642,27.4706068826176,1.59500263103528e-07,2.28328094029725e-05
"1302","Rhoc",8.82512597029722e-07,2.40073996168674,27.4086454961502,1.64693303261325e-07,2.30745830207622e-05
"2267","Mdfic",8.7598095556366e-07,2.39506478798725,27.0044338101496,2.02989306135901e-07,2.78475954355189e-05
"2534","Gapdh",8.51852219260735e-07,2.37376060068024,25.537258085519,4.3392216805047e-07,5.83138260533131e-05
"2981","Bola2",8.48520871959941e-07,2.37077620068011,25.3379110039209,4.81158421054309e-07,6.28461801952773e-05
"2241","Flt1",8.48148559141601e-07,2.37044200078741,25.3156804148311,4.867357919452e-07,6.28461801952773e-05
"3339","Lyz2",8.27217657884685e-07,2.35143563913317,24.081600085317,9.2338411338689e-07,0.000115364718941636
"4234","Alas1",8.27034056076155e-07,2.35126699147647,24.0709113999006,9.28523933774751e-07,0.000115364718941636
"3384","Myl6",8.07683343669805e-07,2.33329848080689,22.9576801453083,1.65607245400297e-06,0.00020194883536314
"4187","Cox7a2",7.95984383745911e-07,2.32224422671366,22.2974316958981,2.33518721079338e-06,0.000279585596055898
"4450","Uqcrq",7.86790985114138e-07,2.31345323512249,21.7853477953576,3.04919877164872e-06,0.00035855310555905
"1896","Lrpap1",7.84745261210956e-07,2.31148434797193,21.6722075362286,3.23443634071488e-06,0.000373662514098377
