"","gene","distance","Z","FC","p.value","p.adj"
"3485","Lpl",0.000313428851634896,8.03869414304724,2598744.345862,0,0
"2630","Apoe",0.000221853658456025,7.59953556302214,1302023.44382291,0,0
"6043","Trem2",8.61160168273208e-06,4.09952040029688,1961.79436327954,0,0
"3135","Gm49339",2.42515945674879e-06,2.99931180656267,155.5844585617,1.04345364768352e-35,1.7115248456129e-32
"3821","Lgals3",2.1860367546542e-06,2.91486489472101,126.415560253944,2.49390352610411e-29,3.27250020695381e-26
"4022","Aplp2",2.06014188379526e-06,2.86698096622453,112.274176355207,3.11162253017275e-26,3.40255923674391e-23
"488","Ass1",1.82795533951974e-06,2.77125798176244,88.3927766029122,5.36664234604297e-21,5.03007720462685e-18
"1973","Spp1",1.7717056582831e-06,2.74641469315325,83.0364471346392,8.05543428334171e-20,6.60646304162562e-17
"3283","Igf1",1.67930151447943e-06,2.70400824373885,74.6007122246251,5.76224141649466e-18,4.20067399262461e-15
"3208","Cstb",1.64455215164672e-06,2.68751214672699,71.5452680321335,2.70969634660591e-17,1.77783177300814e-14
"3531","Tpm4",1.42169780381792e-06,2.57352883812987,53.4687707234086,2.62736418589834e-13,1.56710331124355e-10
"752","Cst7",1.41361410019323e-06,2.56909707241349,52.8624577818698,3.57742422967885e-13,1.95595669757691e-10
"1459","Cd72",1.40577649190484e-06,2.56477824952584,52.2779040802034,4.81764824620687e-13,2.43143001102794e-10
"3379","Cd63",1.3973807580239e-06,2.56012761215833,51.6553289901951,6.61508474820154e-13,3.10011221663931e-10
"2969","Bola2",1.39279790559841e-06,2.55757834877928,51.3170667658441,7.85894196574749e-13,3.43750121581795e-10
"1109","Anxa5",1.37829284017997e-06,2.54945935218028,50.2537661772333,1.35095184432767e-12,5.53974690664613e-10
"905","Cybb",1.32796855974514e-06,2.52067783645721,46.6510260940942,8.48225546293032e-12,3.2736516524874e-09
"4114","Pkm",1.30049650601075e-06,2.50454639263427,44.7408256088662,2.24918352937214e-11,7.82866559618391e-09
"2358","Capg",1.3002706623933e-06,2.50441250387536,44.7252876162746,2.26710328193102e-11,7.82866559618391e-09
"6409","Fth1",1.29535599598501e-06,2.50149367130302,44.3878279403901,2.69356641647216e-11,8.83624462923692e-09
"404","Vim",1.27488269995771e-06,2.48922556616095,42.9958035710794,5.48574061233349e-11,1.71390210273905e-08
"5450","Lgals1",1.26077659875025e-06,2.48066856283033,42.0496023383411,8.8987285290061e-11,2.65384353994586e-08
"3006","Itgax",1.24801210007363e-06,2.47285031749067,41.2024657067182,1.37249296574812e-10,3.91518536881453e-08
"2654","Axl",1.24345166982356e-06,2.47003948564819,40.9018954457504,1.60065819763228e-10,4.37579934777724e-08
