"","gene","distance","Z","FC","p.value","p.adj"
"2605","Apoe",0.00036248931890672,7.2306689910171,1482491.7484039,0,0
"3449","Lpl",0.000332287433482452,7.13770684556869,1245746.54412525,0,0
"5980","Trem2",1.00847759012067e-05,3.85786456633956,1147.45155892968,1.60603523500144e-251,3.47546024854312e-248
"1958","Spp1",6.99591383219778e-06,3.56121947776837,552.192825589758,4.19723388410018e-122,6.81211059389459e-119
"3778","Lgals3",5.9185087550031e-06,3.42821289946123,395.208653297119,6.08087592601391e-88,7.89540930233646e-85
"3103","Gm49339",5.45536903265123e-06,3.36400339879237,335.776365996583,5.30541833238333e-75,5.74046263563877e-72
"3249","Igf1",5.12117822156827e-06,3.31445575120782,295.897731886486,2.57951252433704e-66,2.39231361542801e-63
"3886","Tsc22d1",4.49556746960483e-06,3.21306311417682,228.018926267398,1.61209151338163e-51,1.30821226310919e-48
"1101","Anxa5",3.43012469145848e-06,3.00566481437385,132.746069807022,1.02748204474543e-30,7.41157048276368e-28
"4945","Cxcl14",3.36993752362751e-06,2.99223608402266,128.128444919182,1.05209069493903e-29,6.83017279154418e-27
"3288","Lyz2",3.08264470359622e-06,2.9249083839405,107.213333799782,3.9973820610958e-25,2.3591822127849e-22
"1072","Fabp5",3.02466598642239e-06,2.9106191965404,103.218299868628,3.0018051131576e-24,1.56729462872969e-21
"4689","Vat1",3.02337352851797e-06,2.91029778211047,103.130107118949,3.13845196757331e-24,1.56729462872969e-21
"4097","Anxa2",2.89706445401924e-06,2.87825596979637,94.6930644499387,2.22316740002956e-22,1.03091448292799e-19
"896","Cybb",2.85048272492225e-06,2.86611185947513,91.6724172340801,1.02280660048136e-21,4.42670696688332e-19
"404","Vim",2.63608059555001e-06,2.80773306447515,78.4005708451713,8.41278527322893e-19,3.41348762461264e-16
"2344","Capg",2.63179546829419e-06,2.80652205108875,78.1458871578627,9.57046889388777e-19,3.6547931799482e-16
"2974","Itgax",2.4103433409523e-06,2.74131028064333,65.548034908514,5.67146437159225e-16,2.04550815002094e-13
"1449","Cd72",2.3773537310366e-06,2.73112430586915,63.7660431117038,1.40107906731757e-15,4.78726595001352e-13
"3280","Glipr1",2.31349417409644e-06,2.71102935290267,60.3863356609935,7.79522294881364e-15,2.53032936918491e-12
"5947","Pla2g7",2.27580865164767e-06,2.69892836010531,58.4350398491064,2.10115257536879e-14,6.4955631044258e-12
"3974","Aplp2",2.22216584703561e-06,2.68137942879624,55.7127753395261,8.3871463548459e-14,2.47497064252998e-11
"3343","Cd63",2.14492733301112e-06,2.65540956358405,51.9071307691693,5.81887100298499e-13,1.64243958919037e-10
"2629","Axl",2.0786680090161e-06,2.63243170752308,48.7497194662727,2.90800148541572e-12,7.82818486314777e-10
"5254","Crip1",2.07716282461816e-06,2.63190189213169,48.6791447037806,3.01455054803904e-12,7.82818486314777e-10
"5282","Ank",2.06006734121173e-06,2.62585931358792,47.8811630168429,4.52851643193095e-12,1.13073571831137e-09
"3956","AB124611",2.01836856381068e-06,2.61092342300257,45.9624111312669,1.20543823929133e-11,2.89840927758494e-09
"3174","Cstb",2.00936810466757e-06,2.60766213030994,45.5534070986522,1.48533089784471e-11,3.44384578171709e-09
"5342","Ly6a",1.98814612049524e-06,2.59991853152365,44.5962618220084,2.42153562733076e-11,5.42089975607976e-09
"3013","Ifitm3",1.98184060033152e-06,2.59760298701377,44.3138311695842,2.79732824423142e-11,6.05341832051679e-09
"2155","Fam20c",1.96605119873239e-06,2.59177466020335,43.6105438796894,4.00674450397098e-11,8.39089849025148e-09
"747","Cst7",1.96409241534233e-06,2.59104859691876,43.5236885067225,4.18858224122598e-11,8.49758622188721e-09
"6343","Fth1",1.95050647580603e-06,2.58599415835026,42.9236504407866,5.69183823465401e-11,1.1197398127083e-08
"1665","Cd52",1.85515873617773e-06,2.54957566939531,38.8296975724159,4.62438627258899e-10,8.82985755342581e-08
"4484","Cxcl16",1.83251619680487e-06,2.54067289759389,37.8876352835637,7.49386891405623e-10,1.39000562828723e-07
"210","Rab7b",1.76428818688676e-06,2.5132168790558,35.1189003574545,3.10175627525101e-09,5.593500483036e-07
"4579","Ccl6",1.68449460057897e-06,2.47983086651965,32.0140856750173,1.53058733726073e-08,2.6855602685126e-06
"4818","Cbr2",1.67288625495942e-06,2.47485234406803,31.5743691410128,1.91946400483419e-08,3.27925271562726e-06
"2680","Fxyd5",1.67153249482605e-06,2.474269669776,31.5232875722488,1.97062679607345e-08,3.28033568207919e-06
"2854","Folr2",1.64702202378013e-06,2.46364379355968,30.6055838973161,3.16182457725379e-08,5.1316412888829e-06
"3154","Mif",1.64026127321516e-06,2.46068708337999,30.3548379615086,3.59808443251881e-08,5.69725954534442e-06
"2207","Flt1",1.56140622244137e-06,2.42534166860968,27.5063945302481,1.56575963642721e-07,2.42021703802034e-05
"1854","Gm1673",1.55664750362376e-06,2.42315613787152,27.3389868052785,1.70734078715388e-07,2.57768753260534e-05
"3493","Tpm4",1.54135480419253e-06,2.41609055190928,26.8044621450623,2.25116937281692e-07,3.32149808371078e-05
"5983","Rftn1",1.52006674938935e-06,2.40614612888798,26.0691682309613,3.29402276712439e-07,4.75217684537146e-05
"2638","Pld3",1.50959369767807e-06,2.40120636895416,25.7111797426914,3.96523329739847e-07,5.59615099276323e-05
"2938","Bola2",1.40390301402402e-06,2.34949817063433,22.2369935037576,2.4098566573061e-06,0.000332867859983643
"1744","Slc2a5",1.39733489351307e-06,2.34616701393587,22.0294099399436,2.68504558035027e-06,0.000363152414742374
"1129","P2ry12",1.38174186155587e-06,2.33820025252747,21.5404953842883,3.46435373727503e-06,0.000458991519640602
"1791","Cd36",1.3553406372275e-06,2.32451962297161,20.7252022006403,5.30136572691609e-06,0.000688329325982785
"2975","Cox6a2",1.31526701375678e-06,2.30327521972531,19.5177483009095,9.96693158994123e-06,0.00126873176239017
"335","Ifi204",1.3133005226469e-06,2.30221735673174,19.4594289094448,1.02759303215829e-05,0.00128291037784069
"6357","Ms4a6c",1.26658244282112e-06,2.27664431424462,18.0995919347117,2.09646355537836e-05,0.00256797007575779
"2348","Tmsb10",1.26211002231773e-06,2.27415053867096,17.9719949238302,2.24178933317313e-05,0.00269512895388147
"5432","Tspo",1.25190837534849e-06,2.2684314466393,17.6826335228333,2.60998645105164e-05,0.00308073309822313
"1293","Csf1",1.20851781144092e-06,2.2436141180949,16.4781316175358,4.92144598891249e-05,0.0056565584571458
"181","Pdcd1",1.20788438436265e-06,2.24324575465838,16.4608625971144,4.96647923686554e-05,0.0056565584571458
"1065","Msl3",1.20216652222168e-06,2.23991246828193,16.3053871721089,5.3910469850653e-05,0.00603425465983516
"4131","Bcl2a1d",1.19911964155654e-06,2.23813025792296,16.2228401862981,5.63110910591082e-05,0.00619612886704628
"5265","Dab2",1.18778154140624e-06,2.2314612275351,15.9175051895676,6.61639387187303e-05,0.00715893816936662
"2568","Zfp110",1.1724553282273e-06,2.22235209013446,15.5093810258868,8.20968136391088e-05,0.00873725433024745
"1559","Prdx1",1.15357452371263e-06,2.21097747783671,15.0138878972501,0.000106722888653649,0.0111749192441853
"3852","Ctsb",1.14892674085555e-06,2.20815102139293,14.8931489003245,0.000113775441086658,0.0117242883100727
"6096","Gm10269",1.12322594510021e-06,2.19232781289273,14.2342998280596,0.000161401671495795,0.0163721820523547
"4822","Slc16a3",1.0932282635888e-06,2.17342949618385,13.4841494896084,0.000240587164906178,0.0240291057626294
"334","Ifi207",1.05340480910462e-06,2.1475850996801,12.5196575496468,0.000402692690063827,0.0396103173317328
"6370","Prune2",1.04604877463254e-06,2.14271245227913,12.3454159339574,0.000442070641926891,0.042834665781931
"4582","Wfdc17",1.03758051575954e-06,2.13706362452361,12.1463410661304,0.000491842623776015,0.0469565046110866
"1864","Lrpap1",1.03071899218042e-06,2.13245518892266,11.986224655782,0.000535952588894865,0.0504261479290647
"5244","Adssl1",1.014938701946e-06,2.12174787424388,11.6220163827397,0.000651757057712284,0.0604458116952592
"1276","Rhoc",1.00462610769299e-06,2.11466692650895,11.3870381777731,0.00073958359010127,0.0676250234779922
"6479","Csf2ra",1.00131792294923e-06,2.11238116203373,11.3121677314424,0.000770008241028116,0.0694290763993684
"2711","Il4i1",9.9655932506085e-07,2.10908095266576,11.2049047992116,0.000815814118133134,0.0720101787081748
"2480","Tpi1",9.96054565588257e-07,2.10873003355193,11.193557056309,0.000820818426433292,0.0720101787081748
"3092","Mical1",9.91683780697953e-07,2.10568446960789,11.0955357456194,0.000865357808346002,0.07490537189043
"1995","Tmem119",9.83839725952333e-07,2.10018742788729,10.9207022366459,0.000950955554919194,0.0812316245070448
"327","Pea15a",9.81617033827967e-07,2.09862240671587,10.8714138434031,0.000976599472181895,0.0823387503039593
"6183","Cd74",9.80345585288017e-07,2.09772569032919,10.8432694837218,0.00099155501684904,0.0825278867869739
"1337","Ints12",9.77338865723679e-07,2.0956008450874,10.7768588734286,0.00102776947115787,0.0835051544737005
"5772","Rps2",9.77236619095171e-07,2.09552848115014,10.7746040979652,0.00102902223627481,0.0835051544737005
"550","Ifih1",9.73627284285273e-07,2.09296951152121,10.6951610314766,0.00107416123267436,0.086092033611382
"2465","Usp18",9.69044757430726e-07,2.0897078764331,10.5947211098747,0.00113411005224683,0.0897883226730052
"3017","Irf7",9.66351236904057e-07,2.08778408002146,10.535905584091,0.00117077501496748,0.0915743541827573
"5218","Ifi27l2a",9.57846547874819e-07,2.08167700883716,10.3512722955297,0.00129385477490357,0.0999964904604045
"526","Rpl35",9.5342207870807e-07,2.07847999159227,10.255864302511,0.00136250783601906,0.10406353966395
"2797","Iqgap1",9.19178061131894e-07,2.05326085906142,9.53237582447702,0.00201878615263358,0.152394880266247
"2574","Selenow",9.15997079851071e-07,2.0508742468967,9.46651297932718,0.00209256769273481,0.156148844382005
"6399","Ifit3",9.06379821696031e-07,2.04361169249545,9.26877443514528,0.00233093621910087,0.17195952198185
"6137","Cd14",9.04155158487161e-07,2.04192156076673,9.22333080161751,0.00238950441003609,0.174299580111846
"269","Gm2000",8.91658578161002e-07,2.03235542557013,8.97013626475772,0.00274428129251728,0.19795415723358
"4570","Ccl12",8.84502956534679e-07,2.02682175395681,8.82674203190307,0.00296847879458046,0.211773234444136
"4446","Gas7",8.65056282982478e-07,2.01157092209545,8.44287940382259,0.00366475525444001,0.258604251215484
